yearID,teamID,R,W,L,G,lineup_hitting_sum,lineup_hitting_mean,lineup_hitting_std,lineup_hitting_best,lineup_hitting_worst,lineup_br_sum,lineup_br_mean,lineup_fielding_sum,lineup_positional_sum,lineup_bravs_sum,lineup_bravs_mean,roster_depth,power_concentration,lineup_sb_total,rotation_bravs_sum,rotation_bravs_mean,positions_covered
2001,BOS,772,82,79,161,212.60000000000002,23.622222222222224,18.98405763909403,59.4,6.9,-4.300000000000001,-0.47777777777777786,-0.5999999999999998,-8.8,18.98,2.108888888888889,12,0.4031413612565445,30,13.86,2.772,7
2001,CHA,798,83,79,162,255.7,28.41111111111111,15.226657910096725,56.6,11.2,-12.700000000000001,-1.4111111111111112,5.9,-14.3,24.640000000000004,2.737777777777778,11,0.3952380952380952,101,9.36,1.8719999999999999,8
2001,CHN,777,88,74,162,280.0,31.11111111111111,25.07535864371856,92.1,12.3,-5.3999999999999995,-0.6,-4.1000000000000005,-26.1,25.629999999999995,2.847777777777777,11,0.5147058823529411,79,13.93,2.786,6
2001,CIN,735,66,96,162,203.2,22.577777777777776,12.987280101870615,36.1,-0.4,-13.799999999999999,-1.5333333333333332,4.5,2.9000000000000004,19.22,2.1355555555555554,10,0.31901840490797545,58,6.43,1.286,8
2001,CLE,897,91,71,162,327.0,36.333333333333336,23.55902162654468,72.3,10.6,-6.8999999999999995,-0.7666666666666666,14.1,-9.799999999999999,35.64,3.96,9,0.5098039215686274,67,11.09,2.218,9
2001,COL,923,73,89,162,326.29999999999995,36.25555555555555,31.255204011136733,93.4,11.1,-1.6999999999999997,-0.18888888888888886,15.399999999999999,-5.100000000000003,35.339999999999996,3.9266666666666663,9,0.5056818181818182,117,3.1100000000000003,0.6220000000000001,8
2001,DET,724,66,96,162,184.79999999999998,20.53333333333333,9.998874936711628,36.8,6.4,-5.1,-0.5666666666666667,5.4,1.799999999999999,19.56,2.1733333333333333,9,0.3609022556390977,122,9.790000000000001,1.9580000000000002,8
2001,FLO,742,76,86,162,246.6,27.4,16.333095236359824,55.1,6.9,-5.7,-0.6333333333333333,5.6000000000000005,1.3000000000000003,26.16,2.9066666666666667,8,0.42857142857142855,78,8.34,1.668,8
2001,HOU,847,93,69,162,332.3,36.922222222222224,29.765784794700853,85.9,-1.9,-20.5,-2.2777777777777777,8.499999999999998,3.0999999999999988,36.09,4.010000000000001,9,0.44711538461538464,53,13.239999999999998,2.6479999999999997,8
2001,KCA,729,65,97,162,189.7,21.077777777777776,16.962958009865037,51.2,5.4,-6.199999999999999,-0.6888888888888888,5.5,-2.900000000000001,17.81,1.9788888888888887,8,0.4206896551724138,72,5.48,1.096,8
2001,LAN,758,86,76,162,229.89999999999998,25.54444444444444,25.674701123436233,66.8,1.2,-2.9999999999999996,-0.33333333333333326,-0.8999999999999999,10.6,23.96,2.6622222222222223,8,0.5612244897959183,78,12.58,2.516,7
2001,MIL,740,68,94,162,204.7,22.744444444444444,13.595689676429723,49.8,8.2,-4.3,-0.47777777777777775,1.9000000000000001,-2.7999999999999994,18.71,2.078888888888889,11,0.4603960396039604,35,4.539999999999999,0.9079999999999998,8
2001,MIN,771,85,77,162,207.99999999999997,23.111111111111107,13.183744199244426,42.8,5.1,-8.0,-0.8888888888888888,10.600000000000001,5.000000000000001,22.380000000000003,2.486666666666667,9,0.4533333333333333,114,13.32,2.664,8
2001,MON,670,68,94,162,170.8,18.977777777777778,17.20296324603539,52.2,4.1,-18.3,-2.033333333333333,6.299999999999999,1.6000000000000014,15.26,1.6955555555555555,7,0.5121951219512195,75,10.850000000000001,2.1700000000000004,7
2001,NYA,804,95,65,161,278.5,30.944444444444443,13.080148232255544,51.5,16.5,-0.2999999999999994,-0.033333333333333263,0.9999999999999996,2.000000000000001,30.78,3.42,11,0.32701421800947866,153,22.919999999999995,4.583999999999999,8
2001,NYN,642,82,80,162,215.8,23.977777777777778,11.29964355386684,47.5,12.9,-12.5,-1.3888888888888888,1.0999999999999999,-6.699999999999999,20.499999999999996,2.2777777777777772,10,0.4605263157894737,66,11.28,2.256,7
2001,OAK,884,102,60,162,311.2,34.577777777777776,22.374526686489805,89.7,14.8,-5.300000000000001,-0.588888888888889,9.2,-2.6000000000000014,35.970000000000006,3.9966666666666675,10,0.463302752293578,69,18.279999999999998,3.6559999999999997,8
2001,PHI,746,86,76,162,231.70000000000002,25.744444444444447,19.77669784816914,61.0,2.3,6.3,0.7,8.5,-2.6999999999999997,26.419999999999998,2.9355555555555553,7,0.42168674698795183,140,9.069999999999999,1.8139999999999996,8
2001,PIT,657,62,100,162,198.20000000000002,22.022222222222226,21.88685551751198,67.9,1.0,-9.200000000000001,-1.0222222222222224,2.9000000000000004,-5.099999999999998,18.79,2.0877777777777777,7,0.5126582278481012,69,7.27,1.454,7
2001,SDN,789,79,83,162,245.89999999999998,27.32222222222222,19.03409951756175,62.3,7.0,-3.900000000000001,-0.4333333333333334,3.0999999999999996,-6.6,24.969999999999995,2.774444444444444,11,0.46285714285714286,106,5.29,1.058,8
2001,SEA,927,116,46,162,315.4,35.044444444444444,19.667111576888402,64.0,10.8,9.100000000000001,1.0111111111111113,18.2,-12.0,37.05,4.116666666666666,12,0.41916167664670656,150,14.809999999999999,2.9619999999999997,9
2001,SFN,799,90,72,162,319.7,35.52222222222222,37.660648486775216,119.7,6.1,-12.1,-1.3444444444444443,6.7,-0.2999999999999998,34.51,3.8344444444444443,10,0.5665236051502146,54,14.879999999999999,2.976,8
2001,SLN,814,93,69,162,289.59999999999997,32.17777777777778,23.779864264634575,75.6,7.2,-9.5,-1.0555555555555556,13.700000000000001,10.3,32.39,3.598888888888889,9,0.4175824175824176,74,13.75,2.75,7
2001,TBA,672,62,100,162,133.5,14.833333333333334,8.692525524840292,31.4,3.4,-3.0000000000000004,-0.33333333333333337,-0.49999999999999983,-22.900000000000002,7.0600000000000005,0.7844444444444445,7,0.4148936170212766,79,5.140000000000001,1.028,8
2001,TEX,890,73,89,162,312.99999999999994,34.77777777777777,25.019681141941923,83.6,9.7,-1.6,-0.17777777777777778,9.9,-7.399999999999999,31.750000000000004,3.527777777777778,9,0.5933014354066986,75,5.7299999999999995,1.146,8
2001,TOR,767,80,82,162,227.39999999999998,25.266666666666666,21.221981528594355,60.0,-1.1,-0.49999999999999983,-0.05555555555555554,3.9,-14.800000000000002,22.93,2.5477777777777777,8,0.4748603351955307,130,11.22,2.244,8
2002,ANA,851,99,63,162,275.09999999999997,30.566666666666663,10.639666348152089,43.8,14.1,1.9,0.2111111111111111,9.799999999999999,-22.5,29.650000000000002,3.2944444444444447,11,0.5192307692307693,109,9.790000000000001,1.9580000000000002,8
2002,ARI,819,98,64,162,241.10000000000002,26.78888888888889,14.860471429638803,50.5,12.1,-3.3999999999999995,-0.3777777777777777,3.1,-1.0,24.03,2.67,11,0.45098039215686275,77,22.959999999999997,4.592,8
2002,ATL,708,101,59,161,235.7,26.188888888888886,21.783046414840857,60.8,2.7,-12.100000000000001,-1.3444444444444446,7.700000000000001,-11.100000000000001,22.05,2.45,8,0.5308641975308642,68,16.84,3.368,7
2002,BAL,667,67,95,162,161.29999999999998,17.92222222222222,6.536393840983303,25.8,6.9,-2.8,-0.3111111111111111,5.6,-20.8,14.340000000000002,1.5933333333333335,10,0.4785276073619632,94,7.209999999999999,1.4419999999999997,8
2002,BOS,859,93,69,162,314.9,34.98888888888889,17.5280093310995,65.7,7.7,-1.7000000000000008,-0.188888888888889,5.8999999999999995,-4.300000000000002,34.57,3.841111111111111,10,0.3604060913705584,66,18.229999999999997,3.6459999999999995,8
2002,CHA,856,81,81,162,245.10000000000002,27.233333333333334,21.617527610714415,68.4,5.0,-9.3,-1.0333333333333334,4.000000000000001,-21.499999999999996,22.400000000000002,2.488888888888889,10,0.47150259067357514,27,9.56,1.9120000000000001,8
2002,CHN,706,67,95,162,207.4,23.044444444444444,21.314262309021576,65.8,3.1,-2.5999999999999996,-0.28888888888888886,-1.9000000000000001,-0.8000000000000009,20.679999999999996,2.2977777777777773,7,0.5408163265306123,49,14.049999999999999,2.8099999999999996,8
2002,CIN,709,78,84,162,190.70000000000002,21.18888888888889,14.553130629218963,46.1,4.5,-4.9,-0.5444444444444445,3.5999999999999996,-3.3000000000000025,19.969999999999995,2.2188888888888885,8,0.40384615384615385,96,8.11,1.6219999999999999,8
2002,CLE,739,74,88,162,210.2,23.355555555555554,25.112651747232462,79.0,0.6,-14.0,-1.5555555555555556,2.9999999999999996,-14.499999999999996,16.63,1.8477777777777777,5,0.5185185185185185,38,7.1899999999999995,1.438,8
2002,COL,778,73,89,162,222.70000000000002,24.744444444444447,24.843415179434928,66.4,0.6,-11.3,-1.2555555555555555,14.799999999999999,6.099999999999999,24.699999999999996,2.744444444444444,11,0.4931506849315068,79,4.96,0.992,7
2002,DET,575,55,106,161,116.10000000000001,12.9,8.228912443330529,24.9,4.6,-7.3999999999999995,-0.8222222222222222,4.3999999999999995,-17.400000000000002,6.1,0.6777777777777777,6,0.2803030303030303,42,7.890000000000001,1.578,7
2002,FLO,699,79,83,162,227.79999999999998,25.31111111111111,14.337402523159874,49.6,8.5,-10.7,-1.1888888888888889,3.7000000000000006,-8.0,23.169999999999998,2.574444444444444,9,0.3732394366197183,169,9.98,1.996,8
2002,HOU,749,84,78,162,237.39999999999998,26.377777777777776,21.052777594522876,65.1,8.7,-12.000000000000002,-1.3333333333333335,7.300000000000001,7.0,25.46,2.828888888888889,12,0.5398773006134969,45,15.54,3.1079999999999997,7
2002,KCA,737,62,100,162,208.9,23.211111111111112,19.725202435237797,53.5,1.7,-2.1999999999999997,-0.2444444444444444,2.8,-3.500000000000002,20.7,2.3,8,0.4740740740740741,99,5.09,1.018,6
2002,LAN,713,92,70,162,202.70000000000002,22.522222222222226,12.855716411170729,54.9,11.9,-8.2,-0.911111111111111,2.3000000000000007,0.9000000000000001,20.98,2.3311111111111114,10,0.36666666666666664,82,15.09,3.018,7
2002,MIL,627,56,106,162,159.0,17.666666666666668,14.421945083795043,45.3,0.6,-12.200000000000001,-1.3555555555555556,5.6,3.0999999999999996,14.430000000000001,1.6033333333333335,7,0.4827586206896552,81,8.26,1.652,7
2002,MIN,768,94,67,161,238.1,26.455555555555556,10.95161073896337,41.4,8.3,-13.200000000000001,-1.4666666666666668,10.8,-15.9,23.5,2.611111111111111,9,0.4409937888198758,64,11.43,2.286,8
2002,MON,735,83,79,162,220.6,24.51111111111111,22.21252149376813,67.1,5.8,-17.5,-1.9444444444444444,4.2,15.0,23.04,2.56,9,0.5454545454545454,92,14.04,2.808,7
2002,NYA,897,103,58,161,355.3,39.47777777777778,24.371488351031097,84.3,6.2,-10.099999999999998,-1.122222222222222,3.4,-5.8,38.64,4.293333333333333,8,0.4194915254237288,104,18.330000000000002,3.6660000000000004,8
2002,NYN,690,75,86,161,174.7,19.41111111111111,13.471214166180832,40.0,4.1,-9.600000000000001,-1.0666666666666669,-0.7999999999999999,2.8000000000000007,17.38,1.931111111111111,8,0.3877551020408163,67,9.32,1.864,8
2002,OAK,800,103,59,162,254.00000000000003,28.222222222222225,15.27520685439135,50.9,5.8,-9.100000000000001,-1.0111111111111113,7.300000000000001,-9.999999999999998,26.689999999999998,2.9655555555555555,9,0.41919191919191917,54,16.82,3.364,9
2002,PHI,710,80,81,161,248.3,27.58888888888889,20.066479788720073,62.1,6.9,-10.900000000000002,-1.2111111111111112,2.3,-8.600000000000001,25.560000000000002,2.8400000000000003,10,0.4585987261146497,79,11.100000000000001,2.22,8
2002,PIT,641,72,89,161,169.79999999999998,18.866666666666664,21.831342148388405,73.5,2.7,-2.2000000000000006,-0.24444444444444452,4.1,-4.8,18.0,2.0,10,0.4318181818181818,67,7.260000000000001,1.4520000000000002,7
2002,SDN,662,66,96,162,177.4,19.711111111111112,15.844986939442741,51.9,3.9,-8.200000000000001,-0.9111111111111112,-0.8,1.600000000000001,16.68,1.8533333333333333,9,0.35294117647058826,48,9.319999999999999,1.8639999999999997,8
2002,SEA,814,93,69,162,238.70000000000002,26.522222222222226,13.773051384658537,53.8,10.8,-0.8000000000000003,-0.08888888888888892,14.2,-5.799999999999999,26.3,2.9222222222222225,12,0.46405228758169936,108,12.850000000000001,2.5700000000000003,8
2002,SFN,783,95,66,162,292.09999999999997,32.45555555555555,28.350578085424956,95.1,4.7,-5.4,-0.6000000000000001,4.8,11.200000000000001,33.160000000000004,3.684444444444445,11,0.44549763033175355,72,15.379999999999999,3.0759999999999996,7
2002,SLN,787,97,65,162,269.5,29.944444444444443,20.673721914009047,61.7,0.2,-9.7,-1.0777777777777777,22.300000000000004,-5.600000000000001,31.020000000000003,3.446666666666667,9,0.510989010989011,79,14.84,2.968,8
2002,TBA,673,55,106,161,164.0,18.22222222222222,13.440124420720384,40.2,3.8,-9.8,-1.088888888888889,3.0999999999999996,-4.500000000000002,13.420000000000002,1.4911111111111113,6,0.4307692307692308,54,2.4200000000000004,0.4840000000000001,7
2002,TEX,843,72,90,162,285.5,31.72222222222222,22.406571456705382,78.3,12.6,-12.500000000000002,-1.388888888888889,7.800000000000002,-11.9,28.490000000000002,3.1655555555555557,10,0.5,37,3.87,0.774,7
2002,TOR,813,78,84,162,242.7,26.966666666666665,15.04152585344984,53.8,10.1,-1.3000000000000003,-0.1444444444444445,0.4,-9.6,23.170000000000005,2.574444444444445,9,0.391812865497076,47,10.7,2.1399999999999997,8
2003,ANA,736,77,85,162,200.3,22.255555555555556,13.492693496028798,47.1,8.1,-5.3999999999999995,-0.6,7.499999999999999,-9.2,19.470000000000002,2.1633333333333336,9,0.4178082191780822,91,9.09,1.818,8
2003,ARI,717,84,78,162,239.7,26.633333333333333,15.49314364485142,56.8,10.6,-11.299999999999999,-1.2555555555555555,-0.9000000000000001,-2.2,21.89,2.4322222222222223,11,0.3696969696969697,56,15.31,3.0620000000000003,8
2003,ATL,907,101,61,162,378.8,42.08888888888889,22.92762768170992,78.4,7.7,-1.3999999999999997,-0.15555555555555553,14.6,2.800000000000001,43.96,4.884444444444444,9,0.4497816593886463,66,13.669999999999998,2.7339999999999995,8
2003,BAL,743,71,91,163,154.89999999999998,17.21111111111111,12.24187939456647,38.3,2.2,-5.2,-0.5777777777777778,2.4000000000000004,-3.0999999999999996,13.69,1.521111111111111,9,0.40476190476190477,60,4.18,0.836,8
2003,BOS,961,95,67,162,392.29999999999995,43.58888888888888,13.99718225612252,66.5,26.9,-2.5,-0.2777777777777778,2.8,-9.8,43.06,4.7844444444444445,10,0.3574468085106383,64,15.81,3.162,9
2003,CHA,791,86,76,162,279.3,31.033333333333335,22.16951736055614,63.7,3.3,-2.9,-0.3222222222222222,3.0999999999999996,-10.400000000000002,29.650000000000002,3.2944444444444447,11,0.4267241379310345,70,16.72,3.344,7
2003,CHN,724,88,74,162,227.0,25.22222222222222,12.579723544038812,45.4,5.6,-11.7,-1.2999999999999998,0.8,1.700000000000001,22.82,2.535555555555556,11,0.398989898989899,61,19.03,3.806,8
2003,CIN,694,69,93,162,153.3,17.033333333333335,8.54107721543366,29.3,5.4,-3.0,-0.3333333333333333,0.0,-0.8999999999999998,11.590000000000002,1.287777777777778,9,0.41007194244604317,36,2.54,0.508,8
2003,CLE,699,68,94,162,153.2,17.022222222222222,11.617204674294262,37.9,4.4,-11.600000000000001,-1.288888888888889,2.8,-10.399999999999999,10.1,1.1222222222222222,8,0.35,68,7.75,1.55,8
2003,COL,853,74,88,162,307.6,34.17777777777778,25.576296534964644,87.9,8.5,-15.9,-1.7666666666666666,6.7,-3.6,31.43,3.4922222222222223,10,0.4594594594594595,47,6.0,1.2,8
2003,DET,591,43,119,162,122.4,13.600000000000001,14.734737866687688,46.5,-3.8,-7.500000000000001,-0.8333333333333335,2.5,-13.8,9.26,1.028888888888889,8,0.32432432432432434,91,3.2600000000000002,0.652,9
2003,FLO,751,91,71,162,279.3,31.033333333333335,10.820582239417618,49.0,15.7,-12.0,-1.3333333333333333,15.7,-3.2000000000000015,31.39,3.4877777777777776,9,0.3212121212121212,144,15.66,3.132,8
2003,HOU,805,87,75,162,290.4,32.266666666666666,22.682482227481188,57.8,-1.4,-7.7,-0.8555555555555556,2.9999999999999996,0.3000000000000007,31.599999999999998,3.511111111111111,9,0.5054945054945055,59,12.29,2.4579999999999997,8
2003,KCA,836,83,79,162,264.8,29.422222222222224,10.652907792919473,50.6,12.5,-1.8000000000000007,-0.20000000000000007,6.8,-15.2,26.78,2.9755555555555557,11,0.33146067415730335,106,6.529999999999999,1.3059999999999998,7
2003,LAN,574,85,77,162,139.2,15.466666666666665,11.205244307912254,40.5,-0.4,-6.700000000000001,-0.7444444444444446,1.5999999999999996,4.5,14.000000000000002,1.5555555555555558,8,0.27586206896551724,64,19.59,3.918,6
2003,MIL,714,68,94,162,239.9,26.655555555555555,18.424176447748696,62.6,6.6,-9.400000000000002,-1.0444444444444447,2.4000000000000004,-6.6,23.11,2.5677777777777777,9,0.4880952380952381,60,7.129999999999999,1.4259999999999997,7
2003,MIN,801,90,72,162,236.60000000000002,26.28888888888889,11.016628845119142,39.2,10.1,-7.6,-0.8444444444444444,3.1,-8.2,24.11,2.678888888888889,10,0.2553191489361702,76,12.82,2.564,8
2003,MON,711,83,79,162,213.1,23.677777777777777,18.33165143800319,43.4,3.0,-11.999999999999998,-1.333333333333333,3.5999999999999996,2.200000000000003,21.28,2.3644444444444446,8,0.3541666666666667,74,12.549999999999999,2.51,8
2003,NYA,877,101,61,163,337.20000000000005,37.46666666666667,15.723310720074192,63.9,11.6,-7.8,-0.8666666666666667,6.1,-5.7,36.0,4.0,9,0.4823008849557522,87,20.56,4.112,7
2003,NYN,642,66,95,161,133.3,14.811111111111112,10.441676642719363,32.8,-0.9,-9.799999999999999,-1.0888888888888888,0.4,-8.0,9.09,1.01,7,0.4166666666666667,46,6.86,1.372,7
2003,OAK,768,96,66,162,239.79999999999998,26.644444444444442,14.65418976872409,47.1,1.1,-1.7999999999999996,-0.19999999999999996,9.0,-4.500000000000001,27.259999999999998,3.0288888888888885,10,0.4603174603174603,43,16.6,3.3200000000000003,8
2003,PHI,791,86,76,162,259.20000000000005,28.800000000000004,19.27128693159852,64.0,3.0,-4.800000000000001,-0.5333333333333334,0.49999999999999994,0.1999999999999984,28.06,3.1177777777777775,10,0.47619047619047616,67,11.650000000000002,2.3300000000000005,8
2003,PIT,753,75,87,162,178.30000000000004,19.811111111111117,15.563936234484872,43.2,2.9,-3.8000000000000007,-0.4222222222222223,0.7999999999999999,6.099999999999999,17.18,1.9088888888888889,9,0.47107438016528924,55,6.52,1.3039999999999998,6
2003,SDN,678,64,98,162,206.19999999999996,22.911111111111108,15.332436567979375,55.1,10.2,-11.4,-1.2666666666666666,-0.20000000000000007,-7.200000000000001,19.23,2.1366666666666667,9,0.3389830508474576,58,6.19,1.238,7
2003,SEA,795,93,69,162,256.1,28.45555555555556,18.223687271729005,57.6,2.8,-4.000000000000001,-0.44444444444444453,24.799999999999997,-15.300000000000002,28.17,3.1300000000000003,8,0.4852941176470588,99,10.56,2.112,8
2003,SFN,755,100,61,161,257.8,28.644444444444446,16.670716174711202,70.8,17.7,-13.4,-1.488888888888889,5.3,2.3999999999999986,26.709999999999997,2.9677777777777776,12,0.4473684210526316,66,15.88,3.176,8
2003,SLN,876,85,77,162,328.59999999999997,36.511111111111106,28.476720511869186,92.9,2.1,-8.9,-0.9888888888888889,26.8,-1.8999999999999997,36.95,4.105555555555556,10,0.5759162303664922,65,8.97,1.794,8
