inning,is_bot,outs,score_diff_bat,bases_idx,mean,count,LI
4,0,0,-2,2,0.049364626,134,1.3470187
4,0,0,-2,3,0.052656054,119,1.4368323
4,0,0,-2,4,0.042066522,13,1.1478745
4,0,0,-2,5,0.078238584,43,2.134906
4,0,0,-2,6,0.07075254,26,1.9306334
4,0,0,-2,7,0.111112975,29,3.0319536
4,0,0,-1,0,0.049411714,3591,1.3483037
4,0,0,-1,1,0.056185517,850,1.5331413
4,0,0,-1,2,0.044690654,174,1.2194794
4,0,0,-1,3,0.07935138,215,2.165271
4,0,0,-1,4,0.054050952,21,1.4748951
4,0,0,-1,5,0.077140145,62,2.1049328
4,0,0,-1,6,0.10503498,36,2.8661025
4,0,0,-1,7,0.102548786,41,2.7982616
4,0,0,0,0,0.0464918,5790,1.2686276
4,0,0,0,1,0.078081585,1361,2.130622
4,0,0,0,2,0.028183624,320,0.76905006
4,0,0,0,3,0.07733821,318,2.1103375
4,0,0,0,4,0.043102425,36,1.1761413
4,0,0,0,5,0.04075832,108,1.1121774
4,0,0,0,6,0.076871045,59,2.0975897
4,0,0,0,7,0.0957056,73,2.6115305
4,0,0,1,0,0.032449663,3491,0.885458
4,0,0,1,1,0.04716774,825,1.2870721
4,0,0,1,2,0.061740912,241,1.684732
4,0,0,1,3,0.049966782,249,1.3634498
4,0,0,1,4,0.08554367,30,2.334241
4,0,0,1,5,0.057016954,79,1.5558288
4,0,0,1,6,0.046101324,54,1.2579726
4,0,0,1,7,0.04779344,55,1.3041456
4,0,0,2,0,0.018213738,2196,0.49700055
4,0,0,2,1,0.033334788,522,0.9096105
4,0,0,2,2,0.041992653,132,1.1458588
4,0,0,2,3,0.03852356,144,1.0511972
4,0,0,2,4,0.03089815,20,0.8431217
4,0,0,2,5,0.023021968,46,0.62820333
4,0,0,2,6,0.045847774,34,1.2510539
4,0,0,2,7,0.046651676,35,1.2729901
4,0,0,3,0,0.0111299455,1314,0.3037042
4,0,0,3,1,0.01647074,303,0.44943914
4,0,0,3,2,0.0196649,81,0.5365986
4,0,0,3,3,0.06425819,78,1.7534212
4,0,0,3,4,0.05066236,10,1.3824302
4,0,0,3,5,0.0386805,32,1.0554796
4,0,0,3,6,0.053309944,27,1.4546751
4,0,0,3,7,0.039109156,24,1.0671765
4,0,0,4,0,0.01212304,787,0.33080292
4,0,0,4,1,0.027204962,204,0.7423452
4,0,0,4,2,0.04184595,51,1.1418557
4,0,0,4,3,0.045674648,66,1.2463298
4,0,0,4,4,0.043517333,10,1.1874629
4,0,0,4,5,0.019855477,27,0.5417989
4,0,0,4,6,0.040257726,15,1.0985177
4,0,0,4,7,0.03625509,17,0.9892972
4,0,0,5,0,0.02355588,437,0.64277226
4,0,0,5,1,0.026509097,96,0.723357
4,0,0,5,2,0.017326377,41,0.47278702
4,0,0,5,3,0.007908454,43,0.21579897
4,0,0,5,4,0.022865236,4,0.6239265
4,0,0,5,5,0.005381383,16,0.14684246
4,0,0,5,6,0.036154628,9,0.9865559
4,0,0,5,7,0.016251484,15,0.44345626
4,0,0,6,0,0.012626973,273,0.3445538
4,0,0,6,1,0.018147364,69,0.4951894
4,0,0,6,2,0.01772681,29,0.4837137
4,0,0,6,3,0.008995404,28,0.2454587
4,0,0,6,4,0.014991075,4,0.40906334
4,0,0,6,5,0.0221158,14,0.60347664
4,0,0,6,6,0.006326071,7,0.1726203
4,0,0,6,7,0.036029834,7,0.9831506
4,0,0,7,0,0.0064518685,129,0.17605294
4,0,0,7,1,0.0072283526,41,0.19724096
4,0,0,7,2,0.021996403,5,0.6002186
4,0,0,7,3,0.030609269,16,0.83523893
4,0,0,7,4,0.014021595,3,0.382609
4,0,0,7,5,0.03299582,4,0.90036106
4,0,0,7,6,0.014247388,2,0.38877025
4,0,0,7,7,0.014439136,6,0.3940025
4,0,0,8,0,0.009962143,70,0.27183825
4,0,0,8,1,0.0017102128,23,0.04666679
4,0,0,8,2,0.002328664,4,0.063542545
4,0,0,8,3,0.0021781656,9,0.059435878
4,0,0,8,5,0.00079119205,3,0.021589357
4,0,0,8,6,0.0016111732,2,0.04396428
4,0,0,8,7,0.0015231967,3,0.04156366
4,0,0,9,0,0.016657297,31,0.45452973
4,0,0,9,1,0.0017642379,10,0.04814098
4,0,0,9,2,0.010359108,2,0.2826703
4,0,0,9,3,0.0020235777,6,0.055217616
4,0,0,9,5,0.006499847,3,0.17736213
4,0,0,9,7,0.0051457286,2,0.14041214
4,0,0,10,0,0.0,45,0.0
4,0,0,10,1,0.0,15,0.0
4,0,0,10,2,0.0,4,0.0
4,0,0,10,3,0.0,7,0.0
4,0,0,10,5,0.0,2,0.0
4,0,0,10,6,0.0,2,0.0
4,0,0,10,7,0.0,1,0.0
4,0,1,-10,0,0.0018457008,43,0.05036387
4,0,1,-10,1,0.0,20,0.0
4,0,1,-10,2,0.0,7,0.0
4,0,1,-10,3,0.0039043203,8,0.10653768
4,0,1,-10,4,0.0049833953,2,0.13598253
4,0,1,-10,5,0.0,3,0.0
4,0,1,-10,6,0.025210083,1,0.6879107
4,0,1,-10,7,0.0,1,0.0
4,0,1,-9,0,0.017454308,39,0.4762779
4,0,1,-9,1,0.030891601,17,0.84294295
4,0,1,-9,2,0.0,3,0.0
4,0,1,-9,3,0.024718046,5,0.67448443
4,0,1,-9,4,0.020802855,1,0.56765014
4,0,1,-9,5,0.0,1,0.0
4,0,1,-8,0,0.002889127,57,0.07883597
4,0,1,-8,1,0.004751386,34,0.12965167
4,0,1,-8,2,0.0039539514,10,0.10789197
4,0,1,-8,3,0.022325123,5,0.60918844
4,0,1,-8,4,0.0028930306,2,0.07894249
4,0,1,-8,5,0.0022085607,6,0.060265273
4,0,1,-8,6,0.0029703975,1,0.08105361
4,0,1,-8,7,0.07128602,1,1.9451907
4,0,1,-7,0,0.015104616,102,0.41216156
4,0,1,-7,1,0.01823849,44,0.49767599
4,0,1,-7,2,0.0041973763,7,0.11453433
4,0,1,-7,3,0.012835354,20,0.3502399
4,0,1,-7,4,0.011502743,2,0.31387678
4,0,1,-7,5,0.029461253,5,0.80391294
4,0,1,-7,6,0.034260124,2,0.9348603
4,0,1,-7,7,0.0050996393,8,0.1391545
4,0,1,-6,0,0.0036443844,197,0.09944478
4,0,1,-6,1,0.007616293,99,0.20782675
4,0,1,-6,2,0.017613083,16,0.4806104
4,0,1,-6,3,0.024002636,23,0.65496296
4,0,1,-6,4,0.025293574,8,0.6901889
4,0,1,-6,5,0.035612866,12,0.97177273
4,0,1,-6,6,0.02388651,9,0.6517942
4,0,1,-6,7,0.054745167,10,1.4938382
4,0,1,-5,0,0.020490576,338,0.5591289
4,0,1,-5,1,0.035853256,166,0.9783323
4,0,1,-5,2,0.030504992,38,0.8323935
4,0,1,-5,3,0.036791336,45,1.0039297
4,0,1,-5,4,0.0723203,9,1.973413
4,0,1,-5,5,0.030142687,25,0.82250726
4,0,1,-5,6,0.034670748,10,0.946065
4,0,1,-5,7,0.030826297,14,0.841161
4,0,1,-4,0,0.016556062,664,0.45176733
4,0,1,-4,1,0.032532666,315,0.8877229
4,0,1,-4,2,0.04410588,69,1.2035227
4,0,1,-4,3,0.038647532,89,1.0545801
4,0,1,-4,4,0.067667276,21,1.8464454
4,0,1,-4,5,0.060564917,43,1.6526425
4,0,1,-4,6,0.057101447,14,1.5581343
4,0,1,-4,7,0.06459739,23,1.7626771
4,0,1,-3,0,0.027396347,1000,0.74756753
4,0,1,-3,1,0.031058041,438,0.84748465
4,0,1,-3,2,0.05484095,122,1.4964519
4,0,1,-3,3,0.05064824,147,1.3820448
4,0,1,-3,4,0.056983925,25,1.5549275
4,0,1,-3,5,0.08517831,62,2.3242712
4,0,1,-3,6,0.12929165,17,3.5279975
4,0,1,-3,7,0.1081318,27,2.950606
4,0,1,-2,0,0.02821497,1681,0.76990545
4,0,1,-2,1,0.044864234,750,1.224216
4,0,1,-2,2,0.07904564,195,2.1569283
4,0,1,-2,3,0.07296902,226,1.9911147
4,0,1,-2,4,0.023564111,43,0.64299685
4,0,1,-2,5,0.086540945,86,2.3614535
4,0,1,-2,6,0.08342922,53,2.2765434
4,0,1,-2,7,0.098292306,52,2.6821144
4,0,1,-1,0,0.028309131,2498,0.7724748
4,0,1,-1,1,0.06277168,1154,1.7128587
4,0,1,-1,2,0.09036491,271,2.4657986
4,0,1,-1,3,0.09281226,388,2.53258
4,0,1,-1,4,0.06031121,64,1.6457195
4,0,1,-1,5,0.10043021,154,2.7404518
4,0,1,-1,6,0.09899603,72,2.701317
4,0,1,-1,7,0.14199974,110,3.8747647
4,0,1,0,0,0.030380957,4030,0.829009
4,0,1,0,1,0.042041205,1808,1.1471837
4,0,1,0,2,0.066478856,488,1.8140168
4,0,1,0,3,0.06706685,587,1.8300614
4,0,1,0,4,0.040293384,122,1.0994906
4,0,1,0,5,0.09771344,258,2.666319
4,0,1,0,6,0.088954374,127,2.427309
4,0,1,0,7,0.103570886,178,2.8261516
4,0,1,1,0,0.01915461,2550,0.52267426
4,0,1,1,1,0.047696177,1219,1.3014915
4,0,1,1,2,0.04592897,372,1.2532696
4,0,1,1,3,0.08084889,440,2.2061336
4,0,1,1,4,0.04614107,103,1.2590572
4,0,1,1,5,0.08556083,234,2.334709
4,0,1,1,6,0.078211516,128,2.1341674
4,0,1,1,7,0.103794955,136,2.8322659
4,0,1,2,0,0.015781485,1641,0.43063134
4,0,1,2,1,0.024294997,780,0.6629406
4,0,1,2,2,0.051239695,257,1.398184
4,0,1,2,3,0.059182987,300,1.6149336
4,0,1,2,4,0.052490342,79,1.4323106
4,0,1,2,5,0.067554615,145,1.8433713
4,0,1,2,6,0.08402072,90,2.2926838
4,0,1,2,7,0.07456708,119,2.0347211
4,0,1,3,0,0.0051623974,1038,0.14086698
4,0,1,3,1,0.022301078,493,0.6085323
4,0,1,3,2,0.0373662,169,1.0196161
4,0,1,3,3,0.03713966,180,1.0134346
4,0,1,3,4,0.065143526,47,1.7775795
4,0,1,3,5,0.039946504,100,1.0900253
4,0,1,3,6,0.0508572,67,1.3877468
4,0,1,3,7,0.05884626,72,1.6057453
4,0,1,4,0,0.015076991,601,0.41140774
4,0,1,4,1,0.030990586,307,0.845644
4,0,1,4,2,0.045511246,108,1.241871
4,0,1,4,3,0.025549056,128,0.6971603
4,0,1,4,4,0.039011825,24,1.0645206
4,0,1,4,5,0.04503568,58,1.2288942
4,0,1,4,6,0.039388537,43,1.0747999
4,0,1,4,7,0.04144315,44,1.1308644
4,0,1,5,0,0.012372372,344,0.33760646
4,0,1,5,1,0.020458594,180,0.5582562
4,0,1,5,2,0.03197637,73,0.87254316
4,0,1,5,3,0.03774824,73,1.030041
4,0,1,5,4,0.0155644845,9,0.42471004
4,0,1,5,5,0.027933944,45,0.762237
4,0,1,5,6,0.028425101,20,0.7756393
4,0,1,5,7,0.0324368,31,0.885107
4,0,1,6,0,0.0067094993,201,0.18308295
4,0,1,6,1,0.012498545,112,0.34104937
4,0,1,6,2,0.023753261,46,0.6481582
4,0,1,6,3,0.024634847,47,0.67221415
4,0,1,6,4,0.012476732,9,0.34045416
4,0,1,6,5,0.018971927,31,0.51768935
4,0,1,6,6,0.03896147,16,1.0631465
4,0,1,6,7,0.041769102,17,1.1397587
4,0,1,7,0,0.008413825,110,0.2295891
4,0,1,7,1,0.019884126,78,0.54258066
4,0,1,7,2,0.0335768,13,0.9162144
4,0,1,7,3,0.01889466,33,0.51558095
4,0,1,7,4,0.012679239,6,0.34598
4,0,1,7,5,0.044713184,24,1.2200942
4,0,1,7,6,0.02601549,4,0.7098879
4,0,1,7,7,0.020782085,15,0.56708336
4,0,1,8,0,0.005519317,59,0.15060629
4,0,1,8,1,0.0045822174,37,0.12503554
4,0,1,8,2,0.0038238205,10,0.10434107
4,0,1,8,3,0.012798491,20,0.349234
4,0,1,8,4,0.009123595,5,0.2489567
4,0,1,8,5,0.021166006,8,0.5775595
4,0,1,8,6,0.0021236166,8,0.057947394
4,0,1,8,7,0.006396687,7,0.1745472
4,0,1,9,0,0.008530771,25,0.23278022
4,0,1,9,1,0.0020738048,13,0.056588173
4,0,1,9,2,0.001417478,3,0.0386789
4,0,1,9,3,0.0028505474,7,0.07778324
4,0,1,9,4,0.010359108,1,0.2826703
4,0,1,9,5,0.0067502707,4,0.18419549
4,0,1,9,6,0.005179554,2,0.14133514
4,0,1,9,7,0.0067061875,3,0.18299258
4,0,1,10,0,0.0,40,0.0
4,0,1,10,1,0.0,21,0.0
4,0,1,10,2,0.0,7,0.0
4,0,1,10,3,0.0,15,0.0
4,0,1,10,4,0.0,2,0.0
4,0,1,10,5,0.0,10,0.0
4,0,1,10,6,0.0,5,0.0
4,0,1,10,7,0.0,4,0.0
4,0,2,-10,0,0.0,24,0.0
4,0,2,-10,1,0.0,9,0.0
4,0,2,-10,2,0.0,4,0.0
4,0,2,-10,3,0.0,5,0.0
4,0,2,-10,4,0.0,4,0.0
4,0,2,-10,5,0.018796995,4,0.51291597
4,0,2,-10,6,0.0,2,0.0
4,0,2,-10,7,0.008428425,2,0.22998747
4,0,2,-9,0,0.009216843,28,0.25150114
4,0,2,-9,1,0.016483545,11,0.44978857
4,0,2,-9,2,0.029570937,4,0.80690587
4,0,2,-9,3,0.05458511,5,1.4894707
4,0,2,-9,4,0.02113843,2,0.57680696
4,0,2,-9,5,0.026785731,2,0.7309056
4,0,2,-9,7,0.026785731,1,0.7309056
4,0,2,-8,0,0.0060554645,37,0.16523622
4,0,2,-8,1,0.016553536,23,0.45169842
4,0,2,-8,2,0.011649653,4,0.31788555
4,0,2,-8,3,0.03277508,11,0.8943378
4,0,2,-8,4,0.005678749,5,0.15495674
4,0,2,-8,5,0.022787929,3,0.62181705
4,0,2,-8,7,0.06407267,2,1.748359
4,0,2,-7,0,0.017369574,70,0.47396573
4,0,2,-7,1,0.0117466105,31,0.32053122
4,0,2,-7,2,0.0077423393,10,0.21126617
4,0,2,-7,3,0.007001718,9,0.19105676
4,0,2,-7,4,0.0007042885,2,0.019218007
4,0,2,-7,5,0.025948882,12,0.7080704
4,0,2,-7,6,0.036439598,1,0.99433184
4,0,2,-7,7,0.0020264387,4,0.055295687
4,0,2,-6,0,0.005532911,151,0.15097724
4,0,2,-6,1,0.01062036,82,0.2897991
4,0,2,-6,2,0.015244308,21,0.41597334
4,0,2,-6,3,0.026248785,23,0.7162539
4,0,2,-6,4,0.01374916,8,0.37517506
4,0,2,-6,5,0.018258296,13,0.49821642
4,0,2,-6,6,0.029945761,2,0.8171337
4,0,2,-6,7,0.059794813,8,1.6316285
4,0,2,-5,0,0.005777011,242,0.15763803
4,0,2,-5,1,0.02128589,133,0.58083075
4,0,2,-5,2,0.027295358,35,0.74481183
4,0,2,-5,3,0.046387885,38,1.265792
4,0,2,-5,4,0.014026279,10,0.38273683
4,0,2,-5,5,0.0223326,13,0.6093924
4,0,2,-5,6,0.040141,11,1.0953325
4,0,2,-5,7,0.062337965,16,1.7010238
4,0,2,-4,0,0.008625628,449,0.23536861
4,0,2,-4,1,0.022071712,255,0.6022736
4,0,2,-4,2,0.033559833,68,0.91575134
4,0,2,-4,3,0.05270852,91,1.438264
4,0,2,-4,4,0.03391509,24,0.9254453
4,0,2,-4,5,0.04566863,39,1.2461656
4,0,2,-4,6,0.039271608,15,1.0716093
4,0,2,-4,7,0.11321862,25,3.0894105
4,0,2,-3,0,0.014228193,696,0.38824648
4,0,2,-3,1,0.02856468,373,0.77944803
4,0,2,-3,2,0.042761225,115,1.1668309
4,0,2,-3,3,0.055189416,162,1.5059605
4,0,2,-3,4,0.04538145,37,1.2383293
4,0,2,-3,5,0.037652064,76,1.0274166
4,0,2,-3,6,0.0605715,32,1.652822
4,0,2,-3,7,0.06194637,46,1.6903384
4,0,2,-2,0,0.016502984,1233,0.450319
4,0,2,-2,1,0.03798389,599,1.0364711
4,0,2,-2,2,0.051938694,187,1.4172577
4,0,2,-2,3,0.076216765,201,2.0797365
4,0,2,-2,4,0.07079604,59,1.9318205
4,0,2,-2,5,0.063878104,97,1.7430499
4,0,2,-2,6,0.12267507,46,3.34745
4,0,2,-2,7,0.117382996,52,3.2030444
4,0,2,-1,0,0.019377977,1766,0.52876925
4,0,2,-1,1,0.037625175,904,1.0266829
4,0,2,-1,2,0.053005997,276,1.4463813
4,0,2,-1,3,0.0768733,350,2.0976515
4,0,2,-1,4,0.081463255,95,2.222898
4,0,2,-1,5,0.083733104,166,2.2848356
4,0,2,-1,6,0.11835079,84,3.2294528
4,0,2,-1,7,0.11191412,100,3.0538146
4,0,2,0,0,0.019555217,2863,0.53360564
4,0,2,0,1,0.047089733,1393,1.2849435
4,0,2,0,2,0.07368461,491,2.010641
4,0,2,0,3,0.077555805,534,2.116275
4,0,2,0,4,0.08967467,131,2.4469638
4,0,2,0,5,0.07996112,251,2.181909
4,0,2,0,6,0.092409976,121,2.5216026
4,0,2,0,7,0.11691067,170,3.1901562
4,0,2,1,0,0.014683806,1901,0.40067887
4,0,2,1,1,0.02432293,963,0.66370285
4,0,2,1,2,0.06396713,420,1.7454791
4,0,2,1,3,0.05530859,476,1.5092125
4,0,2,1,4,0.065460235,121,1.7862216
4,0,2,1,5,0.05298974,199,1.4459376
4,0,2,1,6,0.08066658,127,2.201159
4,0,2,1,7,0.12024918,152,3.2812545
4,0,2,2,0,0.0084577855,1265,0.23078865
4,0,2,2,1,0.01741782,692,0.47528225
4,0,2,2,2,0.029315013,316,0.79992247
4,0,2,2,3,0.04336888,313,1.1834121
4,0,2,2,4,0.1025209,99,2.7975006
4,0,2,2,5,0.039177,168,1.0690277
4,0,2,2,6,0.06893521,90,1.8810437
4,0,2,2,7,0.08409815,122,2.2947967
4,0,2,3,0,0.01769481,826,0.4828405
4,0,2,3,1,0.01766551,446,0.48204097
4,0,2,3,2,0.027174767,214,0.7415213
4,0,2,3,3,0.03210613,214,0.876084
4,0,2,3,4,0.07302066,72,1.9925239
4,0,2,3,5,0.06005576,111,1.638749
4,0,2,3,6,0.033513363,65,0.91448337
4,0,2,3,7,0.056822035,78,1.55051
4,0,2,4,0,0.012292984,472,0.3354402
4,0,2,4,1,0.01592563,296,0.43456468
4,0,2,4,2,0.021530667,140,0.58751
4,0,2,4,3,0.026491933,137,0.7228887
4,0,2,4,4,0.029104773,41,0.7941856
4,0,2,4,5,0.039269004,82,1.0715382
4,0,2,4,6,0.02665639,42,0.7273762
4,0,2,4,7,0.037998535,47,1.0368707
4,0,2,5,0,0.011130753,291,0.30372626
4,0,2,5,1,0.023045596,189,0.6288481
4,0,2,5,2,0.021488467,103,0.5863585
4,0,2,5,3,0.026370365,98,0.7195715
4,0,2,5,4,0.03421164,26,0.9335373
4,0,2,5,5,0.03861118,53,1.0535882
4,0,2,5,6,0.032254014,24,0.8801193
4,0,2,5,7,0.03961874,28,1.0810815
4,0,2,6,0,0.0076032607,169,0.20747113
4,0,2,6,1,0.019821675,116,0.54087657
4,0,2,6,2,0.010768876,61,0.29385167
4,0,2,6,3,0.013681413,57,0.37332642
4,0,2,6,4,0.020993216,21,0.5728445
4,0,2,6,5,0.032007754,37,0.87339956
4,0,2,6,6,0.050302524,14,1.3726113
4,0,2,6,7,0.007028313,19,0.19178246
4,0,2,7,0,0.0069673033,91,0.19011767
4,0,2,7,1,0.012549354,74,0.34243578
4,0,2,7,2,0.010530975,26,0.28736
4,0,2,7,3,0.019874495,28,0.5423178
4,0,2,7,4,0.020769032,14,0.56672716
4,0,2,7,5,0.040958147,21,1.1176301
4,0,2,7,6,0.029369164,11,0.80140007
4,0,2,7,7,0.036290657,11,0.9902677
4,0,2,8,0,0.009307776,58,0.25398242
4,0,2,8,1,0.018255487,34,0.49813977
4,0,2,8,2,0.015998054,13,0.4365409
4,0,2,8,3,0.013814932,14,0.37696978
4,0,2,8,4,0.0134586925,6,0.367249
4,0,2,8,5,0.03001084,10,0.8189095
4,0,2,8,6,0.0141801275,9,0.3869349
4,0,2,8,7,0.012940878,7,0.35311934
4,0,2,9,0,0.0166698,27,0.45487094
4,0,2,9,1,0.006965,19,0.19005483
4,0,2,9,2,0.007612396,10,0.2077204
4,0,2,9,3,0.007612396,10,0.2077204
4,0,2,9,4,0.0043042144,1,0.117449634
4,0,2,9,5,0.0061387313,6,0.16750833
4,0,2,9,6,0.0043042144,1,0.117449634
4,0,2,9,7,0.0073316614,2,0.20005997
4,0,2,10,0,0.0,39,0.0
4,0,2,10,1,0.0,22,0.0
4,0,2,10,2,0.0,15,0.0
4,0,2,10,3,0.0,15,0.0
4,0,2,10,4,0.0,4,0.0
4,0,2,10,5,0.0,8,0.0
4,0,2,10,6,0.0,3,0.0
4,0,2,10,7,0.0,3,0.0
4,1,0,-10,0,0.00064454164,91,0.017587688
4,1,0,-10,1,0.0012202638,20,0.03329749
4,1,0,-10,2,0.0,4,0.0
4,1,0,-10,3,0.0,3,0.0
4,1,0,-10,5,0.0,1,0.0
4,1,0,-10,6,0.001117818,3,0.030502042
4,1,0,-10,7,0.0,2,0.0
4,1,0,-9,0,0.012812253,60,0.34960955
4,1,0,-9,1,0.0006616988,18,0.018055858
4,1,0,-9,2,0.0004384861,4,0.011965025
4,1,0,-9,3,0.0003917662,4,0.010690173
4,1,0,-9,5,0.00061699236,1,0.016835948
4,1,0,-9,7,0.050317217,2,1.3730122
4,1,0,-8,0,0.0055075944,131,0.15028642
4,1,0,-8,1,0.004525251,24,0.123481095
4,1,0,-8,2,0.0036440683,7,0.09943615
4,1,0,-8,3,0.010492412,8,0.28630778
4,1,0,-8,4,0.0066228155,1,0.1807176
4,1,0,-8,5,0.0017076507,1,0.046596877
4,1,0,-8,7,0.015857276,2,0.43269947
4,1,0,-7,0,0.01374466,238,0.37505224
4,1,0,-7,1,0.026684653,60,0.72814745
4,1,0,-7,2,0.03791296,13,1.0345358
4,1,0,-7,3,0.035882343,11,0.979126
4,1,0,-7,5,0.009128818,2,0.24909921
4,1,0,-7,6,0.043271553,3,1.1807563
4,1,0,-7,7,0.05299523,2,1.4460875
4,1,0,-6,0,0.02566537,389,0.7003342
4,1,0,-6,1,0.028723326,95,0.783777
4,1,0,-6,2,0.040899027,20,1.1160169
4,1,0,-6,3,0.034283843,16,0.93550754
4,1,0,-6,4,0.070148,3,1.9141372
4,1,0,-6,5,0.056217533,9,1.5340148
4,1,0,-6,6,0.040539943,3,1.1062185
4,1,0,-6,7,0.07511485,6,2.0496683
4,1,0,-5,0,0.0060578147,633,0.16530035
4,1,0,-5,1,0.026913669,139,0.73439664
4,1,0,-5,2,0.042620104,31,1.1629801
4,1,0,-5,3,0.026899103,34,0.7339992
4,1,0,-5,4,0.02313031,3,0.63115966
4,1,0,-5,5,0.05137638,11,1.4019138
4,1,0,-5,6,0.059074707,9,1.6119789
4,1,0,-5,7,0.1152059,9,3.1436377
4,1,0,-4,0,0.035517644,989,0.9691744
4,1,0,-4,1,0.060272604,238,1.6446661
4,1,0,-4,2,0.060606044,45,1.6537647
4,1,0,-4,3,0.09779249,47,2.6684759
4,1,0,-4,4,0.019658169,9,0.5364149
4,1,0,-4,5,0.10598173,17,2.8919368
4,1,0,-4,6,0.025683586,7,0.70083123
4,1,0,-4,7,0.058936298,10,1.6082021
4,1,0,-3,0,0.04899714,1678,1.3369911
4,1,0,-3,1,0.06941427,436,1.8941159
4,1,0,-3,2,0.0597189,90,1.6295571
4,1,0,-3,3,0.075874306,102,2.0703917
4,1,0,-3,4,0.08482252,10,2.3145628
4,1,0,-3,5,0.09204777,36,2.511719
4,1,0,-3,6,0.055343688,20,1.5101701
4,1,0,-3,7,0.12148158,22,3.3148832
4,1,0,-2,0,0.05320065,2533,1.4516928
4,1,0,-2,1,0.079320915,610,2.1644397
4,1,0,-2,2,0.06280597,124,1.7137945
4,1,0,-2,3,0.09938361,145,2.7118928
4,1,0,-2,4,0.06533309,21,1.7827523
4,1,0,-2,5,0.080901414,53,2.207567
4,1,0,-2,6,0.08704622,29,2.375241
4,1,0,-2,7,0.0909426,35,2.4815621
4,1,0,-1,0,0.06302295,3691,1.7197151
4,1,0,-1,1,0.0729654,920,1.9910159
4,1,0,-1,2,0.057896234,198,1.5798218
4,1,0,-1,3,0.083275884,218,2.2723594
4,1,0,-1,4,0.13039793,24,3.5581846
4,1,0,-1,5,0.08386882,72,2.288539
4,1,0,-1,6,0.16735576,48,4.5666575
4,1,0,-1,7,0.09351211,57,2.5516768
4,1,0,0,0,0.0363608,4985,0.9921817
4,1,0,0,1,0.05468324,1158,1.4921484
4,1,0,0,2,0.060408413,308,1.6483719
4,1,0,0,3,0.06464028,308,1.7638475
4,1,0,0,4,0.06395319,35,1.7450987
4,1,0,0,5,0.06749775,110,1.8418196
4,1,0,0,6,0.06896687,56,1.8819077
4,1,0,0,7,0.079435736,80,2.167573
4,1,0,1,0,0.031982657,3224,0.87271476
4,1,0,1,1,0.04033612,800,1.1006567
4,1,0,1,2,0.03756809,228,1.0251251
4,1,0,1,3,0.052020665,237,1.4194944
4,1,0,1,4,0.040529974,26,1.1059464
4,1,0,1,5,0.05535516,69,1.5104833
4,1,0,1,6,0.031820994,49,0.8683034
4,1,0,1,7,0.064767905,58,1.7673299
4,1,0,2,0,0.014945876,2233,0.40782997
4,1,0,2,1,0.02632622,546,0.71836686
4,1,0,2,2,0.026730767,170,0.72940576
4,1,0,2,3,0.06596756,136,1.800065
4,1,0,2,4,0.033702534,18,0.91964525
4,1,0,2,5,0.033880804,67,0.9245097
4,1,0,2,6,0.0588722,31,1.6064531
4,1,0,2,7,0.0683239,40,1.8643628
4,1,0,3,0,0.011648625,1322,0.3178575
4,1,0,3,1,0.019687131,360,0.5372052
4,1,0,3,2,0.042539172,85,1.1607717
4,1,0,3,3,0.032443494,105,0.88528967
4,1,0,3,4,0.019589229,7,0.53453374
4,1,0,3,5,0.041318286,38,1.1274573
4,1,0,3,6,0.023645949,22,0.64522994
4,1,0,3,7,0.028839258,33,0.78694046
4,1,0,4,0,0.004291858,856,0.117112465
4,1,0,4,1,0.011959309,221,0.32633516
4,1,0,4,2,0.03458913,55,0.94383794
4,1,0,4,3,0.010152661,57,0.27703694
4,1,0,4,4,0.03348225,11,0.91363436
4,1,0,4,5,0.013738922,30,0.3748957
4,1,0,4,6,0.017311784,17,0.4723888
4,1,0,4,7,0.009040654,21,0.24669345
4,1,0,5,0,0.0131069925,467,0.35765216
4,1,0,5,1,0.01970398,120,0.537665
4,1,0,5,2,0.01878471,46,0.5125807
4,1,0,5,3,0.01276552,39,0.34833434
4,1,0,5,4,0.021615952,4,0.5898372
4,1,0,5,5,0.010726329,15,0.2926907
4,1,0,5,6,0.024721546,7,0.6745799
4,1,0,5,7,0.007366552,13,0.20101203
4,1,0,6,0,0.009733009,268,0.26558584
4,1,0,6,1,0.004525625,56,0.1234913
4,1,0,6,2,0.0022269154,25,0.06076612
4,1,0,6,3,0.009410828,24,0.25679445
4,1,0,6,4,0.008339733,4,0.22756733
4,1,0,6,5,0.005926753,12,0.16172405
4,1,0,6,6,0.0051848055,5,0.14147843
4,1,0,6,7,0.008829678,7,0.24093653
4,1,0,7,0,0.012246053,129,0.33415958
4,1,0,7,1,0.00688419,26,0.18784975
4,1,0,7,2,0.048017032,7,1.3102468
4,1,0,7,3,0.0040993,13,0.111858115
4,1,0,7,4,0.0021374822,1,0.05832574
4,1,0,7,5,0.0068329573,3,0.18645176
4,1,0,7,6,0.004305899,6,0.11749561
4,1,0,7,7,0.012142301,7,0.33132848
4,1,0,8,0,0.018044377,93,0.49237916
4,1,0,8,1,0.034922685,27,0.9529397
4,1,0,8,2,0.0024480026,3,0.066798955
4,1,0,8,3,0.04963587,3,1.3544202
4,1,0,8,4,0.0042595267,3,0.11623024
4,1,0,8,5,0.021188473,5,0.5781725
4,1,0,8,6,0.012472272,1,0.34033245
