inning,is_bot,outs,score_diff,bases_idx,wins,total,win_rate
3,0,2,7,1,42,45,0.9333333333333333
3,0,2,7,2,8,8,1.0
3,0,2,7,3,17,18,0.9444444444444444
3,0,2,7,5,13,14,0.9285714285714286
3,0,2,7,7,8,8,1.0
3,0,2,8,0,21,21,1.0
3,0,2,8,1,17,17,1.0
3,0,2,8,2,1,1,1.0
3,0,2,8,3,6,6,1.0
3,0,2,8,5,3,3,1.0
3,0,2,8,6,1,1,1.0
3,0,2,8,7,3,3,1.0
3,0,2,9,0,13,13,1.0
3,0,2,9,1,8,8,1.0
3,0,2,9,2,1,1,1.0
3,0,2,9,3,2,2,1.0
3,0,2,9,5,2,2,1.0
3,0,2,9,7,1,1,1.0
3,0,2,10,0,14,15,0.9333333333333333
3,0,2,10,1,13,13,1.0
3,0,2,10,2,1,1,1.0
3,0,2,10,3,5,5,1.0
3,0,2,10,7,2,2,1.0
3,1,0,-10,0,1,23,0.043478260869565216
3,1,0,-10,1,0,4,0.0
3,1,0,-10,2,0,1,0.0
3,1,0,-10,3,0,1,0.0
3,1,0,-9,0,0,20,0.0
3,1,0,-9,1,0,7,0.0
3,1,0,-8,0,0,41,0.0
3,1,0,-8,1,0,8,0.0
3,1,0,-8,2,0,4,0.0
3,1,0,-8,3,0,1,0.0
3,1,0,-8,4,0,1,0.0
3,1,0,-8,5,0,2,0.0
3,1,0,-7,0,5,100,0.05
3,1,0,-7,1,2,24,0.08333333333333333
3,1,0,-7,2,0,6,0.0
3,1,0,-7,3,0,7,0.0
3,1,0,-7,4,0,1,0.0
3,1,0,-7,5,0,1,0.0
3,1,0,-7,7,0,4,0.0
3,1,0,-6,0,24,219,0.1095890410958904
3,1,0,-6,1,7,52,0.1346153846153846
3,1,0,-6,2,3,10,0.3
3,1,0,-6,3,2,11,0.18181818181818182
3,1,0,-6,4,1,2,0.5
3,1,0,-6,5,1,1,1.0
3,1,0,-5,0,43,387,0.1111111111111111
3,1,0,-5,1,16,91,0.17582417582417584
3,1,0,-5,2,3,16,0.1875
3,1,0,-5,3,5,25,0.2
3,1,0,-5,4,2,6,0.3333333333333333
3,1,0,-5,5,2,8,0.25
3,1,0,-5,6,0,1,0.0
3,1,0,-5,7,1,3,0.3333333333333333
3,1,0,-4,0,108,754,0.14323607427055704
3,1,0,-4,1,29,165,0.17575757575757575
3,1,0,-4,2,9,35,0.2571428571428571
3,1,0,-4,3,9,50,0.18
3,1,0,-4,4,1,3,0.3333333333333333
3,1,0,-4,5,6,20,0.3
3,1,0,-4,6,0,1,0.0
3,1,0,-4,7,2,10,0.2
3,1,0,-3,0,295,1291,0.22850503485670023
3,1,0,-3,1,91,310,0.29354838709677417
3,1,0,-3,2,29,79,0.3670886075949367
3,1,0,-3,3,31,90,0.34444444444444444
3,1,0,-3,4,3,7,0.42857142857142855
3,1,0,-3,5,11,31,0.3548387096774194
3,1,0,-3,6,1,1,1.0
3,1,0,-3,7,6,22,0.2727272727272727
3,1,0,-2,0,809,2418,0.3345740281224152
3,1,0,-2,1,228,590,0.3864406779661017
3,1,0,-2,2,46,114,0.40350877192982454
3,1,0,-2,3,70,143,0.48951048951048953
3,1,0,-2,4,3,7,0.42857142857142855
3,1,0,-2,5,32,58,0.5517241379310345
3,1,0,-2,6,1,5,0.2
3,1,0,-2,7,18,33,0.5454545454545454
3,1,0,-1,0,1735,3978,0.4361488185017597
3,1,0,-1,1,460,938,0.4904051172707889
3,1,0,-1,2,102,213,0.4788732394366197
3,1,0,-1,3,115,215,0.5348837209302325
3,1,0,-1,4,17,28,0.6071428571428571
3,1,0,-1,5,43,82,0.524390243902439
3,1,0,-1,6,2,7,0.2857142857142857
3,1,0,-1,7,36,52,0.6923076923076923
3,1,0,0,0,4010,7017,0.5714692888698875
3,1,0,0,1,1034,1608,0.6430348258706468
3,1,0,0,2,210,320,0.65625
3,1,0,0,3,256,363,0.7052341597796143
3,1,0,0,4,25,41,0.6097560975609756
3,1,0,0,5,123,165,0.7454545454545455
3,1,0,0,6,5,7,0.7142857142857143
3,1,0,0,7,66,89,0.7415730337078652
3,1,0,1,0,2437,3470,0.7023054755043228
3,1,0,1,1,701,955,0.7340314136125654
3,1,0,1,2,129,166,0.7771084337349398
3,1,0,1,3,201,256,0.78515625
3,1,0,1,4,20,27,0.7407407407407407
3,1,0,1,5,110,129,0.8527131782945736
3,1,0,1,6,3,4,0.75
3,1,0,1,7,51,59,0.864406779661017
3,1,0,2,0,1477,1816,0.8133259911894273
3,1,0,2,1,433,522,0.8295019157088123
3,1,0,2,2,75,89,0.8426966292134831
3,1,0,2,3,130,153,0.8496732026143791
3,1,0,2,4,15,17,0.8823529411764706
3,1,0,2,5,67,73,0.9178082191780822
3,1,0,2,6,4,5,0.8
3,1,0,2,7,30,31,0.967741935483871
3,1,0,3,0,855,967,0.8841778697001034
3,1,0,3,1,233,255,0.9137254901960784
3,1,0,3,2,58,65,0.8923076923076924
3,1,0,3,3,80,87,0.9195402298850575
3,1,0,3,4,8,8,1.0
3,1,0,3,5,37,40,0.925
3,1,0,3,7,24,26,0.9230769230769231
3,1,0,4,0,420,470,0.8936170212765957
3,1,0,4,1,128,139,0.920863309352518
3,1,0,4,2,25,26,0.9615384615384616
3,1,0,4,3,34,38,0.8947368421052632
3,1,0,4,4,2,2,1.0
3,1,0,4,5,19,21,0.9047619047619048
3,1,0,4,6,2,2,1.0
3,1,0,4,7,15,17,0.8823529411764706
3,1,0,5,0,218,231,0.9437229437229437
3,1,0,5,1,63,65,0.9692307692307692
3,1,0,5,2,16,17,0.9411764705882353
3,1,0,5,3,18,18,1.0
3,1,0,5,4,2,2,1.0
3,1,0,5,5,7,7,1.0
3,1,0,5,7,7,7,1.0
3,1,0,6,0,110,113,0.9734513274336283
3,1,0,6,1,29,30,0.9666666666666667
3,1,0,6,2,9,9,1.0
3,1,0,6,3,14,14,1.0
3,1,0,6,5,6,6,1.0
3,1,0,6,6,1,1,1.0
3,1,0,6,7,5,5,1.0
3,1,0,7,0,65,66,0.9848484848484849
3,1,0,7,1,16,16,1.0
3,1,0,7,2,2,3,0.6666666666666666
3,1,0,7,3,3,3,1.0
3,1,0,7,7,1,1,1.0
3,1,0,8,0,19,19,1.0
3,1,0,8,1,5,5,1.0
3,1,0,8,2,1,1,1.0
3,1,0,8,3,1,1,1.0
3,1,0,9,0,15,15,1.0
3,1,0,9,1,3,3,1.0
3,1,0,9,2,1,1,1.0
3,1,0,10,0,12,12,1.0
3,1,0,10,1,4,4,1.0
3,1,1,-10,0,1,17,0.058823529411764705
3,1,1,-10,1,1,5,0.2
3,1,1,-10,2,0,1,0.0
3,1,1,-10,5,0,1,0.0
3,1,1,-9,0,0,14,0.0
3,1,1,-9,1,0,9,0.0
3,1,1,-9,3,0,1,0.0
3,1,1,-9,4,0,1,0.0
3,1,1,-8,0,0,29,0.0
3,1,1,-8,1,0,10,0.0
3,1,1,-8,2,0,5,0.0
3,1,1,-8,3,0,2,0.0
3,1,1,-8,4,0,1,0.0
3,1,1,-8,5,0,3,0.0
3,1,1,-7,0,3,68,0.04411764705882353
3,1,1,-7,1,3,28,0.10714285714285714
3,1,1,-7,2,1,7,0.14285714285714285
3,1,1,-7,3,0,5,0.0
3,1,1,-7,4,0,6,0.0
3,1,1,-7,5,1,3,0.3333333333333333
3,1,1,-7,6,0,1,0.0
3,1,1,-7,7,0,1,0.0
3,1,1,-6,0,11,153,0.0718954248366013
3,1,1,-6,1,4,62,0.06451612903225806
3,1,1,-6,2,1,20,0.05
3,1,1,-6,3,3,29,0.10344827586206896
3,1,1,-6,4,2,6,0.3333333333333333
3,1,1,-6,5,1,8,0.125
3,1,1,-6,6,0,1,0.0
3,1,1,-6,7,1,4,0.25
3,1,1,-5,0,26,280,0.09285714285714286
3,1,1,-5,1,22,130,0.16923076923076924
3,1,1,-5,2,3,22,0.13636363636363635
3,1,1,-5,3,7,41,0.17073170731707318
3,1,1,-5,4,1,11,0.09090909090909091
3,1,1,-5,5,5,24,0.20833333333333334
3,1,1,-5,6,1,2,0.5
3,1,1,-5,7,4,11,0.36363636363636365
3,1,1,-4,0,67,548,0.12226277372262774
3,1,1,-4,1,38,232,0.16379310344827586
3,1,1,-4,2,12,54,0.2222222222222222
3,1,1,-4,3,12,88,0.13636363636363635
3,1,1,-4,4,3,12,0.25
3,1,1,-4,5,11,37,0.2972972972972973
3,1,1,-4,6,2,8,0.25
3,1,1,-4,7,4,20,0.2
3,1,1,-3,0,172,896,0.19196428571428573
3,1,1,-3,1,102,393,0.2595419847328244
3,1,1,-3,2,22,91,0.24175824175824176
3,1,1,-3,3,34,115,0.2956521739130435
3,1,1,-3,4,11,23,0.4782608695652174
3,1,1,-3,5,27,69,0.391304347826087
3,1,1,-3,6,6,17,0.35294117647058826
3,1,1,-3,7,9,37,0.24324324324324326
3,1,1,-2,0,531,1707,0.3110720562390158
3,1,1,-2,1,285,818,0.3484107579462103
3,1,1,-2,2,67,188,0.35638297872340424
3,1,1,-2,3,108,252,0.42857142857142855
3,1,1,-2,4,18,47,0.3829787234042553
3,1,1,-2,5,50,120,0.4166666666666667
3,1,1,-2,6,10,18,0.5555555555555556
3,1,1,-2,7,21,50,0.42
3,1,1,-1,0,1142,2796,0.4084406294706724
3,1,1,-1,1,603,1316,0.4582066869300912
3,1,1,-1,2,148,321,0.46105919003115264
3,1,1,-1,3,213,413,0.5157384987893463
3,1,1,-1,4,43,86,0.5
3,1,1,-1,5,86,190,0.45263157894736844
3,1,1,-1,6,22,46,0.4782608695652174
3,1,1,-1,7,65,120,0.5416666666666666
3,1,1,0,0,2716,5031,0.5398529119459352
3,1,1,0,1,1326,2256,0.5877659574468085
3,1,1,0,2,295,503,0.5864811133200796
3,1,1,0,3,455,733,0.6207366984993179
3,1,1,0,4,92,147,0.6258503401360545
3,1,1,0,5,225,324,0.6944444444444444
3,1,1,0,6,55,88,0.625
3,1,1,0,7,124,183,0.6775956284153005
3,1,1,1,0,1708,2521,0.6775089250297501
3,1,1,1,1,1060,1476,0.7181571815718157
3,1,1,1,2,197,273,0.7216117216117216
3,1,1,1,3,389,557,0.6983842010771992
3,1,1,1,4,65,76,0.8552631578947368
3,1,1,1,5,239,307,0.7785016286644951
3,1,1,1,6,26,39,0.6666666666666666
3,1,1,1,7,113,146,0.773972602739726
3,1,1,2,0,1124,1404,0.8005698005698005
3,1,1,2,1,725,881,0.8229284903518729
3,1,1,2,2,119,145,0.8206896551724138
3,1,1,2,3,240,295,0.8135593220338984
3,1,1,2,4,33,40,0.825
3,1,1,2,5,155,177,0.8757062146892656
3,1,1,2,6,24,30,0.8
3,1,1,2,7,88,107,0.822429906542056
3,1,1,3,0,682,788,0.8654822335025381
3,1,1,3,1,425,475,0.8947368421052632
3,1,1,3,2,90,108,0.8333333333333334
3,1,1,3,3,174,184,0.9456521739130435
3,1,1,3,4,23,25,0.92
3,1,1,3,5,95,105,0.9047619047619048
3,1,1,3,6,19,19,1.0
3,1,1,3,7,65,66,0.9848484848484849
3,1,1,4,0,386,434,0.8894009216589862
3,1,1,4,1,242,265,0.9132075471698113
3,1,1,4,2,46,49,0.9387755102040817
3,1,1,4,3,91,101,0.900990099009901
3,1,1,4,4,8,9,0.8888888888888888
3,1,1,4,5,56,57,0.9824561403508771
3,1,1,4,6,7,7,1.0
3,1,1,4,7,42,45,0.9333333333333333
3,1,1,5,0,202,217,0.9308755760368663
3,1,1,5,1,139,146,0.952054794520548
3,1,1,5,2,13,14,0.9285714285714286
3,1,1,5,3,43,45,0.9555555555555556
3,1,1,5,4,9,9,1.0
3,1,1,5,5,32,33,0.9696969696969697
3,1,1,5,6,2,2,1.0
3,1,1,5,7,21,22,0.9545454545454546
3,1,1,6,0,104,107,0.9719626168224299
3,1,1,6,1,61,62,0.9838709677419355
3,1,1,6,2,8,10,0.8
3,1,1,6,3,14,15,0.9333333333333333
3,1,1,6,4,3,3,1.0
3,1,1,6,5,22,22,1.0
3,1,1,6,6,3,3,1.0
3,1,1,6,7,11,12,0.9166666666666666
3,1,1,7,0,64,65,0.9846153846153847
3,1,1,7,1,40,41,0.975609756097561
3,1,1,7,2,8,10,0.8
3,1,1,7,3,17,19,0.8947368421052632
3,1,1,7,4,1,1,1.0
3,1,1,7,5,5,5,1.0
3,1,1,7,7,7,7,1.0
3,1,1,8,0,23,23,1.0
3,1,1,8,1,10,10,1.0
3,1,1,8,2,1,1,1.0
3,1,1,8,3,4,4,1.0
3,1,1,8,4,1,1,1.0
3,1,1,8,5,2,2,1.0
3,1,1,8,7,2,2,1.0
3,1,1,9,0,16,16,1.0
3,1,1,9,1,7,7,1.0
3,1,1,9,2,1,1,1.0
3,1,1,9,3,4,4,1.0
3,1,1,9,4,1,1,1.0
3,1,1,9,7,2,2,1.0
3,1,1,10,0,14,14,1.0
3,1,1,10,1,7,7,1.0
3,1,1,10,3,1,1,1.0
3,1,1,10,5,1,1,1.0
3,1,2,-10,0,0,13,0.0
3,1,2,-10,1,1,5,0.2
3,1,2,-10,3,1,1,1.0
3,1,2,-10,4,0,2,0.0
3,1,2,-10,5,0,1,0.0
3,1,2,-9,0,0,10,0.0
3,1,2,-9,1,0,9,0.0
3,1,2,-9,3,0,1,0.0
3,1,2,-9,4,0,1,0.0
3,1,2,-9,5,0,1,0.0
3,1,2,-8,0,0,24,0.0
3,1,2,-8,1,0,16,0.0
3,1,2,-8,2,0,6,0.0
3,1,2,-8,3,0,3,0.0
3,1,2,-8,4,0,2,0.0
3,1,2,-8,5,0,2,0.0
3,1,2,-7,0,1,49,0.02040816326530612
3,1,2,-7,1,1,22,0.045454545454545456
3,1,2,-7,2,0,8,0.0
3,1,2,-7,3,1,6,0.16666666666666666
3,1,2,-7,4,0,3,0.0
3,1,2,-7,5,0,5,0.0
3,1,2,-7,7,0,1,0.0
3,1,2,-6,0,9,113,0.07964601769911504
3,1,2,-6,1,4,69,0.057971014492753624
3,1,2,-6,2,1,18,0.05555555555555555
3,1,2,-6,3,2,28,0.07142857142857142
3,1,2,-6,4,2,10,0.2
3,1,2,-6,5,2,20,0.1
3,1,2,-6,7,0,4,0.0
3,1,2,-5,0,12,192,0.0625
3,1,2,-5,1,12,109,0.11009174311926606
3,1,2,-5,2,1,22,0.045454545454545456
3,1,2,-5,3,6,43,0.13953488372093023
3,1,2,-5,4,0,12,0.0
3,1,2,-5,5,0,19,0.0
3,1,2,-5,6,1,2,0.5
3,1,2,-5,7,3,12,0.25
3,1,2,-4,0,37,382,0.0968586387434555
3,1,2,-4,1,32,199,0.16080402010050251
3,1,2,-4,2,8,57,0.14035087719298245
3,1,2,-4,3,7,76,0.09210526315789473
3,1,2,-4,4,3,14,0.21428571428571427
3,1,2,-4,5,3,29,0.10344827586206896
3,1,2,-4,6,1,5,0.2
3,1,2,-4,7,1,18,0.05555555555555555
3,1,2,-3,0,117,672,0.17410714285714285
3,1,2,-3,1,80,386,0.20725388601036268
3,1,2,-3,2,19,104,0.18269230769230768
3,1,2,-3,3,25,119,0.21008403361344538
3,1,2,-3,4,9,26,0.34615384615384615
3,1,2,-3,5,13,56,0.23214285714285715
3,1,2,-3,6,1,9,0.1111111111111111
3,1,2,-3,7,6,29,0.20689655172413793
3,1,2,-2,0,349,1196,0.29180602006688966
3,1,2,-2,1,235,713,0.32959326788218796
3,1,2,-2,2,57,175,0.32571428571428573
3,1,2,-2,3,100,277,0.36101083032490977
3,1,2,-2,4,23,66,0.3484848484848485
3,1,2,-2,5,55,136,0.40441176470588236
3,1,2,-2,6,9,20,0.45
3,1,2,-2,7,28,58,0.4827586206896552
3,1,2,-1,0,765,2020,0.3787128712871287
3,1,2,-1,1,496,1155,0.42943722943722945
3,1,2,-1,2,155,329,0.47112462006079026
3,1,2,-1,3,215,412,0.5218446601941747
3,1,2,-1,4,43,98,0.4387755102040816
3,1,2,-1,5,97,215,0.4511627906976744
3,1,2,-1,6,16,37,0.43243243243243246
3,1,2,-1,7,61,115,0.5304347826086957
3,1,2,0,0,1881,3634,0.5176114474408365
3,1,2,0,1,1113,1990,0.5592964824120603
3,1,2,0,2,265,523,0.5066921606118547
3,1,2,0,3,446,754,0.5915119363395226
3,1,2,0,4,96,188,0.5106382978723404
3,1,2,0,5,191,300,0.6366666666666667
3,1,2,0,6,28,68,0.4117647058823529
3,1,2,0,7,108,190,0.5684210526315789
3,1,2,1,0,1216,1876,0.6481876332622601
3,1,2,1,1,847,1256,0.6743630573248408
3,1,2,1,2,222,310,0.7161290322580646
3,1,2,1,3,368,529,0.6956521739130435
3,1,2,1,4,68,104,0.6538461538461539
3,1,2,1,5,179,259,0.6911196911196911
3,1,2,1,6,39,56,0.6964285714285714
3,1,2,1,7,128,166,0.7710843373493976
3,1,2,2,0,868,1100,0.7890909090909091
3,1,2,2,1,729,906,0.804635761589404
3,1,2,2,2,137,174,0.7873563218390804
3,1,2,2,3,279,343,0.8134110787172012
3,1,2,2,4,40,54,0.7407407407407407
3,1,2,2,5,159,188,0.8457446808510638
3,1,2,2,6,23,31,0.7419354838709677
3,1,2,2,7,93,111,0.8378378378378378
3,1,2,3,0,548,645,0.8496124031007752
3,1,2,3,1,443,504,0.878968253968254
3,1,2,3,2,88,104,0.8461538461538461
3,1,2,3,3,211,231,0.9134199134199135
3,1,2,3,4,23,30,0.7666666666666667
3,1,2,3,5,97,117,0.8290598290598291
3,1,2,3,6,24,25,0.96
3,1,2,3,7,63,66,0.9545454545454546
3,1,2,4,0,328,373,0.8793565683646113
3,1,2,4,1,259,283,0.9151943462897526
3,1,2,4,2,54,58,0.9310344827586207
3,1,2,4,3,91,98,0.9285714285714286
3,1,2,4,4,16,16,1.0
3,1,2,4,5,80,87,0.9195402298850575
3,1,2,4,6,10,10,1.0
3,1,2,4,7,32,35,0.9142857142857143
3,1,2,5,0,177,194,0.9123711340206185
3,1,2,5,1,155,163,0.950920245398773
3,1,2,5,2,31,31,1.0
3,1,2,5,3,49,54,0.9074074074074074
3,1,2,5,4,5,6,0.8333333333333334
3,1,2,5,5,35,36,0.9722222222222222
3,1,2,5,6,8,8,1.0
3,1,2,5,7,25,26,0.9615384615384616
3,1,2,6,0,108,111,0.972972972972973
3,1,2,6,1,96,96,1.0
3,1,2,6,2,13,13,1.0
3,1,2,6,3,31,31,1.0
3,1,2,6,4,2,2,1.0
3,1,2,6,5,18,18,1.0
3,1,2,6,6,4,4,1.0
3,1,2,6,7,11,12,0.9166666666666666
3,1,2,7,0,52,55,0.9454545454545454
3,1,2,7,1,47,48,0.9791666666666666
3,1,2,7,2,11,11,1.0
3,1,2,7,3,15,16,0.9375
3,1,2,7,4,3,3,1.0
3,1,2,7,5,8,9,0.8888888888888888
3,1,2,7,6,2,2,1.0
3,1,2,7,7,6,6,1.0
3,1,2,8,0,27,27,1.0
3,1,2,8,1,14,15,0.9333333333333333
3,1,2,8,2,5,5,1.0
3,1,2,8,3,10,11,0.9090909090909091
3,1,2,8,5,7,8,0.875
3,1,2,8,6,1,1,1.0
3,1,2,8,7,2,2,1.0
3,1,2,9,0,19,19,1.0
3,1,2,9,1,9,9,1.0
3,1,2,9,2,3,3,1.0
3,1,2,9,3,4,4,1.0
3,1,2,9,4,2,2,1.0
3,1,2,9,5,3,3,1.0
3,1,2,9,7,2,2,1.0
3,1,2,10,0,15,15,1.0
3,1,2,10,1,11,11,1.0
3,1,2,10,2,1,1,1.0
3,1,2,10,3,3,3,1.0
3,1,2,10,5,1,1,1.0
3,1,2,10,7,1,1,1.0
4,0,0,-10,0,0,26,0.0
4,0,0,-10,1,0,4,0.0
4,0,0,-10,2,0,1,0.0
4,0,0,-10,5,0,1,0.0
4,0,0,-9,0,0,33,0.0
4,0,0,-9,1,0,8,0.0
4,0,0,-9,2,0,1,0.0
4,0,0,-9,5,0,1,0.0
4,0,0,-8,0,2,51,0.0392156862745098
4,0,0,-8,1,1,11,0.09090909090909091
4,0,0,-8,2,0,6,0.0
4,0,0,-8,3,0,2,0.0
4,0,0,-8,4,0,2,0.0
4,0,0,-8,5,0,1,0.0
4,0,0,-7,0,4,126,0.031746031746031744
4,0,0,-7,1,1,30,0.03333333333333333
4,0,0,-7,2,0,8,0.0
4,0,0,-7,3,1,6,0.16666666666666666
4,0,0,-7,4,0,1,0.0
4,0,0,-7,5,0,4,0.0
4,0,0,-7,7,1,2,0.5
4,0,0,-6,0,7,219,0.0319634703196347
4,0,0,-6,1,3,61,0.04918032786885246
4,0,0,-6,2,0,11,0.0
4,0,0,-6,3,2,14,0.14285714285714285
4,0,0,-6,5,0,2,0.0
4,0,0,-6,7,0,2,0.0
4,0,0,-5,0,29,409,0.07090464547677261
4,0,0,-5,1,12,102,0.11764705882352941
4,0,0,-5,2,3,29,0.10344827586206896
4,0,0,-5,3,2,15,0.13333333333333333
4,0,0,-5,4,0,1,0.0
4,0,0,-5,5,3,13,0.23076923076923078
4,0,0,-5,7,1,6,0.16666666666666666
4,0,0,-4,0,86,789,0.10899873257287707
4,0,0,-4,1,29,188,0.15425531914893617
4,0,0,-4,2,9,40,0.225
4,0,0,-4,3,12,51,0.23529411764705882
4,0,0,-4,4,0,1,0.0
4,0,0,-4,5,3,14,0.21428571428571427
4,0,0,-4,7,8,13,0.6153846153846154
4,0,0,-3,0,190,1374,0.13828238719068414
4,0,0,-3,1,47,333,0.14114114114114115
4,0,0,-3,2,8,69,0.11594202898550725
4,0,0,-3,3,17,85,0.2
4,0,0,-3,4,3,7,0.42857142857142855
4,0,0,-3,5,8,30,0.26666666666666666
4,0,0,-3,7,9,18,0.5
4,0,0,-2,0,518,2346,0.2208013640238704
4,0,0,-2,1,144,547,0.263254113345521
4,0,0,-2,2,28,125,0.224
4,0,0,-2,3,32,117,0.27350427350427353
4,0,0,-2,4,4,9,0.4444444444444444
4,0,0,-2,5,12,58,0.20689655172413793
4,0,0,-2,6,1,3,0.3333333333333333
4,0,0,-2,7,7,28,0.25
4,0,0,-1,0,1301,3722,0.3495432563138098
4,0,0,-1,1,345,864,0.3993055555555556
4,0,0,-1,2,88,197,0.4467005076142132
4,0,0,-1,3,84,201,0.417910447761194
4,0,0,-1,4,12,19,0.631578947368421
4,0,0,-1,5,46,88,0.5227272727272727
4,0,0,-1,6,4,9,0.4444444444444444
4,0,0,-1,7,22,44,0.5
4,0,0,0,0,2952,6088,0.48488830486202367
4,0,0,0,1,796,1476,0.5392953929539296
4,0,0,0,2,186,308,0.6038961038961039
4,0,0,0,3,207,343,0.6034985422740525
4,0,0,0,4,26,41,0.6341463414634146
4,0,0,0,5,100,146,0.684931506849315
4,0,0,0,6,8,10,0.8
4,0,0,0,7,55,78,0.7051282051282052
4,0,0,1,0,2222,3626,0.6127964699393271
4,0,0,1,1,610,938,0.650319829424307
4,0,0,1,2,134,212,0.6320754716981132
4,0,0,1,3,171,246,0.6951219512195121
4,0,0,1,4,12,19,0.631578947368421
4,0,0,1,5,70,107,0.6542056074766355
4,0,0,1,6,3,5,0.6
4,0,0,1,7,30,39,0.7692307692307693
4,0,0,2,0,1592,2198,0.724294813466788
4,0,0,2,1,436,583,0.7478559176672385
4,0,0,2,2,90,110,0.8181818181818182
4,0,0,2,3,122,157,0.7770700636942676
4,0,0,2,4,18,18,1.0
4,0,0,2,5,59,74,0.7972972972972973
4,0,0,2,6,6,8,0.75
4,0,0,2,7,31,39,0.7948717948717948
4,0,0,3,0,973,1194,0.8149078726968174
4,0,0,3,1,258,307,0.8403908794788274
4,0,0,3,2,51,65,0.7846153846153846
4,0,0,3,3,65,77,0.8441558441558441
4,0,0,3,4,7,7,1.0
4,0,0,3,5,39,42,0.9285714285714286
4,0,0,3,6,5,6,0.8333333333333334
4,0,0,3,7,17,19,0.8947368421052632
4,0,0,4,0,622,698,0.8911174785100286
4,0,0,4,1,162,175,0.9257142857142857
4,0,0,4,2,34,36,0.9444444444444444
4,0,0,4,3,40,47,0.851063829787234
4,0,0,4,4,10,10,1.0
4,0,0,4,5,28,30,0.9333333333333333
4,0,0,4,6,4,4,1.0
4,0,0,4,7,14,15,0.9333333333333333
4,0,0,5,0,339,362,0.93646408839779
4,0,0,5,1,104,109,0.9541284403669725
4,0,0,5,2,28,28,1.0
4,0,0,5,3,40,42,0.9523809523809523
4,0,0,5,4,3,3,1.0
4,0,0,5,5,17,19,0.8947368421052632
4,0,0,5,7,20,20,1.0
4,0,0,6,0,190,206,0.9223300970873787
4,0,0,6,1,55,58,0.9482758620689655
4,0,0,6,2,15,15,1.0
4,0,0,6,3,13,15,0.8666666666666667
4,0,0,6,4,2,2,1.0
4,0,0,6,5,15,17,0.8823529411764706
4,0,0,6,7,4,4,1.0
4,0,0,7,0,92,96,0.9583333333333334
4,0,0,7,1,33,35,0.9428571428571428
4,0,0,7,2,4,4,1.0
4,0,0,7,3,16,16,1.0
4,0,0,7,4,1,1,1.0
4,0,0,7,5,3,3,1.0
4,0,0,7,7,4,4,1.0
4,0,0,8,0,38,38,1.0
4,0,0,8,1,10,10,1.0
4,0,0,8,2,1,1,1.0
4,0,0,8,3,6,6,1.0
4,0,0,8,5,2,2,1.0
4,0,0,8,7,2,2,1.0
4,0,0,9,0,23,24,0.9583333333333334
4,0,0,9,1,10,10,1.0
4,0,0,9,3,3,3,1.0
4,0,0,9,5,2,2,1.0
4,0,0,10,0,24,25,0.96
4,0,0,10,1,8,9,0.8888888888888888
4,0,0,10,2,2,2,1.0
4,0,0,10,3,4,4,1.0
4,0,0,10,5,1,1,1.0
4,0,0,10,7,1,1,1.0
4,0,1,-10,0,0,20,0.0
4,0,1,-10,1,0,7,0.0
4,0,1,-10,2,0,4,0.0
4,0,1,-10,3,0,4,0.0
4,0,1,-10,4,0,1,0.0
4,0,1,-10,5,0,3,0.0
4,0,1,-10,7,0,1,0.0
4,0,1,-9,0,0,22,0.0
4,0,1,-9,1,0,11,0.0
4,0,1,-9,2,0,2,0.0
4,0,1,-9,3,0,1,0.0
4,0,1,-8,0,1,34,0.029411764705882353
4,0,1,-8,1,1,20,0.05
4,0,1,-8,2,0,5,0.0
4,0,1,-8,3,1,9,0.1111111111111111
4,0,1,-8,4,0,1,0.0
4,0,1,-8,5,0,2,0.0
4,0,1,-8,7,0,1,0.0
4,0,1,-7,0,3,86,0.03488372093023256
4,0,1,-7,1,1,41,0.024390243902439025
4,0,1,-7,2,0,8,0.0
4,0,1,-7,3,0,14,0.0
4,0,1,-7,4,0,2,0.0
4,0,1,-7,5,0,3,0.0
4,0,1,-7,7,0,7,0.0
4,0,1,-6,0,4,153,0.026143790849673203
4,0,1,-6,1,2,76,0.02631578947368421
4,0,1,-6,2,0,15,0.0
4,0,1,-6,3,2,21,0.09523809523809523
4,0,1,-6,4,0,3,0.0
4,0,1,-6,5,1,11,0.09090909090909091
4,0,1,-6,6,1,1,1.0
4,0,1,-6,7,1,9,0.1111111111111111
4,0,1,-5,0,13,268,0.048507462686567165
4,0,1,-5,1,11,144,0.0763888888888889
4,0,1,-5,2,1,30,0.03333333333333333
4,0,1,-5,3,3,37,0.08108108108108109
4,0,1,-5,4,2,6,0.3333333333333333
4,0,1,-5,5,1,20,0.05
4,0,1,-5,6,0,2,0.0
4,0,1,-5,7,1,15,0.06666666666666667
4,0,1,-4,0,48,554,0.08664259927797834
4,0,1,-4,1,35,272,0.12867647058823528
4,0,1,-4,2,8,52,0.15384615384615385
4,0,1,-4,3,9,72,0.125
4,0,1,-4,4,4,12,0.3333333333333333
4,0,1,-4,5,6,37,0.16216216216216217
4,0,1,-4,6,1,5,0.2
4,0,1,-4,7,8,22,0.36363636363636365
4,0,1,-3,0,122,949,0.1285563751317176
4,0,1,-3,1,54,471,0.11464968152866242
4,0,1,-3,2,14,91,0.15384615384615385
4,0,1,-3,3,17,142,0.11971830985915492
4,0,1,-3,4,5,19,0.2631578947368421
