season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,571629.0,Pat Doyle,Patrick,Doyle,Pat,P Doyle,P,0.0,0.0,,27.007,27.007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.333,9.0,8.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,40.0,15.0,1.0,7.0,22.0,18.0,0.0,3.751,27.007,0.0,6.752,6.752,0.571,1.0,0.5,0.556,1.0,0.111,1.0,4.444,0.0,0.111,0.111,30.008
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,518952.0,Kyle Lotzkar,Kyle,Lotzkar,Kyle,K Lotzkar,P,0.0,1.0,0.0,11.88,12.961,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.1,8.333,56.0,37.0,12.0,16.0,3.0,1.0,12.0,11.0,0.0,21.0,11.0,0.0,8.0,6.0,0.0,0.0,11.0,0.0,3.0,2.0,12.0,0.0,5.0,1.0,2.0,1.0,0.0,5.0,0.0,9.0,5.0,7.0,8.0,2.0,1.0,182.0,64.0,15.0,31.0,91.0,91.0,2.0,3.24,17.281,0.0,11.88,8.64,0.571,0.727,0.432,0.6,0.676,0.143,1.375,3.25,0.0,0.143,0.196,21.841
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,502051.0,Josh Ravin,Joshua,Ravin,Josh,J Ravin,P,1.0,3.0,0.25,5.579,5.802,38.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,40.1,40.333,187.0,154.0,26.0,44.0,5.0,0.0,26.0,25.0,4.0,61.0,27.0,1.0,39.0,3.0,0.0,2.0,22.0,0.0,19.0,11.0,12.0,1.0,17.0,0.0,4.0,1.0,0.0,7.0,0.0,21.0,22.0,37.0,37.0,9.0,6.0,708.0,323.0,77.0,118.0,408.0,300.0,10.0,1.76,9.818,0.893,6.025,8.703,0.36,1.444,0.286,0.402,0.455,0.209,0.692,3.786,0.021,0.209,0.144,17.554
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,502457.0,Drew Hayes,Andrew,Hayes,Drew,D Hayes,P,4.0,3.0,0.571,5.429,6.0,51.0,0.0,17.0,0.0,0.0,0.0,8.0,2.0,6.0,6.0,63.0,63.0,292.0,247.0,42.0,73.0,10.0,1.0,42.0,38.0,7.0,106.0,33.0,4.0,61.0,6.0,0.0,7.0,54.0,0.0,23.0,13.0,15.0,7.0,24.0,0.0,8.0,4.0,0.0,9.0,2.0,32.0,24.0,68.0,51.0,18.0,9.0,1121.0,497.0,135.0,192.0,667.0,454.0,9.0,1.683,10.429,1.0,4.714,8.714,0.369,1.848,0.296,0.392,0.502,0.209,0.541,3.839,0.024,0.209,0.113,17.794
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,460344.0,Wilkin De La Rosa,Wilkin,De La Rosa,Wilkin,W De La Rosa,RF,2.0,5.0,0.286,5.4,5.914,28.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,35.0,35.0,155.0,130.0,23.0,35.0,7.0,0.0,23.0,21.0,5.0,57.0,20.0,2.0,28.0,0.0,0.0,4.0,24.0,0.0,16.0,6.0,16.0,11.0,10.0,1.0,1.0,1.0,1.0,9.0,0.0,15.0,21.0,38.0,34.0,10.0,3.0,606.0,270.0,70.0,107.0,347.0,259.0,0.0,1.571,9.0,1.286,5.143,7.2,0.312,1.4,0.269,0.364,0.531,0.181,0.714,3.91,0.032,0.181,0.129,17.314
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,596112.0,Robert Stephenson,Robert,Stephenson,Robert,R Stephenson,P,0.0,2.0,0.0,4.86,5.4,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.2,16.667,75.0,62.0,10.0,17.0,3.0,0.0,10.0,9.0,2.0,26.0,13.0,0.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,12.0,5.0,14.0,13.0,6.0,2.0,295.0,127.0,42.0,44.0,164.0,131.0,1.0,1.8,9.18,1.08,7.02,9.72,0.357,1.385,0.274,0.4,0.5,0.24,0.722,3.933,0.027,0.24,0.173,17.7
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,572024.0,Brian Pearl,Brian,Pearl,Brian,B Pearl,P,3.0,0.0,1.0,4.585,5.094,17.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,17.2,17.667,76.0,70.0,10.0,23.0,3.0,2.0,10.0,9.0,2.0,36.0,4.0,0.0,12.0,1.0,0.0,4.0,20.0,0.0,10.0,6.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,4.0,0.0,11.0,14.0,18.0,18.0,3.0,1.0,293.0,137.0,23.0,59.0,186.0,107.0,1.0,1.528,11.717,1.019,2.038,6.113,0.382,3.0,0.329,0.368,0.614,0.158,0.333,3.855,0.026,0.158,0.053,16.585
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,547179.0,Michael Lorenzen,Michael,Lorenzen,Michael,M Lorenzen,P,0.0,0.0,,4.5,4.5,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0,28.0,21.0,3.0,6.0,1.0,0.0,3.0,3.0,1.0,10.0,6.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,4.0,0.0,3.0,116.0,46.0,10.0,17.0,63.0,53.0,0.0,2.0,9.0,1.5,9.0,7.5,0.333,0.833,0.286,0.444,0.571,0.179,1.2,4.143,0.036,0.179,0.214,19.333
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,543134.0,Shaun Ellis,Shaun,Ellis,Shaun,S Ellis,P,3.0,2.0,0.6,4.326,5.072,26.0,9.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,60.1,60.333,257.0,227.0,34.0,62.0,9.0,2.0,34.0,29.0,5.0,90.0,25.0,0.0,35.0,2.0,1.0,5.0,41.0,0.0,9.0,4.0,9.0,3.0,31.0,1.0,5.0,2.0,0.0,10.0,0.0,26.0,45.0,65.0,68.0,8.0,15.0,946.0,400.0,64.0,195.0,568.0,378.0,1.0,1.442,9.249,0.746,3.729,5.221,0.306,1.4,0.273,0.349,0.467,0.136,0.714,3.681,0.019,0.136,0.097,15.68
2013.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,519182.0,Daniel Renken,Daniel,Renken,Daniel,D Renken,P,6.0,9.0,0.4,3.993,4.437,27.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,605.0,526.0,70.0,129.0,27.0,4.0,70.0,63.0,13.0,203.0,60.0,0.0,117.0,5.0,0.0,13.0,101.0,0.0,0.0,0.0,10.0,5.0,66.0,8.0,20.0,5.0,1.0,27.0,1.0,60.0,95.0,144.0,150.0,30.0,25.0,2124.0,961.0,241.0,423.0,1318.0,806.0,3.0,1.331,8.176,0.824,3.803,7.415,0.299,1.95,0.245,0.324,0.47,0.193,0.513,3.511,0.021,0.193,0.099,14.958
