season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,519107.0,Andy Parrino,Andrew,Parrino,Andy,A Parrino,SS,0.0,0.0,,27.007,27.007,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.333,11.0,9.0,4.0,5.0,3.0,0.0,4.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,20.0,11.0,3.0,8.0,11.0,9.0,1.0,5.251,33.758,0.0,13.503,6.752,0.625,0.5,0.556,0.636,1.222,0.091,2.0,1.818,0.0,0.091,0.182,15.004
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,571484.0,Jon Berger,Jonathan,Berger,Jon,J Berger,P,0.0,2.0,0.0,17.1,17.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,59.0,51.0,19.0,23.0,6.0,1.0,19.0,19.0,3.0,40.0,7.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,9.0,0.0,6.0,8.0,14.0,10.0,1.0,1.0,92.0,60.0,13.0,47.0,63.0,29.0,0.0,3.0,20.7,2.7,6.3,4.5,0.465,0.714,0.451,0.517,0.98,0.085,1.4,1.559,0.051,0.085,0.119,9.2
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,543924.0,Chris Wilkes,Christopher,Wilkes,Chris,C Wilkes,P,0.0,1.0,0.0,10.126,10.126,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.1,5.333,29.0,23.0,6.0,9.0,1.0,0.0,6.0,6.0,1.0,13.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,8.0,5.0,0.0,0.0,46.0,25.0,3.0,22.0,28.0,18.0,1.0,2.438,15.188,1.688,6.75,3.375,0.421,0.5,0.391,0.483,0.652,0.069,2.0,1.586,0.034,0.069,0.138,8.626
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,519260.0,Nick Schmidt,Nicholas,Schmidt,Nick,N Schmidt,P,2.0,8.0,0.2,7.875,8.062,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,235.0,195.0,43.0,68.0,13.0,5.0,43.0,42.0,7.0,112.0,27.0,0.0,27.0,8.0,0.0,4.0,44.0,0.0,0.0,0.0,10.0,2.0,24.0,4.0,8.0,3.0,3.0,20.0,0.0,21.0,34.0,45.0,60.0,20.0,6.0,394.0,238.0,63.0,173.0,263.0,131.0,3.0,1.979,12.75,1.312,5.062,5.062,0.389,1.0,0.349,0.44,0.703,0.115,1.0,1.677,0.03,0.115,0.115,8.208
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,430657.0,Cha Seung Baek,Cha Seung,Baek,Cha Seung,C Baek,P,0.0,1.0,0.0,7.269,7.269,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.667,35.0,31.0,7.0,6.0,2.0,0.0,7.0,7.0,1.0,11.0,4.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,7.0,7.0,11.0,2.0,2.0,64.0,46.0,22.0,24.0,46.0,18.0,1.0,1.154,6.231,1.038,4.154,7.269,0.217,1.75,0.194,0.286,0.452,0.2,0.571,1.829,0.029,0.2,0.114,7.384
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,518768.0,Allen Harrington,Allen,Harrington,Allen,A Harrington,P,1.0,6.0,0.143,7.132,7.811,42.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,53.0,53.0,267.0,230.0,46.0,84.0,17.0,3.0,46.0,42.0,7.0,128.0,29.0,3.0,36.0,1.0,0.0,6.0,52.0,0.0,18.0,7.0,12.0,6.0,19.0,1.0,5.0,4.0,2.0,30.0,0.0,24.0,25.0,79.0,38.0,11.0,2.0,448.0,281.0,66.0,201.0,320.0,128.0,0.0,2.132,14.264,1.189,4.925,6.113,0.414,1.241,0.365,0.437,0.674,0.135,0.806,1.678,0.026,0.135,0.109,8.453
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,519343.0,Matt Teague,Matthew,Teague,Matt,M Teague,P,2.0,2.0,0.5,5.75,6.125,45.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,72.0,72.0,336.0,303.0,49.0,99.0,18.0,5.0,49.0,46.0,7.0,148.0,23.0,2.0,51.0,4.0,2.0,6.0,56.0,0.0,33.0,12.0,14.0,2.0,61.0,3.0,12.0,3.0,3.0,36.0,1.0,22.0,45.0,92.0,67.0,17.0,5.0,525.0,393.0,131.0,258.0,416.0,109.0,3.0,1.694,12.375,0.875,2.875,6.375,0.38,2.217,0.327,0.378,0.587,0.152,0.451,1.562,0.021,0.152,0.068,7.292
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,543476.0,Colin Lynch,Colin,Lynch,Colin,C Lynch,P,0.0,0.0,,5.063,5.063,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.333,26.0,23.0,3.0,7.0,6.0,0.0,3.0,3.0,0.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,6.0,8.0,1.0,1.0,39.0,21.0,0.0,21.0,27.0,12.0,0.0,1.875,11.813,0.0,5.063,3.375,0.333,0.667,0.304,0.385,0.826,0.077,1.5,1.5,0.0,0.077,0.115,7.313
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,488969.0,Ryan Hinson,Ryan,Hinson,Ryan,R Hinson,P,0.0,1.0,0.0,4.974,5.684,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.667,57.0,48.0,8.0,13.0,2.0,0.0,8.0,7.0,1.0,18.0,7.0,1.0,15.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,7.0,10.0,12.0,3.0,2.0,111.0,65.0,30.0,35.0,81.0,30.0,1.0,1.579,9.237,0.711,4.974,10.658,0.375,2.143,0.271,0.364,0.438,0.263,0.467,1.947,0.018,0.263,0.123,8.763
2009.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,446372.0,Corey Kluber,Corey,Kluber,Corey,C Kluber,P,7.0,9.0,0.438,4.541,5.367,19.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,469.0,421.0,65.0,110.0,30.0,5.0,65.0,55.0,9.0,177.0,36.0,0.0,124.0,6.0,0.0,2.0,46.0,0.0,0.0,0.0,7.0,1.0,55.0,1.0,19.0,11.0,1.0,38.0,0.0,33.0,60.0,110.0,83.0,16.0,7.0,872.0,603.0,289.0,303.0,696.0,176.0,8.0,1.339,9.083,0.743,2.972,10.239,0.352,3.444,0.261,0.328,0.525,0.264,0.29,1.859,0.019,0.264,0.077,8.0
