season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,695769.0,D.J. McCarty,Dylan,McCarty,D.J.,D McCarty,P,0.0,2.0,0.0,8.415,9.117,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,25.667,134.0,108.0,26.0,36.0,2.0,3.0,26.0,24.0,1.0,47.0,20.0,0.0,30.0,5.0,1.0,2.0,22.0,0.0,0.0,0.0,9.0,2.0,20.0,0.0,5.0,1.0,1.0,5.0,0.0,18.0,9.0,20.0,23.0,6.0,8.0,495.0,202.0,50.0,79.0,283.0,212.0,2.0,2.182,12.623,0.351,7.013,10.519,0.455,1.5,0.333,0.459,0.491,0.224,0.667,3.694,0.007,0.149,19.285
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,806095.0,Seth Clark,Seth,Clark,Seth,S Clark,P,0.0,2.0,0.0,7.56,8.64,15.0,0.0,8.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,16.2,16.667,82.0,66.0,16.0,18.0,1.0,2.0,16.0,14.0,1.0,26.0,14.0,0.0,16.0,1.0,0.0,2.0,14.0,1.0,3.0,0.0,3.0,2.0,5.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,11.0,16.0,16.0,3.0,2.0,329.0,135.0,45.0,50.0,198.0,131.0,4.0,1.92,9.72,0.54,7.56,8.64,0.347,1.143,0.273,0.407,0.455,0.195,0.875,4.012,0.012,0.171,19.74
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,695778.0,Aidan Curry,Aidan,Curry,Aidan,A Curry,P,1.0,1.0,0.5,7.061,7.477,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.2,21.667,108.0,86.0,18.0,22.0,8.0,4.0,18.0,17.0,3.0,47.0,22.0,0.0,28.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,2.0,11.0,0.0,0.0,2.0,0.0,7.0,0.0,9.0,12.0,13.0,23.0,8.0,3.0,467.0,188.0,58.0,58.0,266.0,201.0,4.0,2.031,9.138,1.246,9.138,11.631,0.345,1.273,0.256,0.407,0.721,0.259,0.786,4.324,0.028,0.204,21.554
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,800536.0,Adonis Villavicencio,Adonis,Villavicencio,Adonis,A Villavicencio,P,1.0,0.0,1.0,5.625,5.625,12.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,16.0,16.0,79.0,66.0,10.0,23.0,3.0,1.0,10.0,10.0,1.0,31.0,9.0,0.0,12.0,3.0,0.0,4.0,15.0,0.0,5.0,2.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,10.0,7.0,17.0,15.0,5.0,3.0,251.0,119.0,30.0,55.0,148.0,103.0,0.0,2.0,12.938,0.562,5.062,6.75,0.415,1.333,0.348,0.449,0.545,0.152,0.75,3.177,0.013,0.114,15.688
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,694395.0,Dylan MacLean,Dylan,MacLean,Dylan,D MacLean,P,1.0,0.0,1.0,5.143,5.786,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,14.0,61.0,53.0,9.0,11.0,5.0,0.0,9.0,8.0,2.0,22.0,8.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,10.0,11.0,19.0,4.0,5.0,235.0,111.0,21.0,41.0,147.0,88.0,0.0,1.357,7.071,1.286,5.143,7.714,0.231,1.5,0.208,0.311,0.547,0.197,0.667,3.852,0.033,0.131,16.786
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,805823.0,Paul Bonzagni,Paul,Bonzagni,Paul,P Bonzagni,P,0.0,1.0,0.0,4.822,5.786,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.333,45.0,39.0,6.0,11.0,0.0,0.0,6.0,5.0,1.0,14.0,5.0,0.0,15.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,11.0,2.0,1.0,1.0,178.0,76.0,24.0,24.0,104.0,74.0,0.0,1.714,10.608,0.964,4.822,14.465,0.435,3.0,0.282,0.378,0.385,0.333,0.333,3.956,0.022,0.111,19.072
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,806641.0,Kolton Curtis,Kolton,Curtis,Kolton,K Curtis,P,1.0,1.0,0.5,4.765,5.824,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,17.0,82.0,65.0,11.0,16.0,6.0,0.0,11.0,9.0,0.0,22.0,14.0,0.0,20.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,3.0,2.0,1.0,4.0,0.0,5.0,4.0,16.0,13.0,6.0,3.0,331.0,133.0,45.0,45.0,189.0,142.0,0.0,1.765,8.471,0.0,7.412,10.588,0.356,1.429,0.246,0.402,0.431,0.244,0.7,4.037,0.0,0.171,19.471
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,829463.0,Mailon Felix,Mailon,Felix,Mailon,M Felix,P,0.0,1.0,0.0,4.737,6.158,13.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,19.0,19.0,89.0,67.0,13.0,19.0,1.0,0.0,13.0,10.0,1.0,23.0,15.0,0.0,16.0,4.0,1.0,1.0,21.0,0.0,8.0,0.0,1.0,1.0,5.0,3.0,4.0,2.0,0.0,3.0,0.0,5.0,7.0,17.0,18.0,7.0,4.0,329.0,137.0,43.0,54.0,183.0,146.0,0.0,1.789,9.0,0.474,7.105,7.579,0.383,1.067,0.284,0.427,0.373,0.18,0.938,3.697,0.011,0.169,17.316
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,686807.0,Victor Simeon,Victor,Simeon,Victor,V Simeon,P,1.0,0.0,1.0,4.596,5.17,12.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,15.2,15.667,74.0,56.0,9.0,15.0,4.0,0.0,9.0,8.0,0.0,19.0,18.0,0.0,19.0,0.0,0.0,1.0,9.0,0.0,4.0,0.0,6.0,2.0,15.0,0.0,4.0,0.0,1.0,3.0,0.0,7.0,8.0,5.0,17.0,6.0,3.0,328.0,139.0,49.0,37.0,185.0,143.0,3.0,2.106,8.617,0.0,10.34,10.915,0.405,1.056,0.268,0.446,0.411,0.257,0.947,4.432,0.0,0.243,20.936
2025.0,6324.0,HCS,Hub City Spartanburgers,116.0,SAL,13.0,A+,695618.0,Anthony Susac,Anthony,Susac,Anthony,A Susac,P,1.0,2.0,0.333,3.78,4.32,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.2,16.667,75.0,58.0,8.0,9.0,2.0,1.0,8.0,7.0,2.0,19.0,16.0,1.0,12.0,1.0,2.0,3.0,12.0,0.0,10.0,0.0,3.0,0.0,4.0,0.0,6.0,1.0,1.0,6.0,0.0,2.0,6.0,23.0,14.0,4.0,4.0,309.0,138.0,31.0,46.0,175.0,134.0,0.0,1.5,4.86,1.08,8.64,6.48,0.159,0.75,0.155,0.347,0.414,0.16,1.333,4.12,0.027,0.213,18.54
