season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,468487.0,Tim Turner,Timothy,Turner,Tim,T Turner,OF,0.0,0.0,,16.197,16.197,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,10.0,9.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,11.0,3.0,8.0,11.0,4.0,0.0,2.4,16.197,0.0,5.399,5.399,0.375,1.0,0.333,0.4,0.778,0.1,1.0,1.5,0.0,0.1,0.1,8.998
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,455377.0,Rolando Valdez,Rolando,Valdez,Rolando,R Valdez,P,0.0,0.0,,13.5,13.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,23.0,14.0,6.0,4.0,3.0,0.0,6.0,6.0,0.0,7.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,2.0,0.0,47.0,20.0,7.0,13.0,20.0,27.0,1.0,2.25,9.0,0.0,11.25,4.5,0.333,0.4,0.286,0.545,0.714,0.087,2.5,2.043,0.0,0.087,0.217,11.75
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,445995.0,Arturo Lopez,Javier,Lopez,Arturo,A Lopez,P,0.0,1.0,0.0,6.279,6.279,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.1,14.333,60.0,56.0,10.0,18.0,2.0,2.0,10.0,10.0,2.0,30.0,3.0,0.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,5.0,0.0,7.0,9.0,18.0,12.0,2.0,1.0,89.0,69.0,21.0,48.0,76.0,13.0,0.0,1.465,11.303,1.256,1.884,5.651,0.356,3.0,0.321,0.356,0.643,0.15,0.333,1.483,0.033,0.15,0.05,6.209
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,457117.0,Ernesto Frieri,Ernesto,Frieri,Ernesto,E Frieri,P,0.0,0.0,,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,28.0,23.0,4.0,8.0,2.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,7.0,6.0,1.0,0.0,45.0,32.0,11.0,21.0,33.0,12.0,0.0,1.833,12.0,0.0,4.5,6.0,0.471,1.333,0.348,0.393,0.522,0.143,0.75,1.607,0.0,0.143,0.107,7.5
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,457566.0,Greg Burke,Gregory,Burke,Greg,G Burke,P,2.0,1.0,0.667,5.786,6.75,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.2,18.667,81.0,74.0,14.0,24.0,5.0,0.0,14.0,12.0,1.0,32.0,5.0,0.0,9.0,1.0,0.0,1.0,11.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,3.0,3.0,0.0,5.0,0.0,6.0,6.0,31.0,11.0,3.0,2.0,120.0,84.0,18.0,66.0,96.0,24.0,0.0,1.554,11.571,0.482,2.411,4.339,0.359,1.8,0.324,0.375,0.514,0.111,0.556,1.481,0.012,0.111,0.062,6.428
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,453469.0,Chris Jaile,Christopher,Jaile,Chris,C Jaile,P,6.0,6.0,0.5,5.414,6.209,35.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,124.2,124.667,556.0,493.0,86.0,141.0,32.0,5.0,86.0,75.0,16.0,231.0,43.0,0.0,98.0,8.0,0.0,5.0,69.0,0.0,9.0,4.0,12.0,4.0,76.0,7.0,22.0,4.0,0.0,55.0,0.0,50.0,91.0,121.0,146.0,39.0,16.0,886.0,622.0,213.0,407.0,694.0,192.0,10.0,1.476,10.179,1.155,3.104,7.075,0.336,2.279,0.286,0.348,0.576,0.176,0.439,1.594,0.029,0.176,0.077,7.107
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,459454.0,Mark Roberts,Mark,Roberts,Mark,M Roberts,P,1.0,1.0,0.5,5.01,5.01,27.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,6.0,3.0,32.1,32.333,136.0,120.0,18.0,30.0,5.0,1.0,18.0,18.0,4.0,49.0,11.0,0.0,27.0,1.0,0.0,0.0,14.0,0.0,16.0,5.0,5.0,3.0,13.0,2.0,3.0,1.0,1.0,11.0,0.0,7.0,26.0,28.0,39.0,11.0,2.0,226.0,163.0,66.0,97.0,181.0,45.0,1.0,1.268,8.351,1.113,3.062,7.516,0.299,2.455,0.25,0.313,0.492,0.199,0.407,1.662,0.029,0.199,0.081,6.99
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,457425.0,Evan Meek,Evan,Meek,Evan,E Meek,P,6.0,6.0,0.5,4.978,6.034,26.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,119.1,119.333,546.0,472.0,80.0,136.0,18.0,3.0,80.0,66.0,5.0,175.0,62.0,0.0,113.0,8.0,1.0,13.0,84.0,0.0,2.0,0.0,20.0,3.0,77.0,3.0,34.0,16.0,1.0,37.0,0.0,30.0,56.0,144.0,83.0,14.0,13.0,1003.0,621.0,258.0,363.0,726.0,277.0,9.0,1.659,10.257,0.377,4.676,8.522,0.373,1.823,0.288,0.378,0.426,0.207,0.549,1.837,0.009,0.207,0.114,8.405
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,446207.0,Josh Geer,Joshua,Geer,Josh,J Geer,P,7.0,4.0,0.636,4.955,6.067,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,392.0,367.0,60.0,116.0,30.0,2.0,60.0,49.0,7.0,171.0,16.0,0.0,56.0,3.0,2.0,7.0,56.0,0.0,0.0,0.0,10.0,5.0,76.0,2.0,2.0,4.0,1.0,37.0,0.0,47.0,51.0,128.0,72.0,15.0,6.0,576.0,441.0,123.0,317.0,492.0,84.0,3.0,1.483,11.73,0.708,1.618,5.663,0.361,3.5,0.316,0.348,0.572,0.143,0.286,1.469,0.018,0.143,0.041,6.472
2006.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,446557.0,Vern Sterry,Vern,Sterry,Vern,V Sterry,P,0.0,0.0,,4.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0,10.0,3.0,7.0,10.0,0.0,0.0,1.5,13.5,4.5,0.0,4.5,0.333,,0.375,0.375,1.375,0.125,0.0,1.25,0.125,0.125,0.0,5.0
