season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,689508.0,Orlando Ortiz-Mayr,Orlando,Ortiz-Mayr,Orlando,O Ortiz-Mayr,P,0.0,1.0,0.0,26.995,26.995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,12.0,8.0,5.0,4.0,1.0,2.0,5.0,5.0,0.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,57.0,21.0,7.0,5.0,28.0,29.0,0.0,4.799,21.596,0.0,21.596,16.197,0.8,0.75,0.5,0.667,1.5,0.25,1.333,4.75,0.0,0.333,34.193
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,681977.0,Jake Smith,Jake,Smith,Jake,J Smith,P,0.0,0.0,,21.596,21.596,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,15.0,9.0,4.0,4.0,0.0,0.0,4.0,4.0,2.0,10.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,25.0,11.0,5.0,37.0,37.0,0.0,5.999,21.596,10.798,32.394,21.596,0.667,0.667,0.444,0.667,1.333,0.267,1.5,4.933,0.133,0.4,44.391
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,702571.0,Jacob Miller,Jacob,Miller,Jacob,J Miller,P,0.0,1.0,0.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,12.0,5.0,5.0,2.0,0.0,5.0,5.0,1.0,10.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,61.0,22.0,5.0,10.0,29.0,32.0,1.0,2.667,15.0,3.0,9.0,6.0,0.444,0.667,0.417,0.533,1.083,0.133,1.5,4.067,0.067,0.2,20.333
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,685321.0,Gabe Bierman,Joseph,Bierman,Gabe,G Bierman,P,0.0,0.0,,13.5,13.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,23.0,18.0,6.0,6.0,1.0,0.0,6.0,6.0,0.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,0.0,85.0,36.0,11.0,14.0,46.0,39.0,0.0,2.75,13.5,0.0,11.25,9.0,0.429,0.8,0.333,0.478,0.444,0.174,1.25,3.696,0.0,0.217,21.25
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,677354.0,Alex Williams,Alexander,Williams,Alex,A Williams,P,0.0,1.0,0.0,11.25,13.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,21.0,6.0,8.0,2.0,0.0,6.0,5.0,1.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,5.0,1.0,1.0,61.0,35.0,8.0,19.0,42.0,19.0,0.0,2.0,18.0,2.25,0.0,4.5,0.389,,0.381,0.381,0.762,0.095,0.0,2.905,0.048,0.0,15.25
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,659381.0,Justin King,Justin,King,Justin,J King,P,0.0,0.0,,10.798,10.798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,10.0,7.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,15.0,7.0,4.0,20.0,16.0,0.0,3.599,16.197,0.0,16.197,16.197,0.75,1.0,0.429,0.6,0.857,0.3,1.0,3.6,0.0,0.3,21.596
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,801696.0,Will Schomberg,David,Schomberg,Will,W Schomberg,P,0.0,1.0,0.0,10.801,10.801,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.333,16.0,13.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,71.0,31.0,12.0,7.0,41.0,30.0,0.0,1.5,8.101,0.0,5.401,16.202,0.429,3.0,0.231,0.375,0.615,0.375,0.333,4.438,0.0,0.125,21.302
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,679029.0,Samuel Vásquez,Samuel,Vásquez,Samuel,S Vásquez,P,0.0,0.0,,6.752,6.752,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.333,7.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,34.0,13.0,1.0,4.0,15.0,19.0,0.0,2.251,0.0,0.0,20.255,0.0,0.0,0.0,0.0,0.429,0.0,0.0,,4.857,0.0,0.429,25.506
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,802984.0,Livan Reinoso,Livan,Reinoso,Livan,L Reinoso,P,0.0,0.0,,6.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,12.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,67.0,31.0,9.0,6.0,41.0,26.0,1.0,2.0,12.0,0.0,6.0,18.0,0.667,3.0,0.333,0.429,0.333,0.429,0.333,4.786,0.0,0.143,22.333
2026.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,SOU,12.0,AA,688540.0,Kade Bragg,Kade,Bragg,Kade,K Bragg,P,0.0,0.0,,5.401,5.401,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.333,15.0,12.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,48.0,16.0,5.0,9.0,27.0,21.0,1.0,1.5,5.401,0.0,8.101,8.101,0.222,1.0,0.167,0.333,0.5,0.2,1.0,3.2,0.0,0.2,14.401
