season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,475115.0,Tyson Ross,Tyson,Ross,Tyson,T Ross,P,0.0,1.0,0.0,53.973,53.973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.667,7.0,4.0,4.0,3.0,0.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,27.0,7.0,2.0,4.0,12.0,15.0,2.0,7.496,40.48,0.0,26.987,13.493,1.5,0.5,0.75,0.714,0.75,0.143,2.0,3.857,0.0,0.143,0.286,40.48
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,592271.0,Thomas Dorminy,Thomas,Dorminy,Thomas,T Dorminy,P,1.0,8.0,0.111,9.938,11.812,12.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,256.0,224.0,63.0,93.0,26.0,5.0,63.0,53.0,3.0,138.0,21.0,0.0,40.0,6.0,0.0,4.0,43.0,0.0,0.0,0.0,12.0,7.0,21.0,2.0,16.0,2.0,1.0,23.0,0.0,44.0,25.0,53.0,43.0,11.0,7.0,827.0,404.0,89.0,189.0,516.0,311.0,1.0,2.375,17.438,0.562,3.938,7.5,0.503,1.905,0.415,0.474,0.768,0.156,0.525,3.23,0.012,0.156,0.082,17.229
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,666835.0,Elier Sanchez,Elier,Sanchez,Elier,E Sanchez,P,0.0,2.0,0.0,8.736,10.324,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.333,55.0,45.0,13.0,14.0,2.0,1.0,13.0,11.0,3.0,27.0,7.0,0.0,6.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,11.0,2.0,3.0,2.0,1.0,4.0,0.0,6.0,9.0,10.0,17.0,7.0,1.0,209.0,77.0,10.0,41.0,119.0,90.0,1.0,1.853,11.118,2.382,5.559,4.765,0.324,0.857,0.311,0.4,0.733,0.109,1.167,3.8,0.055,0.109,0.127,18.442
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,665041.0,Louis Distasio,Louis,Distasio,Louis,L Distasio,P,0.0,0.0,,8.591,8.591,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1,7.333,36.0,31.0,7.0,10.0,3.0,0.0,7.0,7.0,0.0,13.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,5.0,3.0,11.0,4.0,2.0,98.0,51.0,19.0,24.0,64.0,34.0,2.0,1.909,12.273,0.0,4.909,9.819,0.455,2.0,0.323,0.389,0.516,0.222,0.5,2.722,0.0,0.222,0.111,13.364
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,621095.0,Corey Kimber,Corey,Kimber,Corey,C Kimber,P,0.0,0.0,,8.527,8.527,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.333,26.0,24.0,6.0,7.0,1.0,0.0,6.0,6.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,2.0,13.0,1.0,1.0,87.0,37.0,9.0,22.0,51.0,36.0,0.0,1.263,9.948,0.0,1.421,4.263,0.35,3.0,0.292,0.308,0.375,0.115,0.333,3.346,0.0,0.115,0.038,13.738
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,671900.0,Dylan Stoops,Dylan,Stoops,Dylan,D Stoops,P,0.0,1.0,0.0,7.941,7.941,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.667,30.0,29.0,5.0,13.0,3.0,0.0,5.0,5.0,0.0,16.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,126.0,60.0,23.0,20.0,82.0,44.0,2.0,2.47,20.646,0.0,1.588,14.293,0.65,9.0,0.448,0.467,0.655,0.3,0.111,4.2,0.0,0.3,0.033,22.234
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,621379.0,Trevor Seidenberger,Trevor,Seidenberger,Trevor,T Seidenberger,P,1.0,2.0,0.333,7.051,7.567,40.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,52.1,52.333,247.0,209.0,44.0,59.0,17.0,1.0,44.0,41.0,8.0,102.0,32.0,0.0,42.0,2.0,2.0,3.0,42.0,0.0,15.0,10.0,21.0,6.0,17.0,3.0,5.0,1.0,1.0,19.0,0.0,20.0,44.0,46.0,66.0,13.0,9.0,959.0,419.0,79.0,171.0,570.0,389.0,5.0,1.739,10.147,1.376,5.503,7.223,0.327,1.312,0.282,0.378,0.612,0.17,0.762,3.883,0.032,0.17,0.13,18.325
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,453344.0,Brandon Morrow,Brandon,Morrow,Brandon,B Morrow,P,0.0,1.0,0.0,6.943,6.943,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.667,50.0,47.0,9.0,15.0,3.0,2.0,9.0,9.0,1.0,25.0,3.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,9.0,10.0,14.0,3.0,2.0,126.0,72.0,18.0,39.0,87.0,39.0,0.0,1.543,11.571,0.771,2.314,6.171,0.368,2.667,0.319,0.36,0.66,0.16,0.375,2.52,0.02,0.16,0.06,10.8
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,607617.0,Zech Lemond,Zechariah,Lemond,Zech,Z Lemond,P,6.0,5.0,0.545,6.664,6.894,19.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,78.1,78.333,347.0,321.0,60.0,104.0,20.0,5.0,60.0,58.0,7.0,155.0,14.0,0.0,57.0,2.0,0.0,7.0,62.0,0.0,2.0,0.0,10.0,8.0,57.0,5.0,9.0,2.0,2.0,19.0,2.0,44.0,51.0,90.0,80.0,20.0,9.0,1218.0,631.0,134.0,274.0,837.0,381.0,3.0,1.506,11.949,0.804,1.609,6.549,0.385,4.071,0.324,0.351,0.583,0.164,0.246,3.51,0.02,0.164,0.04,15.549
2016.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,13.0,A+,664843.0,Jerry Keel,Jerry,Keel,Jerry,J Keel,P,2.0,2.0,0.5,6.136,6.545,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,95.0,83.0,16.0,23.0,0.0,1.0,16.0,15.0,5.0,40.0,9.0,0.0,16.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,4.0,2.0,3.0,0.0,7.0,7.0,31.0,14.0,4.0,3.0,342.0,149.0,37.0,68.0,219.0,123.0,1.0,1.455,9.409,2.045,3.682,6.545,0.295,1.778,0.277,0.358,0.554,0.168,0.562,3.6,0.053,0.168,0.095,15.545
