season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,684266.0,Harold Melenge,Harold,Melenge,Harold,H Melenge,P,0.0,0.0,,40.51,40.51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.333,12.0,8.0,6.0,4.0,2.0,0.0,6.0,6.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,52.0,23.0,5.0,7.0,28.0,24.0,0.0,5.251,27.007,0.0,20.255,6.752,0.571,0.333,0.5,0.667,1.0,0.083,3.0,4.333,0.0,0.25,39.01
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,687088.0,Anthony Tomczak,Anthony,Tomczak,Anthony,A Tomczak,P,0.0,0.0,,9.45,11.812,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.2,26.667,148.0,125.0,35.0,44.0,8.0,1.0,35.0,28.0,5.0,69.0,19.0,0.0,29.0,4.0,2.0,1.0,19.0,0.0,4.0,0.0,15.0,3.0,12.0,0.0,13.0,2.0,0.0,7.0,0.0,22.0,15.0,30.0,22.0,4.0,3.0,546.0,247.0,65.0,96.0,330.0,216.0,3.0,2.362,14.85,1.687,6.412,9.787,0.429,1.526,0.352,0.453,0.664,0.196,0.655,3.689,0.034,0.128,20.475
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,691669.0,Gabriel Sosa,Gabriel,Sosa,Gabriel,G Sosa,P,1.0,1.0,0.5,9.346,9.346,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2,8.667,46.0,38.0,9.0,11.0,1.0,1.0,9.0,9.0,2.0,20.0,5.0,0.0,14.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,7.0,6.0,9.0,0.0,2.0,156.0,79.0,36.0,26.0,94.0,62.0,6.0,1.846,11.423,2.077,5.192,14.538,0.45,2.8,0.289,0.37,0.632,0.304,0.357,3.391,0.043,0.109,17.999
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,675276.0,Bryan Pope,Bryan,Pope,Bryan,B Pope,P,0.0,2.0,0.0,7.364,9.409,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,22.0,115.0,100.0,23.0,36.0,8.0,2.0,23.0,18.0,3.0,57.0,13.0,0.0,19.0,1.0,0.0,0.0,17.0,0.0,4.0,0.0,8.0,3.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,22.0,10.0,27.0,19.0,8.0,1.0,415.0,193.0,56.0,82.0,247.0,168.0,4.0,2.227,14.727,1.227,5.318,7.773,0.423,1.462,0.36,0.439,0.7,0.165,0.684,3.609,0.026,0.113,18.864
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,678852.0,Joseph Hernandez,Joseph,Hernandez,Joseph,J Hernandez,P,3.0,2.0,0.6,7.232,8.678,20.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.2,18.667,97.0,74.0,18.0,22.0,3.0,0.0,18.0,15.0,2.0,31.0,14.0,0.0,15.0,6.0,0.0,1.0,17.0,0.0,2.0,1.0,6.0,2.0,14.0,3.0,2.0,0.0,0.0,5.0,0.0,14.0,17.0,17.0,23.0,2.0,4.0,343.0,146.0,34.0,62.0,198.0,145.0,3.0,1.929,10.607,0.964,6.75,7.232,0.37,1.071,0.297,0.433,0.486,0.155,0.933,3.536,0.021,0.144,18.375
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,681041.0,Marcelo Perez,Ozbeth,Perez,Marcelo,M Perez,P,4.0,9.0,0.308,6.815,7.16,25.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,104.1,104.333,483.0,439.0,83.0,142.0,29.0,2.0,83.0,79.0,18.0,229.0,29.0,0.0,91.0,10.0,1.0,9.0,75.0,0.0,0.0,0.0,12.0,1.0,86.0,5.0,19.0,2.0,1.0,28.0,1.0,71.0,89.0,96.0,115.0,16.0,10.0,1678.0,818.0,224.0,353.0,1116.0,562.0,7.0,1.639,12.249,1.553,2.502,7.85,0.382,3.138,0.323,0.375,0.633,0.188,0.319,3.474,0.037,0.06,16.083
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,592390.0,Heath Hembree,Richard,Hembree,Heath,H Hembree,P,0.0,0.0,,6.749,6.749,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.2,2.667,15.0,11.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,60.0,23.0,12.0,5.0,33.0,27.0,2.0,2.625,10.124,3.375,13.498,20.247,0.5,1.5,0.273,0.467,0.636,0.4,0.667,4.0,0.067,0.267,22.497
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,693433.0,Bryan Woo,Bryan,Woo,Bryan,B Woo,P,0.0,0.0,,6.749,6.749,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.667,10.0,8.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,45.0,15.0,4.0,6.0,24.0,21.0,0.0,1.125,3.375,3.375,6.749,6.749,0.0,1.0,0.125,0.3,0.625,0.2,1.0,4.5,0.1,0.2,16.873
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,699695.0,Gleiner Diaz,Gleiner,Diaz,Gleiner,G Diaz,P,0.0,0.0,,6.353,6.353,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.667,28.0,20.0,4.0,4.0,3.0,0.0,4.0,4.0,1.0,10.0,7.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,7.0,3.0,0.0,106.0,41.0,10.0,14.0,60.0,46.0,1.0,1.941,6.353,1.588,11.117,9.529,0.231,0.857,0.2,0.429,0.7,0.214,1.167,3.786,0.036,0.25,18.705
2024.0,403.0,EVE,Everett AquaSox,126.0,NWL,13.0,A+,702448.0,C.J. Widger,Christopher,Widger,C.J.,C Widger,P,2.0,1.0,0.667,6.3,6.3,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,10.0,10.0,45.0,36.0,7.0,7.0,3.0,0.0,7.0,7.0,1.0,13.0,6.0,0.0,15.0,1.0,0.0,0.0,3.0,0.0,9.0,2.0,4.0,2.0,11.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,7.0,4.0,12.0,4.0,1.0,180.0,74.0,24.0,23.0,109.0,71.0,0.0,1.3,6.3,0.9,5.4,13.5,0.333,2.5,0.194,0.311,0.472,0.333,0.4,4.0,0.022,0.133,18.0
