season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,605445.0,Alex Robinett,Alexander,Robinett,Alex,A Robinett,P,0.0,1.0,0.0,16.714,18.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,38.0,35.0,14.0,15.0,7.0,0.0,14.0,13.0,2.0,28.0,1.0,0.0,8.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,3.0,7.0,5.0,1.0,1.0,110.0,47.0,9.0,27.0,78.0,32.0,1.0,2.286,19.286,2.571,1.286,10.286,0.52,8.0,0.429,0.474,1.057,0.211,0.125,2.895,0.053,0.211,0.026,15.714
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,665048.0,Hobie Harris,Robert,Harris,Hobie,H Harris,P,0.0,0.0,,6.231,6.231,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.1,4.333,19.0,17.0,3.0,5.0,2.0,0.0,3.0,3.0,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,7.0,1.0,2.0,42.0,28.0,9.0,14.0,32.0,10.0,0.0,1.385,10.385,2.077,2.077,8.308,0.333,4.0,0.294,0.333,0.765,0.211,0.25,2.211,0.053,0.211,0.053,9.693
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,554240.0,Manolo Reyes,Manolo,Reyes,Manolo,M Reyes,P,1.0,0.0,1.0,5.838,5.838,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.1,12.333,58.0,47.0,8.0,13.0,1.0,2.0,8.0,8.0,0.0,18.0,9.0,0.0,13.0,0.0,0.0,1.0,16.0,0.0,4.0,2.0,3.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,2.0,16.0,7.0,3.0,2.0,204.0,100.0,40.0,36.0,122.0,82.0,2.0,1.784,9.487,0.0,6.568,9.487,0.394,1.444,0.277,0.386,0.447,0.224,0.692,3.517,0.0,0.224,0.155,16.541
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,642028.0,Josh Rogers,Joshua,Rogers,Josh,J Rogers,P,1.0,0.0,1.0,5.685,5.685,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.333,29.0,26.0,4.0,9.0,1.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,7.0,4.0,0.0,1.0,102.0,44.0,15.0,20.0,65.0,37.0,0.0,1.895,12.79,0.0,4.263,8.527,0.45,2.0,0.346,0.414,0.423,0.207,0.5,3.517,0.0,0.207,0.103,16.106
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,622804.0,Daris Vargas,Daris,Vargas,Daris,D Vargas,P,0.0,2.0,0.0,5.586,7.448,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.667,46.0,38.0,8.0,12.0,4.0,1.0,8.0,6.0,0.0,18.0,7.0,0.0,3.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,7.0,5.0,2.0,134.0,62.0,13.0,35.0,73.0,61.0,2.0,1.965,11.172,0.0,6.517,2.793,0.343,0.429,0.316,0.435,0.605,0.065,2.333,2.913,0.0,0.065,0.152,13.862
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,642758.0,Domingo Acevedo,Domingo,Acevedo,Domingo,D Acevedo,P,0.0,0.0,,5.399,5.399,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,8.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,38.0,18.0,4.0,6.0,23.0,15.0,1.0,1.8,10.798,0.0,5.399,5.399,0.333,1.0,0.286,0.375,0.571,0.125,1.0,4.75,0.0,0.125,0.125,22.795
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,656366.0,Andre Del Bosque,Andre,Del Bosque,Andre,A Del Bosque,P,6.0,5.0,0.545,4.765,5.956,22.0,5.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,68.0,68.0,303.0,256.0,45.0,66.0,13.0,3.0,45.0,36.0,4.0,97.0,36.0,1.0,59.0,4.0,1.0,3.0,37.0,0.0,11.0,2.0,5.0,1.0,33.0,3.0,16.0,5.0,1.0,10.0,0.0,31.0,41.0,82.0,56.0,7.0,8.0,1057.0,448.0,117.0,204.0,625.0,432.0,6.0,1.5,8.735,0.529,4.765,7.809,0.326,1.639,0.258,0.355,0.457,0.195,0.61,3.488,0.013,0.195,0.119,15.544
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,607186.0,David Palladino,David,Palladino,David,D Palladino,P,2.0,7.0,0.222,4.574,5.355,18.0,13.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,80.2,80.667,356.0,304.0,48.0,82.0,18.0,5.0,48.0,41.0,4.0,122.0,41.0,0.0,66.0,3.0,1.0,5.0,44.0,0.0,1.0,0.0,8.0,4.0,34.0,5.0,19.0,7.0,1.0,9.0,0.0,49.0,48.0,82.0,82.0,14.0,20.0,1196.0,540.0,131.0,246.0,732.0,464.0,11.0,1.525,9.149,0.446,4.574,7.364,0.341,1.61,0.27,0.357,0.49,0.185,0.621,3.36,0.011,0.185,0.115,14.826
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,607226.0,Justin Kamplain,Justin,Kamplain,Justin,J Kamplain,P,5.0,14.0,0.263,4.291,4.819,26.0,25.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,136.1,136.333,585.0,531.0,73.0,153.0,38.0,5.0,73.0,65.0,8.0,225.0,38.0,0.0,119.0,4.0,0.0,8.0,76.0,1.0,2.0,0.0,16.0,7.0,49.0,3.0,22.0,15.0,8.0,36.0,0.0,67.0,87.0,127.0,143.0,33.0,23.0,1934.0,951.0,251.0,423.0,1276.0,658.0,8.0,1.401,10.1,0.528,2.509,7.856,0.362,3.132,0.288,0.339,0.52,0.203,0.319,3.306,0.014,0.203,0.065,14.186
2015.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,642840.0,Joe Harvey,Joseph,Harvey,Joe,J Harvey,P,1.0,1.0,0.5,4.235,4.765,15.0,0.0,12.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,17.0,17.0,78.0,68.0,9.0,20.0,0.0,1.0,9.0,8.0,0.0,22.0,8.0,1.0,21.0,0.0,1.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,3.0,1.0,7.0,10.0,14.0,15.0,1.0,4.0,275.0,148.0,45.0,49.0,177.0,98.0,1.0,1.647,10.588,0.0,4.235,11.118,0.426,2.625,0.294,0.368,0.338,0.269,0.381,3.526,0.0,0.269,0.103,16.176
