season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,453639.0,Abel Gomez,Abel,Gomez,Abel,A Gomez,P,1.0,2.0,0.333,12.789,12.789,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,105.0,82.0,27.0,28.0,11.0,0.0,27.0,27.0,0.0,39.0,19.0,0.0,17.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,4.0,16.0,2.0,5.0,1.0,0.0,8.0,0.0,13.0,19.0,14.0,25.0,4.0,2.0,204.0,105.0,38.0,67.0,124.0,80.0,5.0,2.474,13.263,0.0,9.0,8.053,0.444,0.895,0.341,0.467,0.61,0.162,1.118,1.943,0.0,0.162,0.181,10.737
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,461325.0,Tyler Clippard,Tyler,Clippard,Tyler,T Clippard,P,0.0,1.0,0.0,7.5,7.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,29.0,27.0,5.0,9.0,0.0,0.0,5.0,5.0,1.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0,6.0,1.0,0.0,51.0,41.0,24.0,17.0,47.0,4.0,1.0,1.5,13.5,1.5,0.0,15.0,0.5,,0.333,0.379,0.481,0.345,0.0,1.759,0.034,0.345,0.0,8.5
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,452012.0,Carlos Rosario,Carlos,Rosario,Carlos,C Rosario,P,2.0,1.0,0.667,7.044,7.631,12.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.1,15.333,72.0,61.0,13.0,20.0,5.0,1.0,13.0,12.0,3.0,36.0,9.0,0.0,3.0,2.0,1.0,2.0,11.0,0.0,5.0,0.0,5.0,1.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,9.0,11.0,21.0,17.0,4.0,2.0,110.0,67.0,9.0,58.0,68.0,42.0,0.0,1.891,11.739,1.761,5.283,1.761,0.309,0.333,0.328,0.431,0.738,0.042,3.0,1.528,0.042,0.042,0.125,7.174
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,430677.0,Ferdin Tejeda,Ferdin,Tejeda,Ferdin,F Tejeda,P,0.0,0.0,,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,12.0,2.0,5.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,16.0,13.0,2.0,11.0,15.0,1.0,1.0,1.667,15.0,3.0,0.0,3.0,0.4,,0.417,0.417,0.75,0.083,0.0,1.333,0.083,0.083,0.0,5.333
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,457435.0,Phil Coke,Phillip,Coke,Phil,P Coke,P,8.0,11.0,0.421,5.417,5.854,24.0,18.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,103.0,103.0,459.0,416.0,67.0,122.0,34.0,3.0,67.0,62.0,11.0,195.0,34.0,0.0,68.0,2.0,1.0,8.0,63.0,1.0,0.0,0.0,16.0,7.0,65.0,3.0,8.0,5.0,2.0,44.0,1.0,40.0,69.0,134.0,98.0,14.0,15.0,710.0,492.0,138.0,354.0,563.0,147.0,5.0,1.515,10.66,0.961,2.971,5.942,0.332,2.0,0.293,0.347,0.584,0.148,0.5,1.547,0.024,0.148,0.074,6.893
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,446338.0,Shaun Parker,Shaun,Parker,Shaun,S Parker,P,3.0,1.0,0.75,5.135,6.46,41.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,54.1,54.333,260.0,213.0,39.0,57.0,9.0,0.0,39.0,31.0,2.0,72.0,40.0,1.0,41.0,4.0,0.0,6.0,46.0,0.0,14.0,8.0,15.0,6.0,29.0,1.0,3.0,1.0,1.0,15.0,0.0,24.0,26.0,78.0,41.0,9.0,6.0,456.0,274.0,97.0,175.0,299.0,157.0,5.0,1.785,9.442,0.331,6.626,6.791,0.325,1.025,0.268,0.391,0.39,0.158,0.976,1.754,0.008,0.158,0.154,8.393
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,453649.0,Marvin Moscat,Marvin,Moscat,Marvin,M Moscat,P,0.0,1.0,0.0,5.0,5.5,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,18.0,77.0,69.0,11.0,18.0,5.0,0.0,11.0,10.0,3.0,32.0,7.0,0.0,8.0,1.0,0.0,2.0,8.0,0.0,10.0,4.0,0.0,0.0,5.0,0.0,6.0,1.0,1.0,10.0,0.0,6.0,14.0,15.0,28.0,10.0,4.0,118.0,76.0,15.0,61.0,88.0,30.0,2.0,1.389,9.0,1.5,3.5,4.0,0.259,1.143,0.261,0.338,0.58,0.104,0.875,1.532,0.039,0.104,0.091,6.556
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,458899.0,Brad Blackwell,Brad,Blackwell,Brad,B Blackwell,P,3.0,0.0,1.0,4.714,6.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,103.0,85.0,14.0,28.0,3.0,1.0,14.0,11.0,0.0,33.0,15.0,0.0,17.0,1.0,0.0,3.0,13.0,0.0,4.0,2.0,2.0,0.0,14.0,2.0,2.0,1.0,1.0,5.0,0.0,6.0,7.0,31.0,11.0,1.0,3.0,188.0,117.0,47.0,70.0,124.0,64.0,3.0,2.048,12.0,0.0,6.429,7.286,0.424,1.133,0.329,0.427,0.435,0.165,0.882,1.825,0.0,0.165,0.146,8.952
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,466473.0,Saydel Beltran,Saydel,Beltran,Saydel,S Beltran,P,3.0,0.0,1.0,4.451,4.451,24.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,30.1,30.333,126.0,111.0,15.0,27.0,5.0,0.0,15.0,15.0,3.0,41.0,12.0,0.0,40.0,1.0,3.0,2.0,13.0,0.0,16.0,5.0,5.0,2.0,18.0,2.0,0.0,3.0,2.0,4.0,0.0,13.0,19.0,17.0,29.0,6.0,4.0,245.0,175.0,102.0,73.0,194.0,51.0,1.0,1.286,8.011,0.89,3.56,11.868,0.364,3.333,0.243,0.317,0.441,0.317,0.3,1.944,0.024,0.317,0.095,8.077
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,445959.0,Michael Knox,Michael,Knox,Michael,M Knox,P,1.0,2.0,0.333,4.304,5.87,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,101.0,86.0,15.0,20.0,5.0,0.0,15.0,11.0,2.0,31.0,12.0,0.0,17.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,3.0,1.0,13.0,1.0,2.0,1.0,0.0,4.0,0.0,8.0,19.0,22.0,28.0,8.0,1.0,179.0,110.0,40.0,70.0,127.0,52.0,1.0,1.391,7.826,0.783,4.696,6.652,0.273,1.417,0.233,0.337,0.442,0.168,0.706,1.772,0.02,0.168,0.119,7.783
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,467135.0,Randy Vanderplow,Randy,Vanderplow,Randy,R Vanderplow,P,3.0,1.0,0.75,4.243,6.172,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.1,23.333,109.0,98.0,16.0,26.0,5.0,1.0,16.0,11.0,2.0,39.0,9.0,1.0,18.0,0.0,0.0,2.0,15.0,0.0,8.0,3.0,4.0,2.0,14.0,0.0,4.0,0.0,0.0,8.0,0.0,10.0,17.0,34.0,22.0,4.0,1.0,182.0,119.0,37.0,82.0,139.0,43.0,3.0,1.5,10.029,0.771,3.471,6.943,0.308,2.0,0.265,0.327,0.48,0.165,0.5,1.67,0.018,0.165,0.083,7.8
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,460255.0,Brett Smith,Brett,Smith,Brett,B Smith,P,3.0,2.0,0.6,4.07,4.477,12.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,66.1,66.333,274.0,256.0,33.0,67.0,19.0,3.0,33.0,30.0,5.0,107.0,14.0,0.0,61.0,1.0,0.0,2.0,29.0,0.0,0.0,0.0,6.0,2.0,41.0,2.0,4.0,2.0,2.0,27.0,0.0,19.0,40.0,67.0,64.0,19.0,5.0,446.0,342.0,144.0,198.0,385.0,61.0,0.0,1.221,9.09,0.678,1.9,8.276,0.33,4.357,0.262,0.3,0.523,0.223,0.23,1.628,0.018,0.223,0.051,6.724
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,446553.0,Mike Martinez,Michael,Martinez,Mike,M Martinez,P,3.0,1.0,0.75,4.025,5.031,50.0,0.0,43.0,0.0,0.0,0.0,32.0,30.0,0.0,2.0,53.2,53.667,235.0,217.0,30.0,63.0,6.0,1.0,30.0,24.0,4.0,83.0,15.0,0.0,32.0,0.0,1.0,5.0,50.0,0.0,3.0,1.0,1.0,1.0,7.0,2.0,5.0,2.0,1.0,13.0,0.0,22.0,21.0,86.0,39.0,7.0,11.0,347.0,246.0,58.0,188.0,284.0,63.0,3.0,1.453,10.565,0.671,2.516,5.366,0.33,2.133,0.29,0.333,0.433,0.136,0.469,1.477,0.017,0.136,0.064,6.466
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,451600.0,Christian Garcia,Christian,Garcia,Christian,C Garcia,P,5.0,6.0,0.455,3.906,4.84,21.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,476.0,410.0,57.0,102.0,21.0,2.0,57.0,46.0,3.0,136.0,53.0,0.0,103.0,10.0,3.0,13.0,71.0,0.0,1.0,0.0,4.0,4.0,60.0,2.0,19.0,1.0,1.0,19.0,0.0,43.0,57.0,131.0,77.0,11.0,9.0,823.0,512.0,202.0,310.0,609.0,214.0,8.0,1.462,8.66,0.255,4.5,8.745,0.328,1.943,0.249,0.347,0.395,0.216,0.515,1.729,0.006,0.216,0.111,7.764
2005.0,233.0,CSC,Charleston RiverDogs,116.0,SAL,14.0,A,451657.0,Chase Wright,Sebern,Wright,Chase,C Wright,P,10.0,4.0,0.714,3.75,4.438,25.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,613.0,528.0,71.0,128.0,23.0,8.0,71.0,60.0,10.0,197.0,69.0,0.0,110.0,7.0,1.0,17.0,85.0,0.0,0.0,0.0,11.0,5.0,86.0,4.0,4.0,14.0,11.0,32.0,0.0,58.0,85.0,173.0,126.0,27.0,14.0,1059.0,689.0,248.0,427.0,765.0,294.0,12.0,1.368,8.0,0.625,4.312,6.875,0.292,1.594,0.242,0.336,0.451,0.179,0.627,1.728,0.016,0.179,0.113,7.354
