season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,683739.0,Mason Feole,Mason,Feole,Mason,M Feole,P,0.0,1.0,0.0,108.108,108.108,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.333,6.0,3.0,4.0,3.0,2.0,0.0,4.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,1.0,3.0,7.0,18.0,1.0,18.018,81.081,0.0,81.081,0.0,1.0,0.0,1.0,1.0,2.333,0.0,,4.167,0.0,0.0,0.5,75.075
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,659389.0,Carter Loewen,Carter,Loewen,Carter,C Loewen,P,0.0,0.0,,20.255,20.255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.333,10.0,8.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,43.0,17.0,2.0,7.0,26.0,17.0,0.0,4.501,27.007,0.0,13.503,6.752,0.571,0.5,0.5,0.6,0.75,0.1,2.0,4.3,0.0,0.1,0.2,32.258
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,703715.0,Wyatt Hoffman,Wyatt,Hoffman,Wyatt,W Hoffman,SS,0.0,0.0,,18.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,17.0,10.0,0.0,6.0,11.0,6.0,0.0,3.0,27.0,9.0,0.0,0.0,0.4,,0.5,0.5,1.5,0.0,,2.833,0.167,0.0,0.0,17.0
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,682775.0,Kervin Pichardo,Kervin,Pichardo,Kervin,K Pichardo,SS,0.0,0.0,,18.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,11.0,4.0,5.0,2.0,0.0,4.0,4.0,1.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,4.0,1.0,0.0,46.0,21.0,2.0,10.0,27.0,19.0,0.0,3.5,22.5,4.5,9.0,4.5,0.444,0.5,0.455,0.538,1.182,0.077,2.0,3.538,0.077,0.077,0.154,23.0
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,666191.0,Brenden Heiss,Brenden,Heiss,Brenden,B Heiss,P,0.0,0.0,,16.2,16.2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,33.0,18.0,9.0,5.0,1.0,0.0,9.0,9.0,1.0,9.0,14.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,158.0,47.0,14.0,13.0,72.0,86.0,3.0,3.8,9.0,1.8,25.2,10.8,0.4,0.429,0.278,0.576,0.611,0.182,2.333,4.788,0.03,0.182,0.424,31.6
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,696063.0,Wilton Castillo,Wilton,Castillo,Wilton,W Castillo,P,0.0,2.0,0.0,15.26,15.26,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.667,45.0,36.0,13.0,15.0,2.0,2.0,13.0,13.0,1.0,24.0,6.0,0.0,7.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,8.0,0.0,0.0,3.0,0.0,7.0,5.0,7.0,8.0,1.0,2.0,184.0,76.0,10.0,30.0,100.0,84.0,0.0,2.739,17.608,1.174,7.043,8.217,0.519,1.167,0.417,0.511,0.806,0.156,0.857,4.089,0.022,0.156,0.133,23.999
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,689474.0,Austin Krob,Austin,Krob,Austin,A Krob,P,0.0,0.0,,13.501,13.501,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.333,20.0,17.0,5.0,6.0,0.0,0.0,5.0,5.0,1.0,9.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,1.0,83.0,29.0,8.0,13.0,48.0,35.0,1.0,2.4,16.202,2.7,5.401,10.801,0.417,2.0,0.353,0.45,0.588,0.2,0.5,4.15,0.05,0.2,0.1,24.902
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,690446.0,Dylan Nedved,Dylan,Nedved,Dylan,D Nedved,P,0.0,1.0,0.0,12.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,9.0,52.0,39.0,14.0,15.0,3.0,0.0,14.0,12.0,2.0,24.0,10.0,0.0,3.0,1.0,0.0,3.0,14.0,0.0,5.0,5.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,5.0,6.0,16.0,7.0,1.0,0.0,181.0,64.0,6.0,38.0,99.0,82.0,0.0,2.778,15.0,2.0,10.0,3.0,0.406,0.3,0.385,0.5,0.744,0.058,3.333,3.481,0.038,0.058,0.192,20.111
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,683577.0,Charlis Aquino,Charlis,Aquino,Charlis,C Aquino,SS,0.0,0.0,,10.798,10.798,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.667,9.0,7.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,29.0,13.0,2.0,7.0,18.0,11.0,0.0,2.4,16.197,0.0,5.399,5.399,0.6,1.0,0.429,0.444,0.429,0.111,1.0,3.222,0.0,0.111,0.111,17.397
2022.0,103.0,LE,Lake Elsinore Storm,110.0,CAL,14.0,A,663910.0,Jordan Guerrero,Jordan,Guerrero,Jordan,J Guerrero,P,0.0,0.0,,10.801,10.801,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.1,3.333,18.0,16.0,4.0,6.0,1.0,0.0,4.0,4.0,1.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,4.0,2.0,0.0,66.0,33.0,9.0,14.0,43.0,23.0,0.0,2.1,16.202,2.7,2.7,8.101,0.455,3.0,0.375,0.389,0.75,0.167,0.333,3.667,0.056,0.167,0.056,19.802
