season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,136304.0,Valerio De Los Santos,Valerio,De Los Santos,Valerio,V De Los Santos,P,0.0,0.0,,40.48,40.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.667,6.0,5.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,23.0,6.0,0.0,5.0,11.0,12.0,0.0,5.997,40.48,13.493,13.493,0.0,0.5,0.0,0.6,0.667,1.8,0.0,,3.833,0.167,0.167,34.483
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,120405.0,Carlos Perez,Carlos,Perez,Carlos,C Perez,P,0.0,0.0,,13.493,13.493,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.667,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,8.0,1.0,3.0,11.0,6.0,0.0,2.999,26.987,13.493,0.0,13.493,0.5,,0.5,0.5,1.5,0.25,0.0,4.25,0.25,0.0,25.487
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,407901.0,Jorge Sosa,Jorge,Sosa,Jorge,J Sosa,P,0.0,1.0,0.0,10.385,16.617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.333,25.0,23.0,8.0,10.0,0.0,0.0,8.0,5.0,1.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,8.0,4.0,1.0,79.0,46.0,10.0,21.0,54.0,25.0,0.0,2.769,20.771,2.077,4.154,4.154,0.45,1.0,0.435,0.48,0.609,0.08,1.0,3.16,0.04,0.08,18.232
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,121361.0,Nerio Rodriguez,Nerio,Rodriguez,Nerio,N Rodriguez,P,0.0,1.0,0.0,5.4,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,23.0,21.0,3.0,8.0,0.0,0.0,3.0,3.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,91.0,51.0,18.0,16.0,63.0,28.0,0.0,1.8,14.4,0.0,1.8,10.8,0.533,6.0,0.381,0.409,0.381,0.261,0.167,3.957,0.0,0.043,18.2
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,421024.0,Julio Mateo,Julio,Mateo,Julio,J Mateo,P,0.0,1.0,0.0,5.063,5.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.333,23.0,21.0,3.0,6.0,1.0,0.0,3.0,3.0,2.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,8.0,5.0,9.0,1.0,0.0,81.0,34.0,3.0,20.0,50.0,31.0,0.0,1.5,10.126,3.375,3.375,1.688,0.222,0.5,0.286,0.348,0.762,0.043,2.0,3.522,0.087,0.087,15.188
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,460639.0,Jailen Peguero,Jailen,Peguero,Jailen,J Peguero,P,0.0,0.0,,4.5,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,10.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,42.0,19.0,5.0,7.0,29.0,13.0,0.0,2.0,13.5,0.0,4.5,13.5,0.429,3.0,0.3,0.364,0.3,0.273,0.333,3.818,0.0,0.091,21.0
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,469690.0,Victor Marte,Victor,Marte,Victor,V Marte,P,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,13.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,38.0,20.0,6.0,8.0,21.0,17.0,0.0,1.333,3.0,0.0,9.0,6.0,0.143,0.667,0.111,0.333,0.111,0.154,1.5,2.923,0.0,0.231,12.667
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,118960.0,Jose Mercedes,Jose,Mercedes,Jose,J Mercedes,P,0.0,0.0,,1.5,1.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,22.0,22.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,9.0,6.0,3.0,0.0,70.0,32.0,7.0,19.0,48.0,22.0,0.0,0.667,6.0,0.0,0.0,4.5,0.211,,0.182,0.182,0.364,0.136,0.0,3.182,0.0,0.0,11.667
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,150009.0,Ramon Ortiz,Diogenes,Ortiz,Ramon,R Ortiz,P,0.0,0.0,,1.286,2.571,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,30.0,27.0,2.0,8.0,3.0,0.0,2.0,1.0,0.0,11.0,2.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,13.0,4.0,1.0,1.0,88.0,44.0,11.0,25.0,58.0,30.0,0.0,1.429,10.286,0.0,2.571,3.857,0.333,1.5,0.296,0.345,0.519,0.1,0.667,2.933,0.0,0.067,12.571
2008.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,430580.0,Alfredo Simon,Alfredo,Simon,Alfredo,A Simon,P,1.0,0.0,1.0,1.286,1.286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,25.0,24.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,80.0,40.0,9.0,17.0,56.0,24.0,0.0,0.857,6.429,0.0,1.286,9.0,0.294,7.0,0.208,0.24,0.292,0.28,0.143,3.2,0.0,0.04,11.429
