season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,649228.0,Jorge Martinez,Jorge,Martinez,Jorge,J Martinez,P,0.0,1.0,0.0,13.5,13.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,8.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,55.0,29.0,4.0,7.0,38.0,17.0,0.0,3.0,13.5,0.0,13.5,4.5,0.429,0.333,0.375,0.545,0.625,0.091,3.0,5.0,0.0,0.273,27.5
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,447744.0,Raul Valdes,Raul,Valdes,Raul,R Valdes,P,0.0,0.0,,9.817,9.817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.667,20.0,15.0,4.0,6.0,1.0,0.0,4.0,4.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,3.0,0.0,78.0,27.0,3.0,15.0,45.0,33.0,1.0,2.454,14.726,0.0,7.363,2.454,0.429,0.333,0.4,0.526,0.533,0.05,3.0,3.9,0.0,0.15,21.271
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,457580.0,Anthony Carter,Anthony,Carter,Anthony,A Carter,P,0.0,0.0,,4.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,16.0,12.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,71.0,38.0,6.0,9.0,49.0,22.0,0.0,0.5,2.25,0.0,2.25,6.75,0.111,3.0,0.083,0.312,0.083,0.188,0.333,4.438,0.0,0.062,17.75
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,488957.0,Carlos Hernandez,Carlos,Hernandez,Carlos,C Hernandez,P,0.0,0.0,,3.6,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,21.0,19.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,69.0,36.0,3.0,20.0,47.0,22.0,0.0,1.4,10.8,0.0,1.8,0.0,0.316,0.0,0.316,0.35,0.316,0.0,,3.286,0.0,0.048,13.8
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,623402.0,Tim Peterson,Timothy,Peterson,Tim,T Peterson,P,0.0,0.0,,2.25,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,16.0,15.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,61.0,33.0,6.0,9.0,47.0,14.0,0.0,1.0,6.75,0.0,2.25,13.5,0.333,6.0,0.2,0.25,0.333,0.375,0.167,3.812,0.0,0.062,15.25
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,430673.0,Ramon E Ramirez,Ramon,Ramirez,Ramon E,R Ramirez,P,0.0,0.0,,2.25,2.25,4.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,16.0,15.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,7.0,1.0,1.0,45.0,24.0,5.0,14.0,32.0,13.0,0.0,1.0,6.75,0.0,2.25,2.25,0.214,1.0,0.2,0.25,0.333,0.062,1.0,2.812,0.0,0.062,11.25
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,493337.0,Yunesky Maya,Yunesky,Maya,Yunesky,Y Maya,P,1.0,0.0,1.0,1.8,2.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,41.0,37.0,3.0,7.0,2.0,0.0,3.0,2.0,0.0,9.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,14.0,3.0,3.0,133.0,62.0,14.0,31.0,87.0,46.0,1.0,1.0,6.3,0.0,2.7,5.4,0.226,2.0,0.189,0.268,0.297,0.146,0.5,3.244,0.0,0.073,13.3
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,502179.0,Paolo Espino,Paolo,Espino,Paolo,P Espino,P,2.0,0.0,1.0,0.818,0.818,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,38.0,38.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,10.0,0.0,15.0,3.0,2.0,136.0,72.0,15.0,28.0,104.0,32.0,0.0,0.636,5.727,0.0,0.0,8.182,0.25,,0.184,0.184,0.237,0.263,0.0,3.579,0.0,0.0,12.364
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,472551.0,Fernando Abad,Fernando,Abad,Fernando,F Abad,P,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.333,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,31.0,12.0,6.0,4.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,11.573,0.0,,0.0,0.125,0.0,0.375,0.0,3.875,0.0,0.0,13.288
2019.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,471822.0,Jumbo Díaz,Jose,Diaz,Jumbo,J Diaz,P,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.1,4.333,18.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,61.0,30.0,5.0,16.0,42.0,19.0,0.0,1.616,12.462,0.0,2.077,2.077,0.375,1.0,0.353,0.389,0.353,0.056,1.0,3.389,0.0,0.056,14.078
