season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,543050.0,Clayton Cook,Clayton,Cook,Clayton,C Cook,P,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,4.0,5.0,2.0,0.0,4.0,4.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,43.0,20.0,3.0,7.0,25.0,18.0,0.0,5.0,45.0,18.0,0.0,9.0,0.6,,0.625,0.625,2.125,0.125,0.0,5.375,0.25,0.125,0.0,43.0
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,606207.0,Jose Valdespina,Jose,Valdespina,Jose,J Valdespina,P,1.0,1.0,0.5,16.5,16.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,38.0,33.0,11.0,16.0,4.0,0.0,11.0,11.0,2.0,26.0,4.0,1.0,5.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,5.0,8.0,2.0,1.0,136.0,59.0,12.0,29.0,78.0,58.0,1.0,3.333,24.0,3.0,6.0,7.5,0.56,1.25,0.485,0.526,0.97,0.132,0.8,3.579,0.053,0.132,0.105,22.667
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,456167.0,A.J. Griffin,Arthur,Griffin,A.J.,A Griffin,P,0.0,1.0,0.0,10.799,10.799,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.667,36.0,33.0,8.0,13.0,2.0,0.0,8.0,8.0,4.0,27.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,6.0,4.0,7.0,1.0,0.0,136.0,62.0,17.0,24.0,86.0,50.0,2.0,2.4,17.549,5.4,4.05,12.149,0.45,3.0,0.394,0.444,1.0,0.25,0.333,3.778,0.111,0.25,0.083,20.399
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,624354.0,Ryne Slack,Harrison,Slack,Ryne,R Slack,P,1.0,0.0,1.0,10.384,10.384,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.667,51.0,41.0,10.0,15.0,5.0,0.0,10.0,10.0,2.0,26.0,9.0,0.0,13.0,1.0,0.0,0.0,10.0,0.0,5.0,3.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,7.0,4.0,5.0,8.0,4.0,0.0,214.0,107.0,25.0,28.0,136.0,78.0,0.0,2.769,15.576,2.077,9.346,13.499,0.5,1.444,0.366,0.49,0.805,0.255,0.692,4.196,0.039,0.255,0.176,24.691
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,607486.0,Pat Cantwell,Patrick,Cantwell,Pat,P Cantwell,C,0.0,0.0,,9.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,24.0,11.0,2.0,4.0,15.0,9.0,0.0,2.0,18.0,9.0,0.0,9.0,0.333,,0.4,0.4,1.2,0.2,0.0,4.8,0.2,0.2,0.0,24.0
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,475115.0,Tyson Ross,Tyson,Ross,Tyson,T Ross,P,2.0,1.0,0.667,7.714,7.714,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.667,85.0,71.0,16.0,23.0,7.0,1.0,16.0,16.0,3.0,41.0,11.0,0.0,11.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,1.0,0.0,12.0,0.0,5.0,11.0,22.0,16.0,3.0,2.0,339.0,137.0,21.0,61.0,191.0,148.0,0.0,1.821,11.089,1.446,5.303,5.303,0.357,1.0,0.324,0.424,0.732,0.129,1.0,3.988,0.035,0.129,0.129,18.16
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,605463.0,Tayler Scott,Tayler,Scott,Tayler,Tay Scott,P,0.0,1.0,0.0,7.615,8.308,12.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,13.0,13.0,62.0,57.0,12.0,17.0,2.0,0.0,12.0,11.0,3.0,28.0,5.0,0.0,13.0,0.0,1.0,1.0,11.0,0.0,5.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,8.0,16.0,11.0,2.0,1.0,243.0,116.0,34.0,44.0,150.0,93.0,3.0,1.692,11.769,2.077,3.462,9.0,0.341,2.6,0.298,0.355,0.579,0.21,0.385,3.919,0.048,0.21,0.081,18.692
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,571638.0,James Dykstra,James,Dykstra,James,J Dykstra,P,2.0,9.0,0.182,7.33,7.697,21.0,13.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,73.2,73.667,358.0,321.0,63.0,116.0,27.0,3.0,63.0,60.0,5.0,164.0,29.0,0.0,51.0,4.0,0.0,5.0,62.0,0.0,6.0,4.0,11.0,6.0,50.0,2.0,9.0,5.0,1.0,23.0,1.0,50.0,38.0,99.0,59.0,16.0,5.0,1335.0,604.0,109.0,274.0,814.0,521.0,2.0,1.968,14.172,0.611,3.543,6.231,0.422,1.759,0.361,0.419,0.62,0.142,0.569,3.729,0.014,0.142,0.081,18.122
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,488776.0,Jaye Chapman,Jaye,Chapman,Jaye,J Chapman,P,2.0,2.0,0.5,6.894,6.894,27.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.1,31.333,149.0,128.0,24.0,37.0,7.0,0.0,24.0,24.0,5.0,59.0,20.0,1.0,22.0,0.0,1.0,2.0,20.0,0.0,18.0,5.0,9.0,4.0,15.0,1.0,4.0,0.0,0.0,9.0,1.0,17.0,26.0,28.0,42.0,10.0,6.0,565.0,271.0,86.0,107.0,344.0,221.0,1.0,1.819,10.628,1.436,5.745,6.319,0.32,1.1,0.289,0.383,0.555,0.148,0.909,3.792,0.034,0.148,0.134,18.032
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,543903.0,Allen Webster,Carl,Webster,Allen,A Webster,P,4.0,4.0,0.5,6.789,6.789,12.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,58.1,58.333,260.0,234.0,44.0,77.0,9.0,2.0,44.0,44.0,14.0,132.0,20.0,0.0,44.0,5.0,0.0,7.0,48.0,0.0,0.0,0.0,12.0,4.0,39.0,1.0,6.0,5.0,0.0,21.0,0.0,33.0,27.0,66.0,48.0,15.0,6.0,1009.0,457.0,120.0,191.0,608.0,401.0,1.0,1.663,11.88,2.16,3.086,6.789,0.36,2.2,0.329,0.392,0.671,0.169,0.455,3.881,0.054,0.169,0.077,17.297
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,543195.0,Eddie Gamboa,Eduardo,Gamboa,Eddie,E Gamboa,P,5.0,6.0,0.455,6.489,6.953,14.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,77.2,77.667,357.0,308.0,60.0,94.0,22.0,4.0,60.0,56.0,13.0,163.0,39.0,0.0,46.0,3.0,1.0,5.0,45.0,0.0,0.0,0.0,6.0,1.0,51.0,5.0,2.0,3.0,7.0,28.0,1.0,37.0,68.0,70.0,105.0,30.0,7.0,1335.0,534.0,102.0,269.0,803.0,532.0,9.0,1.712,10.893,1.506,4.519,5.33,0.332,1.179,0.305,0.383,0.656,0.129,0.848,3.739,0.036,0.129,0.109,17.189
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,570257.0,Joely Rodriguez,Joely,Rodriguez,Joely,J Rodríguez,P,2.0,0.0,1.0,6.333,6.667,22.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,27.0,27.0,129.0,106.0,20.0,31.0,3.0,1.0,20.0,19.0,6.0,54.0,18.0,0.0,21.0,2.0,1.0,1.0,15.0,0.0,12.0,2.0,8.0,4.0,15.0,1.0,2.0,2.0,1.0,7.0,0.0,12.0,9.0,41.0,16.0,1.0,6.0,473.0,195.0,53.0,88.0,265.0,208.0,5.0,1.815,10.333,2.0,6.0,7.0,0.321,1.167,0.292,0.402,0.604,0.163,0.857,3.667,0.047,0.163,0.14,17.519
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,621281.0,Tyler Wagner,Tyler,Wagner,Tyler,T Wagner,P,3.0,11.0,0.214,6.247,6.606,29.0,21.0,3.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,125.1,125.333,560.0,494.0,92.0,149.0,21.0,3.0,92.0,87.0,20.0,236.0,56.0,0.0,88.0,4.0,0.0,13.0,91.0,0.0,4.0,1.0,13.0,6.0,60.0,2.0,7.0,12.0,1.0,43.0,0.0,65.0,83.0,129.0,134.0,33.0,18.0,2041.0,936.0,185.0,412.0,1258.0,783.0,6.0,1.636,10.699,1.436,4.021,6.319,0.336,1.571,0.302,0.376,0.567,0.157,0.636,3.645,0.036,0.157,0.1,16.285
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,607170.0,Brady Dragmire,Brady,Dragmire,Brady,B Dragmire,P,0.0,4.0,0.0,5.697,6.936,20.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,36.1,36.333,163.0,143.0,28.0,43.0,5.0,4.0,28.0,23.0,6.0,74.0,15.0,1.0,18.0,1.0,1.0,8.0,33.0,0.0,19.0,10.0,4.0,2.0,25.0,3.0,2.0,0.0,1.0,12.0,0.0,8.0,18.0,55.0,31.0,6.0,7.0,559.0,275.0,51.0,129.0,360.0,199.0,2.0,1.596,10.651,1.486,3.716,4.459,0.319,1.2,0.301,0.364,0.622,0.11,0.833,3.429,0.037,0.11,0.092,15.385
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,449079.0,Wesley Wright,Dequam,Wright,Wesley,W Wright,P,3.0,1.0,0.75,4.883,4.883,30.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,31.1,31.333,145.0,124.0,17.0,36.0,10.0,1.0,17.0,17.0,2.0,54.0,16.0,1.0,22.0,2.0,0.0,2.0,24.0,0.0,17.0,6.0,4.0,0.0,19.0,2.0,0.0,1.0,0.0,9.0,0.0,19.0,26.0,32.0,37.0,3.0,8.0,554.0,248.0,29.0,105.0,352.0,202.0,3.0,1.66,10.341,0.574,4.596,6.319,0.347,1.375,0.29,0.375,0.54,0.152,0.727,3.821,0.014,0.152,0.11,17.681
2017.0,102.0,RR,Round Rock Express,112.0,PCL,11.0,AAA,489294.0,Tanner Scheppers,Tanner,Scheppers,Tanner,T Scheppers,P,1.0,3.0,0.25,4.841,5.214,31.0,1.0,9.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,48.1,48.333,218.0,199.0,28.0,56.0,5.0,3.0,28.0,26.0,9.0,94.0,14.0,0.0,39.0,4.0,0.0,3.0,38.0,0.0,5.0,1.0,6.0,1.0,12.0,0.0,5.0,1.0,0.0,15.0,0.0,17.0,31.0,47.0,58.0,21.0,6.0,775.0,379.0,94.0,161.0,496.0,279.0,4.0,1.448,10.428,1.676,2.607,7.262,0.311,2.786,0.281,0.341,0.558,0.179,0.359,3.555,0.041,0.179,0.064,16.035
