season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,682114.0,C.J. Carter,Charvez,Carter,C.J.,C Carter,P,0.0,1.0,0.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,6.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,4.0,3.0,15.0,10.0,0.0,4.0,27.0,9.0,9.0,27.0,1.0,3.0,0.5,0.571,1.167,0.429,0.333,3.571,0.143,0.429,0.143,25.0
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,681084.0,Tanner Andrews,Tanner,Andrews,Tanner,T Andrews,P,0.0,0.0,,11.117,11.117,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.667,24.0,22.0,7.0,5.0,1.0,0.0,7.0,7.0,3.0,15.0,1.0,0.0,9.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,7.0,1.0,1.0,100.0,45.0,18.0,13.0,61.0,39.0,1.0,1.059,7.941,4.764,1.588,14.293,0.2,9.0,0.227,0.292,0.864,0.375,0.111,4.167,0.125,0.375,0.042,17.646
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,675963.0,Josh Roberson,Josh,Roberson,Josh,J Roberson,P,1.0,1.0,0.5,8.1,8.437,20.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,26.2,26.667,128.0,107.0,25.0,30.0,6.0,0.0,25.0,24.0,5.0,51.0,19.0,0.0,39.0,2.0,1.0,2.0,11.0,0.0,3.0,2.0,11.0,5.0,6.0,0.0,2.0,0.0,0.0,6.0,0.0,15.0,13.0,20.0,18.0,2.0,3.0,541.0,259.0,101.0,68.0,327.0,214.0,6.0,1.837,10.125,1.687,6.412,13.162,0.397,2.053,0.28,0.398,0.579,0.305,0.487,4.227,0.039,0.305,0.148,20.287
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,681948.0,Justin Evans,Justin,Evans,Justin,J Evans,P,0.0,1.0,0.0,7.714,13.499,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.667,26.0,18.0,7.0,5.0,1.0,0.0,7.0,4.0,1.0,9.0,6.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,5.0,0.0,2.0,94.0,42.0,15.0,13.0,56.0,38.0,0.0,2.357,9.642,1.928,11.571,11.571,0.364,1.0,0.278,0.48,0.611,0.231,1.0,3.615,0.038,0.231,0.231,20.141
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,605335.0,Brandon Leibrandt,Brandon,Leibrandt,Brandon,B Leibrandt,P,2.0,3.0,0.4,6.606,7.755,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.1,31.333,142.0,122.0,27.0,39.0,11.0,0.0,27.0,23.0,4.0,62.0,14.0,0.0,21.0,4.0,0.0,6.0,25.0,0.0,0.0,0.0,4.0,2.0,21.0,2.0,2.0,2.0,4.0,12.0,0.0,11.0,22.0,30.0,34.0,6.0,6.0,542.0,255.0,58.0,103.0,333.0,209.0,2.0,1.692,11.202,1.149,4.021,6.032,0.368,1.5,0.32,0.401,0.631,0.148,0.667,3.817,0.028,0.148,0.099,17.298
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,621089.0,Jose Mesa Jr.,Jose,Mesa,Jose,J Mesa Jr.,P,2.0,0.0,1.0,6.0,7.286,11.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,21.0,21.0,94.0,84.0,17.0,18.0,4.0,2.0,17.0,14.0,5.0,41.0,9.0,0.0,19.0,1.0,0.0,0.0,12.0,0.0,2.0,1.0,5.0,1.0,22.0,0.0,3.0,0.0,0.0,7.0,0.0,6.0,13.0,29.0,18.0,3.0,2.0,351.0,177.0,53.0,65.0,222.0,129.0,2.0,1.286,7.714,2.143,3.857,8.143,0.217,2.111,0.214,0.298,0.619,0.202,0.474,3.734,0.053,0.202,0.096,16.714
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,687534.0,Andrew McInvale,Andrew,McInvale,Andrew,A McInvale,P,3.0,2.0,0.6,5.704,6.084,21.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.2,23.667,108.0,91.0,16.0,21.0,1.0,1.0,16.0,15.0,5.0,39.0,16.0,0.0,36.0,1.0,0.0,1.0,13.0,0.0,6.0,3.0,5.0,3.0,15.0,0.0,2.0,0.0,0.0,9.0,0.0,4.0,10.0,16.0,18.0,6.0,2.0,457.0,213.0,74.0,55.0,278.0,179.0,3.0,1.563,7.986,1.901,6.084,13.69,0.32,2.25,0.231,0.352,0.505,0.333,0.444,4.231,0.046,0.333,0.148,19.31
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,681923.0,Zach Wolf,Zach,Wolf,Zach,Z Wolf,P,1.0,2.0,0.333,5.571,6.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,21.0,91.0,82.0,14.0,21.0,6.0,1.0,14.0,13.0,4.0,41.0,5.0,0.0,23.0,4.0,0.0,2.0,7.0,0.0,4.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,10.0,17.0,16.0,22.0,4.0,1.0,358.0,184.0,49.0,59.0,232.0,126.0,2.0,1.238,9.0,1.714,2.143,9.857,0.309,4.6,0.256,0.33,0.634,0.253,0.217,3.934,0.044,0.253,0.055,17.048
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,685112.0,Zach McCambley,Zachary,McCambley,Zach,Z McCambley,P,1.0,6.0,0.143,5.175,6.3,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,178.0,152.0,28.0,41.0,5.0,0.0,28.0,23.0,11.0,79.0,20.0,0.0,47.0,6.0,0.0,2.0,19.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,5.0,3.0,0.0,18.0,2.0,11.0,21.0,31.0,33.0,9.0,3.0,716.0,333.0,105.0,105.0,445.0,271.0,12.0,1.525,9.225,2.475,4.5,10.575,0.319,2.35,0.27,0.376,0.625,0.264,0.426,4.022,0.062,0.264,0.112,17.9
2021.0,4124.0,PNS,Pensacola Blue Wahoos,111.0,AA S,12.0,AA,663489.0,Will Stewart,William,Stewart,Will,W Stewart,P,5.0,8.0,0.385,4.334,4.876,20.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,99.2,99.667,440.0,373.0,54.0,96.0,14.0,0.0,54.0,48.0,9.0,137.0,38.0,0.0,85.0,25.0,0.0,14.0,79.0,0.0,0.0,0.0,16.0,11.0,50.0,2.0,13.0,8.0,1.0,17.0,1.0,37.0,30.0,128.0,68.0,24.0,14.0,1575.0,723.0,173.0,292.0,980.0,595.0,1.0,1.344,8.669,0.813,3.431,7.676,0.314,2.237,0.257,0.363,0.429,0.193,0.447,3.58,0.02,0.193,0.086,15.803
