season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,642147.0,Greg Tomchick,Gregory,Tomchick,Greg,G Tomchick,P,0.0,0.0,,9.0,12.857,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,39.0,34.0,10.0,11.0,3.0,0.0,10.0,7.0,1.0,17.0,3.0,0.0,4.0,1.0,0.0,0.0,12.0,0.0,8.0,4.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,9.0,11.0,2.0,0.0,141.0,73.0,13.0,31.0,87.0,54.0,3.0,2.0,14.143,1.286,3.857,5.143,0.357,1.333,0.324,0.385,0.618,0.103,0.75,3.615,0.026,0.103,0.077,20.143
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,657528.0,Tyler Bray,Tyler,Bray,Tyler,T Bray,P,0.0,1.0,0.0,4.909,4.909,17.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,29.1,29.333,124.0,105.0,16.0,25.0,5.0,2.0,16.0,16.0,2.0,40.0,12.0,0.0,27.0,5.0,0.0,1.0,18.0,0.0,9.0,3.0,6.0,3.0,12.0,1.0,6.0,1.0,0.0,3.0,0.0,7.0,4.0,43.0,12.0,4.0,4.0,435.0,190.0,42.0,80.0,278.0,157.0,1.0,1.261,7.671,0.614,3.682,8.284,0.307,2.25,0.238,0.341,0.467,0.218,0.444,3.508,0.016,0.218,0.097,14.83
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,658721.0,Jery Then,Jery,Then,Jery,J Then,P,1.0,2.0,0.333,4.68,6.12,15.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,25.0,25.0,117.0,101.0,17.0,30.0,3.0,0.0,17.0,13.0,0.0,33.0,12.0,0.0,19.0,1.0,0.0,2.0,21.0,0.0,5.0,0.0,3.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,13.0,11.0,34.0,21.0,5.0,5.0,400.0,181.0,44.0,85.0,236.0,164.0,3.0,1.68,10.8,0.0,4.32,6.84,0.37,1.583,0.297,0.374,0.356,0.162,0.632,3.419,0.0,0.162,0.103,16.0
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,591973.0,Kender Villegas,Kender,Villegas,Kender,K Villegas,P,2.0,3.0,0.4,4.465,4.89,22.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,42.1,42.333,185.0,173.0,23.0,55.0,11.0,1.0,23.0,21.0,1.0,71.0,6.0,0.0,40.0,0.0,0.0,3.0,30.0,0.0,15.0,5.0,1.0,0.0,21.0,4.0,4.0,0.0,0.0,10.0,0.0,26.0,24.0,42.0,42.0,12.0,6.0,545.0,300.0,67.0,139.0,388.0,157.0,3.0,1.441,11.693,0.213,1.276,8.504,0.422,6.667,0.318,0.333,0.486,0.216,0.15,2.946,0.005,0.216,0.032,12.874
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,643314.0,Nick Frey,Nicholas,Frey,Nick,N Frey,P,0.0,0.0,,4.154,4.154,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.667,36.0,35.0,4.0,11.0,2.0,0.0,4.0,4.0,1.0,16.0,1.0,0.0,6.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,13.0,5.0,0.0,0.0,116.0,52.0,7.0,29.0,74.0,42.0,0.0,1.385,11.423,1.038,1.038,6.231,0.357,6.0,0.314,0.333,0.543,0.167,0.167,3.222,0.028,0.167,0.028,13.384
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,572673.0,Kevin Alexander,Kevin,Alexander,Kevin,K Alexander,P,2.0,1.0,0.667,3.661,3.661,11.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,19.2,19.667,84.0,68.0,8.0,16.0,0.0,2.0,8.0,8.0,0.0,20.0,7.0,0.0,21.0,2.0,0.0,1.0,14.0,0.0,11.0,2.0,4.0,4.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,15.0,18.0,20.0,3.0,2.0,296.0,158.0,51.0,54.0,197.0,99.0,1.0,1.169,7.322,0.0,3.203,9.61,0.356,3.0,0.235,0.316,0.324,0.25,0.333,3.524,0.0,0.25,0.083,15.051
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,665107.0,Brennan Leitao,Brennan,Leitao,Brennan,B Leitao,P,1.0,0.0,1.0,3.6,5.4,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,53.0,44.0,6.0,17.0,1.0,0.0,6.0,4.0,0.0,18.0,7.0,0.0,8.0,0.0,0.0,1.0,13.0,0.0,4.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,17.0,4.0,1.0,1.0,200.0,79.0,13.0,38.0,122.0,78.0,0.0,2.4,15.3,0.0,6.3,7.2,0.486,1.143,0.386,0.462,0.432,0.151,0.875,3.774,0.0,0.151,0.132,20.0
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,622809.0,Juan Perez,Juan,Perez,Juan,J Perez,P,4.0,3.0,0.571,3.582,3.995,13.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.1,65.333,292.0,251.0,29.0,68.0,6.0,3.0,29.0,26.0,5.0,95.0,36.0,0.0,59.0,5.0,0.0,5.0,45.0,0.0,0.0,0.0,10.0,2.0,40.0,0.0,1.0,4.0,1.0,11.0,1.0,32.0,29.0,64.0,60.0,18.0,13.0,1101.0,486.0,129.0,192.0,659.0,442.0,4.0,1.592,9.367,0.689,4.959,8.128,0.337,1.639,0.271,0.373,0.434,0.202,0.61,3.771,0.017,0.202,0.123,16.852
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,622810.0,Dailyn Martinez,Dailyn,Martinez,Dailyn,D Martinez,P,4.0,6.0,0.4,3.304,4.329,14.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,340.0,305.0,38.0,84.0,15.0,1.0,38.0,29.0,2.0,107.0,26.0,0.0,55.0,2.0,6.0,6.0,52.0,0.0,0.0,0.0,8.0,4.0,32.0,2.0,5.0,0.0,7.0,8.0,1.0,41.0,47.0,100.0,73.0,13.0,13.0,1194.0,550.0,119.0,257.0,756.0,438.0,4.0,1.392,9.57,0.228,2.962,6.266,0.333,2.115,0.275,0.334,0.41,0.162,0.473,3.512,0.006,0.162,0.076,15.114
2015.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,656219.0,Landon Beck,Landon,Beck,Landon,L Beck,P,2.0,3.0,0.4,3.255,3.447,10.0,8.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,47.0,47.0,194.0,174.0,18.0,42.0,12.0,1.0,18.0,17.0,0.0,56.0,10.0,0.0,51.0,5.0,0.0,3.0,23.0,0.0,0.0,0.0,4.0,0.0,26.0,4.0,2.0,2.0,0.0,4.0,1.0,18.0,20.0,43.0,43.0,14.0,9.0,653.0,334.0,96.0,128.0,437.0,216.0,2.0,1.106,8.043,0.0,1.915,9.766,0.353,5.1,0.241,0.295,0.397,0.263,0.196,3.366,0.0,0.263,0.052,13.894
