season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,593691.0,Isaac Sanchez,Isaac,Sanchez,Isaac,I Sanchez,P,0.0,2.0,0.0,13.5,13.5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,22.0,18.0,6.0,8.0,1.0,1.0,6.0,6.0,0.0,11.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,4.0,3.0,0.0,39.0,20.0,4.0,16.0,22.0,17.0,0.0,3.0,18.0,0.0,9.0,4.5,0.5,0.5,0.444,0.545,0.722,0.091,2.0,1.773,0.0,0.091,0.182,9.75
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,621208.0,John Kuchno,John,Kuchno,John,J Kuchno,P,0.0,1.0,0.0,9.0,10.8,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,24.0,21.0,6.0,5.0,0.0,0.0,6.0,5.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,0.0,0.0,46.0,26.0,11.0,15.0,34.0,12.0,1.0,1.6,9.0,0.0,5.4,10.8,0.333,2.0,0.238,0.333,0.238,0.25,0.5,1.917,0.0,0.25,0.125,9.2
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,594846.0,Ryan Hafner,Ryan,Hafner,Ryan,R Hafner,P,0.0,2.0,0.0,6.075,6.75,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.1,13.333,62.0,53.0,10.0,16.0,1.0,0.0,10.0,9.0,0.0,17.0,7.0,0.0,7.0,2.0,0.0,2.0,9.0,0.0,4.0,2.0,4.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,7.0,16.0,14.0,5.0,2.0,102.0,58.0,12.0,46.0,68.0,34.0,4.0,1.725,10.8,0.0,4.725,4.725,0.348,1.0,0.302,0.403,0.34,0.113,1.0,1.645,0.0,0.113,0.113,7.65
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,595192.0,Justin Ennis,Justin,Ennis,Justin,J Ennis,P,0.0,0.0,,6.0,6.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,44.0,40.0,6.0,14.0,4.0,1.0,6.0,6.0,0.0,20.0,4.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,5.0,12.0,8.0,2.0,1.0,72.0,42.0,8.0,34.0,53.0,19.0,2.0,2.0,14.0,0.0,4.0,6.0,0.412,1.5,0.35,0.409,0.625,0.136,0.667,1.636,0.0,0.136,0.091,8.0
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,570255.0,Clario Perez,Clario,Perez,Clario,C Perez,P,1.0,3.0,0.25,5.94,5.94,9.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.1,33.333,145.0,127.0,22.0,38.0,10.0,3.0,22.0,22.0,1.0,57.0,10.0,0.0,23.0,3.0,0.0,2.0,16.0,0.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,1.0,10.0,0.0,16.0,24.0,42.0,29.0,4.0,1.0,229.0,152.0,43.0,109.0,179.0,50.0,6.0,1.44,10.26,0.27,2.7,6.21,0.374,2.3,0.299,0.354,0.559,0.159,0.435,1.579,0.007,0.159,0.069,6.87
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,595926.0,Jason Creasy,Jason,Creasy,Jason,J Creasy,P,0.0,5.0,0.0,5.632,6.46,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1,54.333,248.0,219.0,39.0,66.0,17.0,1.0,39.0,34.0,3.0,94.0,20.0,0.0,29.0,5.0,2.0,4.0,46.0,0.0,0.0,0.0,10.0,3.0,18.0,4.0,5.0,2.0,0.0,14.0,0.0,28.0,44.0,61.0,67.0,16.0,7.0,379.0,247.0,40.0,194.0,285.0,94.0,3.0,1.583,10.933,0.497,3.313,4.804,0.344,1.45,0.301,0.367,0.525,0.117,0.69,1.528,0.012,0.117,0.081,6.976
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,622224.0,Tom Harlan,Thomas,Harlan,Tom,T Harlan,P,2.0,6.0,0.25,5.192,6.231,20.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,34.2,34.667,159.0,144.0,24.0,44.0,4.0,2.0,24.0,20.0,2.0,58.0,11.0,0.0,33.0,1.0,0.0,3.0,24.0,0.0,12.0,5.0,9.0,4.0,23.0,2.0,3.0,1.0,0.0,9.0,0.0,16.0,14.0,45.0,25.0,8.0,3.0,266.0,201.0,83.0,114.0,216.0,50.0,2.0,1.587,11.423,0.519,2.856,8.567,0.393,3.0,0.306,0.354,0.458,0.208,0.333,1.673,0.013,0.208,0.069,7.673
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,595898.0,Jake Burnette,Jacob,Burnette,Jake,J Burnette,P,1.0,2.0,0.333,4.714,4.714,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,90.0,83.0,11.0,22.0,6.0,1.0,11.0,11.0,2.0,36.0,6.0,0.0,8.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,15.0,27.0,26.0,5.0,6.0,134.0,96.0,21.0,75.0,102.0,32.0,3.0,1.333,9.429,0.857,2.571,3.429,0.274,1.333,0.265,0.322,0.542,0.089,0.75,1.489,0.022,0.089,0.067,6.381
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,457456.0,Jo-Jo Reyes,Joseph,Reyes,Jo-Jo,J Reyes,P,0.0,0.0,,4.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,1.5,13.5,0.0,0.0,0.0,0.375,,0.375,0.375,0.375,0.0,,1.0,0.0,0.0,0.0,4.0
2012.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,570257.0,Joely Rodriguez,Joely,Rodriguez,Joely,J Rodríguez,P,3.0,4.0,0.429,4.5,5.203,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,269.0,248.0,37.0,74.0,17.0,2.0,37.0,32.0,2.0,101.0,15.0,0.0,32.0,1.0,0.0,7.0,31.0,0.0,0.0,0.0,6.0,2.0,30.0,3.0,10.0,8.0,10.0,24.0,0.0,25.0,36.0,93.0,54.0,9.0,9.0,405.0,298.0,77.0,221.0,323.0,82.0,6.0,1.391,10.406,0.281,2.109,4.5,0.341,2.133,0.298,0.337,0.492,0.119,0.469,1.506,0.007,0.119,0.056,6.328
