season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_BB/PA,pitching_PI/IP
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,455994.0,Edward Valdez,Edward,Valdez,Edward,E Valdez,P,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,7.0,4.0,2.0,0.0,0.0,4.0,4.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,29.0,13.0,3.0,6.0,18.0,11.0,0.0,1.5,9.0,4.5,4.5,9.0,0.25,2.0,0.286,0.444,0.857,0.2,0.5,2.9,0.1,0.1,14.5
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,111850.0,Jose Cabrera,Jose,Cabrera,Jose,J Cabrera,P,0.0,0.0,,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,25.0,16.0,5.0,5.0,18.0,7.0,0.0,4.0,36.0,9.0,0.0,18.0,0.75,,0.571,0.571,1.143,0.286,0.0,3.571,0.143,0.0,25.0
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,448722.0,Juan Pablo Perez,Juan,Perez,Juan Pablo,J Perez,P,0.0,0.0,,6.749,6.749,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2,2.667,12.0,10.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,51.0,21.0,10.0,7.0,30.0,21.0,0.0,1.5,6.749,0.0,6.749,10.124,0.286,1.5,0.2,0.333,0.2,0.25,0.667,4.25,0.0,0.167,19.123
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,444553.0,Aneury Rodriguez,Aneury,Rodriguez,Aneury,A Rodriguez,P,0.0,1.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,13.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0,0.0,63.0,31.0,7.0,10.0,39.0,24.0,2.0,1.667,12.0,0.0,3.0,9.0,0.4,3.0,0.308,0.357,0.692,0.214,0.333,4.5,0.0,0.071,21.0
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,429723.0,Merkin Valdez,Merkin,Valdez,Merkin,M Valdez,P,1.0,0.0,1.0,2.7,2.7,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1,3.333,14.0,11.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,45.0,21.0,4.0,10.0,26.0,19.0,0.0,1.2,5.401,0.0,5.401,5.401,0.222,1.0,0.182,0.308,0.182,0.143,1.0,3.214,0.0,0.143,13.501
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,458930.0,Ramon Garcia,Ramon,Garcia,Ramon,R Garcia,P,0.0,1.0,0.0,1.35,1.35,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.2,6.667,26.0,25.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,7.0,0.0,1.0,111.0,55.0,15.0,17.0,73.0,38.0,0.0,0.9,6.75,0.0,1.35,10.799,0.294,8.0,0.2,0.231,0.28,0.308,0.125,4.269,0.0,0.038,16.649
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,453241.0,Kris Johnson,Kristofer,Johnson,Kris,K Johnson,P,1.0,0.0,1.0,0.9,1.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,37.0,34.0,2.0,7.0,1.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,6.0,14.0,9.0,2.0,1.0,119.0,55.0,8.0,30.0,76.0,43.0,1.0,0.8,6.3,0.0,0.9,5.4,0.25,6.0,0.206,0.229,0.265,0.162,0.167,3.216,0.0,0.027,11.9
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,446003.0,Jairo Asencio,Jairo,Asencio,Jairo,J Asencio,P,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,29.0,15.0,4.0,6.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.333,0.0,3.222,0.0,0.0,9.667
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,457468.0,Josh Banks,Joshua,Banks,Josh,J Banks,P,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,36.0,21.0,5.0,6.0,23.0,13.0,0.0,0.5,4.5,0.0,0.0,4.5,0.167,,0.143,0.143,0.143,0.143,0.0,5.143,0.0,0.0,18.0
2011.0,1191.0,DR,Dominican Republic,162.0,CS,17.0,WIN,150311.0,Lorenzo Barcelo,Lorenzo,Barcelo,Lorenzo,L Barcelo,P,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,20.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,6.0,0.0,2.0,66.0,42.0,14.0,14.0,51.0,15.0,0.0,1.2,10.8,0.0,0.0,10.8,0.429,,0.3,0.3,0.5,0.3,0.0,3.3,0.0,0.0,13.2
