season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,pitching_W,pitching_L,pitching_W%,pitching_ERA,pitching_RA9,pitching_G,pitching_GS,pitching_GF,pitching_CG,pitching_QS,pitching_SHO,pitching_SVO,pitching_SV,pitching_HLD,pitching_BS,pitching_IP_str,pitching_IP,pitching_BF,pitching_AB,pitching_R,pitching_H,pitching_2B,pitching_3B,batting_R,pitching_ER,pitching_HR,pitching_TB,pitching_BB,pitching_IBB,pitching_SO,pitching_HBP,pitching_BK,pitching_GiDP,pitching_GiDP_opp,pitching_CI,pitching_IR,pitching_IRS,pitching_BqR,pitching_BqRS,pitching_RS,pitching_SF,pitching_SB,pitching_CS,pitching_PK,pitching_FH,pitching_PH,pitching_LH,pitching_FO,pitching_GO,pitching_AO,pitching_pop_outs,pitching_line_outs,pitching_PI,pitching_total_swings,pitching_swing_and_misses,pitching_balls_in_play,pitching_PI_strikes,pitching_PI_balls,pitching_WP,pitching_WHIP,pitching_H/9,pitching_HR/9,pitching_BB/9,pitching_SO/9,pitching_BABiP,pitching_SO/BB,pitching_BA,pitching_OBP,pitching_SLG,pitching_SO%,pitching_BB/SO,pitching_PI/PA,pitching_HR/PA,pitching_SO/PA,pitching_BB/PA,pitching_PI/IP
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,643557.0,Jake Stone,Jake,Stone,Jake,J Stone,1B,0.0,0.0,,26.987,26.987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.667,6.0,6.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,5.997,53.973,0.0,0.0,0.0,0.667,,0.667,0.667,0.667,0.0,,1.0,0.0,0.0,0.0,8.996
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,654785.0,Jeff Barkley,Jeffrey,Barkley,Jeff,J Barkley,P,1.0,0.0,1.0,8.357,8.357,7.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,67.0,56.0,13.0,18.0,2.0,0.0,13.0,13.0,3.0,29.0,7.0,1.0,6.0,2.0,0.0,1.0,15.0,0.0,1.0,0.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,4.0,0.0,7.0,9.0,18.0,16.0,5.0,2.0,113.0,66.0,9.0,52.0,74.0,39.0,1.0,1.786,11.571,1.929,4.5,3.857,0.326,0.857,0.321,0.409,0.607,0.09,1.167,1.687,0.045,0.09,0.104,8.071
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,641855.0,Ian McKinney,Ian,McKinney,Ian,I McKinney,P,1.0,1.0,0.5,6.171,6.171,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.667,50.0,45.0,8.0,11.0,4.0,0.0,8.0,8.0,0.0,15.0,2.0,0.0,9.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,12.0,7.0,19.0,7.0,0.0,75.0,64.0,26.0,37.0,65.0,10.0,0.0,1.114,8.485,0.0,1.543,6.943,0.314,4.5,0.244,0.3,0.422,0.18,0.222,1.5,0.0,0.18,0.04,6.428
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,591689.0,Anderson Gerdel,Anderson,Gerdel,Anderson,A Gerdel,P,2.0,0.0,1.0,5.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,40.0,36.0,5.0,12.0,1.0,0.0,5.0,5.0,1.0,16.0,2.0,0.0,9.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,10.0,2.0,1.0,65.0,53.0,25.0,28.0,55.0,10.0,0.0,1.556,12.0,1.0,2.0,9.0,0.44,4.5,0.333,0.375,0.5,0.225,0.222,1.625,0.025,0.225,0.05,7.222
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,623964.0,Jeff Rauh,Jeffrey,Rauh,Jeff,J Rauh,P,4.0,2.0,0.667,4.169,4.566,25.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,45.1,45.333,199.0,171.0,23.0,48.0,9.0,4.0,23.0,21.0,4.0,77.0,16.0,0.0,28.0,6.0,0.0,5.0,40.0,0.0,8.0,6.0,5.0,1.0,18.0,2.0,4.0,1.0,0.0,11.0,0.0,19.0,22.0,61.0,40.0,12.0,6.0,321.0,219.0,66.0,149.0,236.0,85.0,5.0,1.412,9.529,0.794,3.176,5.559,0.321,1.75,0.281,0.359,0.55,0.141,0.571,1.613,0.02,0.141,0.08,7.081
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,593374.0,Fernando Baez,Fernando,Baez,Fernando,F Baez,P,2.0,2.0,0.5,3.942,4.139,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.2,45.667,191.0,159.0,21.0,32.0,8.0,0.0,21.0,20.0,2.0,46.0,28.0,0.0,48.0,2.0,1.0,3.0,24.0,0.0,2.0,0.0,5.0,1.0,40.0,1.0,6.0,4.0,0.0,7.0,1.0,14.0,26.0,33.0,48.0,19.0,3.0,383.0,232.0,119.0,113.0,262.0,121.0,1.0,1.314,6.307,0.394,5.518,9.46,0.278,1.714,0.201,0.326,0.352,0.251,0.583,2.005,0.01,0.251,0.147,8.387
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,608420.0,Dewin Perez,Dewin,Perez,Dewin,D Perez,P,6.0,2.0,0.75,3.675,3.958,13.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,63.2,63.667,273.0,240.0,28.0,62.0,16.0,1.0,28.0,26.0,0.0,80.0,26.0,0.0,46.0,1.0,2.0,6.0,44.0,0.0,0.0,0.0,10.0,2.0,60.0,1.0,6.0,4.0,0.0,8.0,0.0,26.0,46.0,69.0,69.0,12.0,11.0,455.0,287.0,85.0,200.0,342.0,113.0,6.0,1.382,8.764,0.0,3.675,6.503,0.321,1.769,0.258,0.332,0.404,0.168,0.565,1.667,0.0,0.168,0.095,7.147
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,641562.0,Steven Farinaro,Steven,Farinaro,Steven,S Farinaro,P,0.0,0.0,,3.6,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,19.0,19.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,1.0,25.0,23.0,6.0,17.0,23.0,2.0,0.0,0.8,7.2,0.0,0.0,3.6,0.235,,0.211,0.211,0.316,0.105,0.0,1.316,0.0,0.105,0.0,5.0
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,621306.0,Joe Scanio,Joseph,Scanio,Joe,J Scanio,P,1.0,1.0,0.5,3.578,4.554,18.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,27.2,27.667,119.0,103.0,14.0,22.0,4.0,0.0,14.0,11.0,1.0,29.0,8.0,0.0,24.0,4.0,0.0,1.0,18.0,0.0,9.0,3.0,2.0,2.0,11.0,2.0,3.0,2.0,0.0,5.0,0.0,6.0,12.0,40.0,21.0,4.0,5.0,197.0,135.0,47.0,83.0,157.0,40.0,1.0,1.084,7.157,0.325,2.602,7.807,0.276,3.0,0.214,0.291,0.33,0.202,0.333,1.655,0.008,0.202,0.067,7.12
2014.0,1174.0,SC,State College Spikes,127.0,NYP,15.0,A-,621204.0,Cody Schumacher,Cody,Schumacher,Cody,C Schumacher,P,1.0,0.0,1.0,3.578,4.554,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.2,27.667,112.0,101.0,14.0,22.0,1.0,1.0,14.0,11.0,4.0,37.0,6.0,0.0,18.0,4.0,0.0,3.0,21.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,3.0,0.0,8.0,0.0,8.0,20.0,29.0,33.0,6.0,7.0,180.0,115.0,30.0,84.0,143.0,37.0,0.0,1.012,7.157,1.301,1.952,5.855,0.228,3.0,0.218,0.288,0.426,0.161,0.333,1.607,0.036,0.161,0.054,6.506
