mgr_id,year,team,mgr_name,games,wins,runs_for,runs_against,one_run_games,one_run_wins,extra_inn_games,extra_inn_wins,blowout_games,blowout_wins,total_pitchers_used,avg_opp_pitchers,sb,cs,winpct,pyth_winpct,pyth_expected_W,pyth_residual,one_run_winpct,extra_inn_winpct,blowout_winpct,close_games,close_wins,close_winpct,close_residual,bullpen_aggr,sb_attempts,sb_success,sb_per_game,bat_war,pit_war,top5_war,total_war,years_experience,career_games,predicted_pyth_resid,mgr_value,mgr_value_combined
banij001,2018,TEX,Jeff Banister,152,64,706,800,29,12,13,7,26,11,617,4.5,1394,73,0.42105263157894735,0.4430621557078048,67.34544766758633,-3.3454476675863276,0.41379310344827586,0.5384615384615384,0.4230769230769231,42,19,0.4523809523809524,-2.0,4.059210526315789,1467,0.9502385821404227,9.651315789473685,15.069999999999999,1.3499999999999999,16.98,16.419999999999998,3,484,-4.104452,0.7590044655923833,0.41130312591466833
belld002,2019,CIN,David Bell,155,70,656,688,56,24,13,6,27,13,666,4.245161290322581,1383,75,0.45161290322580644,0.4782239514397674,74.12471247316395,-4.124712473163953,0.42857142857142855,0.46153846153846156,0.48148148148148145,69,30,0.43478260869565216,-4.5,4.296774193548387,1458,0.948559670781893,9.406451612903226,26.360000000000003,18.22,18.92,44.58,0,0,-2.839949,-1.2847635805705693,-1.1693345063993983
belld002,2021,CIN,David Bell,162,83,786,760,44,24,17,9,35,20,741,4.512345679012346,1425,36,0.5123456790123457,0.5153846913733361,83.49232000248044,-0.49232000248044017,0.5454545454545454,0.5294117647058824,0.5714285714285714,61,33,0.5409836065573771,2.5,4.574074074074074,1461,0.9753593429158111,9.018518518518519,32.38999999999999,14.389999999999999,25.109999999999996,46.779999999999994,1,155,-0.35862336,-0.13369664685338023,0.05641234720263384
belld002,2022,CIN,David Bell,162,62,648,815,44,21,11,6,35,13,736,4.080246913580247,1430,58,0.38271604938271603,0.39660905492431864,64.25066689773962,-2.2506668977396203,0.4772727272727273,0.5454545454545454,0.37142857142857144,55,27,0.4909090909090909,-0.5,4.54320987654321,1488,0.9610215053763441,9.185185185185185,-14.72,3.26,7.41,-11.46,2,317,-1.6522137,-0.5984532050745202,-0.4489172435521641
belld002,2023,CIN,David Bell,162,82,783,821,63,34,15,10,27,10,767,4.401234567901234,1500,190,0.5061728395061729,0.47833246450437555,77.48985924970884,4.510140750291157,0.5396825396825397,0.6666666666666666,0.37037037037037035,78,44,0.5641025641025641,5.0,4.734567901234568,1690,0.8875739644970414,10.432098765432098,12.57,10.37,16.58,22.939999999999998,3,479,3.5827138,0.9274269078991892,0.9491988355294325
belld002,2024,CIN,David Bell,162,77,699,694,43,15,10,5,35,20,696,4.104938271604938,1459,207,0.47530864197530864,0.5032842454058815,81.5320477557528,-4.532047755752799,0.3488372093023256,0.5,0.5714285714285714,53,20,0.37735849056603776,-6.5,4.296296296296297,1666,0.8757503001200481,10.283950617283951,7.13,15.670000000000002,21.020000000000003,22.8,4,641,-4.9110923,0.37904452558875334,-0.12466883208787272
blacb001,2010,SDN,Buddy Black,161,89,658,580,50,28,14,7,25,16,657,3.9627329192546585,1179,124,0.5527950310559007,0.5574707803966379,89.7527956438587,-0.752795643858704,0.56,0.5,0.64,64,35,0.546875,3.0,4.080745341614906,1303,0.9048349961627015,8.093167701863354,20.239999999999995,27.860000000000003,19.41,48.099999999999994,0,0,1.2390296,-1.9918252897785038,-1.2142777028449527
blacb001,2011,SDN,Buddy Black,162,71,593,611,51,20,16,4,20,12,651,3.765432098765432,1320,170,0.4382716049382716,0.48632299149125946,78.78432462158403,-7.784324621584034,0.39215686274509803,0.25,0.6,67,24,0.3582089552238806,-9.5,4.018518518518518,1490,0.8859060402684564,9.197530864197532,-0.2999999999999994,21.820000000000004,16.790000000000003,21.520000000000003,1,161,-0.923357,-6.8609676116963385,-5.372677328187437
blacb001,2012,SDN,Buddy Black,162,76,651,710,47,26,10,4,24,10,691,3.888888888888889,1238,155,0.4691358024691358,0.4603925961344393,74.58360057377917,1.4163994262208348,0.5531914893617021,0.4,0.4166666666666667,57,30,0.5263157894736842,1.5,4.265432098765432,1393,0.8887293610911702,8.598765432098766,17.590000000000003,12.629999999999999,16.27,30.220000000000002,2,323,-0.0055517033,1.4219511294950848,1.0853657906465592
blacb001,2013,SDN,Buddy Black,162,76,618,700,52,28,15,8,30,12,650,3.950617283950617,1309,118,0.4691358024691358,0.443244873212908,71.8056694604911,4.194330539508897,0.5384615384615384,0.5333333333333333,0.4,67,36,0.5373134328358209,2.5,4.012345679012346,1427,0.9173090399439383,8.808641975308642,16.16,17.75,18.37,33.91,3,485,-1.3627715,5.557102050586778,4.039971435410744
blacb001,2014,SDN,Buddy Black,161,77,534,572,54,33,15,10,26,12,639,3.919254658385093,1284,91,0.4782608695652174,0.4685914185681568,75.44321838947324,1.5567816105267553,0.6111111111111112,0.6666666666666666,0.46153846153846156,69,43,0.6231884057971014,8.5,3.968944099378882,1375,0.9338181818181818,8.540372670807454,7.960000000000001,31.810000000000002,21.130000000000003,39.77,4,647,1.3984764,0.1583052482983618,0.6208136738088532
blacb001,2017,COL,Buddy Black,161,87,821,753,34,21,5,2,44,25,708,4.39751552795031,1401,57,0.5403726708074534,0.5394721732389491,86.85501989147082,0.14498010852918242,0.6176470588235294,0.4,0.5681818181818182,39,23,0.5897435897435898,3.5,4.39751552795031,1458,0.9609053497942387,9.055900621118013,36.019999999999996,16.310000000000002,30.400000000000002,52.33,5,808,0.3760409,-0.23106079718485262,0.04825744197060319
blacb001,2018,COL,Buddy Black,163,91,780,745,41,26,11,5,31,16,681,4.392638036809816,1397,95,0.558282208588957,0.5209913425534082,84.92158883620553,6.07841116379447,0.6341463414634146,0.45454545454545453,0.5161290322580645,52,31,0.5961538461538461,5.0,4.177914110429448,1492,0.9363270777479893,9.153374233128835,38.050000000000004,21.900000000000002,31.83,59.95,6,969,2.989308,3.08910304497428,2.4623721314819957
blacb001,2019,COL,Buddy Black,162,71,835,958,43,22,16,10,34,11,752,4.54320987654321,1503,71,0.4382716049382716,0.4374613762285287,70.86874294902165,0.1312570509783484,0.5116279069767442,0.625,0.3235294117647059,59,32,0.5423728813559322,2.5,4.6419753086419755,1574,0.9548919949174078,9.716049382716049,29.300000000000004,-2.28,28.02,27.020000000000003,7,1132,0.27704072,-0.14578366900761353,0.04795143169467053
blacb001,2021,COL,Buddy Black,153,71,706,753,46,23,12,5,27,11,668,4.503267973856209,1293,71,0.46405228758169936,0.47054826262627875,71.99388418182065,-0.993884181820647,0.5,0.4166666666666667,0.4074074074074074,58,28,0.4827586206896552,-1.0,4.366013071895424,1364,0.9479472140762464,8.915032679738562,29.32,13.440000000000001,20.529999999999998,42.760000000000005,8,1294,-1.5357943,0.5419100762970288,0.3193370534079201
blacb001,2022,COL,Buddy Black,162,68,698,873,47,23,14,6,33,8,659,4.37037037037037,1330,45,0.41975308641975306,0.39905573263722777,64.6470286872309,3.3529713127690997,0.48936170212765956,0.42857142857142855,0.24242424242424243,61,29,0.47540983606557374,-1.5,4.067901234567901,1375,0.9672727272727273,8.487654320987655,7.790000000000001,12.110000000000001,13.19,19.900000000000002,9,1447,3.7735193,-0.4205479648035322,-0.3843835753624725
blacb001,2023,COL,Buddy Black,162,59,721,957,47,23,10,6,36,8,706,4.2592592592592595,1543,76,0.36419753086419754,0.37327543264781643,60.47062008894626,-1.4706200889462622,0.48936170212765956,0.6,0.2222222222222222,57,29,0.5087719298245614,0.5,4.3580246913580245,1619,0.9530574428659666,9.993827160493828,4.800000000000001,-2.8000000000000007,13.969999999999999,2.0,10,1609,-0.81828207,-0.6523380211705359,-0.4266366148193751
blacb001,2024,COL,Buddy Black,162,61,682,929,47,26,12,8,35,8,657,4.277777777777778,1617,85,0.3765432098765432,0.3622493202429741,58.68438987936181,2.3156101206381905,0.5531914893617021,0.6666666666666666,0.22857142857142856,59,34,0.576271186440678,4.5,4.055555555555555,1702,0.9500587544065805,10.506172839506172,1.8699999999999979,0.9100000000000001,16.41,2.779999999999998,11,1771,-1.0457811,3.3613912561972725,2.622973879338091
bochb002,2010,SFN,Bruce Bochy,162,92,697,583,52,28,19,11,25,16,638,3.888888888888889,1099,55,0.5679012345679012,0.5809890242060124,94.12022192137401,-2.1202219213740108,0.5384615384615384,0.5789473684210527,0.64,71,39,0.5492957746478874,3.5,3.9382716049382718,1154,0.9523396880415944,7.1234567901234565,32.43,26.13,23.84,58.56,0,0,-1.3387904,-0.7814315046564815,-0.33700205325953697
bochb002,2011,SFN,Bruce Bochy,162,86,570,578,55,33,21,13,23,10,642,3.746913580246914,1122,85,0.5308641975308642,0.493623935813534,79.96707760179251,6.032922398207489,0.6,0.6190476190476191,0.43478260869565216,76,46,0.6052631578947368,8.0,3.962962962962963,1207,0.9295774647887324,7.450617283950617,20.790000000000003,33.3,28.099999999999994,54.09,1,162,3.8152423,2.217680107710663,2.032376075397464
bochb002,2012,SFN,Bruce Bochy,162,94,718,649,50,30,13,8,27,13,688,3.9876543209876543,1097,118,0.5802469135802469,0.5460931190103437,88.46708527967569,5.532914720324314,0.6,0.6153846153846154,0.48148148148148145,63,38,0.6031746031746031,6.5,4.246913580246914,1215,0.902880658436214,7.5,38.51000000000001,25.87,27.98,64.38000000000001,2,324,0.8666492,4.66626550987128,3.656385856909896
bochb002,2013,SFN,Bruce Bochy,161,76,621,679,56,28,18,8,28,12,681,3.8819875776397517,1075,67,0.4720496894409938,0.4592404531625024,73.93771295916288,2.06228704083712,0.5,0.4444444444444444,0.42857142857142855,74,36,0.4864864864864865,-1.0,4.229813664596273,1142,0.9413309982486865,7.093167701863354,23.68,23.880000000000003,23.8,47.56,3,486,4.2240224,-2.161735347621132,-1.5732147433347925
bochb002,2014,SFN,Bruce Bochy,162,88,665,614,40,18,13,9,24,14,637,3.9382716049382718,1245,56,0.5432098765432098,0.5364401672355801,86.90330709216397,1.0966929078360295,0.45,0.6923076923076923,0.5833333333333334,53,27,0.5094339622641509,0.5,3.932098765432099,1301,0.95695618754804,8.030864197530864,24.590000000000003,33.58,26.229999999999997,58.17,4,647,2.1156557,-1.018962752793243,-0.68327392695527
bochb002,2015,SFN,Bruce Bochy,162,84,696,627,47,19,11,6,29,17,719,4.296296296296297,1159,93,0.5185185185185185,0.5476196600856319,88.71438493387237,-4.714384933872367,0.40425531914893614,0.5454545454545454,0.5862068965517241,58,25,0.43103448275862066,-4.0,4.438271604938271,1252,0.9257188498402555,7.728395061728395,32.339999999999996,26.66,25.8,59.0,5,809,-4.6562395,-0.05814542428984737,-0.28070179700289316
bochb002,2016,SFN,Bruce Bochy,161,86,707,624,54,27,17,10,24,18,729,4.3478260869565215,1095,77,0.5341614906832298,0.5568853748582033,89.65854535217073,-3.6585453521707336,0.5,0.5882352941176471,0.75,71,37,0.5211267605633803,1.5,4.527950310559007,1172,0.9343003412969283,7.279503105590062,32.13999999999999,28.29,28.21,60.42999999999999,6,971,-4.1910934,0.5325480926534851,0.4627836648574396
bochb002,2017,SFN,Bruce Bochy,160,63,637,773,46,22,18,11,31,13,655,4.26875,1184,75,0.39375,0.4123831591410484,65.98130546256775,-2.9813054625677466,0.4782608695652174,0.6111111111111112,0.41935483870967744,64,33,0.515625,1.0,4.09375,1259,0.9404289118347895,7.86875,6.750000000000002,13.149999999999997,17.79,19.9,7,1132,0.3636978,-3.3450032596277595,-2.2815022817394315
bochb002,2018,SFN,Bruce Bochy,160,72,594,687,56,26,21,11,25,9,703,4.33125,1450,77,0.45,0.43384450003756747,69.4151200060108,2.5848799939892046,0.4642857142857143,0.5238095238095238,0.36,77,37,0.4805194805194805,-1.5,4.39375,1527,0.9495743287491814,9.54375,2.8999999999999995,20.86,12.579999999999998,23.759999999999998,8,1292,1.7682921,0.816587924554085,0.4816115471878595
bochb002,2019,SFN,Bruce Bochy,162,77,678,773,54,38,16,13,31,11,749,4.5246913580246915,1435,47,0.47530864197530864,0.44029346727814744,71.32754169905989,5.672458300940107,0.7037037037037037,0.8125,0.3548387096774194,70,51,0.7285714285714285,16.0,4.6234567901234565,1482,0.9682860998650472,9.148148148148149,12.83,7.6899999999999995,11.940000000000001,20.52,9,1452,2.5417283,3.1307300428071727,3.151511029965021
bochb002,2023,TEX,Bruce Bochy,162,90,881,716,36,14,10,2,42,27,629,4.364197530864198,1416,79,0.5555555555555556,0.5937526842456565,96.18793484779636,-6.187934847796356,0.3888888888888889,0.2,0.6428571428571429,46,16,0.34782608695652173,-7.0,3.882716049382716,1495,0.9471571906354515,9.228395061728396,31.240000000000002,23.54,26.82,54.78,10,1614,-6.406943,0.2190079965945131,-0.2666944023838409
bochb002,2024,TEX,Bruce Bochy,162,78,683,738,46,26,11,9,35,16,645,4.222222222222222,1284,97,0.48148148148148145,0.4646262938198127,75.26945959880966,2.730540401190339,0.5652173913043478,0.8181818181818182,0.45714285714285713,57,35,0.6140350877192983,6.5,3.9814814814814814,1381,0.9297610427226647,8.524691358024691,10.66,15.06,16.150000000000002,25.72,11,1776,3.51649,-0.7859495814146413,-0.16016470699024887
bochb002,2025,TEX,Bruce Bochy,162,81,684,605,50,21,17,9,27,17,685,4.339506172839506,1327,134,0.5,0.5559138870292837,90.05804969874396,-9.058049698743957,0.42,0.5294117647058824,0.6296296296296297,67,30,0.44776119402985076,-3.5,4.228395061728395,1461,0.9082819986310746,9.018518518518519,5.39,29.93,17.36,35.32,12,1938,-2.2617364,-6.796313305769104,-4.967419314038373
boona001,2018,NYA,Aaron Boone,161,100,844,658,40,23,14,9,26,18,666,4.37888198757764,1411,63,0.6211180124223602,0.6119636918563369,98.52615438887024,1.4738456111297609,0.575,0.6428571428571429,0.6923076923076923,54,32,0.5925925925925926,5.0,4.136645962732919,1474,0.9572591587516961,9.15527950310559,25.849999999999998,29.460000000000004,25.000000000000004,55.31,0,0,0.7846461,0.6891995172843934,0.7824396620990753
boona001,2019,NYA,Aaron Boone,161,102,935,737,37,18,11,7,32,23,704,4.46583850931677,1429,54,0.6335403726708074,0.6071777365408858,97.75561558308262,4.244384416917384,0.4864864864864865,0.6363636363636364,0.71875,48,25,0.5208333333333334,1.0,4.372670807453416,1483,0.9635873229939312,9.211180124223603,28.030000000000005,13.56,23.42,41.59,1,161,4.4152236,-0.17083918156284028,-0.05958742709398819
boona001,2021,NYA,Aaron Boone,162,92,711,669,48,28,18,10,29,16,674,4.549382716049383,1482,63,0.5679012345679012,0.5278276434654366,85.50807824140074,6.491921758599261,0.5833333333333334,0.5555555555555556,0.5517241379310345,66,38,0.5757575757575758,5.0,4.160493827160494,1545,0.9592233009708738,9.537037037037036,16.14,26.35,23.85,42.49,2,322,1.9502494,4.541672325081805,3.4791706275572634
boona001,2022,NYA,Aaron Boone,162,99,807,567,58,31,18,10,28,25,669,4.469135802469136,1391,102,0.6111111111111112,0.6560915360582594,106.28682884143802,-7.286828841438023,0.5344827586206896,0.5555555555555556,0.8928571428571429,76,41,0.5394736842105263,3.0,4.12962962962963,1493,0.9316811788345613,9.216049382716049,27.08,30.580000000000005,28.2,57.660000000000004,3,484,-2.3745248,-4.9123040096661725,-3.2586128067663203
boona001,2023,NYA,Aaron Boone,162,82,673,698,40,17,15,6,33,14,665,3.950617283950617,1427,100,0.5061728395061729,0.4833194412224259,78.297749478033,3.7022505219670023,0.425,0.4,0.42424242424242425,55,23,0.41818181818181815,-4.5,4.104938271604938,1527,0.9345121152586772,9.425925925925926,-0.9099999999999981,16.700000000000003,20.68,15.790000000000004,4,646,2.5068526,1.1953978951664652,0.5667785266165257
boona001,2024,NYA,Aaron Boone,162,94,815,668,37,19,16,8,40,25,683,4.4753086419753085,1326,88,0.5802469135802469,0.5900052038533466,95.58084302424216,-1.5808430242421565,0.5135135135135135,0.5,0.625,53,27,0.5094339622641509,0.5,4.216049382716049,1414,0.9377652050919377,8.728395061728396,22.16,21.560000000000002,31.57,43.72,5,808,-1.5286443,-0.05219870089315748,-0.006539090625210235
boona001,2025,NYA,Aaron Boone,162,94,849,685,45,23,14,6,39,27,695,4.333333333333333,1463,134,0.5802469135802469,0.5969545961548782,96.70664457709027,-2.706644577090273,0.5111111111111111,0.42857142857142855,0.6923076923076923,59,29,0.4915254237288136,-0.5,4.290123456790123,1597,0.9160926737633062,9.858024691358025,30.02,25.609999999999996,28.409999999999997,55.629999999999995,6,970,0.1123342,-2.8189787763400176,-2.003285143438012
callm001,2018,NYN,Mickey Callaway,162,77,676,707,42,16,18,9,30,13,663,4.549382716049383,1404,71,0.47530864197530864,0.4794983039309861,77.67872523681974,-0.6787252368197443,0.38095238095238093,0.5,0.43333333333333335,60,25,0.4166666666666667,-5.0,4.092592592592593,1475,0.951864406779661,9.104938271604938,21.67,22.369999999999997,26.799999999999997,44.04,0,0,-1.1504534,0.471728211475849,0.030209748033094286
callm001,2019,NYN,Mickey Callaway,162,86,791,737,47,24,16,7,27,16,664,4.493827160493828,1384,56,0.5308641975308642,0.5323047956156277,86.23337688973169,-0.23337688973168724,0.5106382978723404,0.4375,0.5925925925925926,63,31,0.49206349206349204,-0.5,4.098765432098766,1440,0.9611111111111111,8.88888888888889,41.199999999999996,22.839999999999996,26.890000000000004,64.03999999999999,1,162,-1.4543371,1.220960230324465,0.8246721612271255
cashk001,2015,TBA,Kevin Cash,162,80,644,642,56,26,15,2,20,10,692,4.006172839506172,1310,87,0.49382716049382713,0.5014230144124838,81.23052833482238,-1.230528334822381,0.4642857142857143,0.13333333333333333,0.5,71,28,0.39436619718309857,-7.5,4.271604938271605,1397,0.9377236936292055,8.623456790123457,2.309999999999999,23.75,22.42,26.06,0,0,0.8152254,-2.0457537572047357,-1.882027630043315
cashk001,2016,TBA,Kevin Cash,162,68,672,713,40,13,7,4,27,15,647,3.932098765432099,1482,60,0.41975308641975306,0.4729319305369752,76.61497274698998,-8.614972746989977,0.325,0.5714285714285714,0.5555555555555556,47,17,0.3617021276595745,-6.5,3.993827160493827,1542,0.9610894941634242,9.518518518518519,6.140000000000001,12.8,18.369999999999997,18.94,1,162,-3.8189652,-4.79600755038048,-3.747205285266336
cashk001,2017,TBA,Kevin Cash,162,80,694,704,45,21,14,8,26,13,673,4.179012345679013,1538,88,0.49382716049382713,0.4934551978185334,79.93974204660242,0.06025795339758133,0.4666666666666667,0.5714285714285714,0.5,59,29,0.4915254237288136,-0.5,4.154320987654321,1626,0.9458794587945879,10.037037037037036,10.429999999999998,17.82,18.67,28.25,2,324,1.2570317,-1.196773725755861,-0.8677416080291027
cashk001,2018,TBA,Kevin Cash,162,90,716,646,59,28,12,5,26,15,715,4.172839506172839,1388,128,0.5555555555555556,0.5469293629281836,88.60255679436574,1.3974432056342607,0.4745762711864407,0.4166666666666667,0.5769230769230769,71,33,0.4647887323943662,-2.5,4.41358024691358,1516,0.9155672823218998,9.358024691358025,10.75,18.790000000000003,18.58,29.540000000000003,3,486,1.9113383,-0.5138951236809248,-0.5097265865766474
cashk001,2019,TBA,Kevin Cash,162,96,769,656,39,23,19,11,24,15,765,4.54320987654321,1493,94,0.5925925925925926,0.5722023123705239,92.69677460402487,3.303225395975133,0.5897435897435898,0.5789473684210527,0.625,58,34,0.5862068965517241,5.0,4.722222222222222,1587,0.9407687460617518,9.796296296296296,16.180000000000003,26.07,20.45,42.25,4,648,0.89594316,2.4072822311496935,1.9850975618047855
cashk001,2021,TBA,Kevin Cash,162,100,857,651,45,20,19,7,40,29,693,4.3580246913580245,1542,88,0.6172839506172839,0.6231919676384517,100.95709875742918,-0.9570987574291792,0.4444444444444444,0.3684210526315789,0.725,64,27,0.421875,-5.0,4.277777777777778,1630,0.9460122699386503,10.061728395061728,25.85,22.740000000000002,19.22,48.59,5,810,-1.0881425,0.13104375679964164,-0.20826937024025083
cashk001,2022,TBA,Kevin Cash,162,86,666,614,54,27,21,11,28,16,734,4.314814814814815,1395,95,0.5308641975308642,0.5371239000272195,87.01407180440957,-1.0140718044095678,0.5,0.5238095238095238,0.5714285714285714,75,38,0.5066666666666667,0.5,4.530864197530864,1490,0.9362416107382551,9.197530864197532,1.9500000000000004,26.100000000000005,21.65,28.050000000000004,6,972,-0.5035878,-0.5104840220266027,-0.32733881541862186
cashk001,2023,TBA,Kevin Cash,162,99,860,665,47,22,12,7,31,23,698,4.172839506172839,1420,160,0.6111111111111112,0.6155200759442809,99.7142523029735,-0.714252302973506,0.46808510638297873,0.5833333333333334,0.7419354838709677,59,29,0.4915254237288136,-0.5,4.308641975308642,1580,0.8987341772151899,9.753086419753087,20.62,26.69,23.16,47.31,7,1134,-3.4935765,2.7793242236683398,1.9155269565678377
cashk001,2024,TBA,Kevin Cash,161,80,602,660,51,30,13,8,25,9,701,4.22360248447205,1475,178,0.4968944099378882,0.4580171392940938,73.7407594263491,6.259240573650899,0.5882352941176471,0.6153846153846154,0.36,64,38,0.59375,6.0,4.354037267080745,1653,0.8923169993950393,10.267080745341614,-1.87,14.27,10.879999999999999,12.399999999999999,8,1296,-4.68388,10.943120425945821,8.020184298162075
cashk001,2025,TBA,Kevin Cash,162,77,714,683,51,22,12,5,24,13,679,4.388888888888889,1397,194,0.47530864197530864,0.5202963980157763,84.28801647855576,-7.288016478555761,0.43137254901960786,0.4166666666666667,0.5416666666666666,63,27,0.42857142857142855,-4.5,4.191358024691358,1591,0.8780641106222502,9.820987654320987,6.539999999999999,20.71,17.13,27.25,9,1457,-8.13963,0.8516138391322272,0.32612968739255904
collt801,2011,NYN,Terry Collins,162,77,718,742,49,21,14,7,25,13,676,4.203703703703703,1085,130,0.47530864197530864,0.4849620857620795,78.56385789345688,-1.563857893456884,0.42857142857142855,0.5,0.52,63,28,0.4444444444444444,-3.5,4.172839506172839,1215,0.8930041152263375,7.5,25.3,15.58,17.96,40.88,0,0,-1.4366405,-0.12721739243454522,-0.29905217470418166
collt801,2012,NYN,Terry Collins,162,74,650,709,42,20,10,3,27,10,667,4.067901234567901,1250,79,0.4567901234567901,0.46033447877936823,74.57418556225765,-0.5741855622576537,0.47619047619047616,0.3,0.37037037037037035,52,23,0.4423076923076923,-3.0,4.117283950617284,1329,0.9405568096313017,8.203703703703704,20.599999999999998,21.17,20.61,41.769999999999996,1,162,-1.0275027,0.4533170937253175,0.1373219656077222
collt801,2013,NYN,Terry Collins,162,74,619,684,57,29,20,8,25,10,696,4.037037037037037,1384,114,0.4567901234567901,0.4544441051633094,73.61994503645613,0.3800549635438699,0.5087719298245614,0.4,0.4,77,37,0.4805194805194805,-1.5,4.296296296296297,1498,0.9238985313751669,9.246913580246913,7.44,27.23,22.65,34.67,2,324,-0.03766825,0.41772321404502577,0.20240624983151803
collt801,2014,NYN,Terry Collins,162,79,629,618,55,26,15,7,23,12,651,3.993827160493827,1264,101,0.4876543209876543,0.5080708795708749,82.30748249048175,-3.307482490481746,0.4727272727272727,0.4666666666666667,0.5217391304347826,70,33,0.4714285714285714,-2.0,4.018518518518518,1365,0.926007326007326,8.425925925925926,25.72,27.26,20.560000000000002,52.980000000000004,3,486,2.4010787,-5.708561191501033,-4.115992834050723
collt801,2015,NYN,Terry Collins,162,90,683,613,49,25,15,9,28,14,647,4.277777777777778,1290,51,0.5555555555555556,0.5493086524402659,88.98800169532308,1.011998304676922,0.5102040816326531,0.6,0.5,64,34,0.53125,2.0,3.993827160493827,1341,0.9619686800894854,8.277777777777779,33.23,32.31999999999999,28.33,65.54999999999998,4,648,1.1404645,-0.12846623961934256,0.030073632266460204
collt801,2016,NYN,Terry Collins,161,87,668,612,47,25,13,8,25,14,697,4.341614906832298,1292,42,0.5403726708074534,0.5399713420838143,86.9353860754941,0.06461392450590608,0.5319148936170213,0.6153846153846154,0.56,60,33,0.55,3.0,4.329192546583851,1334,0.9685157421289355,8.285714285714286,23.179999999999996,31.13,22.9,54.309999999999995,5,810,0.9384098,-0.8737958807919455,-0.43165711655436184
collt801,2017,NYN,Terry Collins,162,70,735,863,45,21,11,3,41,15,730,4.2407407407407405,1291,58,0.43209876543209874,0.4270748299801243,69.18612245678014,0.81387754321986,0.4666666666666667,0.2727272727272727,0.36585365853658536,56,24,0.42857142857142855,-4.0,4.506172839506172,1349,0.9570051890289103,8.32716049382716,11.499999999999998,6.499999999999999,16.1,17.999999999999996,6,971,1.1727775,-0.358899990311329,-0.4912299932179303
coraa001,2018,BOS,Alex Cora,162,108,876,647,39,25,13,8,37,25,697,4.290123456790123,1253,125,0.6666666666666666,0.6351850714195734,102.89998156997089,5.10001843002911,0.6410256410256411,0.6153846153846154,0.6756756756756757,52,33,0.6346153846153846,7.0,4.302469135802469,1378,0.909288824383164,8.506172839506172,33.89,25.77,34.81,59.66,0,0,-0.5728954,5.672913837705806,4.391039686394064
coraa001,2019,BOS,Alex Cora,162,84,901,828,45,23,17,9,33,18,794,4.827160493827161,1382,68,0.5185185185185185,0.5385783085442878,87.24968598417462,-3.2496859841746186,0.5111111111111111,0.5294117647058824,0.5454545454545454,62,32,0.5161290322580645,1.0,4.901234567901234,1450,0.953103448275862,8.950617283950617,27.69,15.609999999999998,30.79,43.3,1,162,-0.9506345,-2.2990515046519135,-1.5493360532563394
coraa001,2021,BOS,Alex Cora,162,92,829,749,44,26,15,10,36,21,725,4.432098765432099,1386,40,0.5679012345679012,0.5462946600120997,88.49973492196015,3.5002650780398454,0.5909090909090909,0.6666666666666666,0.5833333333333334,59,36,0.6101694915254238,6.5,4.4753086419753085,1426,0.9719495091164095,8.802469135802468,30.320000000000004,22.56,28.41,52.88,2,324,1.6362016,1.8640634579379167,1.6948444205565418
coraa001,2022,BOS,Alex Cora,156,77,718,761,46,23,16,7,33,15,705,4.410256410256411,1324,49,0.4935897435897436,0.47341516110665444,73.8527651326381,3.1472348673619024,0.5,0.4375,0.45454545454545453,62,30,0.4838709677419355,-1.0,4.519230769230769,1373,0.9643117261471231,8.801282051282051,12.319999999999999,17.29,18.56,29.61,3,486,3.3224194,-0.17518453762161812,-0.18262917633513268
coraa001,2023,BOS,Alex Cora,162,78,772,776,43,18,10,4,32,16,676,4.3765432098765435,1372,112,0.48148148148148145,0.49763567127503766,80.6169787465561,-2.6169787465561,0.4186046511627907,0.4,0.5,53,22,0.41509433962264153,-4.5,4.172839506172839,1484,0.9245283018867925,9.160493827160494,9.55,14.109999999999998,15.620000000000001,23.659999999999997,4,642,1.5320935,-4.149072271488961,-3.174350590042273
coraa001,2024,BOS,Alex Cora,162,81,751,747,31,18,20,10,31,18,696,4.3765432098765435,1570,144,0.5,0.5024432440371462,81.3958055340177,-0.3958055340176969,0.5806451612903226,0.5,0.5806451612903226,51,28,0.5490196078431373,2.5,4.296296296296297,1714,0.9159859976662778,10.580246913580247,13.840000000000002,20.7,21.32,34.54,5,804,0.71958137,-1.115386899603024,-0.6307708297221167
coraa001,2025,BOS,Alex Cora,161,88,783,675,50,23,20,8,29,20,693,4.385093167701863,1414,138,0.546583850931677,0.5674877735178894,91.36553153638019,-3.365531536380189,0.46,0.4,0.6896551724137931,70,31,0.44285714285714284,-4.0,4.304347826086956,1552,0.9110824742268041,9.639751552795031,11.92,23.720000000000002,21.82,35.64,6,966,-1.9590769,-1.4064546549714976,-1.2245182584800482
counc001,2015,MIL,Craig Counsell,137,61,573,614,28,15,8,4,21,11,561,4.138686131386861,1091,76,0.44525547445255476,0.4684246109295374,64.17417169734662,-3.1741716973466225,0.5357142857142857,0.5,0.5238095238095238,36,19,0.5277777777777778,1.0,4.094890510948905,1167,0.9348757497857755,8.518248175182482,7.230000000000001,14.260000000000002,14.030000000000001,21.490000000000002,0,0,-2.9374137,-0.2367580048722573,-0.1057306034105801
