playerID,mgr_name,yearID,teamID,actual_W,actual_L,R,RA,pyth_expected_W,pyth_residual,total_war,sb_per_game,sb_success_rate,cg_rate,mgr_value
gardero01,Ron Gardenhire,2010,MIN,94,68,781.0,671.0,92.17929751816901,1.8207024818309918,47.28999999999999,0.5925925925925926,0.7083333333333334,0.05555555555555555,-0.8977881187549457
gardero01,Ron Gardenhire,2011,MIN,63,99,619.0,804.0,61.98093371708373,1.0190662829162704,7.08,0.808641975308642,0.7022900763358778,0.043209876543209874,0.300981947589122
gardero01,Ron Gardenhire,2012,MIN,66,96,701.0,832.0,68.40528093169426,-2.4052809316942643,21.28,1.0617283950617284,0.7848837209302325,0.018518518518518517,-0.5430011589357804
gardero01,Ron Gardenhire,2013,MIN,66,96,614.0,788.0,62.822773013239,3.1772269867609992,18.86,0.5246913580246914,0.611764705882353,0.006172839506172839,0.38777157294263986
gardero01,Ron Gardenhire,2014,MIN,70,92,715.0,777.0,74.84862582830762,-4.848625828307618,29.89,0.8333333333333334,0.7333333333333333,0.012345679012345678,-0.35458104757641706
gardero01,Ron Gardenhire,2018,DET,64,98,630.0,796.0,63.92587967089551,0.07412032910448829,5.230000000000001,0.6172839506172839,0.7,0.0,1.6903518898115806
gardero01,Ron Gardenhire,2019,DET,47,114,582.0,915.0,48.955304832620655,-1.955304832620655,-1.1799999999999993,0.4782608695652174,0.7402597402597403,0.0,-3.9621276570988044
gardnbi02,Billy Gardner,1982,MIN,60,102,657.0,819.0,64.88294825357168,-4.8829482535716835,-0.2600000000000007,0.4382716049382716,0.5352112676056338,0.16049382716049382,-2.1249285678264442
gardnbi02,Billy Gardner,1983,MIN,70,92,709.0,822.0,70.10592233764127,-0.10592233764127457,12.780000000000001,0.4506172839506173,0.6027397260273972,0.12345679012345678,0.6851872838835362
gardnbi02,Billy Gardner,1984,MIN,81,81,673.0,675.0,80.78007456302844,0.21992543697156464,13.45,0.42592592592592593,0.5652173913043478,0.19753086419753085,-0.9405773544331595
gardnbi02,Billy Gardner,1987,KCA,83,79,715.0,691.0,83.529664704164,-0.5296647041640057,32.290000000000006,1.037037037037037,0.7440476190476191,0.2716049382716049,0.940660885015987
garneph01,Phil Garner,1992,ML4,92,70,740.0,604.0,95.88011434373527,-3.880114343735272,30.15,2.2901234567901234,0.6900269541778976,0.11728395061728394,0.2476608485254701
garneph01,Phil Garner,1993,ML4,69,93,733.0,792.0,75.27191344453641,-6.271913444536409,11.73,1.4259259259259258,0.5974025974025974,0.16049382716049382,-2.4639753456289384
garneph01,Phil Garner,1994,ML4,53,62,547.0,586.0,53.88131401917836,-0.8813140191783617,11.39,0.8347826086956521,0.6145833333333334,0.09565217391304348,1.4987011156330396
garneph01,Phil Garner,1995,ML4,65,79,740.0,747.0,71.37975521361848,-6.3797552136184805,14.059999999999999,1.0069444444444444,0.7241379310344828,0.04861111111111111,-4.21477742469331
garneph01,Phil Garner,1996,ML4,80,82,894.0,899.0,80.58664501539018,-0.5866450153901752,21.22,0.9197530864197531,0.6778523489932886,0.037037037037037035,-0.6609293304994281
garneph01,Phil Garner,1997,ML4,78,83,681.0,742.0,74.19409459066237,3.805905409337626,16.57,0.9813664596273292,0.6518987341772152,0.037267080745341616,1.8566388564125162
garneph01,Phil Garner,1998,MIL,74,88,707.0,812.0,70.7918847605966,3.208115239403398,31.08,0.8641975308641975,0.5785714285714286,0.012345679012345678,1.6067524149633954
garneph01,Phil Garner,1999,MIL,74,87,815.0,886.0,74.35942647179075,-0.35942647179075493,27.630000000000003,0.7080745341614907,0.7105263157894737,0.012422360248447204,-0.6521977218002917
garneph01,Phil Garner,2000,DET,79,83,823.0,827.0,80.64065619896002,-1.6406561989600164,32.19,0.7469135802469136,0.6859504132231405,0.037037037037037035,-2.152593221169184
garneph01,Phil Garner,2001,DET,66,96,724.0,876.0,67.0169965155503,-1.0169965155503036,17.490000000000002,1.1975308641975309,0.6855670103092784,0.09876543209876543,-0.150757861890483
garneph01,Phil Garner,2005,HOU,89,73,693.0,609.0,91.09099568022062,-2.0909956802206153,58.97,0.9754601226993865,0.7232704402515723,0.03680981595092025,0.5915928970498925
