season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2006,102,RR,Round Rock Express,112,PCL,11,AAA,448200,Chris Sampson,Christopher,Sampson,Chris,C Sampson,P,44,50,46,9,18,2,0,0,7,1,0,1,0,12,20,11,1,3,0,0,2,10,9,4,3,2,0,19,9,4,0,5,150,89,27,37,0,0,0.391,0.021,0.435,0.456,0.043,0.529,1.111
2006,102,RR,Round Rock Express,112,PCL,11,AAA,285068,Cody Ransom,Bryan,Ransom,Cody,C Ransom,SS,122,442,380,64,94,23,1,21,62,2,1,54,6,103,182,58,8,2,2,4,45,91,96,55,31,10,0,158,22,38,2,32,1708,823,255,281,1,1,0.247,0.136,0.479,0.615,0.232,0.283,0.948
2006,102,RR,Round Rock Express,112,PCL,11,AAA,276347,Eric Munson,Eric,Munson,Eric,E Munson,3B/C,9,37,32,6,8,1,0,2,8,0,0,3,0,4,15,3,1,0,0,2,3,8,12,6,3,3,0,8,1,3,0,4,132,58,10,28,0,0,0.25,0.135,0.469,0.604,0.219,0.231,0.667
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430950,Brian Gordon,Brian,Gordon,Brian,B Gordon,P/RF,102,340,303,48,73,21,3,16,59,1,3,28,2,110,148,35,2,4,2,3,40,56,70,52,14,4,0,129,14,29,0,30,1326,689,245,199,2,1,0.241,0.098,0.488,0.586,0.248,0.318,0.8
2006,102,RR,Round Rock Express,112,PCL,11,AAA,136607,Joe McEwing,Joseph,McEwing,Joe,J McEwing,2B/3B,112,460,422,64,133,21,1,10,46,16,7,23,1,65,186,82,5,7,5,3,32,125,111,79,22,10,0,150,53,25,0,55,1700,817,152,369,4,1,0.315,0.068,0.441,0.509,0.126,0.349,1.126
2006,102,RR,Round Rock Express,112,PCL,11,AAA,279827,Humberto Quintero,Humberto,Quintero,Humberto,H Quintero,C,82,322,292,39,87,21,2,4,37,4,0,19,0,48,124,53,16,1,3,7,27,85,76,50,18,8,0,146,28,18,0,41,1049,584,124,248,4,1,0.298,0.09,0.425,0.515,0.127,0.342,1.118
2006,102,RR,Round Rock Express,112,PCL,11,AAA,458658,Mike Rodriguez,Michael,Rodriguez,Mike,M Rodriguez,LF/CF,113,502,439,70,121,16,7,6,38,28,6,51,2,55,169,41,7,7,2,2,29,141,131,87,31,13,1,129,44,29,1,47,1968,757,107,393,1,0,0.276,0.111,0.385,0.496,0.109,0.303,1.076
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430590,Charlton Jimerson,Charlton,Jimerson,Charlton,C Jimerson,CF/RF,123,501,470,56,116,27,6,18,45,28,8,23,3,183,209,53,2,3,1,4,51,89,86,51,28,7,0,209,42,37,0,37,1890,1034,414,291,5,0,0.247,0.056,0.445,0.501,0.198,0.363,1.035
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430591,Hector Gimenez,Hector,Gimenez,Hector,H Gimenez,C,76,302,275,31,75,8,0,8,37,2,3,24,3,42,107,40,3,0,2,1,16,75,85,53,30,2,0,120,26,16,1,32,1131,561,117,235,4,0,0.273,0.089,0.389,0.478,0.116,0.295,0.882
2006,102,RR,Round Rock Express,112,PCL,11,AAA,429731,Eric Bruntlett,Eric,Bruntlett,Eric,E Bruntlett,SS/LF,22,93,73,11,16,3,1,1,7,3,2,17,0,13,24,6,0,1,0,2,5,24,21,14,4,3,0,27,8,3,0,5,409,142,15,61,1,0,0.219,0.207,0.329,0.536,0.11,0.254,1.143
2006,102,RR,Round Rock Express,112,PCL,11,AAA,483337,Wade Robinson,Christopher,Robinson,Wade,W Robinson,SS,27,87,79,5,26,1,0,0,10,0,2,5,0,15,27,13,0,2,1,0,1,21,20,14,4,2,0,20,15,2,1,8,298,155,32,67,1,0,0.329,0.071,0.342,0.413,0.013,0.4,1.05
2006,102,RR,Round Rock Express,112,PCL,11,AAA,407835,Jason Lane,Jason,Lane,Jason,J Lane,P/CF,12,55,46,7,12,2,0,1,11,1,0,5,0,16,17,9,4,0,3,1,3,7,14,11,3,0,0,25,4,4,0,4,232,108,31,33,1,0,0.261,0.164,0.37,0.534,0.109,0.344,0.5
2006,102,RR,Round Rock Express,112,PCL,11,AAA,150019,Jesse Garcia,Jesus,Garcia,Jesse,J Garcia,2B/SS,73,273,255,33,66,14,1,6,26,5,1,7,1,48,100,42,8,7,2,2,21,70,80,50,22,8,0,112,26,18,0,22,887,487,109,216,2,0,0.259,0.041,0.392,0.433,0.133,0.296,0.875
2006,102,RR,Round Rock Express,112,PCL,11,AAA,444865,Jason Hirsh,Jason,Hirsh,Jason,J Hirsh,P,23,37,31,3,4,0,0,0,2,0,0,2,0,14,4,3,0,3,0,1,0,11,5,2,2,1,0,19,3,0,0,1,137,43,14,20,1,0,0.129,0.088,0.129,0.217,0.0,0.235,2.2
2006,102,RR,Round Rock Express,112,PCL,11,AAA,434441,Roberto Giron,Roberto,Giron,Roberto,R Giron,P,47,6,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,2,1,0,0,0,15,9,2,5,0,0,0.167,0.0,0.167,0.167,0.0,0.2,3.0
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430586,Ezequiel Astacio,Ezequiel,Astacio,Ezequiel,E Astacio,P,21,30,25,0,3,1,0,0,1,0,0,0,0,15,4,5,0,5,0,0,1,12,0,0,0,0,0,23,1,0,0,2,93,53,25,15,0,0,0.12,0.0,0.16,0.16,0.04,0.3,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,407858,Chris Baker,Christopher,Baker,Chris,C Baker,P,26,17,16,1,1,1,0,0,3,0,0,1,0,8,2,0,0,0,0,0,1,4,3,1,1,1,0,6,0,1,0,0,59,26,10,8,0,0,0.062,0.059,0.125,0.184,0.062,0.125,1.333
2006,102,RR,Round Rock Express,112,PCL,11,AAA,447808,Philip Barzilla,Philip,Barzilla,Philip,P Barzilla,P,25,34,29,0,3,0,0,0,0,0,1,0,0,12,3,7,0,5,0,0,0,17,2,0,0,2,0,14,2,0,0,1,119,45,14,22,1,0,0.103,0.0,0.103,0.103,0.0,0.176,8.5
2006,102,RR,Round Rock Express,112,PCL,11,AAA,434642,Mark McLemore,Mark,McLemore,Mark,M McLemore,P,21,12,9,1,0,0,0,0,0,0,0,2,0,3,0,2,0,1,0,0,0,6,1,0,0,1,0,5,0,0,0,0,42,16,3,7,0,0,0.0,0.182,0.0,0.182,0.0,0.0,6.0
2006,102,RR,Round Rock Express,112,PCL,11,AAA,434640,Jared Gothreaux,Jared,Gothreaux,Jared,J Gothreaux,P,29,43,38,2,2,0,0,0,3,0,0,0,0,18,2,8,2,5,0,0,0,19,4,2,2,0,0,24,1,1,0,0,131,62,22,25,0,0,0.053,0.0,0.053,0.053,0.0,0.1,4.75
2006,102,RR,Round Rock Express,112,PCL,11,AAA,458006,Matt Albers,Matthew,Albers,Matt,M Albers,P,4,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,1,0,1,0,0,1,0,0,0,0,18,9,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2006,102,RR,Round Rock Express,112,PCL,11,AAA,150185,Dave Borkowski,David,Borkowski,Dave,D Borkowski,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430587,Taylor Buchholz,Taylor,Buchholz,Taylor,T Buchholz,P,8,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,24,13,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2006,102,RR,Round Rock Express,112,PCL,11,AAA,112388,Roger Clemens,William,Clemens,Roger,R Clemens,P,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,150344,Travis Driskill,Travis,Driskill,Travis,T Driskill,P,52,6,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,1,0,0,1,0,2,0,0,0,0,20,9,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430619,Justin Huisman,Justin,Huisman,Justin,J Huisman,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,407902,Steve Kent,Steven,Kent,Steve,S Kent,P,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,150049,David Lee,David,Lee,David,D Lee,P,22,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,11,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,430588,Fernando Nieve,Fernando,Nieve,Fernando,F Nieve,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,120047,Kevin Orie,Kevin,Orie,Kevin,K Orie,3B,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,5,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,460639,Jailen Peguero,Jailen,Peguero,Jailen,J Peguero,P,21,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,407836,Brandon Puffer,Brandon,Puffer,Brandon,B Puffer,P,37,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,434643,Wandy Rodriguez,Wandy,Rodriguez,Wandy,W Rodriguez,P,6,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,17,9,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,407907,Joe Valentine,Joseph,Valentine,Joe,J Valentine,P,20,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2006,102,RR,Round Rock Express,112,PCL,11,AAA,452640,Aaron Williams,Aaron,Williams,Aaron,A Williams,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,457543,Haas Pratt,Haas,Pratt,Haas,H Pratt,1B/X,1,1,1,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,0,0,1.0,0.0,2.0,2.0,1.0,1.0,
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,150375,Hiram Bocachica,Hiram,Bocachica,Hiram,H Bocachica,CF/RF,77,344,291,61,95,15,3,19,60,18,3,43,1,55,173,52,7,0,3,7,37,64,80,57,17,6,0,127,27,31,3,34,1252,537,123,239,3,2,0.326,0.154,0.595,0.749,0.268,0.345,0.8
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,430681,Dan Johnson,Daniel,Johnson,Dan,D Johnson,1B,46,211,172,34,54,13,1,7,44,0,1,32,0,27,90,29,6,0,2,3,21,48,46,29,12,5,1,76,17,17,0,20,860,297,52,148,3,0,0.314,0.177,0.523,0.7,0.209,0.336,1.043
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,420673,Matt Watson,Matthew,Watson,Matt,M Watson,LF/RF,32,146,126,21,40,8,1,5,28,0,1,19,2,15,65,31,4,0,0,1,14,37,34,22,5,7,0,68,14,10,0,16,519,223,21,111,3,0,0.317,0.137,0.516,0.653,0.198,0.33,1.088
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,150090,D'Angelo Jimenez,D'Angelo,Jimenez,D'Angelo,D Jimenez,2B,35,151,125,30,38,8,1,4,23,2,4,24,0,14,60,28,3,1,1,0,13,37,38,26,10,2,0,38,11,11,1,15,573,228,36,113,1,0,0.304,0.167,0.48,0.647,0.176,0.315,0.974
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,439312,Andrew Beattie,Andrew,Beattie,Andrew,A Beattie,3B/2B,44,189,160,29,43,9,1,6,30,3,2,23,1,30,72,30,3,1,5,0,16,44,49,33,11,5,0,58,12,8,0,23,714,295,54,136,2,0,0.269,0.149,0.45,0.599,0.181,0.287,0.898
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,441107,Nate Espy,Nathan,Espy,Nate,N Espy,1B,99,420,357,44,98,25,0,10,48,2,0,51,1,81,153,62,14,1,4,6,35,103,80,52,13,15,1,182,32,29,0,37,1584,671,142,281,7,1,0.275,0.146,0.429,0.575,0.154,0.326,1.288
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,348562,Keith Ginter,Keith,Ginter,Keith,K Ginter,2B,114,506,422,71,113,29,0,13,68,3,0,58,0,74,181,66,6,4,7,15,42,105,140,77,52,11,0,153,41,30,1,41,1976,725,112,359,6,0,0.268,0.159,0.429,0.588,0.161,0.292,0.75
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,285070,Doug Clark,Douglas,Clark,Doug,D Clark,LF,122,574,494,93,142,22,2,15,67,25,8,57,0,104,213,79,10,8,7,8,39,166,96,69,14,13,0,181,61,35,0,46,2117,875,204,405,7,1,0.287,0.127,0.431,0.558,0.144,0.332,1.729
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435558,Daric Barton,Daric,Barton,Daric,D Barton,1B,43,180,147,25,38,6,4,2,22,1,0,32,0,26,58,32,4,0,1,0,12,34,50,34,8,8,0,84,8,9,0,21,703,263,45,122,1,0,0.259,0.183,0.395,0.578,0.136,0.3,0.68
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,133140,Scott McClain,Scott,McClain,Scott,S McClain,1B/3B,140,605,547,84,138,33,0,28,106,7,4,48,1,117,255,85,11,1,6,3,61,125,174,117,39,18,0,257,33,53,0,52,2318,1090,254,437,4,1,0.252,0.094,0.466,0.56,0.214,0.27,0.718
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,425851,Jeremy Brown,Jeremy,Brown,Jeremy,J Brown,C,77,306,275,41,70,14,0,13,40,0,0,23,1,60,123,43,6,0,4,4,27,87,62,41,14,7,0,130,17,20,1,32,1161,454,102,219,4,0,0.255,0.101,0.447,0.548,0.193,0.277,1.403
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,150396,Milton Bradley,Milton,Bradley,Milton,M Bradley,CF/DH,6,27,24,3,5,0,0,2,6,1,0,2,0,10,11,6,0,0,0,1,2,6,3,2,1,0,0,6,2,3,0,0,127,55,16,14,0,0,0.208,0.111,0.458,0.569,0.25,0.25,2.0
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434633,John Baker,John,Baker,John,J Baker,C,83,340,293,49,80,19,1,4,38,6,0,40,1,77,113,54,10,2,3,2,24,91,50,37,3,10,0,138,31,18,0,31,1315,542,120,221,3,0,0.273,0.133,0.386,0.519,0.113,0.353,1.82
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,433595,Charles Thomas,Charles,Thomas,Charles,C Thomas,LF/CF,114,434,383,58,105,8,2,9,43,8,9,38,1,77,144,72,8,6,0,7,19,142,65,36,22,7,0,183,41,27,0,37,1507,623,126,312,4,0,0.274,0.105,0.376,0.481,0.102,0.323,2.185
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,425452,Mike Rouse,Michael,Rouse,Mike,M Rouse,2B/SS,99,402,345,59,89,21,1,6,47,4,1,42,0,67,130,66,8,7,2,6,28,107,91,62,17,12,0,177,25,29,0,35,1487,634,115,287,9,0,0.258,0.127,0.377,0.504,0.119,0.303,1.176
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434634,Jason Perry,Jason,Perry,Jason,J Perry,RF,90,350,318,36,80,15,2,8,47,3,2,23,0,84,123,51,8,2,3,4,25,80,79,50,19,10,0,137,20,22,0,38,1345,582,141,239,5,0,0.252,0.086,0.387,0.473,0.135,0.314,1.013
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,459322,Brian Stavisky,Brian,Stavisky,Brian,B Stavisky,OF/LF,33,126,109,16,26,6,0,2,8,0,0,16,1,23,38,23,4,0,1,0,8,41,20,14,1,5,0,67,8,10,0,8,562,212,49,87,2,0,0.239,0.135,0.349,0.484,0.11,0.282,2.05
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,456577,Mark Kiger,Mark,Kiger,Mark,M Kiger,3B/SS,61,216,176,34,41,8,0,3,14,4,1,30,0,47,58,29,2,6,2,2,11,60,36,29,4,3,0,86,19,11,0,11,902,312,69,137,1,0,0.233,0.162,0.33,0.492,0.097,0.297,1.667
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,282878,Bobby Kielty,Robert,Kielty,Bobby,B Kielty,RF/LF,10,43,36,5,8,0,0,1,4,0,0,7,0,12,11,7,2,0,0,0,1,10,6,4,2,0,0,23,5,3,0,0,179,68,18,24,0,0,0.222,0.163,0.306,0.469,0.083,0.304,1.667
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,407885,Mark Ellis,Mark,Ellis,Mark,M Ellis,2B,4,16,12,1,2,0,0,0,2,0,0,4,0,2,2,0,0,0,0,0,0,1,7,5,0,2,0,4,2,0,0,0,68,24,2,10,1,0,0.167,0.25,0.167,0.417,0.0,0.2,0.143
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,112077,Raul Casanova,Raul,Casanova,Raul,R Casanova,C,4,16,16,0,4,0,0,0,0,0,0,0,0,3,4,5,1,0,0,0,0,3,6,5,1,0,0,10,2,0,0,2,56,32,8,13,0,0,0.25,0.0,0.25,0.25,0.0,0.308,0.5
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435562,Richie Robnett,Richard,Robnett,Richie,R Robnett,RF/LF,5,11,11,0,1,1,0,0,0,0,0,0,0,3,2,3,1,0,0,0,1,4,3,2,1,0,0,7,0,0,0,1,41,17,5,8,0,0,0.091,0.0,0.182,0.182,0.091,0.125,1.333
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,504789,John Brummett,John,Brummett,John,J Brummett,C,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,14,9,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,458234,David Castillo,David,Castillo,David,D Castillo,C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,501840,Larry Cobb,Lawrence,Cobb,Larry,L Cobb,2B/CF,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0,1,0,3,0,0,0,0,21,9,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
2006,105,SAC,Sacramento River Cats,112,PCL,11,AAA,463594,Wilber Perez,Wilber,Perez,Wilber,W Perez,SS/X,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2006,234,DUR,Durham Bulls,117,INT,11,AAA,421064,Ty Wigginton,Ty,Wigginton,Ty,T Wigginton,3B/1B,2,8,8,2,3,2,0,1,2,0,0,0,0,2,8,1,0,0,0,0,3,2,1,0,1,0,0,4,0,3,0,0,24,14,5,6,1,0,0.375,0.0,1.0,1.0,0.625,0.4,2.0
2006,234,DUR,Durham Bulls,117,INT,11,AAA,408306,Rocco Baldelli,Rocco,Baldelli,Rocco,R Baldelli,CF/RF,12,51,47,7,19,5,0,0,4,0,1,4,0,10,24,6,1,0,0,0,5,7,11,8,3,0,0,11,10,3,0,6,203,95,25,37,2,0,0.404,0.078,0.511,0.589,0.106,0.514,0.636
2006,234,DUR,Durham Bulls,117,INT,11,AAA,136901,Kevin Witt,Kevin,Witt,Kevin,K Witt,1B,128,542,485,82,141,29,1,36,99,0,0,50,8,132,280,66,14,0,3,4,66,123,92,55,23,14,0,222,31,61,0,49,2078,1005,326,356,3,0,0.291,0.105,0.577,0.682,0.287,0.328,1.337
2006,234,DUR,Durham Bulls,117,INT,11,AAA,452668,Elijah Dukes,Elijah,Dukes,Elijah,E Dukes,CF/LF,80,334,283,58,83,15,5,10,50,9,4,44,3,47,138,42,5,0,0,7,30,90,63,30,23,10,0,111,28,23,0,32,1185,522,131,236,4,0,0.293,0.153,0.488,0.641,0.194,0.323,1.429
2006,234,DUR,Durham Bulls,117,INT,11,AAA,120042,Luis Ordaz,Luis,Ordaz,Luis,L Ordaz,SS,17,62,59,5,20,4,1,1,6,1,0,1,0,3,29,13,3,1,1,0,6,24,14,12,0,2,0,20,9,6,0,5,210,97,7,58,1,0,0.339,0.033,0.492,0.525,0.153,0.339,1.714
2006,234,DUR,Durham Bulls,117,INT,11,AAA,430321,Delmon Young,Delmon,Young,Delmon,D Young,LF/RF,86,370,342,50,108,22,4,8,59,22,4,15,1,65,162,65,12,0,10,3,34,107,72,43,11,18,0,154,48,24,0,36,1197,741,185,287,3,0,0.316,0.076,0.474,0.55,0.158,0.358,1.486
2006,234,DUR,Durham Bulls,117,INT,11,AAA,150021,Darnell McDonald,Darnell,McDonald,Darnell,D McDonald,RF/CF,136,596,538,80,157,33,1,14,57,30,12,47,3,115,234,67,10,4,3,4,48,153,120,79,30,11,0,186,53,47,1,56,2240,1081,260,430,10,1,0.292,0.091,0.435,0.526,0.143,0.347,1.275
