season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2011,104,JXN,Jackson Generals,111,SOU,12,AA,500716,Jorge Agudelo,Jorge,Agudelo,Jorge,J Agudelo,3B/DH,2,5,5,3,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,18,9,2,4,1,0,0.6,0.0,0.6,0.6,0.0,0.75,
2011,104,JXN,Jackson Generals,111,SOU,12,AA,502775,Vinnie Catricala,Vincent,Catricala,Vinnie,V Catricala,3B/LF,62,276,239,83,29,3,11,45,9,1,24,1,47,151,54,9,0,4,9,43,58,55,34,12,9,0,106,21,23,1,38,1027,449,88,196,7,0,0.347,0.134,0.632,0.766,0.285,0.389,1.055
2011,104,JXN,Jackson Generals,111,SOU,12,AA,455921,Luis Jimenez,Luis,Jimenez,Luis,L Jimenez,1B/DH,30,120,101,32,3,1,4,18,2,0,18,2,17,49,27,3,0,1,0,8,32,21,13,5,3,0,46,12,7,1,12,459,188,56,85,1,0,0.317,0.158,0.485,0.643,0.168,0.346,1.524
2011,104,JXN,Jackson Generals,111,SOU,12,AA,545338,Nick Franklin,Nicholas,Franklin,Nick,N Franklin,2B/SS,21,92,83,27,3,2,2,6,5,3,6,0,18,40,13,1,3,0,0,7,24,17,10,1,6,0,25,11,5,0,11,302,148,39,68,1,0,0.325,0.067,0.482,0.549,0.157,0.397,1.412
2011,104,JXN,Jackson Generals,111,SOU,12,AA,572122,Kyle Seager,Kyle,Seager,Kyle,K Seager,3B/2B,66,299,266,83,25,1,4,37,8,5,26,1,38,122,38,5,0,2,5,30,77,70,49,10,11,0,102,24,24,2,33,1138,465,60,230,5,1,0.312,0.11,0.459,0.569,0.147,0.35,1.1
2011,104,JXN,Jackson Generals,111,SOU,12,AA,489293,Scott Savastano,Scott,Savastano,Scott,S Savastano,1B/2B,106,429,368,104,28,1,10,49,3,2,45,0,62,164,55,5,8,4,3,39,109,105,61,25,19,1,129,37,24,0,43,1686,705,122,318,7,0,0.283,0.124,0.446,0.57,0.163,0.313,1.038
2011,104,JXN,Jackson Generals,111,SOU,12,AA,541648,Francisco Martinez,Francisco,Martinez,Francisco,F Martinez,3B,33,137,129,40,7,3,3,23,3,2,4,0,24,62,22,2,2,2,0,13,28,41,27,7,7,0,62,15,10,1,14,459,260,56,109,1,0,0.31,0.044,0.481,0.525,0.171,0.356,0.683
2011,104,JXN,Jackson Generals,111,SOU,12,AA,543765,Jake Shaffer,Jacob,Shaffer,Jake,J Shaffer,LF,120,485,442,127,22,7,11,47,8,8,30,3,83,196,73,4,7,4,2,40,150,93,50,22,21,0,180,49,26,0,52,1678,765,155,370,2,1,0.287,0.075,0.443,0.518,0.156,0.33,1.613
2011,104,JXN,Jackson Generals,111,SOU,12,AA,493101,Kuo Hui Lo,Kuo Hui,Lo,Kuo Hui,K Lo,CF,49,170,151,38,9,3,4,24,6,1,19,0,32,65,25,1,0,0,0,16,27,54,27,19,8,0,65,16,7,0,15,673,262,58,119,3,0,0.252,0.112,0.43,0.542,0.179,0.296,0.5
2011,104,JXN,Jackson Generals,111,SOU,12,AA,534562,Rich Poythress,Richard,Poythress,Rich,R Poythress,1B,122,511,450,120,28,3,11,64,2,3,50,1,82,187,63,7,1,3,7,42,136,116,70,30,16,0,198,39,31,0,50,1924,755,154,372,7,0,0.267,0.118,0.416,0.534,0.149,0.303,1.172
2011,104,JXN,Jackson Generals,111,SOU,12,AA,452245,Eddy Martinez-Esteve,Eduardo,Martinez-Esteve,Eddy,E Martinez-Esteve,LF/DH,15,62,52,14,4,1,0,5,0,0,8,0,14,20,12,2,1,0,1,5,13,12,5,2,5,0,29,2,2,0,10,280,91,17,39,0,0,0.269,0.148,0.385,0.533,0.115,0.368,1.083
2011,104,JXN,Jackson Generals,111,SOU,12,AA,543845,Nate Tenbrink,Nathaniel,Tenbrink,Nate,N Tenbrink,3B,64,254,211,46,9,6,6,25,11,3,34,2,60,85,28,1,2,2,5,21,50,59,35,14,10,0,95,12,20,2,12,968,419,107,155,0,0,0.218,0.163,0.403,0.566,0.185,0.272,0.847
2011,104,JXN,Jackson Generals,111,SOU,12,AA,508892,Carlos Triunfel,Carlos,Triunfel,Carlos,C Triunfel,SS,105,433,395,111,22,2,6,35,5,7,25,2,71,155,55,2,3,0,10,30,109,107,51,29,27,0,167,46,18,2,45,1446,776,148,327,6,0,0.281,0.081,0.392,0.473,0.111,0.33,1.019
2011,104,JXN,Jackson Generals,111,SOU,12,AA,452775,Joseph Dunigan,Joseph,Dunigan,Joseph,J Dunigan,OF/DH,49,200,172,37,11,1,7,30,4,2,26,1,81,71,23,1,1,1,0,19,29,27,16,5,6,0,83,10,8,0,19,801,376,177,93,1,0,0.215,0.136,0.413,0.549,0.198,0.353,1.074
2011,104,JXN,Jackson Generals,111,SOU,12,AA,571755,Brandon Haveman,Brandon,Haveman,Brandon,B Haveman,CF,67,229,211,56,6,6,4,21,7,7,15,2,42,86,27,3,2,0,1,16,63,52,30,16,6,0,77,24,12,0,20,729,353,79,171,3,0,0.265,0.07,0.408,0.478,0.142,0.315,1.212
2011,104,JXN,Jackson Generals,111,SOU,12,AA,503345,Johermyn Chavez,Johermyn,Chavez,Johermyn,J Chavez,RF,126,510,439,95,16,4,13,50,6,9,49,2,124,158,64,5,4,4,14,33,85,143,72,51,20,0,231,37,17,0,41,2026,944,284,323,2,0,0.216,0.132,0.36,0.492,0.144,0.268,0.594
2011,104,JXN,Jackson Generals,111,SOU,12,AA,519014,James McOwen,James,McOwen,James,J McOwen,OF/CF,72,282,257,67,12,0,4,26,9,3,19,2,50,91,50,4,2,3,1,16,66,79,47,17,15,0,120,27,9,0,31,973,487,125,212,6,1,0.261,0.082,0.354,0.436,0.093,0.306,0.835
2011,104,JXN,Jackson Generals,111,SOU,12,AA,468381,Leury Bonilla,Leury,Bonilla,Leury,L Bonilla,3B/2B,21,85,73,18,0,3,0,5,2,4,10,0,15,24,13,1,1,1,0,3,25,17,13,2,2,0,46,7,2,1,8,307,140,32,60,1,0,0.247,0.131,0.329,0.46,0.082,0.305,1.471
2011,104,JXN,Jackson Generals,111,SOU,12,AA,572702,Brandon Bantz,Brandon,Bantz,Brandon,B Bantz,C,83,289,236,51,9,0,1,20,0,1,32,0,55,63,40,3,15,1,5,10,67,79,46,15,18,0,110,18,6,0,27,1029,463,102,197,4,0,0.216,0.139,0.267,0.406,0.051,0.276,0.848
2011,104,JXN,Jackson Generals,111,SOU,12,AA,527045,Gabriel Noriega,Gabriel,Noriega,Gabriel,G Noriega,3B/SS,25,99,93,22,4,0,0,7,1,0,3,0,20,26,16,4,2,0,1,4,33,20,16,0,4,0,44,10,3,1,8,313,174,55,75,2,0,0.237,0.041,0.28,0.321,0.043,0.301,1.65
2011,104,JXN,Jackson Generals,111,SOU,12,AA,491696,Jesus Sucre,Jesus,Sucre,Jesus,J Sucre,C,32,91,84,18,3,0,1,9,0,1,5,0,7,24,20,4,2,0,0,4,29,32,30,2,0,0,49,6,4,0,8,284,142,17,79,0,0,0.214,0.056,0.286,0.342,0.071,0.224,0.906
2011,104,JXN,Jackson Generals,111,SOU,12,AA,475894,Ralph Henriquez,Ralph,Henriquez,Ralph,R Henriquez,C,42,153,138,27,6,1,1,18,0,0,12,0,29,38,18,6,0,3,0,8,46,39,24,7,8,0,71,9,6,0,12,538,281,65,112,1,1,0.196,0.098,0.275,0.373,0.08,0.234,1.179
2011,104,JXN,Jackson Generals,111,SOU,12,AA,499614,Chih-Hsien Chiang,Chih-Hsien,Chiang,Chih-Hsien,C Chiang,RF,32,141,130,27,7,0,0,10,1,2,6,0,30,34,27,5,0,2,3,7,38,37,24,5,8,0,54,15,4,0,8,480,244,65,102,2,0,0.208,0.078,0.262,0.34,0.054,0.265,1.027
2011,104,JXN,Jackson Generals,111,SOU,12,AA,501910,Johan Limonta,Johan,Limonta,Johan,J Limonta,1B/DH,4,18,16,1,0,0,1,2,0,0,2,0,6,4,2,1,0,0,0,1,5,4,2,1,1,0,11,0,1,0,0,62,29,8,10,1,0,0.062,0.111,0.25,0.361,0.188,0.0,1.25
2011,104,JXN,Jackson Generals,111,SOU,12,AA,541638,Jean Acevedo,Jean,Acevedo,Jean,J Acevedo,OF/2B,3,7,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,1,0,2,0,4,0,0,0,1,23,9,1,7,0,0,0.143,0.0,0.143,0.143,0.0,0.143,1.0
2011,106,ERI,Erie SeaWolves,113,EAS,12,AA,457746,Ben Guez,Benjamin,Guez,Ben,B Guez,RF,38,146,127,38,4,5,4,24,2,6,13,0,22,64,23,2,1,2,3,13,37,33,23,4,6,0,54,15,16,0,7,262,162,44,108,2,0,0.299,0.124,0.504,0.628,0.205,0.33,1.121
2011,106,ERI,Erie SeaWolves,113,EAS,12,AA,444983,Deik Scram,Deik,Scram,Deik,D Scram,LF/RF,67,258,213,55,12,4,7,39,3,1,39,2,68,96,39,4,1,2,3,23,38,55,36,12,7,0,103,14,28,0,13,598,350,164,148,4,1,0.258,0.171,0.451,0.622,0.192,0.343,0.691
2011,106,ERI,Erie SeaWolves,113,EAS,12,AA,518784,Justin Henry,Justin,Henry,Justin,J Henry,2B/LF,113,447,376,116,24,6,0,46,21,8,62,5,52,152,79,4,3,2,4,30,121,92,57,14,21,0,158,44,22,0,50,973,483,100,329,9,1,0.309,0.153,0.404,0.557,0.096,0.356,1.315
