season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,663432,Tanner Rainey,Tanner,Rainey,Tanner,T Rainey,P,14,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1.0,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,669222,Nick Senzel,Nicholas,Senzel,Nick,N Senzel,3B,57,235,209,71,14,1,10,34,5,4,26,0,43,117,54,3,0,0,0,25,52,43,26,11,6,0,84,32,17,0,22,880,420,96,166,1,1,0.34,0.111,0.56,0.671,0.22,0.391,1.209
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,641802,Nick Longhi,Nicholas,Longhi,Nick,N Longhi,OF/1B,7,22,19,6,1,0,1,7,0,0,3,0,5,10,2,1,0,0,0,2,6,2,1,0,1,0,6,2,1,0,3,81,40,11,14,0,0,0.316,0.136,0.526,0.662,0.211,0.385,3.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,476594,Robert Stock,Robert,Stock,Robert,R Stock,P,27,11,8,3,1,0,0,2,0,0,0,0,0,4,3,0,3,0,0,1,6,2,1,1,0,0,2,0,2,0,1,33,19,3,11,0,0,0.375,0.0,0.5,0.5,0.125,0.375,3.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607468,Alex Blandino,Alessandre,Blandino,Alex,A Blandino,2B,62,236,197,51,22,0,6,31,3,4,32,0,49,91,29,6,1,1,5,28,47,52,31,15,6,0,87,13,15,0,23,924,306,45,150,0,1,0.259,0.162,0.462,0.624,0.203,0.315,0.904
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,595963,Tyler Goeddel,Tyler,Goeddel,Tyler,T Goeddel,3B/LF,62,256,214,52,15,1,5,21,9,3,33,2,44,84,17,2,0,0,9,21,66,52,30,11,11,0,62,17,9,2,24,960,376,87,170,2,1,0.243,0.164,0.393,0.557,0.15,0.285,1.269
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,593986,Jonathan Reynoso,Jonathan,Reynoso,Jonathan,J Reynoso,CF,27,79,71,20,3,0,2,8,6,2,6,0,15,29,9,2,0,1,1,5,21,16,10,4,2,0,32,9,3,0,8,287,140,30,57,1,0,0.282,0.101,0.408,0.509,0.127,0.327,1.312
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,602115,Gabriel Guerrero,Gabriel,Guerrero,Gabriel,G Guerrero,RF/CF,132,543,501,137,24,4,7,50,3,7,34,4,103,190,77,14,0,5,3,35,135,131,76,36,19,0,215,53,15,2,67,2027,1089,325,403,9,1,0.273,0.077,0.379,0.456,0.106,0.328,1.031
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592429,Eric Jagielo,Eric,Jagielo,Eric,E Jagielo,3B/1B,61,228,191,44,8,0,5,19,0,0,30,1,53,67,18,2,1,1,5,13,40,56,33,21,2,0,92,13,9,0,22,874,387,106,140,1,0,0.23,0.159,0.351,0.51,0.12,0.291,0.714
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,543589,Adrian Nieto,Adrian,Nieto,Adrian,A Nieto,C,41,134,124,31,4,2,3,15,0,0,9,0,39,48,27,6,0,0,1,9,32,22,14,4,4,0,70,5,5,0,21,526,244,75,85,1,0,0.25,0.075,0.387,0.462,0.137,0.341,1.455
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,643418,Shed Long Jr.,Shedric,Long,Shed,S Long Jr.,2B,42,160,141,32,6,2,3,14,3,1,19,0,31,51,16,1,0,0,0,11,38,40,24,10,6,0,50,13,4,0,15,624,286,75,110,3,0,0.227,0.119,0.362,0.481,0.135,0.271,0.95
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,606157,Aristides Aquino,Aristides,Aquino,Aristides,A Aquino,RF,131,504,459,99,20,6,17,56,9,3,39,4,145,182,65,13,0,2,4,43,86,131,65,48,18,0,219,29,28,0,42,2016,1110,403,316,2,0,0.216,0.089,0.397,0.486,0.181,0.274,0.656
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,642165,Josh VanMeter,Josh,VanMeter,Josh,J VanMeter,2B/3B,132,538,475,121,29,1,5,54,15,3,53,5,100,167,77,12,1,7,1,35,117,145,96,26,23,1,196,44,14,0,63,2093,872,169,383,7,0,0.255,0.114,0.352,0.466,0.097,0.308,0.807
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,593619,Domingo Tapia,Domingo,Tapia,Domingo,D Tapia,P,35,3,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,7,4,1,0,0,0.333,0.0,0.333,0.333,0.0,1.0,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,656642,Gavin LaValley,Gavin,LaValley,Gavin,G LaValley,1B,67,272,247,62,16,0,3,34,0,0,19,0,67,87,32,7,0,4,2,19,50,72,53,14,5,0,113,22,13,0,27,1101,548,158,184,3,0,0.251,0.092,0.352,0.444,0.101,0.326,0.694
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,657434,Brian O'Grady,Brian,O'Grady,Brian,B O'Grady,RF/CF,66,210,169,28,4,2,7,21,7,0,34,3,59,57,21,1,2,3,2,13,28,59,34,20,5,0,69,11,8,0,9,878,375,113,115,3,1,0.166,0.188,0.337,0.525,0.172,0.198,0.475
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592365,Angelo Gumbs,Angelo,Gumbs,Angelo,A Gumbs,2B/1B,55,163,147,34,5,2,1,7,3,0,15,1,32,46,20,2,0,1,0,8,56,26,16,4,6,0,69,14,6,1,13,647,302,68,116,2,0,0.231,0.098,0.313,0.411,0.082,0.287,2.154
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,664167,Blake Trahan,Blake,Trahan,Blake,B Trahan,SS,136,526,455,101,18,0,2,27,12,7,52,4,82,125,63,9,11,1,7,20,163,121,73,25,23,0,175,44,14,0,43,1982,901,181,385,10,0,0.222,0.117,0.275,0.392,0.053,0.266,1.347
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,570489,Arismendy Alcantara,Arismendy,Alcantara,Arismendy,A Alcántara,CF/2B,17,68,61,10,3,3,0,8,0,1,7,0,19,19,8,1,0,0,0,6,17,15,10,2,3,0,23,3,3,0,4,301,150,44,42,1,0,0.164,0.103,0.311,0.414,0.148,0.238,1.133
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,519023,Devin Mesoraco,Devin,Mesoraco,Devin,D Mesoraco,C,13,55,47,8,1,0,1,3,0,0,6,0,10,12,4,0,0,0,2,2,13,16,9,6,1,0,15,4,3,0,1,226,106,30,37,1,0,0.17,0.145,0.255,0.4,0.085,0.194,0.812
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,644433,Chadwick Tromp,Chadwick,Tromp,Chadwick,C Tromp,C,36,129,113,23,4,0,0,10,1,0,14,1,15,27,13,5,0,0,2,4,42,33,20,10,3,0,43,10,5,1,7,433,211,46,98,2,0,0.204,0.124,0.239,0.363,0.035,0.235,1.273
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,621529,Joe Hudson,Joseph,Hudson,Joe,J Hudson,C,75,250,217,37,15,0,1,16,0,0,29,1,50,55,38,8,4,0,0,16,60,74,45,21,8,0,106,8,9,0,20,1001,446,97,171,3,1,0.171,0.118,0.253,0.371,0.083,0.217,0.811
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607221,Taylor Sparks,Taylor,Sparks,Taylor,T Sparks,3B,18,73,62,8,2,0,2,4,0,0,9,0,21,16,5,0,0,0,2,4,10,23,11,8,4,0,34,2,3,0,3,287,147,48,41,2,0,0.129,0.151,0.258,0.409,0.129,0.154,0.435
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,456701,Homer Bailey,David,Bailey,Homer,H Bailey,P,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,9,4,1,1,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,650432,Reydel Medina,Reydel,Medina,Reydel,R Medina,RF/LF,10,22,22,4,0,0,1,3,0,0,0,0,10,7,5,1,0,0,0,1,5,3,3,0,0,0,11,2,1,0,1,71,47,18,12,0,0,0.182,0.0,0.318,0.318,0.136,0.273,1.667
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,622491,Luis Castillo,Luis,Castillo,Luis,L Castillo,P,14,19,17,4,0,0,0,1,0,0,0,0,5,4,1,0,0,1,1,0,7,2,2,0,0,0,7,2,0,0,2,55,31,7,13,0,0,0.235,0.105,0.235,0.34,0.0,0.308,3.5
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,518914,Leon Landry,Leon,Landry,Leon,L Landry,CF/X,46,112,106,21,3,2,0,3,2,1,4,0,24,28,16,0,1,0,1,5,25,37,18,16,3,0,50,6,4,0,11,383,224,53,83,1,0,0.198,0.045,0.264,0.309,0.066,0.256,0.676
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,622492,Keury Mella,Keury,Mella,Keury,K Mella,P,27,32,28,5,2,0,0,5,0,0,1,0,10,7,6,0,3,0,0,2,15,1,1,0,0,0,23,2,0,0,3,76,40,13,21,1,0,0.179,0.034,0.25,0.284,0.071,0.278,15.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,600892,Jose Duarte,Jose,Duarte,Jose,J Duarte,C,3,5,5,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,18,13,4,2,0,0,0.2,0.0,0.2,0.2,0.0,0.5,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,622482,Alberti Chavez,Alberti,Chavez,Alberti,A Chavez,SS/2B,34,71,64,9,2,0,0,5,0,1,7,1,26,11,7,3,0,0,0,2,20,9,7,2,0,0,25,4,1,0,4,300,149,48,38,1,0,0.141,0.099,0.172,0.271,0.031,0.237,2.222
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592547,Deck McGuire,William,McGuire,Deck,D McGuire,P,28,34,29,2,0,0,0,1,0,0,1,0,10,2,5,0,4,0,0,0,13,8,4,2,2,0,12,1,0,0,1,117,67,16,23,0,0,0.069,0.033,0.069,0.102,0.0,0.105,1.625
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592697,Austin Ross,Austin,Ross,Austin,A Ross,P,19,25,23,1,0,0,0,1,0,0,1,0,13,1,2,0,0,0,1,0,5,4,2,2,0,0,10,1,0,0,0,86,44,23,10,0,0,0.043,0.08,0.043,0.123,0.0,0.1,1.25
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,656661,Jose Lopez,Jose,Lopez,Jose,J López,P,17,20,18,1,0,0,0,1,0,0,0,0,11,1,3,0,2,0,0,0,7,1,1,0,0,0,10,0,1,0,0,86,37,12,9,0,0,0.056,0.0,0.056,0.056,0.0,0.143,7.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,641816,Tyler Mahle,Tyler,Mahle,Tyler,T Mahle,P,14,20,19,1,0,0,0,1,0,0,0,0,7,1,3,0,1,0,0,0,9,3,3,0,0,0,16,1,0,0,0,73,34,8,13,1,0,0.053,0.0,0.053,0.053,0.0,0.083,3.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,660875,Jesus Reyes,Jesus,Reyes,Jesus,Je Reyes,P,10,11,9,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,4,1,1,0,0,0,2,0,0,0,0,34,17,12,5,0,0,0.0,0.1,0.0,0.1,0.0,0.0,4.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,657514,Brennan Bernardino,Brennan,Bernardino,Brennan,B Bernardino,P,38,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607472,Garrett Boulware,Garrett,Boulware,Garrett,G Boulware,C,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,6,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592169,Austin Brice,Austin,Brice,Austin,A Brice,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,623412,Geoff Broussard,Geoffrey,Broussard,Geoff,G Broussard,P,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,606959,Rookie Davis,William,Davis,Rookie,R Davis,P,3,4,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,6,4,1,0,0,0.0,0.0,0.0,0.0,0.0,,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607517,Jake Ehret,Jacob,Ehret,Jake,J Ehret,P,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,605232,Brandon Finnegan,Brandon,Finnegan,Brandon,B Finnegan,P,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,10,5,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
