season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,656470,Chris Godinez,Christopher,Godinez,Chris,C Godinez,2B,8,30,26,12,1,0,0,1,1,1,4,0,4,13,3,0,0,0,0,1,3,7,5,0,2,0,8,4,1,0,7,112,36,7,22,1,0,0.462,0.133,0.5,0.633,0.038,0.545,0.429
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,664314,Estevan Florial,Estevan,Florial,Estevan,E Florial,RF/CF,5,23,20,6,0,1,1,5,0,0,2,0,5,11,1,0,0,1,0,2,7,3,3,0,0,0,4,3,2,0,1,84,41,17,16,0,0,0.3,0.13,0.55,0.68,0.25,0.333,2.333
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,664011,Trey Amburgey,Tommy,Amburgey,Trey,T Amburgey,RF/LF,16,72,64,18,7,2,1,10,7,0,6,0,5,32,6,0,0,1,1,10,21,21,13,5,3,0,30,3,1,0,14,242,105,12,60,4,0,0.281,0.111,0.5,0.611,0.219,0.288,1.0
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,656467,Chris Gittens,Christopher,Gittens,Chris,C Gittens,1B,107,451,383,97,23,0,21,70,4,2,56,3,126,183,54,11,0,3,9,44,90,73,45,17,11,0,171,37,34,0,26,1871,750,246,260,4,0,0.253,0.151,0.478,0.629,0.225,0.318,1.233
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,657225,Jeff Hendrix,Jeffrey,Hendrix,Jeff,J Hendrix,CF,62,278,234,70,16,1,1,25,11,3,35,0,62,91,36,1,1,3,5,18,66,40,25,5,10,0,83,29,8,0,33,1081,456,103,176,1,0,0.299,0.155,0.389,0.544,0.09,0.397,1.65
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,656992,Connor Spencer,Connor,Spencer,Connor,C Spencer,1B,45,181,158,40,10,0,5,19,2,0,19,2,35,65,19,1,0,1,3,15,38,46,30,6,10,0,76,8,13,0,19,624,329,64,124,3,1,0.253,0.127,0.411,0.538,0.158,0.294,0.826
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,642731,Thairo Estrada,Thairo,Estrada,Thairo,T Estrada,2B,35,148,140,40,3,1,5,19,11,3,8,0,21,60,20,5,0,0,0,9,45,34,17,10,7,0,53,17,8,0,15,469,223,41,119,0,1,0.286,0.054,0.429,0.483,0.143,0.307,1.324
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,641720,Jhalan Jackson,Jhalan,Jackson,Jhalan,J Jackson,RF,103,431,386,91,28,4,11,50,6,8,38,0,114,160,53,7,0,2,5,43,91,92,61,13,18,0,168,28,23,0,40,1593,780,255,274,5,2,0.236,0.104,0.415,0.519,0.179,0.304,0.989
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,665075,Kane Sweeney,Kane,Sweeney,Kane,K Sweeney,1B,21,85,75,19,4,0,2,13,1,0,9,0,26,29,9,1,0,1,0,6,10,21,11,4,6,0,32,5,4,0,10,347,146,47,50,0,0,0.253,0.118,0.387,0.505,0.133,0.354,0.476
2016,233,CSC,Charleston RiverDogs,116,SAL,14,A,595920,Vicente Conde,Vicente,Conde,Vicente,V Conde,2B/3B,28,111,98,29,2,1,0,9,3,0,13,0,26,33,18,3,0,0,0,3,18,25,15,9,1,0,43,13,2,0,14,476,194,41,72,2,0,0.296,0.117,0.337,0.454,0.041,0.403,0.72
