season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,800430,Luis Garcia,Luis,Garcia,Luis,L Garcia,C/DH,12,25,19,7,4,0,0,3,1,1,5,0,6,11,3,1,0,1,0,4,3,4,4,0,0,0,14,1,2,0,4,55,31,17,14,0,0,0.368,0.24,0.579,0.819,0.211,0.5,0.75
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,821262,Jose Anderson,Jose,Anderson,Jose,J Anderson,CF,45,197,163,46,10,2,8,34,14,4,29,0,37,84,16,1,0,1,4,20,30,51,34,13,4,0,75,13,10,0,23,390,228,101,127,6,0,0.282,0.173,0.515,0.688,0.233,0.319,0.588
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,821143,Frandy Lafond,Frandy,Lafond,Frandy,F Lafond,CF/RF,35,133,105,28,5,1,3,17,15,4,17,0,28,44,15,2,0,0,10,9,18,31,20,9,2,1,60,6,4,0,18,260,157,78,77,3,0,0.267,0.205,0.419,0.624,0.152,0.338,0.581
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,808228,Roderick Flores,Roderick,Flores,Roderick,R Flores,SS/3B,38,145,106,26,6,1,1,15,13,3,33,0,33,37,10,0,0,1,5,8,15,33,25,4,4,0,65,10,6,0,10,336,154,80,74,2,0,0.245,0.269,0.349,0.618,0.104,0.342,0.455
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,821268,Yoneiker Lugo,Yoneiker,Lugo,Yoneiker,Y Lugo,C,25,97,79,23,3,0,1,17,5,2,16,0,11,29,14,1,0,1,1,4,16,30,18,8,4,0,34,10,5,0,8,175,94,25,69,1,0,0.291,0.186,0.367,0.553,0.076,0.324,0.533
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,821199,Moises Polanco,Moises,Polanco,Moises,M Polanco,SS/2B,40,169,131,34,11,1,0,9,23,5,31,0,24,47,18,3,0,1,6,12,26,48,28,12,8,0,72,10,7,0,17,340,176,68,108,0,0,0.26,0.225,0.359,0.584,0.099,0.315,0.542
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,808325,Pedro Tovar,Pedro,Tovar,Pedro,P Tovar,CF/LF,38,157,143,43,11,3,0,16,7,2,13,0,43,60,16,0,0,1,0,14,27,31,21,6,4,0,69,10,5,0,28,300,212,111,101,3,0,0.301,0.089,0.42,0.509,0.119,0.426,0.871
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,815894,Jorge Quintana,Jorge,Quintana,Jorge,J Quintana,SS,53,238,200,50,14,3,2,31,22,11,33,0,51,76,27,1,0,2,3,19,52,49,30,12,7,0,103,13,10,0,27,478,287,136,151,4,2,0.25,0.16,0.38,0.54,0.13,0.322,1.061
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,821818,Luis Corobo,Luis,Corobo,Luis,L Corobo,C,28,108,96,23,4,0,4,16,10,2,10,0,14,39,6,2,0,0,2,8,35,24,14,4,6,0,57,6,9,0,8,180,122,40,82,5,0,0.24,0.111,0.406,0.517,0.167,0.244,1.458
2024,2101,D-BW2,DSL Brewers 2,130,DSL,16,RK,807148,Kevin Ereu,Kevin,Ereu,Kevin,K Ereu,SS/2B,38,154,120,30,6,0,0,6,7,4,28,0,25,36,15,4,0,0,6,6,32,33,16,12,5,0,48,9,5,0,16,301,158,63,95,3,0,0.25,0.221,0.3,0.521,0.05,0.316,0.97
