season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2007,102,RR,Round Rock Express,112,PCL,11,AAA,135782,Danny Klassen,Daniel,Klassen,Danny,D Klassen,3B/SS,105,425,379,53,111,21,3,8,43,4,3,31,1,104,162,49,10,1,6,8,32,93,78,54,9,15,0,171,42,21,0,48,1604,727,179,282,3,0,0.293,0.106,0.427,0.533,0.135,0.377,1.192
2007,102,RR,Round Rock Express,112,PCL,11,AAA,429731,Eric Bruntlett,Eric,Bruntlett,Eric,E Bruntlett,SS/CF,61,262,227,31,63,10,4,1,21,13,4,31,3,36,84,28,4,2,1,1,15,69,62,35,20,7,0,96,19,12,0,32,1142,410,65,194,4,0,0.278,0.127,0.37,0.497,0.093,0.325,1.113
2007,102,RR,Round Rock Express,112,PCL,11,AAA,462405,Brooks Conrad,Brooks,Conrad,Brooks,B Conrad,3B/2B,139,605,533,85,116,36,3,22,70,12,3,63,5,144,224,78,4,1,3,5,61,103,174,115,40,19,0,225,30,42,2,42,2405,1031,304,393,6,0,0.218,0.118,0.42,0.538,0.203,0.254,0.592
2007,102,RR,Round Rock Express,112,PCL,11,AAA,458658,Mike Rodriguez,Michael,Rodriguez,Mike,M Rodriguez,LF/X,85,273,241,33,66,14,3,2,24,10,4,20,0,36,92,31,3,8,2,2,19,75,74,49,13,12,0,93,28,19,0,19,1068,424,60,215,1,0,0.274,0.091,0.382,0.473,0.108,0.312,1.014
2007,102,RR,Round Rock Express,112,PCL,11,AAA,150019,Jesse Garcia,Jesus,Garcia,Jesse,J Garcia,2B/SS,81,293,270,34,71,15,0,8,32,2,4,10,0,44,110,46,2,8,3,2,23,89,77,47,21,9,0,122,39,18,0,14,939,519,104,237,6,0,0.263,0.053,0.407,0.46,0.144,0.285,1.156
2007,102,RR,Round Rock Express,112,PCL,11,AAA,461811,Josh Anderson,Joshua,Anderson,Josh,J Anderson,CF/RF,132,564,513,64,140,17,6,2,43,40,8,32,2,75,175,80,10,10,1,8,25,207,102,63,17,22,0,181,75,17,1,47,1844,915,167,449,9,0,0.273,0.074,0.341,0.415,0.068,0.316,2.029
2007,102,RR,Round Rock Express,112,PCL,11,AAA,424485,Barry Wesson,Barry,Wesson,Barry,B Wesson,CF/RF,90,254,222,21,54,8,1,3,17,9,3,28,2,55,73,28,2,3,1,0,12,64,53,35,12,6,0,93,23,9,0,22,1013,446,107,171,8,0,0.243,0.116,0.329,0.445,0.086,0.309,1.208
2007,102,RR,Round Rock Express,112,PCL,11,AAA,429663,Chris Burke,Christopher,Burke,Chris,C Burke,2B,18,76,66,14,16,1,0,2,7,5,2,5,0,7,23,8,2,0,3,2,3,21,25,15,9,1,0,17,8,3,0,5,286,112,15,62,3,0,0.242,0.132,0.348,0.48,0.106,0.233,0.84
2007,102,RR,Round Rock Express,112,PCL,11,AAA,452742,Beau Torbert,Wallace,Torbert,Beau,B Torbert,LF,32,87,76,9,18,4,1,0,8,1,1,9,1,21,24,16,2,2,0,0,5,23,16,11,5,0,0,43,6,4,1,7,300,148,43,57,1,0,0.237,0.106,0.316,0.422,0.079,0.327,1.438
2007,102,RR,Round Rock Express,112,PCL,11,AAA,453525,J.R. Towles,Justin,Towles,J.R.,J Towles,C,13,50,43,5,12,0,0,0,2,2,4,4,0,7,12,5,0,2,0,1,0,11,15,10,4,1,0,23,5,0,0,7,166,84,17,38,3,0,0.279,0.104,0.279,0.383,0.0,0.333,0.733
2007,102,RR,Round Rock Express,112,PCL,11,AAA,150416,Danny Ardoin,Daniel,Ardoin,Danny,D Ardoin,C,52,199,170,17,33,10,0,1,7,1,0,21,2,48,46,28,4,3,0,5,11,55,37,24,6,7,0,87,13,10,0,10,812,328,83,125,2,0,0.194,0.133,0.271,0.404,0.076,0.264,1.486
2007,102,RR,Round Rock Express,112,PCL,11,AAA,448312,Joshua Miller,Joshua,Miller,Joshua,J Miller,P,10,8,6,0,1,1,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,4,1,1,0,0,0,3,1,0,0,0,25,11,4,6,0,0,0.167,0.0,0.333,0.333,0.167,0.25,4.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,448298,Osvaldo Fernando,Osvaldo,Fernando,Osvaldo,O Fernando,SS/X,9,13,13,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,2,0,0,0,5,2,0,0,1,44,24,2,13,0,0,0.231,0.0,0.231,0.231,0.0,0.231,4.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,461258,Kevin Davidson,Kevin,Davidson,Kevin,K Davidson,C,5,15,12,1,1,1,0,0,0,0,0,2,0,3,2,2,1,0,0,1,1,5,3,1,2,0,0,4,0,1,0,0,70,25,5,9,0,0,0.083,0.2,0.167,0.367,0.083,0.111,1.667
2007,102,RR,Round Rock Express,112,PCL,11,AAA,434642,Mark McLemore,Mark,McLemore,Mark,M McLemore,P,21,11,8,0,1,0,0,0,0,0,0,2,0,2,1,4,0,1,0,0,0,4,2,0,2,0,0,8,1,0,0,0,36,13,2,7,0,0,0.125,0.2,0.125,0.325,0.0,0.167,2.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,447808,Philip Barzilla,Philip,Barzilla,Philip,P Barzilla,P,31,34,28,0,5,0,0,0,4,0,0,1,0,7,5,6,1,5,0,0,0,20,1,1,0,0,0,16,4,0,0,1,113,50,15,26,0,0,0.179,0.034,0.179,0.213,0.0,0.238,20.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,120221,Chan Ho Park,Chan Ho,Park,Chan Ho,C Park,P,16,22,18,1,3,0,0,0,2,0,0,1,0,9,3,3,0,3,0,0,0,9,0,0,0,0,0,12,1,0,0,2,90,61,17,12,0,0,0.167,0.053,0.167,0.22,0.0,0.333,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,434641,Juan Gutierrez,Juan,Gutierrez,Juan,J Gutierrez,P,26,35,29,1,3,1,0,0,1,0,0,1,0,16,4,4,0,4,0,1,1,10,4,2,2,0,0,7,1,1,0,1,119,48,22,17,0,0,0.103,0.065,0.138,0.203,0.034,0.231,2.5
2007,102,RR,Round Rock Express,112,PCL,11,AAA,434640,Jared Gothreaux,Jared,Gothreaux,Jared,J Gothreaux,P,36,26,21,0,1,0,0,0,0,0,0,4,0,12,1,1,0,1,0,0,0,6,3,1,1,1,0,10,0,0,0,1,108,38,20,10,0,0,0.048,0.16,0.048,0.208,0.0,0.111,2.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,460172,Chance Douglass,Chance,Douglass,Chance,C Douglass,P,15,12,9,0,1,0,0,0,0,0,0,0,0,2,1,4,1,3,0,0,0,6,3,1,2,0,0,6,1,0,0,0,32,16,3,10,0,0,0.111,0.0,0.111,0.111,0.0,0.143,2.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,461856,Troy Patton,Troy,Patton,Troy,T Patton,P,8,11,8,1,0,0,0,0,0,0,0,1,0,3,0,2,0,2,0,0,0,7,0,0,0,0,0,9,0,0,0,0,34,14,3,7,0,0,0.0,0.111,0.0,0.111,0.0,0.0,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,448656,Chad Reineke,Chad,Reineke,Chad,C Reineke,P,32,26,26,1,1,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,12,1,1,0,0,0,17,0,0,0,1,92,37,12,14,0,0,0.038,0.0,0.038,0.038,0.0,0.071,12.0
2007,102,RR,Round Rock Express,112,PCL,11,AAA,458006,Matt Albers,Matthew,Albers,Matt,M Albers,P,9,10,8,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2,0,0,0,7,0,0,0,0,0,3,0,0,0,0,37,18,6,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,407900,Miguel Asencio,Miguel,Asencio,Miguel,M Asencio,P,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,150344,Travis Driskill,Travis,Driskill,Travis,T Driskill,P,44,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,7,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,450249,Paul Estrada,Paul,Estrada,Paul,P Estrada,P,53,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,430588,Fernando Nieve,Fernando,Nieve,Fernando,F Nieve,P,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,3,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,400127,Travis Phelps,Travis,Phelps,Travis,T Phelps,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,150159,Stephen Randolph,Stephen,Randolph,Stephen,S Randolph,P,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,,,,,,,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,439913,Jose Rodriguez,Jose,Rodriguez,Jose,J Rodriguez,P,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,448200,Chris Sampson,Christopher,Sampson,Chris,C Sampson,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2007,102,RR,Round Rock Express,112,PCL,11,AAA,150261,Scott Sauerbeck,Scott,Sauerbeck,Scott,S Sauerbeck,P,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,430681,Dan Johnson,Daniel,Johnson,Dan,D Johnson,1B,2,8,5,1,3,0,0,1,3,0,0,3,0,0,6,2,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,1,38,10,2,5,0,0,0.6,0.375,1.2,1.575,0.6,0.5,
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,445169,Landon Powell,Landon,Powell,Landon,L Powell,C,4,17,17,3,5,0,0,3,3,0,0,0,0,4,14,3,0,0,0,0,3,4,4,3,1,0,0,6,1,3,0,1,58,29,8,13,0,0,0.294,0.0,0.824,0.824,0.529,0.2,1.0
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,150375,Hiram Bocachica,Hiram,Bocachica,Hiram,H Bocachica,CF,35,160,129,27,41,11,1,9,32,8,3,25,1,19,81,24,3,0,0,6,21,27,42,27,8,7,0,57,7,15,0,19,620,242,43,110,1,0,0.318,0.194,0.628,0.822,0.31,0.317,0.643
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,282597,Adam Melhuse,Adam,Melhuse,Adam,A Melhuse,C,2,8,8,0,3,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,0,2,1,0,1,0,2,0,1,0,2,32,14,4,5,0,0,0.375,0.0,0.625,0.625,0.25,0.6,0.0
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,282878,Bobby Kielty,Robert,Kielty,Bobby,B Kielty,RF/LF,9,37,33,6,13,4,0,0,1,0,0,4,0,7,17,6,1,0,0,0,4,6,7,6,1,0,0,15,6,2,0,5,123,50,15,26,0,0,0.394,0.108,0.515,0.623,0.121,0.5,0.857
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,430621,Jorge Piedra,Jorge,Piedra,Jorge,J Piedra,RF/LF,71,308,265,42,89,24,2,9,56,0,1,33,1,37,144,55,4,0,3,5,35,48,94,62,26,6,2,124,18,27,1,43,1161,556,101,231,7,0,0.336,0.134,0.543,0.677,0.208,0.36,0.511
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,120536,Mike Piazza,Michael,Piazza,Mike,M Piazza,C/DH,3,17,17,1,7,2,0,0,1,0,0,0,0,3,9,5,0,0,0,0,2,3,4,4,0,0,0,7,1,2,0,4,67,29,7,14,0,0,0.412,0.0,0.529,0.529,0.118,0.5,0.75
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,237800,Jeff DaVanon,Jeffrey,DaVanon,Jeff,J DaVanon,RF/CF,7,35,28,7,9,1,0,1,2,1,3,7,0,5,13,3,0,0,0,0,2,10,4,2,0,2,0,12,3,2,0,4,142,44,6,23,0,0,0.321,0.2,0.464,0.664,0.143,0.364,2.5
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,430906,Donnie Murphy,Donald,Murphy,Donnie,D Murphy,3B/SS,45,199,175,31,57,19,2,3,22,4,2,17,2,44,89,31,4,3,2,2,24,36,43,33,5,5,0,71,15,18,0,24,726,346,98,136,1,0,0.326,0.107,0.509,0.616,0.183,0.415,0.837
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434634,Jason Perry,Jason,Perry,Jason,J Perry,RF,78,333,284,59,76,16,1,18,58,4,0,41,1,89,148,53,13,1,2,5,35,74,48,34,8,6,0,147,17,31,1,27,1356,567,174,198,4,0,0.268,0.145,0.521,0.666,0.254,0.324,1.542
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,150202,Dee Brown,Dermal,Brown,Dee,D Brown,LF/DH,62,277,245,47,73,14,0,14,54,2,0,24,0,52,129,47,4,0,6,2,28,56,69,44,13,12,0,126,28,25,0,20,1041,490,106,199,1,0,0.298,0.116,0.527,0.643,0.229,0.319,0.812
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,425851,Jeremy Brown,Jeremy,Brown,Jeremy,J Brown,C,94,390,341,46,94,22,1,14,58,0,0,47,2,74,160,59,19,0,1,1,37,101,73,52,12,9,0,192,29,27,2,36,1505,605,151,268,6,1,0.276,0.126,0.469,0.595,0.194,0.315,1.384
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435558,Daric Barton,Daric,Barton,Daric,D Barton,1B,136,604,516,84,151,38,5,9,70,3,4,78,0,69,226,115,14,0,4,6,52,131,169,115,29,25,0,250,36,44,2,69,2339,1015,143,451,7,0,0.293,0.146,0.438,0.584,0.145,0.321,0.775
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434583,J.J. Furmaniak,Jason,Furmaniak,J.J.,J Furmaniak,SS,106,490,424,70,124,18,2,15,51,21,8,49,1,105,191,62,10,5,4,8,35,114,90,55,26,9,0,181,40,40,0,44,1872,850,232,328,4,0,0.292,0.126,0.45,0.576,0.158,0.354,1.267
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,458234,David Castillo,David,Castillo,David,D Castillo,C/X,5,10,8,2,1,0,0,1,2,0,0,2,0,4,4,1,0,0,0,0,1,3,0,0,0,0,0,5,0,1,0,0,46,17,7,4,0,0,0.125,0.2,0.5,0.7,0.375,0.0,
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,448590,Kevin Melillo,Kevin,Melillo,Kevin,K Melillo,2B,98,443,382,63,100,27,6,10,55,8,7,54,1,100,169,58,3,4,1,2,43,91,96,65,20,11,0,159,24,34,0,42,1711,676,174,287,3,3,0.262,0.13,0.442,0.572,0.181,0.33,0.948
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,448270,Nick Blasi,Nicholas,Blasi,Nick,N Blasi,OF/CF,89,352,313,55,99,12,2,4,41,10,4,28,0,85,127,50,9,7,1,3,18,78,59,40,10,9,0,125,43,21,0,35,1351,604,139,236,3,0,0.316,0.093,0.406,0.499,0.089,0.422,1.322
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,408038,JD Closser,JD,Closser,JD,J Closser,C,81,338,286,45,68,16,2,11,45,0,2,48,2,67,121,47,6,2,2,0,29,78,77,48,21,8,0,142,13,27,0,28,1392,564,135,223,2,0,0.238,0.149,0.423,0.572,0.185,0.271,1.013
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,459941,Travis Buck,Travis,Buck,Travis,T Buck,RF/CF,2,9,7,0,1,0,1,0,1,0,0,2,0,2,3,0,0,0,0,0,1,2,2,1,0,1,0,5,0,0,0,1,31,12,3,5,1,0,0.143,0.222,0.429,0.651,0.286,0.2,1.0
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434593,Jason Stokes,Jason,Stokes,Jason,J Stokes,1B/DH,18,68,59,10,11,0,0,5,11,0,0,9,0,23,26,7,0,0,0,0,5,9,16,12,2,2,0,35,3,5,0,3,262,117,41,36,1,0,0.186,0.132,0.441,0.573,0.254,0.194,0.562
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435559,Kurt Suzuki,Kurt,Suzuki,Kurt,K Suzuki,C,55,240,211,32,59,9,0,3,27,0,0,21,1,41,77,40,10,1,3,4,12,57,58,34,12,12,0,109,25,12,0,22,883,374,70,174,1,0,0.28,0.117,0.365,0.482,0.085,0.329,0.983
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,407815,Antonio Perez,Antonio,Perez,Antonio,A Perez,3B/RF,26,106,87,9,19,3,1,2,9,1,2,13,1,21,30,17,0,1,1,4,6,20,29,14,10,5,0,43,4,5,0,10,435,191,39,68,2,0,0.218,0.171,0.345,0.516,0.126,0.262,0.69
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,117276,Mark Kotsay,Mark,Kotsay,Mark,M Kotsay,CF,10,44,37,2,10,1,0,0,2,2,0,7,0,1,11,6,1,0,0,0,1,15,11,7,4,0,0,12,6,1,0,3,163,63,4,36,1,0,0.27,0.159,0.297,0.456,0.027,0.278,1.364
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,463610,Gregorio Petit,Gregorio,Petit,Gregorio,G Petit,2B/SS,67,260,235,20,65,12,0,2,28,1,2,16,0,48,83,48,15,3,3,3,14,75,53,38,7,8,0,116,13,13,0,39,930,459,96,193,4,0,0.277,0.086,0.353,0.439,0.077,0.335,1.415
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,134265,Lou Merloni,Louis,Merloni,Lou,L Merloni,2B/3B,110,446,393,47,100,21,2,3,39,1,4,40,0,51,134,80,16,5,5,3,26,122,130,90,21,19,0,179,28,25,0,47,1604,682,100,352,6,0,0.254,0.109,0.341,0.45,0.087,0.282,0.938
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,445158,Eduardo Cornejo,Eduardo,Cornejo,Eduardo,E Cornejo,SS/2B,8,30,28,3,8,0,0,0,3,0,0,2,0,7,8,5,0,0,0,0,0,8,5,3,0,2,0,16,4,1,0,3,122,50,6,21,0,0,0.286,0.067,0.286,0.353,0.0,0.381,1.6
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,456035,Danny Putnam,Daniel,Putnam,Danny,D Putnam,LF/RF,51,193,171,14,37,11,1,1,17,2,2,17,1,41,53,34,7,1,0,4,13,50,44,24,14,6,0,90,13,9,0,15,727,360,78,131,0,0,0.216,0.109,0.31,0.419,0.094,0.279,1.136
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,459322,Brian Stavisky,Brian,Stavisky,Brian,B Stavisky,OF/LF,22,88,84,8,20,6,0,1,12,1,1,3,0,20,29,15,3,1,0,0,7,35,10,6,3,1,0,45,8,3,0,9,341,148,38,65,1,1,0.238,0.034,0.345,0.379,0.107,0.302,3.5
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,460183,Lloyd Turner,Lloyd,Turner,Lloyd,L Turner,2B/LF,36,82,69,16,14,2,2,0,5,2,0,8,0,16,20,18,2,3,1,1,4,27,16,8,6,2,0,34,6,1,1,6,322,141,22,57,4,0,0.203,0.127,0.29,0.417,0.087,0.259,1.688
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,433595,Charles Thomas,Charles,Thomas,Charles,C Thomas,LF/CF,22,81,74,7,17,2,0,0,5,2,0,6,0,15,19,17,2,0,0,1,2,25,17,5,6,6,0,45,5,3,0,9,300,133,19,59,1,0,0.23,0.086,0.257,0.343,0.027,0.288,1.471
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,421684,Chris Snelling,Christopher,Snelling,Chris,C Snelling,RF/LF,6,23,19,1,3,0,0,0,2,0,0,3,0,6,3,1,0,0,0,1,0,3,7,7,0,0,0,7,0,1,0,2,95,39,13,13,0,0,0.158,0.174,0.158,0.332,0.0,0.231,0.429
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435562,Richie Robnett,Richard,Robnett,Richie,R Robnett,RF,10,39,33,6,5,0,0,0,1,0,0,4,0,16,5,3,0,1,0,1,0,6,7,5,1,1,0,16,2,0,0,3,158,66,25,18,1,0,0.152,0.132,0.152,0.284,0.0,0.294,0.857
2007,105,SAC,Sacramento River Cats,112,PCL,11,AAA,150396,Milton Bradley,Milton,Bradley,Milton,M Bradley,CF,2,7,5,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,33,12,4,1,0,0,0.0,0.286,0.0,0.286,0.0,0.0,0.0
2007,1210,MIN,Petroleros de Minatitlan,125,MEX,11,AAA,502973,Amaury Cazana,Amaury,Cazana,Amaury,A Cazana,LF,96,411,362,66,122,26,4,15,71,1,3,38,2,54,201,76,13,1,3,7,45,107,83,52,22,9,0,135,36,33,0,53,1492,645,122,312,8,0,0.337,0.117,0.555,0.672,0.218,0.361,1.289
2007,1210,MIN,Petroleros de Minatitlan,125,MEX,11,AAA,407813,Rene Reyes,Rene,Reyes,Rene,R Reyes,RF/CF,12,54,43,8,14,5,0,1,7,1,0,8,0,5,22,5,1,0,1,2,6,15,10,4,3,3,0,17,2,6,0,6,135,61,9,39,2,0,0.326,0.204,0.512,0.716,0.186,0.342,1.5
2007,1210,MIN,Petroleros de Minatitlan,125,MEX,11,AAA,517810,Joel Galarraga,Joel,Galarraga,Joel,J Galarraga,C,48,197,177,24,63,9,2,3,29,1,4,15,1,20,85,35,8,2,1,2,14,66,31,17,5,9,0,69,23,13,0,27,638,297,47,160,1,0,0.356,0.092,0.48,0.572,0.124,0.387,2.129
