season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570694,Jhonatan Javier,Jhonatan,Javier,Jhonatan,J Javier,C/DH,63,261,221,76,17,5,6,45,12,4,17,2,30,121,37,6,1,5,17,28,63,58,36,19,3,0,90,17,37,1,21,390,272,75,197,8,0,0.344,0.15,0.548,0.698,0.204,0.368,1.086
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570698,Ronny Puello,Ronny,Puello,Ronny,R Puello,RF,12,38,35,12,2,1,1,7,0,0,0,0,9,19,6,1,1,0,2,4,10,5,2,3,0,0,12,1,9,0,2,60,49,22,27,1,0,0.343,0.054,0.543,0.597,0.2,0.44,2.0
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570705,Wilmer Portes,Wilmer,Portes,Wilmer,W Portes,CF,50,187,160,43,9,0,3,13,7,13,26,0,39,61,26,1,0,0,1,12,51,27,16,9,2,0,61,13,20,0,10,346,205,84,121,5,1,0.269,0.144,0.381,0.525,0.112,0.339,1.889
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,527032,Hitaniel Arias,Hitaniel,Arias,Hitaniel,H Arias,P/1B,20,76,69,17,4,0,1,3,1,2,5,0,23,24,7,1,0,0,2,5,12,17,7,10,0,0,27,4,8,0,5,143,102,56,46,2,0,0.246,0.092,0.348,0.44,0.101,0.356,0.706
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,542627,Deibisson Rozon,Deibisson,Rozon,Deibisson,D Rozon,OF/RF,44,156,124,23,6,1,2,16,7,4,27,0,32,37,19,4,0,0,5,9,36,33,19,12,2,0,69,3,8,0,12,313,152,60,92,5,1,0.185,0.205,0.298,0.503,0.113,0.233,1.091
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570786,Pedro Rodriguez,Pedro,Rodriguez,Pedro,P Rodriguez,2B,57,229,194,44,5,3,0,18,18,10,28,0,27,55,30,2,3,1,3,8,69,58,26,31,1,0,62,15,15,0,14,377,242,71,171,5,0,0.227,0.142,0.284,0.426,0.057,0.262,1.19
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570693,Luis Chirinos,Luis,Chirinos,Luis,L Chirinos,LF,32,120,103,25,4,0,0,18,2,6,12,1,38,29,16,5,1,2,2,4,26,19,13,4,2,0,53,2,9,0,14,237,156,88,68,1,0,0.243,0.134,0.282,0.416,0.039,0.373,1.368
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570791,Jose Jabalera,Jose,Jabalera,Jose,J Jabalera,1B/3B,39,137,125,32,4,1,0,11,5,2,4,0,18,38,23,3,5,1,1,5,43,38,15,15,8,1,61,10,15,0,7,196,160,46,113,5,0,0.256,0.046,0.304,0.35,0.048,0.296,1.132
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,542323,Octavio Wilson,Octavio,Wilson,Octavio,O Wilson,IF/3B,47,161,136,25,5,1,1,13,4,3,18,0,44,35,17,1,3,0,4,7,38,32,19,9,4,0,51,5,14,0,6,311,197,102,95,1,0,0.184,0.139,0.257,0.396,0.074,0.264,1.188
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570692,Joan Abreu,Joan,Abreu,Joan,J Abreu,2B,36,121,102,20,2,1,0,6,1,6,16,0,28,24,13,0,1,0,2,3,35,20,8,10,2,0,42,7,6,0,7,233,138,63,75,4,1,0.196,0.15,0.235,0.385,0.039,0.27,1.75
2009,3130,DSL OBR,DSL Orioles/Brewers,130,DSL,16,RK,570824,Wilder Aguirre,Wilder,Aguirre,Wilder,W Aguirre,C,26,55,50,12,0,0,0,4,2,1,2,0,16,12,9,1,0,0,3,0,14,8,3,4,1,0,21,4,6,0,2,94,75,41,34,0,0,0.24,0.091,0.24,0.331,0.0,0.353,1.75
