season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2015,102,RR,Round Rock Express,112,PCL,11,AAA,592261,Delino DeShields,Delino,DeShields,Delino,D DeShields,OF/DH,6,27,26,2,8,3,0,0,2,0,0,1,0,6,11,1,0,0,0,0,3,8,4,3,1,0,0,9,2,2,0,4,109,43,10,20,1,0,0.308,0.037,0.423,0.46,0.115,0.4,2.0
2015,102,RR,Round Rock Express,112,PCL,11,AAA,608336,Joey Gallo,Joseph,Gallo,Joey,J Gallo,LF/3B,53,228,200,20,39,9,0,14,32,1,0,27,2,90,90,23,3,0,1,0,23,29,43,28,8,7,0,103,9,18,0,12,916,481,214,111,1,0,0.195,0.123,0.45,0.573,0.255,0.258,0.674
2015,102,RR,Round Rock Express,112,PCL,11,AAA,542513,Tomas Telis,Tomas,Telis,Tomas,T Telis,C,70,300,282,43,82,15,1,5,25,1,2,14,2,31,114,57,15,3,0,1,21,112,60,43,9,8,0,131,37,18,1,26,1035,537,82,254,2,0,0.291,0.051,0.404,0.455,0.113,0.313,1.867
2015,102,RR,Round Rock Express,112,PCL,11,AAA,592592,Brett Nicholas,Brett,Nicholas,Brett,B Nicholas,C,109,438,403,49,108,22,0,12,63,2,2,27,1,79,166,70,12,1,5,2,34,124,98,66,12,20,0,155,39,22,0,47,1667,903,203,330,6,0,0.268,0.078,0.412,0.49,0.144,0.303,1.265
2015,102,RR,Round Rock Express,112,PCL,11,AAA,543629,Tyler Pastornicky,Tyler,Pastornicky,Tyler,T Pastornicky,SS/3B,53,214,198,30,56,15,2,1,19,3,2,12,0,25,78,36,8,1,3,0,18,68,53,30,10,13,0,90,24,11,0,21,765,350,52,177,3,0,0.283,0.07,0.394,0.464,0.111,0.314,1.283
2015,102,RR,Round Rock Express,112,PCL,11,AAA,574831,Michael Choice,Michael,Choice,Michael,M Choice,LF,110,447,406,53,99,25,1,12,60,2,0,32,0,115,162,59,8,0,2,7,38,89,105,62,29,14,0,183,39,31,2,27,1751,853,236,293,4,2,0.244,0.092,0.399,0.491,0.155,0.31,0.848
2015,102,RR,Round Rock Express,112,PCL,11,AAA,592419,Jared Hoying,Jared,Hoying,Jared,J Hoying,LF/CF,129,519,485,66,104,25,6,23,60,20,6,29,3,110,210,74,4,1,1,3,54,114,159,89,54,16,0,221,20,39,4,41,1951,1002,250,377,5,1,0.214,0.064,0.433,0.497,0.219,0.229,0.717
2015,102,RR,Round Rock Express,112,PCL,11,AAA,572910,Alex Hassan,Alexander,Hassan,Alex,A Hassan,RF,16,67,60,8,16,5,0,0,8,0,0,7,1,14,21,10,1,0,0,0,5,18,12,7,2,3,0,26,2,8,0,6,290,121,34,46,0,0,0.267,0.104,0.35,0.454,0.083,0.348,1.5
2015,102,RR,Round Rock Express,112,PCL,11,AAA,543904,Beamer Weems,William,Weems,Beamer,B Weems,SS,57,213,192,17,47,14,1,2,17,0,1,19,0,34,69,32,5,1,0,1,17,44,68,42,12,14,0,89,13,9,0,25,805,392,70,159,4,0,0.245,0.094,0.359,0.453,0.115,0.288,0.647
2015,102,RR,Round Rock Express,112,PCL,11,AAA,460269,Chris Gimenez,Christopher,Gimenez,Chris,C Gimenez,C,69,277,247,28,60,10,0,6,33,2,0,24,0,62,88,46,8,1,2,3,16,75,53,39,9,5,0,130,12,19,1,28,1098,455,127,188,3,0,0.243,0.105,0.356,0.461,0.113,0.298,1.415
2015,102,RR,Round Rock Express,112,PCL,11,AAA,607387,Ryan Rua,Ryan,Rua,Ryan,R Rua,LF,40,165,142,18,28,5,0,6,22,3,0,18,0,45,51,14,5,0,1,4,11,30,40,26,8,6,0,61,5,9,0,14,649,285,92,98,3,0,0.197,0.139,0.359,0.498,0.162,0.239,0.75
2015,102,RR,Round Rock Express,112,PCL,11,AAA,650979,Yeyson Yrizarri,Yeyson,Yrizarri,Yeyson,Y Yrizarri,SS,9,34,33,2,9,1,1,0,4,0,1,1,0,5,12,5,2,0,0,0,2,17,2,0,0,2,0,15,6,1,0,2,106,57,8,28,0,0,0.273,0.029,0.364,0.393,0.091,0.321,8.5
2015,102,RR,Round Rock Express,112,PCL,11,AAA,285078,Josh Hamilton,Joshua,Hamilton,Josh,J Hamilton,CF,11,38,37,1,10,3,0,0,5,0,0,1,1,10,13,5,1,0,0,0,3,8,9,7,1,1,0,15,3,3,1,3,134,67,25,27,1,0,0.27,0.026,0.351,0.377,0.081,0.37,0.889
2015,102,RR,Round Rock Express,112,PCL,11,AAA,605112,Trever Adams,Trever,Adams,Trever,T Adams,1B/3B,25,84,74,6,16,0,1,3,10,0,2,6,0,24,27,14,3,0,3,1,4,15,22,17,5,0,0,36,3,4,0,9,327,154,58,53,1,0,0.216,0.119,0.365,0.484,0.149,0.26,0.682
2015,102,RR,Round Rock Express,112,PCL,11,AAA,519436,J.T. Wise,Jeremy,Wise,J.T.,J Wise,1B,21,70,64,10,12,1,0,3,5,0,0,5,0,15,22,12,3,1,0,0,4,15,23,14,7,2,0,32,5,3,0,4,286,120,34,50,1,0,0.188,0.072,0.344,0.416,0.156,0.196,0.652
2015,102,RR,Round Rock Express,112,PCL,11,AAA,453211,Drew Stubbs,Robert,Stubbs,Drew,D Stubbs,CF/LF,7,30,27,6,6,1,0,0,0,4,0,3,0,7,7,1,0,0,0,0,1,5,9,6,1,2,0,10,3,0,0,3,118,50,7,20,2,0,0.222,0.1,0.259,0.359,0.037,0.3,0.556
2015,102,RR,Round Rock Express,112,PCL,11,AAA,542655,Edwin Garcia,Edwin,Garcia,Edwin,E Garcia,SS/2B,8,21,20,3,4,0,1,0,0,0,1,1,0,5,6,3,0,0,0,0,1,7,4,2,0,2,0,10,3,0,0,1,74,38,6,15,0,0,0.2,0.048,0.3,0.348,0.1,0.267,1.75
2015,102,RR,Round Rock Express,112,PCL,11,AAA,571529,Alex Burg,Alexander,Burg,Alex,A Burg,DH/1B,5,21,16,0,2,1,0,0,0,0,0,4,0,5,3,2,0,0,0,1,1,4,5,4,1,0,0,8,0,0,0,2,89,36,14,11,0,0,0.125,0.238,0.188,0.426,0.062,0.182,0.8
2015,102,RR,Round Rock Express,112,PCL,11,AAA,593638,Chris Garia,Christopher,Garia,Chris,C Garia,CF/LF,9,22,21,2,3,0,0,1,4,1,0,1,0,5,6,4,2,0,0,0,1,6,7,5,1,1,0,15,1,1,0,1,66,31,6,16,0,0,0.143,0.045,0.286,0.331,0.143,0.133,0.857
2015,102,RR,Round Rock Express,112,PCL,11,AAA,593639,Diego Cedeno,Diego,Cedeno,Diego,D Cedeno,LF,3,10,9,1,2,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,4,3,1,2,0,0,5,1,0,0,1,34,24,4,9,0,0,0.222,0.0,0.222,0.222,0.0,0.25,1.333
2015,102,RR,Round Rock Express,112,PCL,11,AAA,607486,Pat Cantwell,Patrick,Cantwell,Pat,P Cantwell,C,16,52,44,4,6,0,1,0,3,0,1,2,0,12,8,7,0,2,0,4,1,12,16,7,5,4,0,25,1,2,0,3,184,99,22,34,0,0,0.136,0.12,0.182,0.302,0.045,0.188,0.75
2015,102,RR,Round Rock Express,112,PCL,11,AAA,457517,Guilder Rodriguez,Guilder,Rodriguez,Guilder,G Rodriguez,SS/3B,5,13,10,1,1,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,3,4,2,1,1,0,4,0,0,0,1,46,11,0,8,0,0,0.1,0.231,0.1,0.331,0.0,0.125,0.75
2015,102,RR,Round Rock Express,112,PCL,11,AAA,455139,Robinson Chirinos,Robinson,Chirinos,Robinson,R Chirinos,C,4,14,11,1,1,0,0,0,0,0,0,3,0,6,1,2,1,0,0,0,0,2,2,1,0,1,0,10,0,0,0,1,58,24,10,5,0,0,0.091,0.214,0.091,0.305,0.0,0.2,1.0
2015,102,RR,Round Rock Express,112,PCL,11,AAA,449786,Carlos Corporan,Carlos,Corporan,Carlos,C Corporán,C,5,14,13,0,2,0,0,0,0,0,0,1,0,4,2,3,0,0,0,0,0,2,5,3,2,0,0,7,0,0,0,2,51,29,10,9,0,0,0.154,0.071,0.154,0.225,0.0,0.222,0.4
2015,102,RR,Round Rock Express,112,PCL,11,AAA,519048,Mitch Moreland,Mitchell,Moreland,Mitch,M Moreland,1B/DH,4,17,11,2,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,2,8,6,0,2,0,6,0,0,0,0,69,24,5,10,0,0,0.0,0.353,0.0,0.353,0.0,0.0,0.25
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,489223,Edwin Quirarte,Edwin,Quirarte,Edwin,E Quirarte,P,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1.0,0.0,2.0,2.0,1.0,1.0,
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,449060,Clay Rapada,Clayton,Rapada,Clay,C Rapada,P,46,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,3,0,1,0,0,0.5,0.0,0.5,0.5,0.0,1.0,
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,452254,Hunter Pence,Hunter,Pence,Hunter,H Pence,RF,5,20,17,6,5,0,0,2,5,0,0,2,0,4,11,4,0,0,1,0,2,4,5,4,1,0,0,10,3,2,0,0,71,32,9,14,1,0,0.294,0.15,0.647,0.797,0.353,0.25,0.8
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,431171,Casey McGehee,Casey,McGehee,Casey,C McGehee,3B,10,46,42,7,15,3,0,2,7,0,0,3,0,5,24,5,0,0,1,0,5,9,14,10,1,3,0,7,5,3,0,7,153,66,13,38,0,0,0.357,0.087,0.571,0.658,0.214,0.361,0.643
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,572180,Andrew Susac,Andrew,Susac,Andrew,A Susac,C,8,32,28,6,9,3,0,1,2,0,0,3,0,10,15,1,0,0,0,1,4,4,5,1,4,0,0,9,2,2,0,5,123,58,20,18,0,0,0.321,0.125,0.536,0.661,0.214,0.471,0.8
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434636,Angel Pagan,Angel,Pagan,Angel,A Pagán,CF,3,13,11,3,4,1,0,0,0,0,0,2,0,1,5,3,1,0,0,0,1,3,3,2,1,0,0,7,0,0,0,4,53,21,3,10,0,0,0.364,0.154,0.455,0.609,0.091,0.4,1.0
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,592620,Jarrett Parker,Jarrett,Parker,Jarrett,J Parker,RF,124,504,434,74,123,25,3,23,74,20,7,62,3,164,223,48,3,0,4,4,51,89,62,35,14,13,0,185,37,30,0,56,2068,922,312,274,3,2,0.283,0.139,0.514,0.653,0.23,0.398,1.435
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,429781,Kevin Correia,Kevin,Correia,Kevin,K Correia,P,6,11,8,1,2,0,0,1,1,0,0,0,0,2,5,3,0,3,0,0,1,6,1,0,1,0,0,5,0,1,0,1,32,15,4,9,0,0,0.25,0.0,0.625,0.625,0.375,0.2,6.0
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,594807,Adam Duvall,Adam,Duvall,Adam,A Duvall,CF/1B,100,437,402,60,113,25,2,26,80,4,1,25,2,91,220,80,12,0,6,4,53,65,139,87,40,12,0,211,19,38,0,56,1653,848,199,317,5,2,0.281,0.08,0.547,0.627,0.266,0.299,0.468
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,489067,Ryan Lollis,Ryan,Lollis,Ryan,R Lollis,LF/1B,72,313,279,42,92,22,2,4,29,6,4,25,2,37,130,39,4,2,4,2,28,82,74,42,16,16,1,94,31,16,0,45,1151,528,84,248,4,0,0.33,0.1,0.466,0.566,0.136,0.364,1.108
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,607776,Mac Williamson,Johnathan,Williamson,Mac,M Williamson,LF,54,227,189,35,47,12,0,8,31,1,0,26,1,55,83,36,3,0,1,11,20,54,34,23,5,6,0,97,15,15,1,16,894,419,123,135,3,0,0.249,0.167,0.439,0.606,0.19,0.307,1.588
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,501303,Ehire Adrianza,Ehire,Adrianza,Ehire,E Adrianza,SS,44,195,171,16,54,6,1,3,15,6,1,17,0,37,71,30,1,5,0,2,10,39,46,24,11,11,0,57,19,8,0,27,732,332,63,139,3,0,0.316,0.1,0.415,0.515,0.099,0.389,0.848
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,607185,Clayton Blackburn,Clayton,Blackburn,Clayton,C Blackburn,P,23,30,27,3,8,1,0,1,4,0,0,2,0,9,12,5,1,1,0,0,2,8,3,2,0,1,0,17,1,3,0,4,120,62,21,19,0,0,0.296,0.069,0.444,0.513,0.148,0.412,2.667
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,608717,Chris Stratton,Christopher,Stratton,Chris,C Stratton,P,17,17,14,1,5,1,0,0,2,0,0,0,0,4,6,3,0,3,0,0,1,8,0,0,0,0,0,3,2,0,0,3,50,23,7,13,0,0,0.357,0.0,0.429,0.429,0.071,0.5,
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,448170,Travis Ishikawa,Travis,Ishikawa,Travis,T Ishikawa,1B,34,149,133,17,36,8,0,4,19,0,0,13,0,41,56,16,0,0,1,2,12,29,28,22,4,2,0,59,6,10,0,20,584,293,82,93,0,0,0.271,0.107,0.421,0.528,0.15,0.36,1.036
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,594762,Brett Bochy,Brett,Bochy,Brett,B Bochy,P,43,4,4,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,2,0,1,0,0,0.25,0.0,0.5,0.5,0.25,1.0,
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,452096,Darren Ford,Darren,Ford,Darren,D Ford,CF,110,425,380,54,99,13,4,11,33,33,16,39,0,78,153,50,4,2,1,3,28,101,105,65,24,16,0,146,40,19,0,40,1724,740,186,305,5,0,0.261,0.102,0.403,0.505,0.142,0.301,0.962
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,605509,Kelby Tomlinson,Kelby,Tomlinson,Kelby,K Tomlinson,2B,33,149,136,21,43,1,1,2,15,5,3,7,0,22,52,21,2,2,2,2,4,43,32,17,8,7,0,48,23,1,0,19,525,254,43,118,2,0,0.316,0.075,0.382,0.457,0.066,0.36,1.344
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,543633,Juan Carlo Perez,Juan Carlos,Perez,Juan Carlos,J Perez,RF/LF,83,344,321,41,85,24,3,7,37,17,2,17,2,62,136,44,11,4,0,2,34,85,93,54,21,18,0,142,30,8,0,47,1205,575,128,263,7,1,0.265,0.056,0.424,0.48,0.159,0.31,0.914
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,516949,Hector Sanchez,Hector,Sanchez,Hector,H Sánchez,C,37,152,139,18,38,6,0,4,14,0,0,9,0,25,56,24,4,1,2,1,10,38,41,27,5,9,0,59,9,6,2,21,571,286,56,117,0,0,0.273,0.079,0.403,0.482,0.129,0.304,0.927
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435078,Joaquin Arias,Joaquin,Arias,Joaquin,J Arias,3B/1B,10,41,40,4,11,6,0,0,3,0,0,1,0,7,17,5,1,0,0,0,6,7,15,8,4,3,0,19,3,4,0,4,151,84,14,33,0,0,0.275,0.024,0.425,0.449,0.15,0.333,0.467
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435623,Kevin Frandsen,Kevin,Frandsen,Kevin,K Frandsen,3B,86,359,323,38,88,15,1,4,41,5,2,18,1,19,117,62,13,3,2,13,20,128,93,54,23,16,0,141,31,18,1,38,1149,549,68,309,1,1,0.272,0.093,0.362,0.455,0.09,0.278,1.376
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,621533,Ben Turner,Ben,Turner,Ben,B Turner,C,31,103,92,9,27,4,0,0,10,0,0,10,0,13,31,15,5,0,1,0,4,30,23,14,3,6,0,38,11,1,0,15,375,184,31,80,0,0,0.293,0.107,0.337,0.444,0.043,0.338,1.304
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,522848,Skyler Stromsmoe,Skyler,Stromsmoe,Skyler,S Stromsmoe,2B,26,76,65,11,17,4,0,0,5,1,2,9,0,7,21,7,0,0,0,2,4,17,24,12,10,2,0,36,5,1,0,11,298,126,16,58,1,0,0.262,0.145,0.323,0.468,0.062,0.293,0.708
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,519082,Nick Noonan,Nicholas,Noonan,Nick,N Noonan,2B/SS,19,70,64,6,17,1,0,2,10,1,0,5,0,15,24,8,2,0,1,0,3,19,14,11,1,2,0,24,9,2,0,6,281,149,35,50,0,1,0.266,0.086,0.375,0.461,0.109,0.312,1.357
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,508892,Carlos Triunfel,Carlos,Triunfel,Carlos,C Triunfel,SS/3B,95,329,314,32,83,17,5,5,33,3,3,8,3,59,125,53,6,2,2,3,27,103,73,44,20,9,0,151,35,10,0,38,1075,639,137,259,3,0,0.264,0.04,0.398,0.438,0.134,0.31,1.411
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435624,John Bowker,John,Bowker,John,J Bowker,1B,43,148,137,10,36,6,0,3,12,1,0,8,0,27,51,20,3,0,2,1,9,41,35,18,13,4,0,58,7,6,0,23,533,291,74,112,2,0,0.263,0.074,0.372,0.446,0.109,0.303,1.171
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,430592,Ronny Cedeno,Ronny,Cedeno,Ronny,R Cedeno,SS/2B,61,229,207,19,54,16,0,2,21,2,0,12,2,35,76,33,6,7,1,2,18,71,55,31,14,10,0,86,11,11,1,31,851,427,75,180,4,0,0.261,0.068,0.367,0.435,0.106,0.304,1.291
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,408241,Jake Peavy,Jacob,Peavy,Jake,J Peavy,P,6,6,6,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,21,14,4,4,0,0,0.333,0.0,0.333,0.333,0.0,0.5,1.0
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,623143,Trevor Brown,Trevor,Brown,Trevor,T Brown,C,82,314,283,35,74,17,0,2,27,1,0,21,0,53,97,48,8,4,2,4,19,88,74,45,13,16,0,131,16,10,0,48,1134,500,99,236,5,2,0.261,0.087,0.343,0.43,0.081,0.313,1.189
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,542897,Xavier Avery,Xavier,Avery,Xavier,X Avery,LF/CF,13,53,45,6,11,1,1,0,1,0,1,7,0,14,14,7,2,1,0,0,2,12,9,6,3,0,0,18,1,2,0,8,211,92,37,32,0,0,0.244,0.135,0.311,0.446,0.067,0.355,1.333
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,571804,Brett Jackson,Brett,Jackson,Brett,B Jackson,CF/RF,51,189,159,22,35,7,0,3,16,6,1,26,1,51,51,17,0,1,3,0,10,34,43,30,5,8,0,75,15,5,1,14,737,331,105,112,0,0,0.22,0.154,0.321,0.475,0.101,0.296,0.791
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,518794,Brandon Hicks,Brandon,Hicks,Brandon,B Hicks,2B,45,159,141,13,31,7,1,2,20,0,0,16,1,53,46,21,3,0,0,2,10,22,35,22,8,5,0,65,8,5,0,18,680,286,97,88,0,1,0.22,0.113,0.326,0.439,0.106,0.337,0.629
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,425565,Guillermo Quiroz,Guillermo,Quiroz,Guillermo,G Quiroz,C,27,99,89,5,22,4,0,0,11,0,0,7,0,13,26,11,4,0,2,1,4,35,21,13,6,2,0,39,8,1,0,13,362,177,46,78,0,0,0.247,0.101,0.292,0.393,0.045,0.282,1.667
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,465784,Everth Cabrera,Everth,Cabrera,Everth,E Cabrera,SS/2B,27,119,108,14,25,3,0,0,7,7,2,9,0,16,28,19,4,1,0,1,3,52,16,6,3,7,0,48,12,3,1,9,462,193,26,93,2,0,0.231,0.085,0.259,0.344,0.028,0.272,3.25
2015,105,SAC,Sacramento River Cats,112,PCL,11,AAA,473239,Juan Ciriaco,Juan,Ciriaco,Juan,J Ciriaco,SS/2B,37,114,112,10,25,5,0,2,9,5,1,1,0,21,36,16,3,1,0,0,7,29,38,21,14,3,0,37,13,3,0,9,404,209,48,92,1,0,0.223,0.009,0.321,0.33,0.098,0.258,0.763
