season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,600892,Jose Duarte,Jose,Duarte,Jose,J Duarte,C,4,13,13,4,0,0,1,3,0,0,0,0,4,7,2,0,0,0,0,1,2,3,3,0,0,0,2,1,1,0,2,33,22,6,9,0,0,0.308,0.0,0.538,0.538,0.231,0.375,0.667
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,573113,Tony Renda,Anthony,Renda,Tony,T Renda,2B/LF,68,282,261,85,25,3,2,28,15,1,14,0,20,122,33,5,0,2,5,30,77,81,46,19,16,0,98,33,15,1,36,939,437,41,243,4,0,0.326,0.074,0.467,0.541,0.142,0.344,0.951
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,595453,Chad Wallach,Chad,Wallach,Chad,C Wallach,C,69,243,200,48,10,0,8,30,0,1,37,2,46,82,26,2,3,1,2,18,46,64,33,21,10,0,92,15,6,1,26,956,423,92,158,1,0,0.24,0.167,0.41,0.577,0.17,0.272,0.719
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,640447,Phillip Ervin,Phillip,Ervin,Phillip,P Ervin,LF,123,505,419,100,22,3,13,45,36,10,65,0,88,167,66,4,0,3,18,38,99,135,81,36,18,0,180,28,21,1,50,2132,891,198,334,9,1,0.239,0.17,0.399,0.569,0.16,0.271,0.733
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,641525,Brandon Dixon,Brandon,Dixon,Brandon,B Dixon,1B/2B,118,461,419,109,23,1,16,65,15,5,30,2,137,182,61,5,0,6,6,40,71,108,70,25,13,0,205,43,25,1,40,1759,902,333,288,7,0,0.26,0.091,0.434,0.525,0.174,0.342,0.657
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,636072,Calten Daal,Carlton,Daal,Calten,C Daal,SS,40,127,116,36,3,1,1,6,5,1,9,0,26,44,24,4,1,0,1,5,41,14,4,5,5,0,49,24,1,0,11,429,232,50,91,2,0,0.31,0.079,0.379,0.458,0.069,0.393,2.929
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,590271,Sebastian Elizalde,Sebastian,Elizalde,Sebastian,S Elizalde,OF/RF,111,438,408,121,16,3,5,54,5,1,18,0,61,158,95,10,3,7,2,24,100,136,80,31,25,0,176,43,17,1,60,1481,817,138,357,4,1,0.297,0.062,0.387,0.449,0.091,0.332,0.735
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,572227,Zach Vincej,Zachary,Vincej,Zach,Z Vincej,SS,121,438,399,112,24,3,3,47,7,6,25,0,85,151,66,9,4,4,6,30,97,113,68,18,27,0,170,34,17,1,60,1653,789,156,322,5,0,0.281,0.081,0.378,0.459,0.098,0.346,0.858
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,572679,Beau Amaral,Beau,Amaral,Beau,B Amaral,OF/CF,38,160,138,34,4,2,3,17,2,2,13,0,33,51,25,2,3,3,3,9,38,39,22,8,9,0,60,14,6,0,14,600,300,63,111,4,0,0.246,0.121,0.37,0.491,0.123,0.295,0.974
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607468,Alex Blandino,Alessandre,Blandino,Alex,A Blandino,2B,113,465,401,93,18,0,8,37,14,5,55,0,114,135,44,6,0,2,7,26,87,109,65,18,26,0,167,37,16,0,40,1881,810,186,289,2,2,0.232,0.138,0.337,0.475,0.105,0.302,0.798
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,571693,Jeff Gelalich,Jeffrey,Gelalich,Jeff,J Gelalich,RF/CF,75,257,237,59,12,5,2,21,10,0,15,0,93,87,24,0,3,1,1,19,39,50,33,9,8,0,79,22,12,1,24,1005,498,183,148,3,0,0.249,0.067,0.367,0.434,0.118,0.399,0.78
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,606959,Rookie Davis,William,Davis,Rookie,R Davis,P,20,25,22,5,1,0,1,4,0,0,1,0,5,9,4,1,1,1,0,2,12,2,2,0,0,0,11,2,1,0,2,78,42,12,19,1,0,0.227,0.083,0.409,0.492,0.182,0.235,6.0
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592621,Kyle Parker,Kyle,Parker,Kyle,K Parker,LF/1B,44,171,141,27,7,0,4,14,1,0,29,0,36,46,26,5,0,1,0,11,38,41,24,9,8,0,66,2,9,0,16,637,271,83,106,0,0,0.191,0.175,0.326,0.501,0.135,0.225,0.927
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,490675,Ray Chang,Raymond,Chang,Ray,R Chang,3B/1B,46,131,119,32,5,0,0,14,0,0,9,0,28,37,17,1,1,1,1,5,30,31,15,7,9,0,53,12,4,1,15,500,222,42,93,2,1,0.269,0.085,0.311,0.396,0.042,0.348,0.968
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592429,Eric Jagielo,Eric,Jagielo,Eric,E Jagielo,3B,111,420,365,75,15,1,7,26,0,0,44,1,128,113,45,8,1,1,9,23,89,75,44,17,14,0,183,23,15,0,37,1667,724,229,239,0,2,0.205,0.129,0.31,0.439,0.104,0.294,1.187
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,621529,Joe Hudson,Joseph,Hudson,Joe,J Hudson,C,67,242,207,42,12,0,2,16,0,0,31,0,59,60,30,5,1,0,3,14,56,51,31,11,9,0,94,14,5,0,23,1004,379,78,149,3,1,0.203,0.141,0.29,0.431,0.087,0.274,1.098
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,593984,Ronald Bueno,Ronald,Bueno,Ronald,R Bueno,2B/X,24,39,33,8,0,0,0,3,0,1,5,0,12,8,7,1,0,1,0,0,12,2,2,0,0,0,15,5,0,0,3,169,65,13,22,0,0,0.242,0.154,0.242,0.396,0.0,0.364,6.0
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607221,Taylor Sparks,Taylor,Sparks,Taylor,T Sparks,3B,64,247,224,40,4,1,8,28,2,0,17,1,84,70,23,1,0,2,4,13,35,67,42,17,8,0,99,18,11,0,11,942,507,186,142,1,1,0.179,0.093,0.312,0.405,0.134,0.239,0.522
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,543788,Kyle Skipworth,Kyle,Skipworth,Kyle,K Skipworth,C,28,99,84,12,1,0,4,9,0,0,12,1,32,25,10,1,1,1,1,5,27,15,9,4,2,0,38,3,5,0,4,367,177,73,54,1,1,0.143,0.143,0.298,0.441,0.155,0.163,1.8
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,544371,Donald Lutz,Donald,Lutz,Donald,D Lutz,LF/1B,45,161,146,31,5,1,1,15,1,0,9,0,53,41,25,1,1,3,2,7,27,39,24,8,7,0,81,12,7,0,12,588,313,117,97,1,0,0.212,0.088,0.281,0.369,0.068,0.316,0.692
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,596874,Pin-Chieh Chen,Pin-Chieh,Chen,Pin-Chieh,P Chen,LF/RF,14,41,33,6,1,0,0,0,1,0,7,0,6,7,8,2,1,0,0,1,10,12,6,4,2,0,26,3,1,1,1,156,58,11,28,1,0,0.182,0.175,0.212,0.387,0.03,0.222,0.833
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,544269,Juan Duran,Juan,Duran,Juan,J Duran,RF/LF,16,51,46,10,2,0,0,6,0,0,4,1,19,12,7,0,0,1,0,2,11,7,5,2,0,0,15,6,0,0,4,214,105,43,28,0,0,0.217,0.098,0.261,0.359,0.043,0.357,1.571
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,573163,Bryson Smith,Bryson,Smith,Bryson,B Smith,CF,12,50,45,9,1,1,0,5,0,0,3,0,6,12,7,3,0,1,1,2,16,15,10,3,2,0,25,4,0,0,5,177,84,14,40,0,0,0.2,0.1,0.267,0.367,0.067,0.225,1.067
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,641816,Tyler Mahle,Tyler,Mahle,Tyler,T Mahle,P,15,23,19,3,0,0,0,2,0,0,1,0,5,3,5,0,3,0,0,0,12,2,2,0,0,0,17,3,0,0,0,69,34,8,17,0,0,0.158,0.05,0.158,0.208,0.0,0.214,6.0
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,623451,Jackson Stephens,Jackson,Stephens,Jackson,J Stephens,P,28,38,29,4,0,0,0,0,0,0,1,0,10,4,9,0,8,0,0,0,18,5,2,1,2,0,10,2,0,0,2,132,67,19,27,1,0,0.138,0.033,0.138,0.171,0.0,0.211,3.6
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607237,Amir Garrett,Amir,Garrett,Amir,A Garrett,P,14,15,13,1,0,0,0,0,0,0,1,0,7,1,3,0,1,0,0,0,4,2,1,1,0,0,6,1,0,0,0,49,27,12,7,0,0,0.077,0.071,0.077,0.148,0.0,0.167,2.0
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,621072,Nick Travieso,Nicholas,Travieso,Nick,N Travieso,P,23,31,24,2,0,0,0,0,0,0,1,0,8,2,6,0,6,0,0,0,13,7,4,1,2,0,7,1,0,0,1,106,47,12,22,0,0,0.083,0.04,0.083,0.123,0.0,0.125,1.857
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,607219,Sal Romano,Salvatore,Romano,Sal,S Romano,P,28,41,34,2,1,0,0,0,0,0,0,0,10,3,8,2,7,0,0,1,26,3,3,0,0,0,18,2,0,0,0,131,62,15,31,0,0,0.059,0.0,0.088,0.088,0.029,0.083,8.667
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592120,Barrett Astin,Barrett,Astin,Barrett,B Astin,P,38,20,17,1,0,0,0,1,0,0,0,0,6,1,5,0,3,0,0,0,6,7,4,0,3,0,10,1,0,0,0,69,35,10,14,0,0,0.059,0.0,0.059,0.059,0.0,0.091,0.857
2016,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,591701,Alejandro Chacin,David,Chacin,Alejandro,A Chacin,P,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
