season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,465784,Everth Cabrera,Everth,Cabrera,Everth,E Cabrera,SS,7,28,23,9,1,1,0,4,4,3,5,0,2,12,6,0,0,0,0,2,9,3,0,1,2,0,6,4,0,0,5,47,26,3,21,0,0,0.391,0.179,0.522,0.701,0.13,0.429,3.0
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,523253,Logan Forsythe,John,Forsythe,Logan,L Forsythe,2B/3B,66,305,236,76,13,3,8,30,6,2,61,3,48,119,41,9,0,1,7,24,66,47,35,7,5,0,106,23,22,0,31,606,301,105,189,2,1,0.322,0.226,0.504,0.73,0.182,0.376,1.404
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,518532,Sawyer Carroll,Swain,Carroll,Sawyer,S Carroll,RF,37,174,147,47,15,5,2,42,4,2,22,1,33,78,33,2,0,4,1,22,31,40,32,3,5,0,60,12,27,0,8,315,191,69,118,1,0,0.32,0.155,0.531,0.686,0.211,0.388,0.775
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,543083,James Darnell,James,Darnell,James,J Darnell,3B,60,269,235,69,18,2,13,43,3,1,30,0,38,130,45,2,1,1,2,33,68,62,39,17,6,0,102,21,31,0,17,470,286,83,199,5,3,0.294,0.123,0.553,0.676,0.26,0.303,1.097
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,453368,Lance Zawadzki,Lance,Zawadzki,Lance,L Zawadzki,2B/SS,36,164,145,40,6,2,10,34,3,1,18,2,29,80,24,0,0,0,1,18,41,35,24,10,1,0,60,15,18,0,7,283,189,71,116,2,0,0.276,0.116,0.552,0.668,0.276,0.283,1.171
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,452989,Edgar Gonzalez,Edgar,Gonzalez,Edgar,E Gonzalez,2B,5,15,14,4,1,0,1,3,0,1,1,0,6,8,2,0,0,0,0,2,2,2,2,0,0,0,4,2,2,0,0,30,24,16,8,1,0,0.286,0.067,0.571,0.638,0.286,0.429,1.0
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,518558,Matt Clark,Matthew,Clark,Matt,M Clark,1B,67,286,250,73,13,3,13,46,2,0,28,0,62,131,37,5,0,4,4,29,52,67,47,16,4,0,106,16,31,0,26,530,344,145,192,2,0,0.292,0.126,0.524,0.65,0.232,0.335,0.776
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,446208,Luis Martinez,Luis,Martinez,Luis,L Martinez,C,83,321,280,84,20,0,4,41,2,1,34,0,58,116,47,12,0,0,7,24,90,48,36,6,6,0,131,26,28,0,30,563,365,129,222,2,0,0.3,0.128,0.414,0.542,0.114,0.367,1.875
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,453595,Brian Joynt,Brian,Joynt,Brian,B Joynt,3B/RF,28,118,112,29,6,2,6,19,1,0,4,0,36,57,15,1,0,1,1,14,20,28,13,11,4,0,64,7,12,0,10,214,175,94,77,0,0,0.259,0.051,0.509,0.56,0.25,0.324,0.714
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,451803,Colt Morton,Kristopher,Morton,Colt,C Morton,C,11,41,36,8,4,1,1,5,0,0,4,0,10,17,4,0,0,0,1,6,5,13,7,5,1,0,20,2,6,0,0,74,49,19,26,2,0,0.222,0.122,0.472,0.594,0.25,0.28,0.385
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,425904,Luis Antonio Rodriguez,Luis,Rodriguez,Luis Antonio,L Rodriguez,SS,4,14,14,4,0,0,1,1,0,0,0,0,2,7,5,2,0,0,0,1,5,3,1,2,0,0,6,0,2,0,2,21,14,0,12,0,0,0.286,0.0,0.5,0.5,0.214,0.273,1.667
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,446243,Danny Payne,Daniel,Payne,Danny,D Payne,OF/LF,114,451,364,89,22,3,8,41,18,9,79,2,106,141,58,5,2,3,3,33,97,77,49,21,7,0,184,30,30,0,29,941,482,204,263,11,0,0.245,0.189,0.387,0.576,0.143,0.32,1.26
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,518544,Brad Chalk,Bradley,Chalk,Brad,B Chalk,OF/CF,130,585,525,158,21,12,2,63,33,8,41,0,72,209,86,4,11,2,6,35,139,169,103,50,16,0,187,74,38,1,45,873,641,167,466,8,0,0.301,0.085,0.398,0.483,0.097,0.344,0.822
2009,103,LE,Lake Elsinore Storm,110,CAL,13,A+,543904,Beamer Weems,William,Weems,Beamer,B Weems,SS,108,456,359,91,21,3,3,44,10,5,76,0,76,127,57,6,5,1,13,27,113,85,64,16,5,2,135,32,29,0,30,854,453,152,289,8,0,0.253,0.2,0.354,0.554,0.1,0.313,1.329
