season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2009,102,RR,Round Rock Express,112,PCL,11,AAA,446474,Edwin Maysonet,Edwin,Maysonet,Edwin,E Maysonet,SS/2B,59,217,187,21,44,11,0,1,14,3,0,26,0,39,58,32,6,2,1,1,12,51,56,35,13,8,0,83,17,6,1,20,887,369,55,151,2,0,0.235,0.13,0.31,0.44,0.075,0.291,0.911
2009,102,RR,Round Rock Express,112,PCL,11,AAA,461867,Lou Santangelo,Louis,Santangelo,Lou,L Santangelo,C,84,294,269,24,57,18,2,5,26,0,0,21,0,79,94,32,10,1,2,1,25,71,65,38,11,16,0,116,13,16,0,28,1158,514,126,193,0,0,0.212,0.082,0.349,0.431,0.138,0.278,1.092
2009,102,RR,Round Rock Express,112,PCL,11,AAA,458665,Chad Spann,Charles,Spann,Chad,C Spann,3B/X,63,142,130,17,32,5,0,1,8,0,0,10,1,32,40,11,1,0,0,2,6,28,38,21,9,8,0,40,9,2,0,21,550,277,81,98,4,0,0.246,0.085,0.308,0.393,0.062,0.32,0.737
2009,102,RR,Round Rock Express,112,PCL,11,AAA,400136,Jason Smith,Jason,Smith,Jason,J Smith,2B,83,285,262,32,52,6,2,6,28,11,2,13,1,83,80,39,0,4,3,3,14,62,72,52,9,11,0,116,16,9,0,27,1078,554,184,186,4,0,0.198,0.068,0.305,0.373,0.107,0.261,0.861
2009,102,RR,Round Rock Express,112,PCL,11,AAA,457524,Eli Iorg,Eli,Iorg,Eli,E Iorg,OF/X,20,44,43,3,9,2,1,0,4,1,0,1,0,13,13,7,0,0,0,0,3,14,7,2,5,0,0,22,4,2,0,3,131,81,31,30,1,0,0.209,0.023,0.302,0.325,0.093,0.3,2.0
2009,102,RR,Round Rock Express,112,PCL,11,AAA,407840,Brandon Backe,Brandon,Backe,Brandon,B Backe,P,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0.0,0.5,0.0,0.5,0.0,0.0,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,451769,Ryan McKeller,Ryan,McKeller,Ryan,R McKeller,P,17,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0.0,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,279827,Humberto Quintero,Humberto,Quintero,Humberto,H Quintero,C,4,12,10,0,1,1,0,0,1,0,0,0,0,4,2,0,0,0,0,2,1,4,1,0,0,1,0,3,0,1,0,0,48,27,5,6,0,0,0.1,0.167,0.2,0.367,0.1,0.167,4.0
2009,102,RR,Round Rock Express,112,PCL,11,AAA,450264,Josh Muecke,Joshua,Muecke,Josh,J Muecke,P,33,33,27,4,4,1,0,0,1,0,0,4,0,9,5,2,0,2,0,0,1,14,2,1,0,1,0,7,2,1,0,1,150,51,11,20,1,0,0.148,0.129,0.185,0.314,0.037,0.222,7.0
2009,102,RR,Round Rock Express,112,PCL,11,AAA,150398,Geoff Blum,Geoffrey,Blum,Geoff,G Blum,3B,2,7,7,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,4,1,2,1,0,2,1,0,0,0,29,12,2,6,0,0,0.143,0.0,0.286,0.286,0.143,0.167,0.25
2009,102,RR,Round Rock Express,112,PCL,11,AAA,434590,Yorman Bazardo,Yorman,Bazardo,Yorman,Y Bazardo,P,23,37,30,3,3,0,0,1,2,0,0,4,0,12,6,6,2,3,0,0,1,14,4,3,0,1,0,23,1,2,0,0,139,56,15,21,0,0,0.1,0.118,0.2,0.318,0.1,0.118,3.5
2009,102,RR,Round Rock Express,112,PCL,11,AAA,462956,Felipe Paulino,Felipe,Paulino,Felipe,F Paulino,P,7,7,7,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,30,7,2,3,0,0,0.143,0.0,0.143,0.143,0.0,0.333,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,457886,Jeremy Johnson,Jeremy,Johnson,Jeremy,J Johnson,P,21,23,20,0,2,0,0,0,2,0,0,2,0,5,2,2,0,1,0,0,0,12,2,1,1,0,0,13,1,0,0,1,89,28,7,16,0,0,0.1,0.091,0.1,0.191,0.0,0.133,6.0
2009,102,RR,Round Rock Express,112,PCL,11,AAA,111213,Aaron Boone,Aaron,Boone,Aaron,A Boone,3B/1B,4,11,11,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4,5,2,3,0,0,6,0,0,0,1,41,19,2,10,0,0,0.091,0.0,0.091,0.091,0.0,0.1,0.8
2009,102,RR,Round Rock Express,112,PCL,11,AAA,502032,Bud Norris,David,Norris,Bud,B Norris,P,19,27,23,1,2,0,0,0,0,0,0,0,0,8,2,4,0,4,0,0,0,14,3,2,1,0,0,10,2,0,0,0,84,42,13,19,1,0,0.087,0.0,0.087,0.087,0.0,0.133,4.667
2009,102,RR,Round Rock Express,112,PCL,11,AAA,434642,Mark McLemore,Mark,McLemore,Mark,M McLemore,P,18,24,22,0,1,0,0,0,0,0,0,0,0,10,1,2,0,2,0,0,0,13,0,0,0,0,0,9,0,1,0,0,114,42,12,14,0,0,0.045,0.0,0.045,0.045,0.0,0.083,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,464244,Alberto Arias,Alberto,Arias,Alberto,A Arias,P,4,5,5,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,22,12,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,110859,Armando Benitez,Armando,Benitez,Armando,A Benitez,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,111492,Doug Brocail,Douglas,Brocail,Doug,D Brocail,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,445069,T.J. Burton,Timothy,Burton,T.J.,T Burton,P,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,430664,Casey Daigle,Sean,Daigle,Casey,C Daigle,P,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,407791,Brendan Donnelly,Brendan,Donnelly,Brendan,B Donnelly,P,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,451590,Evan Englebrook,Evan,Englebrook,Evan,E Englebrook,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,518679,Jonathon Fixler,Jonathon,Fixler,Jonathon,J Fixler,C,2,7,7,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,40,22,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2009,102,RR,Round Rock Express,112,PCL,11,AAA,445246,Jeff Fulchino,Jeffrey,Fulchino,Jeff,J Fulchino,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,407783,Geoff Geary,Geoffrey,Geary,Geoff,G Geary,P,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,463645,Sammy Gervacio,Samuel,Gervacio,Sammy,S Gervacio,P,39,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,454535,Clay Hensley,Clayton,Hensley,Clay,C Hensley,P,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,460274,Tyler Lumsden,Tyler,Lumsden,Tyler,T Lumsden,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,119215,Brian Moehler,Brian,Moehler,Brian,B Moehler,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,461377,Neal Musser,Neal,Musser,Neal,N Musser,P,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,102,RR,Round Rock Express,112,PCL,11,AAA,406301,Chad Paronto,Chad,Paronto,Chad,C Paronto,P,44,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,452724,Billy Sadler,William,Sadler,Billy,B Sadler,P,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,5,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,448200,Chris Sampson,Christopher,Sampson,Chris,C Sampson,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,102,RR,Round Rock Express,112,PCL,11,AAA,449079,Wesley Wright,Dequam,Wright,Wesley,W Wright,P,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,452784,Tommy Everidge,Thomas,Everidge,Tommy,T Everidge,1B,52,229,201,39,74,15,1,12,41,0,0,23,0,34,127,37,7,0,4,1,28,57,40,27,8,5,0,85,16,29,0,29,853,368,73,171,3,0,0.368,0.122,0.632,0.754,0.264,0.39,1.425
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,488798,Ben Copeland,Benjamin,Copeland,Ben,B Copeland,LF/CF,1,4,4,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,15,8,0,4,0,0,0.5,0.0,0.5,0.5,0.0,0.5,1.0
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,517810,Joel Galarraga,Joel,Galarraga,Joel,J Galarraga,C/DH,13,50,42,9,15,3,1,0,6,0,1,6,0,10,20,7,1,1,0,1,4,13,5,4,0,1,0,22,9,2,0,4,208,92,18,33,1,1,0.357,0.143,0.476,0.619,0.119,0.469,2.6
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,452221,Eric Patterson,Eric,Patterson,Eric,E Patterson,LF/2B,110,530,466,91,143,29,11,12,56,43,6,52,3,81,230,55,2,6,4,2,52,98,154,106,30,18,0,147,33,51,2,57,2132,953,168,395,3,2,0.307,0.111,0.494,0.605,0.187,0.347,0.636
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,477165,Brett Wallace,Brett,Wallace,Brett,B Wallace,1B/3B,44,203,182,32,55,10,0,9,28,1,1,14,4,40,92,39,5,0,2,5,19,52,37,20,8,9,0,91,17,22,0,16,703,378,89,144,2,1,0.302,0.103,0.505,0.608,0.203,0.341,1.405
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,488811,Aaron Cunningham,Aaron,Cunningham,Aaron,A Cunningham,LF,83,375,334,62,101,24,1,11,48,11,4,33,0,74,160,60,5,1,2,5,36,72,90,62,13,15,0,150,38,28,1,34,1438,651,141,263,6,0,0.302,0.107,0.479,0.586,0.177,0.359,0.8
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435558,Daric Barton,Daric,Barton,Daric,D Barton,1B,70,313,253,48,66,21,1,9,48,1,0,45,2,43,116,42,2,2,4,9,31,56,94,60,24,10,0,83,14,26,0,26,1248,486,74,216,1,0,0.261,0.186,0.458,0.644,0.198,0.278,0.596
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,454998,Matt Carson,Matt,Carson,Matt,M Carson,RF/CF,118,493,440,68,116,29,3,25,77,15,4,38,1,94,226,76,6,4,5,6,57,128,111,66,27,18,0,192,33,45,1,37,1879,876,212,355,9,0,0.264,0.1,0.514,0.614,0.25,0.279,1.153
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,474892,Chris Carter,Vernon,Carter,Chris,C Carter,1B,13,58,54,7,14,2,0,4,14,0,1,3,0,14,28,12,1,0,1,0,6,10,17,15,2,0,0,25,3,6,0,5,213,117,33,41,2,0,0.259,0.069,0.519,0.588,0.259,0.27,0.588
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,448281,Sean Doolittle,Sean,Doolittle,Sean,S Doolittle,P/RF,28,121,105,17,28,5,1,4,14,0,1,15,1,23,47,9,1,0,0,1,10,33,21,13,4,4,0,40,7,9,1,11,504,189,42,82,1,0,0.267,0.132,0.448,0.58,0.181,0.308,1.571
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,276347,Eric Munson,Eric,Munson,Eric,E Munson,3B/C,99,415,351,50,93,22,2,13,68,0,1,54,2,71,158,72,10,1,6,3,37,89,105,71,26,8,0,194,22,35,1,35,1632,698,163,287,0,1,0.265,0.152,0.45,0.602,0.185,0.293,0.848
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,489232,Anthony Recker,Anthony,Recker,Anthony,A Recker,C,78,306,272,30,71,11,2,12,45,2,0,28,0,80,122,43,4,3,1,2,25,73,52,34,13,5,0,120,16,25,0,30,1300,549,127,196,5,0,0.261,0.102,0.449,0.551,0.188,0.326,1.404
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,459941,Travis Buck,Travis,Buck,Travis,T Buck,RF,62,266,232,37,63,13,3,5,29,3,1,23,1,44,97,45,2,2,4,5,21,55,76,50,19,7,0,105,19,16,1,27,944,453,86,194,5,0,0.272,0.121,0.418,0.539,0.147,0.31,0.724
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,456121,Chris Denorfia,Christopher,Denorfia,Chris,C Denorfia,RF/LF,107,474,432,62,117,18,5,9,49,15,6,31,0,52,172,78,15,4,6,1,32,162,111,76,19,16,0,199,52,27,2,36,1652,704,121,390,9,0,0.271,0.081,0.398,0.479,0.127,0.286,1.459
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,460060,Cliff Pennington,Clifton,Pennington,Cliff,C Pennington,SS,99,417,360,48,95,22,3,3,40,27,4,45,1,54,132,54,2,6,4,2,28,91,130,97,24,9,0,159,34,22,1,38,1691,711,101,316,2,2,0.264,0.124,0.367,0.491,0.103,0.3,0.7
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,488676,Jeff Baisley,Jeffrey,Baisley,Jeff,J Baisley,3B,98,391,355,44,88,21,1,9,38,2,0,26,3,82,138,56,8,2,3,5,31,78,111,71,29,11,0,163,23,23,0,42,1441,693,159,278,7,1,0.248,0.087,0.389,0.476,0.141,0.296,0.703
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,472594,Yung-Chi Chen,Yung-Chi,Chen,Yung-Chi,Y Chen,2B,27,103,92,13,26,2,0,1,8,4,0,10,0,18,31,16,4,1,0,0,3,26,23,17,6,0,0,34,12,3,0,11,381,166,21,75,0,0,0.283,0.098,0.337,0.435,0.054,0.342,1.13
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,502133,Adrian Cardenas,Adrian,Cardenas,Adrian,A Cardenas,2B,51,207,183,23,46,15,2,1,24,3,2,17,0,29,68,42,4,2,3,2,18,77,36,32,2,2,0,102,16,14,1,15,779,333,47,159,2,0,0.251,0.107,0.372,0.479,0.12,0.288,2.139
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,435219,Jack Hannahan,John,Hannahan,Jack,J Hannahan,3B,21,88,81,8,18,7,0,2,11,0,1,7,0,27,31,8,0,0,0,0,9,20,16,11,3,2,0,34,5,4,0,9,402,158,41,54,2,0,0.222,0.08,0.383,0.463,0.16,0.308,1.25
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,456035,Danny Putnam,Daniel,Putnam,Danny,D Putnam,LF,39,155,143,14,35,3,1,4,21,1,1,10,1,31,52,31,2,1,1,0,8,31,48,31,13,4,0,63,14,6,0,15,585,285,60,114,4,0,0.245,0.071,0.364,0.435,0.119,0.284,0.646
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,501840,Larry Cobb,Lawrence,Cobb,Larry,L Cobb,2B,10,26,25,2,6,3,0,0,2,0,0,1,0,7,9,4,0,0,0,0,3,5,7,5,1,1,0,13,2,2,0,2,117,56,12,18,0,1,0.24,0.038,0.36,0.398,0.12,0.333,0.714
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,463610,Gregorio Petit,Gregorio,Petit,Gregorio,G Petit,2B/SS,98,398,357,45,87,18,0,5,32,0,2,26,2,83,120,60,15,7,7,1,23,110,91,65,18,8,0,171,24,23,1,39,1479,694,152,288,3,0,0.244,0.087,0.336,0.423,0.092,0.297,1.209
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,462965,Raul Padron,Raul,Padron,Raul,R Padron,C,5,16,14,2,3,0,0,0,2,0,0,2,0,7,3,2,0,0,0,0,0,2,2,2,0,0,0,7,2,1,0,0,66,40,14,7,0,0,0.214,0.125,0.214,0.339,0.0,0.429,1.0
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,407885,Mark Ellis,Mark,Ellis,Mark,M Ellis,2B,8,33,33,2,6,1,0,0,3,0,0,0,0,2,7,5,2,0,0,0,1,8,17,9,6,2,0,14,3,1,1,1,104,52,10,31,1,0,0.182,0.0,0.212,0.212,0.03,0.194,0.471
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,457444,Jay Marshall,Jay,Marshall,Jay,J Marshall,P,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,476570,Vin Mazzaro,Vincent,Mazzaro,Vin,V Mazzaro,P,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2009,105,SAC,Sacramento River Cats,112,PCL,11,AAA,465017,Alex Valdez,Alexander,Valdez,Alex,A Valdez,3B/X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2009,1210,MIN,Petroleros de Minatitlan,125,MEX,11,AAA,515189,Japhet Amador,Japhet,Amador,Japhet,Ja Amador,1B,76,327,290,47,96,18,2,16,57,1,2,28,2,41,166,50,13,1,3,5,36,102,57,40,10,7,0,108,33,29,0,34,1058,518,97,253,1,1,0.331,0.11,0.572,0.682,0.241,0.339,1.789
