season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,435338,Tadahito Iguchi,Tadahito,Iguchi,Tadahito,T Iguchi,2B,3,11,10,4,0,0,2,3,0,0,1,0,2,10,3,0,0,0,0,2,1,3,3,0,0,0,6,1,2,0,1,18,8,0,8,1,0,0.4,0.091,1.0,1.091,0.6,0.333,0.333
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,136664,Michael Barrett,Michael,Barrett,Michael,M Barrett,C,1,4,3,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,5,3,2,0,0,0.667,0.25,0.667,0.917,0.0,1.0,
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,470516,Luis Durango,Luis,Durango,Luis,L Durango,CF/LF,17,87,72,31,4,1,0,10,1,1,13,0,7,37,12,0,0,2,0,5,22,14,11,0,3,0,36,17,7,0,7,143,82,15,67,2,0,0.431,0.172,0.514,0.686,0.083,0.463,1.571
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,477177,Kellen Kulbacki,Kellen,Kulbacki,Kellen,K Kulbacki,OF/RF,84,362,304,101,18,0,20,66,1,2,47,2,52,179,54,2,0,4,7,38,65,90,51,33,6,0,120,38,38,0,25,618,384,114,256,1,0,0.332,0.16,0.589,0.749,0.257,0.343,0.722
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,453595,Brian Joynt,Brian,Joynt,Brian,B Joynt,3B,76,328,283,86,28,1,13,67,5,1,35,0,61,155,39,6,0,4,3,42,73,67,36,25,6,3,129,28,36,0,22,576,384,150,226,12,0,0.304,0.129,0.548,0.677,0.244,0.343,1.09
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,488852,Allan Dykstra,Allan,Dykstra,Allan,A Dykstra,1B/DH,7,32,24,7,1,0,1,10,0,0,7,0,7,11,3,0,0,0,1,2,3,7,5,2,0,0,9,3,1,0,3,68,35,18,17,0,1,0.292,0.25,0.458,0.708,0.167,0.375,0.429
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,451141,Jon Schemmel,Jonathan,Schemmel,Jon,J Schemmel,SS,12,36,31,10,2,0,1,3,1,0,5,0,6,15,6,0,0,0,0,3,7,8,6,1,1,0,14,3,3,0,4,66,41,16,25,0,0,0.323,0.139,0.484,0.623,0.161,0.375,0.875
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,519299,Eric Sogard,Eric,Sogard,Eric,E Sogard,2B,133,622,536,165,42,3,10,87,16,7,79,3,62,243,117,9,0,6,1,55,147,168,114,38,16,0,234,65,58,0,42,1009,614,120,480,8,1,0.308,0.138,0.453,0.591,0.146,0.33,0.875
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,503576,Sam Carter,Sam,Carter,Sam,S Carter,LF/RF,127,548,476,134,37,2,14,82,4,2,64,1,119,217,84,18,2,1,5,53,142,84,52,23,9,0,255,44,56,1,33,1009,637,255,360,14,0,0.282,0.128,0.456,0.584,0.174,0.349,1.69
2008,103,LE,Lake Elsinore Storm,110,CAL,13,A+,502262,Mitch Canham,Mitchell,Canham,Mitch,M Canham,C,113,488,417,119,28,5,8,81,13,1,66,0,73,181,82,7,1,3,1,41,115,114,73,29,12,0,224,47,33,0,39,847,517,165,348,9,0,0.285,0.144,0.434,0.578,0.149,0.327,1.009
