season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2015,1174,SC,State College Spikes,127,NYP,15,A-,664056,Harrison Bader,Harrison,Bader,Harrison,H Bader,CF/LF,7,30,29,11,2,0,2,4,2,0,0,0,5,19,10,1,0,0,1,4,6,7,3,2,2,0,17,5,2,0,4,106,49,8,24,0,0,0.379,0.033,0.655,0.688,0.276,0.409,0.857
2015,1174,SC,State College Spikes,127,NYP,15,A-,663315,Danny Martin,Daniel,Martin,Danny,D Martin,2B,14,57,46,14,1,3,1,8,1,2,6,0,11,24,5,0,2,1,2,5,9,15,9,4,2,0,13,7,3,0,4,185,87,25,38,1,0,0.304,0.164,0.522,0.686,0.217,0.371,0.6
2015,1174,SC,State College Spikes,127,NYP,15,A-,665137,Orlando Olivera,Orlando,Olivera,Orlando,O Olivera,RF,42,156,144,50,8,1,5,24,0,0,11,0,20,75,29,1,0,0,1,14,40,34,20,12,2,0,62,19,13,2,16,495,244,58,124,2,0,0.347,0.077,0.521,0.598,0.174,0.378,1.176
2015,1174,SC,State College Spikes,127,NYP,15,A-,656485,Casey Grayson,Casey,Grayson,Casey,C Grayson,1B,73,298,250,77,18,2,2,38,1,0,46,4,64,105,40,3,1,1,0,22,60,51,30,7,14,0,127,24,9,0,44,1192,472,104,188,4,0,0.308,0.158,0.42,0.578,0.112,0.405,1.176
2015,1174,SC,State College Spikes,127,NYP,15,A-,591696,Ronnierd Garcia,Ronnierd,Garcia,Ronnierd,R Garcia,3B,39,139,128,39,9,1,2,22,0,2,7,0,28,56,26,4,1,2,1,12,33,31,17,11,3,0,73,13,9,0,17,471,232,53,103,0,1,0.305,0.072,0.438,0.51,0.133,0.37,1.065
2015,1174,SC,State College Spikes,127,NYP,15,A-,665122,R.J. Dennard,Richard,Dennard,R.J.,R Dennard,1B/DH,42,140,124,31,8,0,2,15,0,1,16,2,26,45,26,1,0,0,0,10,34,33,18,10,5,0,51,8,8,0,15,518,235,64,98,1,0,0.25,0.114,0.363,0.477,0.113,0.302,1.03
2015,1174,SC,State College Spikes,127,NYP,15,A-,664183,Jesse Jenner,Jesse,Jenner,Jesse,J Jenner,C,40,147,124,31,3,0,2,10,1,1,13,1,13,40,21,5,0,1,9,5,48,33,21,8,4,0,70,12,6,0,13,471,220,42,112,2,0,0.25,0.156,0.323,0.479,0.073,0.264,1.455
2015,1174,SC,State College Spikes,127,NYP,15,A-,591697,Jhohan Acevedo,Jhohan,Acevedo,Jhohan,J Acevedo,CF,43,161,151,39,11,4,0,19,2,4,4,0,28,58,29,1,2,2,2,15,35,53,29,15,9,0,62,17,11,0,11,523,308,67,127,3,0,0.258,0.05,0.384,0.434,0.126,0.312,0.66
2015,1174,SC,State College Spikes,127,NYP,15,A-,600951,Leobaldo Pina,Leobaldo,Pina,Leobaldo,L Piña,SS,69,289,262,68,12,2,2,33,1,1,16,0,52,90,49,4,3,4,4,16,79,70,43,15,12,0,130,32,13,0,23,950,476,105,217,6,1,0.26,0.084,0.344,0.428,0.084,0.311,1.129
2015,1174,SC,State College Spikes,127,NYP,15,A-,608422,Jose Godoy,Jose,Godoy,Jose,J Godoy,C,36,126,107,25,7,1,0,18,0,0,14,0,15,34,24,5,0,2,3,8,46,23,13,6,4,0,49,5,2,0,18,431,206,24,94,3,0,0.234,0.151,0.318,0.469,0.084,0.266,2.0
2015,1174,SC,State College Spikes,127,NYP,15,A-,658256,Michael Pritchard,Michael,Pritchard,Michael,M Pritchard,LF,71,291,258,67,13,1,0,13,15,3,28,0,28,82,50,9,3,1,1,14,112,55,32,9,14,0,99,35,6,0,26,969,453,49,234,2,0,0.26,0.104,0.318,0.422,0.058,0.29,2.036
