season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,642002,Michael Reed,Michael,Reed,Michael,M Reed,OF/LF,79,343,315,102,21,7,12,47,33,7,24,0,84,173,40,5,1,2,1,40,66,66,42,13,11,0,108,37,24,2,39,1192,624,189,234,4,1,0.324,0.079,0.549,0.628,0.225,0.407,1.0
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,668888,Hudson Potts,Hudson,Potts,Hudson,H Potts,3B,106,453,406,114,35,1,17,58,3,1,37,1,112,202,53,8,1,2,7,53,102,81,52,19,10,0,159,30,34,0,50,1745,794,240,297,11,1,0.281,0.102,0.498,0.6,0.217,0.348,1.259
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,676946,Matthew Batten,Matthew,Batten,Matthew,M Batten,2B,13,47,41,14,2,0,0,4,1,0,6,0,12,16,5,0,0,0,0,2,10,5,3,2,0,0,22,7,1,0,6,190,84,18,29,1,0,0.341,0.128,0.39,0.518,0.049,0.483,2.0
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,595978,Austin Hedges,Austin,Hedges,Austin,A Hedges,C,4,14,12,4,1,0,0,1,0,0,1,0,1,5,2,0,0,1,0,1,4,4,3,1,0,0,4,0,1,1,2,51,29,10,12,0,0,0.333,0.143,0.417,0.56,0.083,0.333,1.0
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,571976,Wil Myers,William,Myers,Wil,W Myers,RF,4,15,14,2,0,0,2,3,0,0,1,0,3,8,4,1,0,0,0,2,5,4,3,0,1,0,7,0,2,0,0,57,25,7,11,0,0,0.143,0.067,0.571,0.638,0.429,0.0,1.25
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,650531,Brad Zunica,Bradley,Zunica,Brad,B Zunica,1B,123,497,431,108,20,3,17,60,0,0,53,1,148,185,56,8,0,5,8,40,85,95,57,21,17,0,178,31,32,0,45,2012,989,331,288,3,0,0.251,0.133,0.429,0.562,0.179,0.336,0.895
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,670410,Nate Easley,Nathaniel,Easley,Nate,N Easley,LF,102,396,355,97,26,4,5,44,10,4,37,0,90,146,46,5,0,3,1,35,65,106,66,19,21,0,134,35,24,1,37,1537,766,204,268,4,1,0.273,0.104,0.411,0.515,0.138,0.35,0.613
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,663933,Michael Curry,Michael,Curry,Michael,M Curry,C/LF,2,8,8,3,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,2,2,1,0,1,0,2,2,0,0,1,27,12,2,7,0,0,0.375,0.0,0.375,0.375,0.0,0.429,1.0
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,658668,Edward Olivares,Edward,Olivares,Edward,E Olivares,LF/CF,129,575,531,147,25,10,12,62,21,8,29,0,102,228,78,9,1,6,8,47,146,143,78,36,29,0,176,60,36,0,51,2081,1094,257,436,8,0,0.277,0.075,0.429,0.504,0.153,0.319,1.021
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,620443,Luis Torrens,Luis,Torrens,Luis,L Torrens,C,122,515,475,133,36,3,6,73,1,1,26,0,77,193,75,13,0,8,6,45,148,125,88,16,21,0,216,42,29,0,62,1780,944,188,406,11,0,0.28,0.078,0.406,0.484,0.126,0.318,1.184
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,671250,Jorge Ona,Jorge,Ona,Jorge,J Ona,OF/RF,100,410,368,88,24,2,8,44,0,2,33,1,110,140,59,15,0,2,7,34,101,71,47,11,13,0,165,27,25,0,36,1512,772,224,260,7,2,0.239,0.102,0.38,0.482,0.141,0.317,1.423
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,670128,Taylor Kohlwey,Taylor,Kohlwey,Taylor,T Kohlwey,RF,17,54,46,9,3,0,2,9,1,0,5,0,17,18,8,1,1,1,1,5,9,13,7,6,0,0,29,3,3,0,3,225,90,25,31,2,0,0.196,0.132,0.391,0.523,0.196,0.25,0.692
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,666703,Eguy Rosario,Eguy,Rosario,Eguy,E Rosario,3B/2B,121,505,457,109,28,1,9,45,9,8,38,0,119,166,61,9,0,2,8,38,123,108,64,28,16,0,175,50,23,0,36,1914,923,283,340,6,0,0.239,0.095,0.363,0.458,0.125,0.302,1.139
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,669106,Chris Baker,Christopher,Baker,Chris,C Baker,SS,64,238,218,54,10,2,4,27,3,0,13,1,68,80,32,3,2,1,4,16,45,54,36,10,8,0,98,16,15,2,21,834,426,134,153,3,0,0.248,0.076,0.367,0.443,0.119,0.34,0.833
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,621522,Marcus Greene Jr.,Marcus,Greene,Marcus,M Greene,C,51,186,168,43,7,0,2,21,0,0,17,0,45,56,19,4,0,0,1,9,41,39,20,12,7,0,69,23,8,0,12,765,331,100,123,2,0,0.256,0.097,0.333,0.43,0.077,0.339,1.051
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,665913,Kelvin Melean,Kelvin,Melean,Kelvin,K Melean,3B/SS,49,190,175,46,9,1,0,13,2,0,7,0,42,57,23,4,3,1,4,10,47,44,19,16,9,0,83,16,8,0,22,705,355,76,137,3,0,0.263,0.064,0.326,0.39,0.063,0.343,1.068
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,650839,Ruddy Giron,Ruddy,Giron,Ruddy,R Giron,SS/2B,57,222,212,54,12,1,2,24,2,2,6,0,51,74,36,8,1,2,1,15,67,43,25,9,9,0,113,26,7,0,21,726,395,109,164,4,0,0.255,0.041,0.349,0.39,0.094,0.323,1.558
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,656289,Michael Cantu,Michael,Cantu,Michael,M Cantu,C,11,39,36,7,0,0,2,4,0,0,3,0,13,13,5,2,0,0,0,2,6,10,3,4,3,0,21,2,3,0,2,153,65,16,23,0,0,0.194,0.077,0.361,0.438,0.167,0.238,0.6
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,643229,Rod Boykin,Roderick,Boykin,Rod,R Boykin,CF/LF,36,136,128,26,5,2,2,17,2,3,4,0,61,41,15,2,1,1,2,9,27,16,8,3,5,0,62,7,8,0,11,547,268,108,69,3,0,0.203,0.052,0.32,0.372,0.117,0.364,1.688
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,621487,A.J. Kennedy,Allan,Kennedy,A.J.,A Kennedy,C,21,78,73,15,4,0,1,8,0,0,4,0,22,22,8,1,0,0,1,5,13,23,18,5,0,0,26,6,6,0,3,297,171,71,51,0,0,0.205,0.064,0.301,0.365,0.096,0.28,0.565
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,642707,Allen Cordoba,Allen,Cordoba,Allen,A Córdoba,SS,45,164,155,32,6,2,2,16,3,4,4,0,46,48,22,3,1,2,2,10,39,41,29,8,4,0,68,13,8,0,11,601,325,111,112,4,0,0.206,0.049,0.31,0.359,0.103,0.275,0.951
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,661404,Luis Guzman,Luis,Guzman,Luis,L Guzman,SS/3B,14,47,40,6,2,1,0,3,1,0,7,0,11,10,5,1,0,0,0,3,12,11,9,1,1,0,16,2,1,0,3,184,73,22,29,0,1,0.15,0.149,0.25,0.399,0.1,0.207,1.091
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,676864,Robbie Podorsky,Robbie,Podorsky,Robbie,R Podorsky,LF,5,19,19,4,0,1,0,2,1,1,0,0,4,6,3,0,0,0,0,1,8,3,2,1,0,0,11,3,1,0,0,65,35,10,15,1,0,0.211,0.0,0.316,0.316,0.105,0.267,2.667
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,677221,Hunter Jarmon,Hunter,Jarmon,Hunter,H Jarmon,OF/LF,9,34,32,6,1,0,0,1,0,0,2,0,11,7,2,0,0,0,0,1,11,4,3,1,0,0,19,5,1,0,0,136,54,14,21,1,0,0.188,0.059,0.219,0.278,0.031,0.286,2.75
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,670357,Deion Tansel,Deion,Tansel,Deion,D Tansel,SS/2B,2,7,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,0,1,1,0,6,1,0,0,0,28,11,2,5,0,0,0.167,0.143,0.167,0.31,0.0,0.2,1.0
2018,103,LE,Lake Elsinore Storm,110,CAL,13,A+,676797,Greg Lambert,Greg,Lambert,Greg,G Lambert,CF/RF,10,35,31,2,0,0,0,1,0,0,3,0,17,2,4,0,1,0,0,0,7,6,4,2,0,0,21,1,1,0,0,136,69,32,15,1,0,0.065,0.088,0.065,0.153,0.0,0.143,1.167
2018,249,CAR,Carolina Mudcats,122,CAR,13,A+,545338,Nick Franklin,Nicholas,Franklin,Nick,N Franklin,2B,3,14,11,7,2,1,1,4,0,0,3,0,2,14,2,0,0,0,0,4,0,2,1,1,0,0,0,0,2,0,5,54,21,9,9,0,0,0.636,0.214,1.273,1.487,0.636,0.75,0.0
2018,249,CAR,Carolina Mudcats,122,CAR,13,A+,669374,Keston Hiura,Keston,Hiura,Keston,K Hiura,1B/DH,50,228,206,66,16,3,7,23,4,6,14,1,47,109,34,4,0,1,7,26,53,41,29,9,3,0,89,17,14,0,35,901,449,107,160,5,3,0.32,0.096,0.529,0.625,0.209,0.386,1.293
2018,249,CAR,Carolina Mudcats,122,CAR,13,A+,677031,Robie Rojas,Ruperto,Rojas,Robie,R Rojas,C,13,44,37,13,2,0,0,5,0,0,6,0,15,15,3,0,0,0,1,2,5,4,2,0,2,0,21,5,0,0,8,189,84,25,22,0,0,0.351,0.159,0.405,0.564,0.054,0.591,1.25
2018,249,CAR,Carolina Mudcats,122,CAR,13,A+,669450,Cooper Hummel,Cooper,Hummel,Cooper,C Hummel,RF/DH,103,404,327,85,25,0,8,50,3,1,63,0,93,134,42,3,1,1,12,33,69,82,54,15,13,0,147,21,15,0,49,1604,652,188,236,5,0,0.26,0.189,0.41,0.599,0.15,0.339,0.841
