season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,576397,Jedd Gyorko,Jedd,Gyorko,Jedd,J Gyorko,2B,2,7,7,4,1,0,0,1,0,0,0,0,1,5,1,0,0,0,0,1,1,1,1,0,0,0,3,1,2,0,1,21,11,4,6,0,0,0.571,0.0,0.714,0.714,0.143,0.667,1.0
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,594888,Robert Kral,Robert,Kral,Robert,R Kral,C,80,340,269,77,16,5,13,45,2,0,63,2,51,142,43,2,0,3,5,34,61,83,50,21,12,0,114,22,26,0,29,953,397,111,221,2,0,0.286,0.209,0.528,0.737,0.242,0.308,0.735
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,572698,Jeremy Baltz,Jeremy,Baltz,Jeremy,J Baltz,LF,67,292,262,81,19,2,10,54,2,1,22,1,58,134,39,8,0,3,5,31,58,68,43,14,11,0,124,23,29,0,29,832,450,129,207,1,1,0.309,0.103,0.511,0.614,0.202,0.36,0.853
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,501857,Bridger Hunt,Bridger,Hunt,Bridger,B Hunt,CF/SS,17,92,83,28,4,0,2,13,2,2,8,0,5,38,13,0,1,0,0,6,26,25,16,5,4,0,27,10,4,0,14,228,135,23,79,2,0,0.337,0.088,0.458,0.546,0.12,0.342,1.04
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,607054,Jace Peterson,Jace,Peterson,Jace,J Peterson,3B/SS,113,496,423,128,17,13,7,66,42,10,54,0,58,192,86,6,7,7,5,37,176,75,52,10,13,0,167,51,33,0,44,1368,642,113,379,7,0,0.303,0.135,0.454,0.589,0.151,0.332,2.347
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,594882,A.J. Kirby-Jones,Antwoin,Kirby-Jones,A.J.,A Kirby-Jones,1B,46,199,172,45,11,1,8,45,0,1,22,0,54,82,20,5,0,2,3,20,39,36,22,12,2,0,87,13,18,0,14,727,297,108,120,0,0,0.262,0.136,0.477,0.613,0.215,0.33,1.083
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,607357,Jeremy Rodriguez,Jeremy,Rodriguez,Jeremy,J Rodriguez,C,36,134,105,31,7,1,0,13,1,0,27,0,17,40,15,1,0,0,2,8,34,23,16,6,1,0,28,7,9,0,15,396,168,36,88,2,0,0.295,0.216,0.381,0.597,0.086,0.352,1.478
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,605486,Cory Spangenberg,Cory,Spangenberg,Cory,C Spangenberg,3B/2B,54,253,226,67,13,6,4,31,17,3,23,1,51,104,21,1,3,0,1,23,71,40,26,9,5,0,74,35,13,0,19,647,357,112,178,6,1,0.296,0.096,0.46,0.556,0.164,0.368,1.775
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,575928,Corey Adamson,Corey,Adamson,Corey,C Adamson,RF,17,78,70,21,4,3,0,7,8,1,7,0,16,31,13,1,0,0,1,7,22,11,6,3,2,0,33,11,3,0,7,208,109,27,54,0,1,0.3,0.103,0.443,0.546,0.143,0.389,2.0
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,592611,Lee Orr,Marvin,Orr,Lee,L Orr,1B,70,289,268,74,17,4,10,36,8,4,17,0,92,129,26,4,0,0,4,31,54,48,27,13,8,0,115,19,26,1,28,855,486,226,176,2,0,0.276,0.073,0.481,0.554,0.205,0.386,1.125
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,593772,Yeison Asencio,Yeison,Asencio,Yeison,Y Asencio,RF,57,257,243,72,20,2,5,44,1,1,10,0,29,111,34,4,0,4,0,27,89,57,33,16,8,0,105,31,21,0,20,549,383,91,218,7,0,0.296,0.054,0.457,0.511,0.16,0.315,1.561
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,543191,Kyle Gaedele,Kyle,Gaedele,Kyle,K Gaedele,LF,127,508,450,115,26,9,13,57,27,7,43,0,128,198,57,9,2,4,9,48,116,97,57,29,11,0,210,37,34,1,43,1488,792,290,328,13,0,0.256,0.111,0.44,0.551,0.184,0.326,1.196
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,595978,Austin Hedges,Austin,Hedges,Austin,A Hedges,C,66,266,233,63,22,1,4,30,5,4,22,0,45,99,36,7,1,4,6,27,59,71,38,23,10,0,114,17,18,1,27,766,398,97,193,3,1,0.27,0.121,0.425,0.546,0.155,0.314,0.831
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,608671,Travis Jankowski,Travis,Jankowski,Travis,T Jankowski,LF/CF,122,556,493,141,19,6,1,38,71,14,54,0,96,175,65,3,3,4,2,26,177,86,53,7,26,0,179,74,18,0,49,1561,762,198,404,14,0,0.286,0.108,0.355,0.463,0.069,0.35,2.058
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,623247,Chris Burke,Christopher,Burke,Chris,C Burke,3B/2B,24,97,87,24,7,0,0,15,1,1,7,0,26,31,11,2,0,0,3,7,20,17,11,4,2,0,46,12,7,0,5,250,146,55,61,3,0,0.276,0.103,0.356,0.459,0.08,0.393,1.176
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,518751,B.J. Guinn,Brian,Guinn,B.J.,B Guinn,SS/2B,96,371,321,81,13,8,4,45,7,8,32,0,79,122,56,3,10,4,4,25,94,81,59,17,5,0,138,38,17,1,25,1026,529,150,256,5,0,0.252,0.111,0.38,0.491,0.128,0.318,1.16
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,572072,Ronnie Richardson,Ronnie,Richardson,Ronnie,R Richardson,CF/LF,16,64,57,12,2,2,1,4,0,1,6,0,12,21,6,1,0,0,1,5,17,16,11,3,2,0,17,7,2,0,3,198,84,23,45,2,0,0.211,0.109,0.368,0.477,0.158,0.25,1.062
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,592144,Wynton Bernard,Wynton,Bernard,Wynton,W Bernard,OF/LF,4,15,14,3,0,1,0,0,0,1,1,0,2,5,1,0,0,0,0,1,6,3,2,1,0,0,3,2,0,0,1,39,20,5,12,0,0,0.214,0.067,0.357,0.424,0.143,0.25,2.0
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,592897,Duanel Jones,Duanel,Jones,Duanel,D Jones,3B,123,487,449,101,21,2,7,54,1,3,31,0,124,147,71,11,0,2,5,30,110,116,62,39,15,0,222,33,26,1,41,1325,702,250,327,6,0,0.225,0.078,0.327,0.405,0.102,0.294,0.948
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,570792,Luis Domoromo,Luis,Domoromo,Luis,L Domoromo,LF/DH,50,211,192,38,7,1,5,21,2,1,12,0,54,62,23,3,1,0,6,13,41,60,33,13,14,0,83,14,12,0,12,557,332,99,139,1,0,0.198,0.086,0.323,0.409,0.125,0.248,0.683
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,594019,Rey Bruguera,Reynaldo,Bruguera,Rey,R Bruguera,2B,8,20,18,3,1,1,0,4,0,0,1,0,6,6,2,0,0,0,1,2,8,1,0,1,0,0,10,2,0,0,1,66,27,6,12,0,0,0.167,0.1,0.333,0.433,0.167,0.25,8.0
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,452104,Chase Headley,Chase,Headley,Chase,C Headley,3B,4,12,12,3,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,3,4,1,2,1,0,5,1,1,0,1,36,21,7,10,1,0,0.25,0.0,0.333,0.333,0.083,0.3,0.75
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,607299,Justin Miller,Justin,Miller,Justin,J Miller,2B/DH,22,86,75,16,0,1,1,9,4,3,8,0,14,21,14,2,2,0,1,2,27,20,15,4,1,0,42,9,2,0,5,185,100,26,63,2,0,0.213,0.107,0.28,0.387,0.067,0.25,1.35
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,430592,Ronny Cedeno,Ronny,Cedeno,Ronny,R Cedeno,SS,2,10,8,1,1,0,0,0,0,0,2,0,1,2,2,0,0,0,0,1,3,3,3,0,0,0,7,0,1,0,0,35,12,1,7,0,0,0.125,0.2,0.25,0.45,0.125,0.143,1.0
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,607769,Travis Whitmore,Travis,Whitmore,Travis,T Whitmore,2B/1B,55,198,183,39,4,1,1,18,0,0,11,0,45,48,34,7,1,2,1,6,59,43,35,3,5,0,107,13,7,0,19,531,289,89,141,4,0,0.213,0.071,0.262,0.333,0.049,0.273,1.372
2013,103,LE,Lake Elsinore Storm,110,CAL,13,A+,488792,Anthony Contreras,Anthony,Contreras,Anthony,A Contreras,SS/2B,7,28,27,6,1,0,0,1,0,0,1,0,2,7,4,0,0,0,0,1,9,10,6,2,2,0,12,2,1,0,3,60,30,3,25,1,0,0.222,0.036,0.259,0.295,0.037,0.24,0.9
