season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2007,1231,IND,GCL Indians,124,GCL,16,RK,489163,Chris Nash,Christopher,Nash,Chris,C Nash,1B,47,188,166,52,16,0,3,21,4,1,17,0,35,77,27,5,0,4,1,19,45,38,25,6,7,0,58,17,21,0,14,316,213,78,135,1,0,0.313,0.117,0.464,0.581,0.151,0.371,1.184
2007,1231,IND,GCL Indians,124,GCL,16,RK,502266,Robert Alcombrack,Robert,Alcombrack,Robert,R Alcombrack,C,38,148,127,31,10,0,7,23,2,0,14,0,41,62,14,2,0,1,6,17,27,29,15,11,3,0,61,5,20,0,6,285,188,101,87,4,0,0.244,0.142,0.488,0.63,0.244,0.3,0.931
2007,1231,IND,GCL Indians,124,GCL,16,RK,502760,Stephen Douglas,Stephen,Douglas,Stephen,S Douglas,CF/LF,9,35,33,11,2,1,0,6,5,1,1,0,10,15,3,0,0,1,0,3,9,4,2,2,0,0,10,6,3,0,2,60,45,21,24,0,0,0.333,0.057,0.455,0.512,0.121,0.458,2.25
2007,1231,IND,GCL Indians,124,GCL,16,RK,425783,Shin-Soo Choo,Shin-Soo,Choo,Shin-Soo,S Choo,RF,2,6,5,1,1,0,0,2,0,0,0,0,1,2,1,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,1,8,4,0,4,0,0,0.2,0.167,0.4,0.567,0.2,0.25,2.0
2007,1231,IND,GCL Indians,124,GCL,16,RK,449179,Jay Nilsson,Jay,Nilsson,Jay,J Nilsson,3B,26,98,83,19,6,0,2,9,0,0,4,0,27,31,12,1,1,0,10,8,23,15,11,3,1,0,36,6,7,0,6,172,121,64,57,2,0,0.229,0.144,0.373,0.517,0.145,0.315,1.533
2007,1231,IND,GCL Indians,124,GCL,16,RK,501324,Karexon Sanchez,Karexon,Sanchez,Karexon,K Sanchez,2B,48,195,176,48,7,0,3,21,10,1,16,0,42,64,24,2,0,1,2,10,46,41,31,7,3,0,95,21,14,0,13,337,231,96,135,2,1,0.273,0.097,0.364,0.461,0.091,0.341,1.122
2007,1231,IND,GCL Indians,124,GCL,16,RK,469205,Angel Rodriguez,Angel,Rodriguez,Angel,A Rodriguez,OF/LF,41,166,153,44,5,2,0,17,7,3,11,1,29,53,26,4,0,1,1,7,44,37,19,13,5,0,72,16,12,0,16,263,205,80,125,2,0,0.288,0.078,0.346,0.424,0.059,0.352,1.189
2007,1231,IND,GCL Indians,124,GCL,16,RK,467792,Isaias Velasquez,Isaias,Velasquez,Isaias,I Velasquez,CF/3B,47,181,159,44,8,0,0,18,22,3,16,0,29,52,35,1,1,1,4,8,58,30,20,5,5,0,72,23,7,0,14,293,205,73,132,8,0,0.277,0.117,0.327,0.444,0.05,0.336,1.933
2007,1231,IND,GCL Indians,124,GCL,16,RK,519234,Kevin Rucker,Kevin,Rucker,Kevin,K Rucker,OF/RF,11,38,32,9,1,0,0,8,0,0,4,1,8,10,5,0,2,0,0,1,7,10,6,2,2,0,15,4,2,0,3,69,42,16,26,0,0,0.281,0.111,0.312,0.423,0.031,0.375,0.7
2007,1231,IND,GCL Indians,124,GCL,16,RK,450652,Corteze Armstrong,Corteze,Armstrong,Corteze,C Armstrong,CF/RF,37,131,113,30,5,0,0,14,10,1,12,0,33,35,12,0,0,1,5,5,32,19,14,1,4,0,52,17,10,0,3,240,161,80,81,2,1,0.265,0.137,0.31,0.447,0.044,0.37,1.684
2007,1231,IND,GCL Indians,124,GCL,16,RK,501323,Ron Rivas,Ronald,Rivas,Ron,R Rivas,SS,26,110,98,24,4,0,1,11,6,2,8,0,19,31,18,1,0,1,3,5,34,22,20,2,0,0,41,9,5,0,10,175,121,41,80,6,0,0.245,0.109,0.316,0.425,0.071,0.291,1.545
2007,1231,IND,GCL Indians,124,GCL,16,RK,465079,Ramon Hernandez,Ramon,Hernandez,Ramon,R Hernandez,OF/CF,51,189,163,36,7,1,3,23,8,2,17,0,38,54,25,3,3,3,3,11,57,38,24,12,2,0,82,12,11,0,13,325,227,96,131,1,1,0.221,0.124,0.331,0.455,0.11,0.264,1.5
2007,1231,IND,GCL Indians,124,GCL,16,RK,464415,Richard Martinez,Richard,Martinez,Richard,R Martinez,C,27,103,88,22,2,0,0,14,1,0,12,0,18,24,20,2,0,1,2,2,23,26,16,6,4,0,38,11,3,0,8,180,102,31,71,2,0,0.25,0.146,0.273,0.419,0.023,0.31,0.885
2007,1231,IND,GCL Indians,124,GCL,16,RK,519423,Matthew Willard,Matthew,Willard,Matthew,M Willard,SS,26,103,90,22,4,0,0,6,12,0,9,0,25,26,13,3,1,0,3,4,31,13,7,3,3,0,44,16,3,0,3,184,121,55,66,4,0,0.244,0.118,0.289,0.407,0.044,0.338,2.385
2007,1231,IND,GCL Indians,124,GCL,16,RK,463071,Luis Rincon,Luis,Rincon,Luis,L Rincon,C/1B,34,132,127,29,4,0,4,20,2,1,4,0,20,45,22,4,1,0,0,8,53,26,20,5,1,0,56,12,13,0,4,189,154,46,108,3,0,0.228,0.031,0.354,0.385,0.126,0.243,2.038
2007,1231,IND,GCL Indians,124,GCL,16,RK,521011,Jason Smit,Jason,Smit,Jason,J Smit,OF/2B,35,132,117,25,6,0,1,15,0,0,10,0,35,34,17,1,0,1,4,7,23,35,20,9,6,0,57,10,6,0,9,243,177,93,83,3,0,0.214,0.114,0.291,0.405,0.077,0.293,0.657
2007,1231,IND,GCL Indians,124,GCL,16,RK,518742,Bo Greenwell,Bo,Greenwell,Bo,B Greenwell,LF/CF,37,161,144,31,5,0,0,8,5,4,16,0,24,36,20,5,0,0,1,5,60,29,21,4,4,0,57,19,5,0,7,262,171,51,120,9,0,0.215,0.106,0.25,0.356,0.035,0.258,2.069
2007,1231,IND,GCL Indians,124,GCL,16,RK,502665,Daryl King,Daryl,King,Daryl,D King,LF/RF,21,53,47,7,2,0,1,5,0,0,6,0,30,12,3,0,0,0,0,3,9,1,0,1,0,0,28,1,4,0,2,133,83,66,17,0,0,0.149,0.113,0.255,0.368,0.106,0.375,9.0
2007,1231,IND,GCL Indians,124,GCL,16,RK,452073,Brian Finegan,Brian,Finegan,Brian,B Finegan,SS/2B,5,16,14,1,0,0,0,0,0,1,2,0,4,1,2,2,0,0,0,0,9,0,0,0,0,0,11,0,0,0,1,30,19,9,10,0,0,0.071,0.125,0.071,0.196,0.0,0.1,
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501446,Jose Pena,Jose,Pena,Jose,J Pena,OF/LF,2,8,7,2,2,0,0,2,0,0,1,0,3,4,2,0,0,0,0,2,1,1,0,1,0,0,3,0,2,0,0,17,13,9,4,0,0,0.286,0.125,0.571,0.696,0.286,0.5,1.0
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,500249,Yeurys Tejeda,Yeurys,Tejeda,Yeurys,Y Tejeda,SS/3B,31,128,107,32,7,1,4,22,8,1,13,0,30,53,16,1,1,3,4,12,19,30,15,9,6,0,49,2,18,0,12,240,161,80,81,3,0,0.299,0.157,0.495,0.652,0.196,0.368,0.633
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,455355,Juan Beltre,Juan,Beltre,Juan,J Beltre,OF/LF,57,245,203,63,11,0,1,40,29,3,27,1,36,77,36,5,2,1,12,12,72,35,15,14,6,0,96,9,26,2,26,438,250,80,170,12,1,0.31,0.165,0.379,0.544,0.069,0.371,2.057
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,506729,Ricardo Martinez,Ricardo,Martinez,Ricardo,R Martinez,C,15,54,45,12,4,1,0,4,1,0,5,0,10,18,3,1,0,0,4,5,10,13,9,3,1,0,25,3,4,0,5,102,61,26,35,0,0,0.267,0.167,0.4,0.567,0.133,0.343,0.769
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,444566,Valerio Heredia,Valerio,Heredia,Valerio,V Heredia,SS/2B,29,97,74,24,2,0,0,15,10,6,13,0,17,26,16,3,4,3,3,2,27,13,6,5,2,0,39,4,7,0,13,182,106,42,64,4,0,0.324,0.204,0.351,0.555,0.027,0.4,2.077
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501777,Dani Arias,Dani,Arias,Dani,D Arias,IF/SS,43,187,156,49,6,0,1,29,16,7,23,1,25,58,32,2,5,1,2,7,51,37,19,14,4,0,73,9,12,1,27,334,200,63,137,5,0,0.314,0.143,0.372,0.515,0.058,0.366,1.378
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,485640,Eduardo Urbina,Eduardo,Urbina,Eduardo,E Urbina,OF/1B,64,272,227,64,9,3,3,39,10,7,33,2,51,88,37,7,0,5,7,15,66,51,28,12,11,0,108,19,27,0,18,513,298,117,181,10,0,0.282,0.165,0.388,0.553,0.106,0.343,1.294
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,506703,Adrian Sanchez,Adrian,Sanchez,Adrian,A Sanchez,SS/2B,42,168,145,39,11,1,1,19,4,3,12,0,25,55,25,3,4,0,7,13,49,36,18,13,5,0,74,6,15,0,18,269,189,65,124,5,0,0.269,0.116,0.379,0.495,0.11,0.319,1.361
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501445,Claudio Fukunaga,Claudio,Fukunaga,Claudio,C Fukunaga,C/2B,23,68,53,12,3,1,0,5,1,2,12,0,14,17,11,2,0,0,3,4,16,11,6,3,2,0,37,4,2,0,6,137,69,30,39,3,0,0.226,0.221,0.321,0.542,0.094,0.308,1.455
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,516811,Eury Perez,Eury,Perez,Eury,E Pérez,LF/CF,51,200,158,40,5,1,0,14,15,5,32,0,39,47,27,3,2,1,7,6,45,37,19,15,3,0,82,12,5,0,23,387,221,99,122,3,0,0.253,0.202,0.297,0.499,0.044,0.333,1.216
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501456,Danny Taveras,Danny,Taveras,Danny,D Taveras,C/DH,42,182,137,34,4,0,0,23,30,3,35,0,20,38,34,1,5,0,5,4,57,31,19,7,5,0,63,12,6,1,15,344,171,49,122,8,0,0.248,0.226,0.277,0.503,0.029,0.291,1.839
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501776,Ferdinand Willians,Ferdinand,Willians,Ferdinand,F Willians,3B,52,205,158,37,7,0,1,25,1,1,35,3,44,47,26,4,0,3,9,8,45,35,21,8,6,0,80,7,16,0,14,418,206,89,117,0,1,0.234,0.229,0.297,0.526,0.063,0.31,1.286
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501768,Yan Carlos Hiciano,Yan Carlos,Hiciano,Yan Carlos,Y Hiciano,C,38,137,115,28,10,0,0,18,2,1,11,0,19,38,24,4,1,0,10,10,32,37,17,16,4,0,67,7,10,0,11,219,145,48,97,6,0,0.243,0.154,0.33,0.484,0.087,0.292,0.865
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501766,Carlos Cabral,Carlos,Cabral,Carlos,C Cabral,OF/RF,35,123,99,21,4,1,1,9,8,1,18,0,30,30,20,2,2,1,3,6,25,26,12,10,4,0,53,1,8,0,12,243,139,67,72,4,1,0.212,0.182,0.303,0.485,0.091,0.29,0.962
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501778,Angelberth Montilla,Angelberth,Montilla,Angelberth,A Montilla,OF/RF,18,70,54,9,4,1,0,10,2,2,13,0,17,15,8,3,1,0,2,5,17,12,5,6,1,0,34,2,3,0,4,149,76,38,38,4,0,0.167,0.217,0.278,0.495,0.111,0.243,1.417
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,451102,Luis Solorzano,Luis,Solorzano,Luis,L Solorzano,SS,20,66,54,12,1,1,0,8,2,2,9,0,14,15,11,0,2,0,1,2,19,11,4,4,3,0,29,2,4,0,6,125,77,35,42,4,0,0.222,0.156,0.278,0.434,0.056,0.3,1.727
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,506704,Jesus Morales,Jesus,Morales,Jesus,J Morales,P/LF,31,122,95,21,3,0,0,12,7,3,22,0,14,24,12,1,2,2,1,3,31,33,12,12,9,0,44,8,7,0,6,226,115,30,85,6,0,0.221,0.208,0.253,0.461,0.032,0.253,0.939
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501457,Jose Taveras,Jose,Taveras,Jose,J Taveras,P,5,9,8,2,0,0,0,3,0,0,1,0,2,2,4,0,0,0,0,0,2,2,1,1,0,0,4,0,2,0,0,16,9,3,6,0,0,0.25,0.111,0.25,0.361,0.0,0.333,1.0
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,491671,Francisco Mojica,Francisco,Mojica,Francisco,F Mojica,OF/LF,30,105,85,12,2,1,1,14,3,2,13,0,31,19,9,1,0,2,5,4,16,28,13,15,0,0,38,3,3,0,6,223,119,63,56,3,0,0.141,0.19,0.224,0.414,0.082,0.2,0.571
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,455349,Alfredo Bompart,Alfredo,Bompart,Alfredo,A Bompart,C/DH,5,14,12,2,0,0,0,0,0,0,2,0,7,2,3,0,0,0,0,0,1,2,0,2,0,0,4,0,1,0,1,35,22,17,5,0,0,0.167,0.143,0.167,0.31,0.0,0.4,0.5
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,504378,Miguel Vargas,Miguel,Vargas,Miguel,M Vargas,IF/SS,7,19,18,3,0,0,0,0,0,0,0,0,7,3,1,0,0,0,1,0,5,3,2,0,1,0,7,0,1,0,2,35,27,16,11,1,0,0.167,0.053,0.167,0.22,0.0,0.273,1.667
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,521169,Santiago Molina,Santiago,Molina,Santiago,S Molina,P,15,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,5,4,3,1,0,0,0.0,0.333,0.0,0.333,0.0,0.0,
2007,1270,DSL NAT1,DSL Nationals1,130,DSL,16,RK,501780,Weesley Hernandez,Weesley,Hernandez,Weesley,W Hernandez,OF/LF,8,20,19,2,0,0,0,0,1,0,1,0,11,2,1,1,0,0,0,0,5,1,1,0,0,0,13,0,0,0,2,47,32,24,8,0,0,0.105,0.05,0.105,0.155,0.0,0.25,5.0
2007,1271,DSL NAT2,DSL Nationals2,130,DSL,16,RK,501770,Alberto Castillo,Alberto,Castillo,Alberto,A Castillo,P,13,4,4,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,4,4,0,4,1,0,0.5,0.0,0.75,0.75,0.25,0.5,1.0
2007,1271,DSL NAT2,DSL Nationals2,130,DSL,16,RK,492856,Yael Arias,Yael,Arias,Yael,Y Arias,P,14,4,4,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,6,5,2,3,0,0,0.5,0.0,0.5,0.5,0.0,0.667,
2007,1271,DSL NAT2,DSL Nationals2,130,DSL,16,RK,524308,Francisco Soriano,Francisco,Soriano,Francisco,F Soriano,2B/SS,35,155,111,36,3,5,0,16,10,12,44,0,22,49,15,0,0,0,0,8,23,30,14,13,3,0,49,6,10,0,20,347,121,32,89,2,0,0.324,0.284,0.441,0.725,0.117,0.404,0.767
