season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2014,1191,DR,Dominican Republic,162,CS,17,WIN,544725,Leury García,Leury,Garcia,Leury,L García,OF/LF,4,17,15,8,2,0,0,2,1,0,1,0,2,10,4,0,1,0,0,2,4,2,1,0,1,0,10,3,0,0,5,68,28,3,14,0,0,0.533,0.062,0.667,0.729,0.133,0.615,2.0
2014,1191,DR,Dominican Republic,162,CS,17,WIN,467143,Héctor Gómez,Héctor,Gómez,Héctor,H Gómez,SS/2B,3,11,9,4,1,0,0,1,1,0,1,0,3,5,3,0,0,0,1,1,1,1,1,0,0,0,2,2,0,0,2,40,18,4,6,1,0,0.444,0.182,0.556,0.738,0.111,0.667,1.0
2014,1191,DR,Dominican Republic,162,CS,17,WIN,591994,Willy García,Willy,García,Willy,W García ,RF/CF,4,16,15,5,1,0,1,2,0,0,1,0,3,9,4,0,0,0,0,2,2,5,2,3,0,0,6,1,1,0,3,52,23,5,12,0,0,0.333,0.062,0.6,0.662,0.267,0.364,0.4
2014,1191,DR,Dominican Republic,162,CS,17,WIN,467070,Elian Herrera,Elian,Herrera,Elian,E Herrera,3B/RF,5,22,19,6,2,1,0,3,0,0,1,0,6,10,3,0,1,1,0,3,6,3,3,0,0,0,8,1,3,0,2,91,38,5,15,0,1,0.316,0.095,0.526,0.621,0.211,0.429,2.0
2014,1191,DR,Dominican Republic,162,CS,17,WIN,544827,Carlos Paulino,Carlos,Paulino,Carlos,C Paulino,C,5,15,13,5,0,0,0,1,0,0,2,0,4,5,1,0,0,0,0,0,4,0,0,0,0,0,2,3,1,0,1,47,22,5,9,0,0,0.385,0.133,0.385,0.518,0.0,0.556,
2014,1191,DR,Dominican Republic,162,CS,17,WIN,542340,Jonathan Villar,Jonathan,Villar,Jonathan,J Villar,2B/SS,5,20,15,3,1,0,0,0,1,1,3,0,3,4,2,0,1,0,1,1,7,3,1,0,2,0,5,0,0,0,3,99,34,8,13,0,0,0.2,0.211,0.267,0.478,0.067,0.25,2.333
2014,1191,DR,Dominican Republic,162,CS,17,WIN,596748,Maikel Franco,Maikel,Franco,Maikel,M Franco,3B,5,23,23,5,1,0,1,2,1,0,0,0,6,9,5,1,0,0,0,2,5,7,3,4,0,0,21,1,3,0,1,71,36,8,17,1,0,0.217,0.0,0.391,0.391,0.174,0.25,0.714
2014,1191,DR,Dominican Republic,162,CS,17,WIN,570639,Yefri Pérez,Yefri,Pérez,Yefri,Y Pérez,SS/CF,5,6,5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,29,11,1,4,0,0,0.2,0.167,0.2,0.367,0.0,0.25,0.5
2014,1191,DR,Dominican Republic,162,CS,17,WIN,506747,Francisco Peña,Francisco,Peña,Francisco,F Peña,C,2,6,6,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,1,0,1,0,3,0,0,0,1,17,12,2,4,0,0,0.167,0.0,0.333,0.333,0.167,0.25,0.5
2014,1191,DR,Dominican Republic,162,CS,17,WIN,458210,Alexi Casilla,Alexi,Casilla,Alexi,A Casilla,2B,4,18,18,4,0,0,0,1,0,0,0,0,2,4,5,0,0,0,0,0,9,3,2,1,0,0,16,2,0,0,2,59,39,7,16,1,0,0.222,0.0,0.222,0.222,0.0,0.25,3.0
