season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2014,1174,SC,State College Spikes,127,NYP,15,A-,573222,Brian Vigo-Suarez,Brian,Vigo,Brian,B Vigo,RF/LF,1,4,3,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7,3,0,3,0,0,0.667,0.25,0.667,0.917,0.0,0.667,
2014,1174,SC,State College Spikes,127,NYP,15,A-,592858,Rowan Wick,Rowan,Wick,Rowan,R Wick,P/RF,35,141,119,45,8,1,14,38,1,1,20,3,34,97,17,1,0,0,2,23,17,23,14,4,5,0,42,10,18,0,17,290,167,82,85,0,0,0.378,0.156,0.815,0.971,0.437,0.437,0.739
2014,1174,SC,State College Spikes,127,NYP,15,A-,656978,Andrew Sohn,Andrew,Sohn,Andrew,A Sohn,SS,11,43,37,12,1,1,1,4,0,2,1,0,4,18,7,1,1,0,4,3,16,6,2,2,2,0,11,3,3,0,6,61,47,13,34,3,0,0.324,0.119,0.486,0.605,0.162,0.344,2.667
2014,1174,SC,State College Spikes,127,NYP,15,A-,643278,Alex De Leon,Alexander,De Leon,Alex,A De Leon,1B,64,271,239,64,17,1,9,29,2,1,27,1,49,110,42,7,0,2,3,27,52,76,45,27,4,0,132,15,22,0,27,484,311,107,192,5,0,0.268,0.118,0.46,0.578,0.192,0.301,0.684
2014,1174,SC,State College Spikes,127,NYP,15,A-,657269,Nick Thompson,Nicholas,Thompson,Nick,N Thompson,RF,65,271,227,64,12,1,5,42,4,1,39,0,36,93,42,5,0,0,4,18,66,61,49,5,7,1,101,25,14,0,25,484,258,61,191,6,0,0.282,0.159,0.41,0.569,0.128,0.317,1.082
2014,1174,SC,State College Spikes,127,NYP,15,A-,622269,Brett Wiley,Brett,Wiley,Brett,B Wiley,2B,19,79,73,22,8,1,0,12,1,0,5,1,18,32,11,1,0,1,0,9,17,17,9,4,4,0,39,5,6,0,11,133,96,32,56,0,0,0.301,0.076,0.438,0.514,0.137,0.393,1.0
2014,1174,SC,State College Spikes,127,NYP,15,A-,657423,Danny Diekroeger,Daniel,Diekroeger,Danny,D Diekroeger,3B,62,287,262,75,13,4,5,35,2,2,16,2,34,111,38,11,0,5,4,22,98,60,42,6,12,0,119,32,12,0,31,445,302,66,233,10,0,0.286,0.087,0.424,0.511,0.137,0.307,1.633
2014,1174,SC,State College Spikes,127,NYP,15,A-,643557,Jake Stone,Jake,Stone,Jake,J Stone,1B,56,234,199,51,8,1,5,40,0,1,31,0,51,76,42,5,0,3,1,14,52,48,36,8,4,0,100,15,12,0,24,450,259,98,151,4,0,0.256,0.15,0.382,0.532,0.126,0.315,1.083
2014,1174,SC,State College Spikes,127,NYP,15,A-,657729,Collin Radack,Collin,Radack,Collin,C Radack,LF/CF,39,146,136,39,7,1,2,23,1,1,4,0,24,54,20,2,0,0,6,10,39,34,23,7,4,0,61,11,5,0,23,219,158,44,112,2,1,0.287,0.068,0.397,0.465,0.11,0.336,1.147
2014,1174,SC,State College Spikes,127,NYP,15,A-,657261,Darren Seferina,Darren,Seferina,Darren,D Seferina,2B,51,219,194,57,8,3,0,9,20,5,21,0,48,71,25,0,1,3,0,11,47,46,27,14,5,0,57,34,3,0,20,389,260,100,150,3,0,0.294,0.11,0.366,0.476,0.072,0.383,1.022
2014,1174,SC,State College Spikes,127,NYP,15,A-,542335,Robelys Reyes,Robelys,Reyes,Robelys,R Reyes,SS,60,276,250,71,11,3,3,31,16,9,14,0,27,97,48,4,5,3,4,17,98,62,33,18,11,0,97,38,14,0,19,392,309,69,231,3,0,0.284,0.077,0.388,0.465,0.104,0.305,1.581
2014,1174,SC,State College Spikes,127,NYP,15,A-,657247,Brian O'Keefe,Brian,O'Keefe,Brian,B O'Keefe,C,47,187,155,37,8,0,3,17,2,0,16,0,23,54,26,3,1,0,15,11,60,36,24,8,4,0,78,12,10,0,15,295,183,42,133,4,0,0.239,0.167,0.348,0.515,0.11,0.264,1.667
