season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2018,1191,DR,Dominican Republic,162,CS,17,WIN,664312,Emilio Gustave,Emilio,Gustave,Emilio,E Gustave,CF/LF,1,3,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,3,1,1,0,0,1.0,0.667,1.0,1.667,0.0,1.0,
2018,1191,DR,Dominican Republic,162,CS,17,WIN,446868,Wilkin Castillo,Wilkin,Castillo,Wilkin,W Castillo,C,3,10,7,4,2,0,0,4,0,0,2,0,0,6,2,0,0,0,1,2,3,0,0,0,0,0,3,1,1,0,2,43,14,0,7,0,0,0.571,0.3,0.857,1.157,0.286,0.571,
2018,1191,DR,Dominican Republic,162,CS,17,WIN,542357,Diego Goris,Diego,Goris,Diego,D Goris,3B,4,17,12,4,0,0,1,2,1,0,4,0,4,7,2,0,0,0,1,1,3,1,0,0,1,0,4,1,1,0,2,71,28,7,8,0,0,0.333,0.294,0.583,0.877,0.25,0.429,3.0
2018,1191,DR,Dominican Republic,162,CS,17,WIN,501213,Moisés Sierra,Moisés,Sierra,Moisés,M Sierra,LF/RF,4,17,12,3,1,0,0,0,0,0,5,1,1,4,1,0,0,0,0,1,7,1,0,1,0,0,3,1,2,0,0,70,22,5,11,0,0,0.25,0.294,0.333,0.627,0.083,0.273,7.0
2018,1191,DR,Dominican Republic,162,CS,17,WIN,606340,Edwin Espinal,Edwin,Espinal,Edwin,E Espinal,1B,4,16,15,5,1,0,0,2,0,0,1,0,1,6,6,1,0,0,0,1,6,3,0,2,1,0,11,2,2,0,1,54,23,3,14,0,0,0.333,0.062,0.4,0.462,0.067,0.357,2.0
2018,1191,DR,Dominican Republic,162,CS,17,WIN,516809,Junior Lake,Junior,Lake,Junior,J Lake,OF/CF,4,18,16,5,1,0,0,1,0,1,2,0,1,6,2,0,0,0,0,1,6,4,2,0,2,0,9,1,2,0,2,56,22,3,15,1,1,0.312,0.111,0.375,0.486,0.062,0.333,1.5
2018,1191,DR,Dominican Republic,162,CS,17,WIN,606477,Aneury Tavárez,Aneury,Tavárez,Aneury,A Tavárez,OF/LF,4,13,12,4,0,0,0,1,0,1,0,0,4,4,2,0,1,0,0,0,3,2,2,0,0,0,7,2,0,0,2,42,23,5,9,0,0,0.333,0.0,0.333,0.333,0.0,0.5,1.5
2018,1191,DR,Dominican Republic,162,CS,17,WIN,602112,Alfredo Reyes,Alfredo,Reyes,Alfredo,A Reyes,2B/SS,4,16,15,4,1,0,0,1,0,0,0,0,5,5,4,0,1,0,0,1,4,3,1,0,2,0,9,3,0,0,1,60,34,11,11,0,0,0.267,0.0,0.333,0.333,0.067,0.4,1.333
2018,1191,DR,Dominican Republic,162,CS,17,WIN,516631,Gustavo Nunez,Gustavo,Nunez,Gustavo,G Nunez,SS/2B,4,19,18,3,0,0,0,0,0,0,1,1,2,3,2,1,0,0,0,0,11,2,0,0,2,0,7,1,0,0,2,62,26,2,16,0,0,0.167,0.053,0.167,0.22,0.0,0.188,5.5
2018,1191,DR,Dominican Republic,162,CS,17,WIN,542233,Audry Pérez,Audris,Pérez,Audry,A Pérez,C,2,6,5,1,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,1,3,3,0,0,0,4,0,0,0,1,17,9,2,5,0,0,0.2,0.167,0.2,0.367,0.0,0.2,0.333
2018,1191,DR,Dominican Republic,162,CS,17,WIN,607287,Ruben Sosa,Ruben,Sosa,Ruben,R Sosa,CF/DH,4,20,18,0,0,0,0,0,0,0,1,0,6,0,3,0,1,0,0,0,8,5,1,0,4,0,11,0,0,0,0,74,33,8,13,1,0,0.0,0.053,0.0,0.053,0.0,0.0,1.6
2018,1192,MEX,Mexico,162,CS,17,WIN,506924,Stephen Cardullo,Stephen,Cardullo,Stephen,S Cardullo,1B/X,3,6,6,2,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,2,2,2,0,0,0,2,1,0,0,1,19,7,1,6,0,0,0.333,0.0,0.667,0.667,0.333,0.333,1.0
2018,1192,MEX,Mexico,162,CS,17,WIN,624221,Carlos Figueroa,Carlos,Figueroa,Carlos,C Figueroa,CF/LF,3,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,9,4,1,3,0,0,0.5,0.0,0.5,0.5,0.0,0.5,1.0
2018,1192,MEX,Mexico,162,CS,17,WIN,628013,Victor Mendoza,Victor,Mendoza,Victor,V Mendoza,1B,4,16,16,6,0,0,1,5,0,1,0,0,3,9,5,1,0,0,0,1,4,3,3,0,0,0,5,3,0,0,3,74,36,6,13,0,0,0.375,0.0,0.562,0.562,0.188,0.417,1.333
2018,1192,MEX,Mexico,162,CS,17,WIN,469117,Amadeo Zazueta,Amadeo,Zazueta,Amadeo,A Zazueta,2B/SS,4,18,16,6,1,0,0,0,0,0,1,1,1,7,4,1,1,0,0,1,6,4,4,0,0,0,2,2,0,0,4,55,29,1,16,1,0,0.375,0.059,0.438,0.497,0.062,0.4,1.5
