season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2005,404,ANG,AZL Angels,121,AZL,16,RK,446082,Madison Edwards,Harold,Edwards,Madison,M Edwards,RF/C,27,97,81,23,4,2,3,17,2,4,12,0,26,40,10,1,0,2,2,9,16,18,10,7,1,0,24,7,6,0,10,190,124,67,57,1,0,0.284,0.165,0.494,0.659,0.21,0.37,0.889
2005,404,ANG,AZL Angels,121,AZL,16,RK,134265,Lou Merloni,Louis,Merloni,Lou,L Merloni,2B/3B,6,17,15,5,1,0,0,2,0,0,2,0,2,6,1,0,0,0,0,1,2,6,4,1,1,0,3,2,1,0,2,28,15,2,13,0,0,0.333,0.118,0.4,0.518,0.067,0.385,0.333
2005,404,ANG,AZL Angels,121,AZL,16,RK,489283,Darrell Sales,Darrell,Sales,Darrell,D Sales,1B/DH,31,120,103,29,9,2,1,11,2,1,14,0,31,45,10,2,0,1,2,12,28,16,13,1,2,0,37,9,12,0,8,233,141,68,73,0,1,0.282,0.142,0.437,0.579,0.155,0.389,1.75
2005,404,ANG,AZL Angels,121,AZL,16,RK,425774,Dallas McPherson,Dallas,McPherson,Dallas,D McPherson,3B,3,9,9,2,1,1,0,2,0,0,0,0,5,5,2,0,0,0,0,2,1,1,0,0,1,0,4,0,1,0,1,20,19,15,4,0,0,0.222,0.0,0.556,0.556,0.333,0.5,1.0
2005,404,ANG,AZL Angels,121,AZL,16,RK,450288,Luis Rivera,Luis,Rivera,Luis,L Rivera,LF/RF,42,149,132,37,9,4,0,15,8,2,16,0,43,54,14,3,0,0,1,13,34,18,13,2,3,0,52,14,12,0,11,294,185,96,89,2,0,0.28,0.114,0.409,0.523,0.129,0.416,1.889
2005,404,ANG,AZL Angels,121,AZL,16,RK,425477,Robb Quinlan,Robb,Quinlan,Robb,R Quinlan,1B/DH,4,15,12,3,2,0,0,3,1,0,2,0,3,5,1,0,0,1,0,2,3,4,4,0,0,0,6,0,3,0,0,29,19,9,10,0,0,0.25,0.2,0.417,0.617,0.167,0.3,0.75
2005,404,ANG,AZL Angels,121,AZL,16,RK,456505,Matt Ryan,Matthew,Ryan,Matt,M Ryan,1B,45,182,165,43,12,2,3,22,3,0,17,0,46,68,14,2,0,0,0,17,45,31,26,5,0,0,79,12,20,0,11,337,230,111,119,4,0,0.261,0.093,0.412,0.505,0.152,0.345,1.452
2005,404,ANG,AZL Angels,121,AZL,16,RK,457756,P.J. Phillips,Patrick,Phillips,P.J.,P Phillips,SS,49,195,182,53,6,6,1,24,13,5,9,0,53,74,21,0,0,2,2,13,46,32,22,5,5,0,77,21,17,0,15,340,247,116,131,3,1,0.291,0.067,0.407,0.474,0.115,0.4,1.438
2005,404,ANG,AZL Angels,121,AZL,16,RK,488889,Cody Fuller,Cody,Fuller,Cody,C Fuller,OF/CF,19,80,62,13,3,3,0,6,5,3,12,0,12,22,6,0,0,1,5,6,21,17,12,3,2,0,20,3,8,0,2,147,75,23,51,3,0,0.21,0.225,0.355,0.58,0.145,0.255,1.235
2005,404,ANG,AZL Angels,121,AZL,16,RK,447825,Abel Nieves,Abel,Nieves,Abel,A Nieves,3B/2B,23,81,66,18,3,0,0,7,3,0,13,0,19,21,9,2,0,0,2,3,24,5,2,0,3,0,16,7,6,0,5,161,87,40,47,0,0,0.273,0.185,0.318,0.503,0.045,0.383,4.8
2005,404,ANG,AZL Angels,121,AZL,16,RK,457116,Josh Davies,Joshua,Davies,Josh,J Davies,3B,44,165,157,46,11,0,2,23,5,6,6,0,30,63,23,5,0,1,1,13,59,23,18,2,3,0,59,16,15,0,15,251,203,75,128,6,1,0.293,0.048,0.401,0.449,0.108,0.349,2.565
2005,404,ANG,AZL Angels,121,AZL,16,RK,446574,Tyler Johnson,Tyler,Johnson,Tyler,T Johnson,LF,47,184,166,44,10,1,3,23,9,3,13,0,64,65,28,4,0,2,3,14,34,26,18,7,1,0,69,12,22,0,10,355,247,140,104,1,0,0.265,0.098,0.392,0.49,0.127,0.406,1.308
2005,404,ANG,AZL Angels,121,AZL,16,RK,456483,Larry Infante,Larry,Infante,Larry,L Infante,2B,36,139,119,27,4,1,3,13,5,3,16,0,22,42,15,2,2,0,1,8,42,30,18,6,6,1,39,9,12,0,6,234,153,53,99,5,0,0.227,0.125,0.353,0.478,0.126,0.255,1.4
