season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,700032,Victor Labrada,Victor,Labrada,Victor,V Labrada,CF/LF,47,185,156,48,12,4,5,24,24,4,25,0,34,83,27,2,0,0,3,21,45,29,19,7,3,1,66,18,9,0,21,693,296,96,122,3,1,0.308,0.152,0.532,0.684,0.224,0.368,1.552
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,703197,Michael Arroyo,Michael,Arroyo,Michael,M Arroyo,SS/2B,60,290,241,70,15,2,12,40,10,5,34,0,75,125,25,3,0,4,11,29,45,55,36,8,11,0,99,15,22,0,33,1119,545,149,170,3,0,0.29,0.169,0.519,0.688,0.228,0.367,0.818
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,801126,Brock Rodden,Brock,Rodden,Brock,B Rodden,2B,67,310,258,78,14,3,9,33,21,8,42,0,57,125,26,2,0,2,8,26,51,74,46,16,12,0,60,25,14,0,39,1273,565,116,203,2,0,0.302,0.168,0.484,0.652,0.182,0.356,0.689
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,810938,Ben Williamson,Benjamin,Williamson,Ben,B Williamson,3B,29,130,111,35,11,1,1,21,4,0,15,0,21,51,21,1,0,1,3,13,27,29,17,6,6,0,47,12,7,1,15,531,221,32,91,3,0,0.315,0.146,0.459,0.605,0.144,0.378,0.931
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,702302,RJ Schreck,Robert,Schreck,RJ,R Schreck,LF,78,344,276,72,20,0,12,44,7,1,57,1,47,128,51,5,0,2,9,32,63,96,60,24,12,0,156,15,17,0,40,1355,566,89,231,2,0,0.261,0.198,0.464,0.662,0.203,0.274,0.656
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,814791,Jared Sundstrom,Jared,Sundstrom,Jared,J Sundstrom,OF/RF,112,499,415,109,28,2,13,63,26,6,71,0,117,180,54,3,0,3,9,43,85,107,64,26,17,1,213,39,27,0,43,1832,845,277,301,10,2,0.263,0.167,0.434,0.601,0.171,0.333,0.794
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,703155,Lazaro Montes,Lazaro,Montes,Lazaro,L Montes,RF,51,233,192,50,8,0,8,33,4,3,35,4,69,82,32,1,0,3,3,16,19,57,37,9,11,0,110,14,12,0,24,942,454,159,126,1,0,0.26,0.176,0.427,0.603,0.167,0.356,0.333
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,686638,Hunter Fitz-Gerald,Hunter,Fitz-Gerald,Hunter,H Fitz-Gerald,3B/1B,73,301,270,75,20,1,6,35,2,2,28,0,78,115,33,10,0,1,2,27,86,32,20,3,9,0,112,23,10,0,42,1171,600,178,193,2,0,0.278,0.103,0.426,0.529,0.148,0.369,2.688
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,687730,Caleb Cali,Caleb,Cali,Caleb,C Cali,3B,91,390,328,76,17,2,14,59,7,2,55,0,111,139,39,4,0,3,4,33,70,74,49,12,13,0,186,21,21,1,33,1629,674,189,220,6,1,0.232,0.159,0.424,0.583,0.192,0.301,0.946
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,681377,Josh Hood,Joshua,Hood,Josh,J Hood,2B/SS,109,474,419,103,21,3,15,59,21,5,48,0,115,175,71,13,0,5,2,39,97,109,68,27,14,0,211,30,30,1,42,1826,831,244,309,4,0,0.246,0.116,0.418,0.534,0.172,0.299,0.89
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,685460,Andrew Miller,Andrew,Miller,Andrew,A Miller,C,40,156,143,37,7,0,6,28,0,0,9,0,45,62,16,2,0,4,0,13,34,31,16,9,6,0,48,11,8,0,18,586,303,108,102,2,0,0.259,0.083,0.434,0.517,0.175,0.323,1.097
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,681098,Bill Knight,William,Knight,Bill,B Knight,OF/CF,113,479,404,85,23,4,12,64,29,6,45,0,114,152,78,10,1,5,24,39,97,114,65,33,16,0,234,23,21,0,41,1773,857,237,296,10,1,0.21,0.155,0.376,0.531,0.166,0.258,0.851
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,806464,Connor Charping,Connor,Charping,Connor,C Charping,C,23,91,74,19,2,0,0,9,2,3,12,0,12,21,11,3,0,1,4,2,30,14,11,1,2,0,35,10,1,0,8,346,129,22,63,2,0,0.257,0.187,0.284,0.471,0.027,0.302,2.143
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,673945,Freuddy Batista,Freuddy,Batista,Freuddy,F Batista,C,72,287,270,64,12,0,9,36,3,0,13,0,73,103,39,10,0,2,2,21,77,58,33,14,11,0,139,21,13,1,29,1027,550,175,199,4,0,0.237,0.059,0.381,0.44,0.144,0.289,1.328
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,806068,Colt Emerson,Colt,Emerson,Colt,C Emerson,SS,29,139,120,27,5,0,2,12,9,1,15,0,30,38,14,1,0,0,4,7,29,34,20,5,9,0,50,15,4,0,8,534,229,43,90,1,0,0.225,0.137,0.317,0.454,0.092,0.284,0.853
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,593871,Jorge Polanco,Jorge,Polanco,Jorge,J Polanco,2B,2,7,5,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,31,9,1,3,0,0,0.2,0.286,0.2,0.486,0.0,0.333,
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,690944,Curtis Washington Jr.,Curtis,Washington,Curtis,C Washington Jr.,CF/LF,2,7,5,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,32,11,4,3,1,0,0.2,0.286,0.2,0.486,0.0,0.333,
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,682732,Gabriel Moncada,Gabriel,Moncada,Gabriel,G Moncada,1B,69,266,223,45,14,0,2,21,1,1,38,1,72,65,35,6,0,1,4,16,45,62,35,21,6,0,113,10,9,0,26,1056,461,152,152,1,1,0.202,0.162,0.291,0.453,0.09,0.287,0.726
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,692046,Axel Sanchez,Axel,Sanchez,Axel,A Sanchez,SS,100,393,344,68,7,2,5,35,15,9,35,0,111,94,46,7,1,7,6,14,85,88,49,21,18,0,181,21,14,3,30,1482,736,238,241,8,0,0.198,0.122,0.273,0.395,0.076,0.268,0.966
2024,403,EVE,Everett AquaSox,126,NWL,13,A+,669649,Ty Duvall,Tyler,Duvall,Ty,T Duvall,C,5,17,14,2,1,0,0,1,0,0,2,0,4,3,1,0,0,0,1,1,7,1,0,0,1,0,4,0,0,0,2,59,26,8,10,0,0,0.143,0.176,0.214,0.39,0.071,0.2,7.0
