season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,542628,Rojean Cleofa,Rojean,Cleofa,Rojean,R Cleofa,CF,17,77,61,18,5,1,1,5,2,2,12,0,11,28,6,1,1,0,3,7,12,21,12,7,2,0,17,4,11,0,3,135,83,32,51,2,1,0.295,0.197,0.459,0.656,0.164,0.347,0.571
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,570931,Elvis Familia,Elvis,Familia,Elvis,E Familia,OF/RF,57,217,181,44,12,3,0,21,0,3,25,0,47,62,29,4,8,0,3,15,49,49,31,12,6,0,79,9,26,1,8,397,253,111,142,6,0,0.243,0.134,0.343,0.477,0.099,0.328,1.0
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593455,Jhason Conde,Jhason,Conde,Jhason,J Conde,2B,54,213,183,47,7,5,0,14,8,6,19,1,33,64,34,2,7,1,3,12,71,40,25,12,3,0,71,12,23,1,11,347,238,80,158,2,0,0.257,0.112,0.35,0.462,0.093,0.311,1.775
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593459,Dioni Dominguez,Dioni,Dominguez,Dioni,D Dominguez,CF,66,243,200,42,3,8,0,13,6,7,33,0,41,61,35,3,7,0,3,11,73,51,24,24,3,0,90,14,18,0,10,433,268,102,166,6,0,0.21,0.153,0.305,0.458,0.095,0.264,1.431
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593449,Gabriel Lino,Gabriel,Lino,Gabriel,G Lino,C,54,183,140,28,10,0,0,19,4,0,28,0,21,38,21,3,2,4,9,10,42,55,35,14,6,0,68,8,14,1,5,323,175,50,125,6,0,0.2,0.227,0.271,0.498,0.071,0.228,0.764
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,570823,Eliecer Avila,Eliecer,Avila,Eliecer,E Avila,C,50,146,121,27,6,0,1,11,3,4,18,0,23,36,20,0,4,2,1,7,49,28,16,11,1,0,46,5,18,0,4,258,165,61,104,5,1,0.223,0.148,0.298,0.446,0.074,0.263,1.75
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593456,Andrew Aguilar,Andrew,Aguilar,Andrew,A Aguilar,OF/LF,16,41,36,9,1,0,0,1,1,0,4,0,17,10,6,0,1,0,0,1,6,5,3,2,0,0,19,4,4,0,1,87,63,43,20,0,0,0.25,0.1,0.278,0.378,0.028,0.474,1.2
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,594611,Jerfry Pimentel,Jerfry,Pimentel,Jerfry,J Pimentel,OF/SS,35,87,75,17,2,1,0,4,7,1,6,1,25,21,9,0,2,0,4,3,20,15,12,3,0,0,27,6,10,0,1,153,116,64,52,1,0,0.227,0.118,0.28,0.398,0.053,0.34,1.333
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593445,Alex Santana,Alexander,Santana,Alex,A Santana,P/RF,41,131,120,26,2,3,0,6,1,2,5,1,31,34,20,4,2,1,3,5,44,22,15,5,2,0,52,8,14,0,4,215,177,85,92,4,0,0.217,0.07,0.283,0.353,0.067,0.289,2.0
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593451,Cesar Hanley,Cesar,Hanley,Cesar,C Hanley,2B,61,172,149,30,3,1,0,7,11,12,17,0,34,35,18,1,3,0,3,4,53,35,13,22,0,0,60,12,12,0,6,295,209,91,118,8,0,0.201,0.118,0.235,0.353,0.034,0.261,1.514
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593454,Byron Capellan,Byron,Capellan,Byron,B Capellan,SS,55,181,157,32,4,0,0,5,4,3,14,0,30,36,30,1,6,0,4,4,60,41,15,23,3,0,77,12,13,1,6,298,202,69,133,8,1,0.204,0.103,0.229,0.332,0.025,0.252,1.463
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,570789,Felix Bido,Felix,Bido,Felix,F Bido,3B,67,256,240,50,9,0,1,20,12,3,7,0,55,62,30,10,1,1,7,10,78,59,32,24,3,0,115,11,27,1,11,403,331,144,187,6,0,0.208,0.059,0.258,0.317,0.05,0.265,1.322
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,593457,Oswill Lartiguez,Oswill,Lartiguez,Oswill,O Lartiguez,CF/LF,55,212,184,33,4,2,0,19,4,8,21,1,31,41,24,3,3,0,4,6,84,39,20,17,2,0,74,7,12,0,14,345,234,78,156,7,0,0.179,0.12,0.223,0.343,0.043,0.216,2.154
2010,3130,DSL OR2,DSL Orioles2,130,DSL,16,RK,570730,Yigui Santana,Yigui,Santana,Yigui,Y Santana,3B/X,34,47,41,6,1,0,0,3,3,1,5,0,21,7,2,0,0,0,1,1,8,6,1,4,1,0,18,2,1,0,3,100,66,46,20,0,0,0.146,0.128,0.171,0.299,0.024,0.3,1.333
