season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2017,102,RR,Round Rock Express,112,PCL,11,AAA,608597,Ronald Guzman,Ronald,Guzman,Ronald,R Guzmán,1B,125,527,470,78,140,22,3,12,62,4,1,47,2,85,204,78,12,0,1,9,37,122,124,80,28,16,0,175,49,31,1,59,1946,998,220,386,5,0,0.298,0.108,0.434,0.542,0.136,0.342,0.984
2017,102,RR,Round Rock Express,112,PCL,11,AAA,607387,Ryan Rua,Ryan,Rua,Ryan,R Rua,LF,46,188,177,27,47,7,2,8,28,3,0,10,0,55,82,22,2,0,0,1,17,35,40,24,11,5,0,74,23,13,0,11,679,330,99,122,1,0,0.266,0.059,0.463,0.522,0.198,0.342,0.875
2017,102,RR,Round Rock Express,112,PCL,11,AAA,592419,Jared Hoying,Jared,Hoying,Jared,J Hoying,LF/CF,95,399,366,55,96,24,2,10,44,16,6,31,1,80,154,67,5,0,0,2,36,73,117,70,37,10,0,181,33,19,0,44,1550,731,180,286,2,0,0.262,0.083,0.421,0.504,0.158,0.312,0.624
2017,102,RR,Round Rock Express,112,PCL,11,AAA,518902,Pete Kozma,Peter,Kozma,Pete,P Kozma,SS,11,42,40,8,12,4,0,0,2,1,0,2,0,8,16,2,0,0,0,0,4,10,10,5,2,3,0,17,5,3,0,4,160,70,15,32,0,0,0.3,0.048,0.4,0.448,0.1,0.375,1.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,527049,Cesar Puello,Cesar,Puello,Cesar,C Puello,RF/LF,43,179,162,24,40,8,1,6,27,5,1,12,1,38,68,28,7,0,2,3,15,57,29,22,3,4,0,74,13,10,0,17,654,328,88,126,0,0,0.247,0.095,0.42,0.515,0.173,0.283,1.966
2017,102,RR,Round Rock Express,112,PCL,11,AAA,543362,A.J. Jimenez,Antonio,Jimenez,A.J.,A Jimenez,C,51,207,196,18,48,9,0,7,16,1,0,7,0,45,78,26,4,0,2,2,16,56,49,28,16,5,0,113,19,10,1,18,785,365,69,153,2,0,0.245,0.053,0.398,0.451,0.153,0.281,1.143
2017,102,RR,Round Rock Express,112,PCL,11,AAA,592535,Jason Martinson,Jason,Martinson,Jason,J Martinson,SS/2B,50,204,183,28,38,7,0,7,27,0,3,18,0,76,66,27,3,1,0,2,14,36,34,22,10,2,0,108,14,8,0,16,780,371,154,108,0,0,0.208,0.099,0.361,0.46,0.153,0.31,1.059
2017,102,RR,Round Rock Express,112,PCL,11,AAA,621324,Preston Beck,Preston,Beck,Preston,P Beck,RF,67,261,229,30,56,10,2,1,29,2,2,26,2,45,73,33,7,0,4,2,13,63,69,42,21,6,0,116,19,7,1,29,1025,437,74,188,4,2,0.245,0.123,0.319,0.442,0.074,0.294,0.913
2017,102,RR,Round Rock Express,112,PCL,11,AAA,448674,Doug Bernier,Douglas,Bernier,Doug,D Bernier,SS,61,254,223,24,55,7,0,3,17,0,1,18,0,53,71,45,5,7,2,4,10,62,62,38,14,10,0,96,29,10,0,16,1045,464,94,179,4,1,0.247,0.097,0.318,0.415,0.072,0.308,1.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,598284,Peter O'Brien,Peter,O'Brien,Peter,P O'Brien,OF/LF,13,55,48,6,9,1,0,2,7,0,0,6,0,19,16,8,2,0,1,0,3,8,13,6,4,3,0,23,3,2,0,4,218,103,31,30,2,0,0.188,0.127,0.333,0.46,0.146,0.25,0.615
2017,102,RR,Round Rock Express,112,PCL,11,AAA,606336,Luis Marte,Luis,Marte,Luis,L Marte,SS/3B,52,193,191,12,49,7,2,1,17,6,0,1,1,33,63,32,3,0,0,1,10,48,61,34,14,13,0,97,28,8,0,13,608,382,99,158,2,1,0.257,0.01,0.33,0.34,0.073,0.306,0.787
2017,102,RR,Round Rock Express,112,PCL,11,AAA,451109,Brett Hayes,Brett,Hayes,Brett,B Hayes,C,66,234,213,20,45,10,0,4,21,0,0,17,0,67,67,39,5,0,2,2,14,45,58,27,26,5,0,107,15,9,1,20,850,437,127,148,4,0,0.211,0.09,0.315,0.405,0.103,0.285,0.776
2017,102,RR,Round Rock Express,112,PCL,11,AAA,460576,Carlos Gomez,Carlos,Gomez,Carlos,C Gómez,CF/DH,2,9,8,0,2,0,0,0,1,0,0,1,0,3,2,1,0,0,0,0,0,2,1,1,0,0,0,6,1,0,0,1,30,15,6,5,0,0,0.25,0.111,0.25,0.361,0.0,0.4,2.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,594838,Phil Gosselin,Philip,Gosselin,Phil,P Gosselin,2B,10,34,32,3,7,1,0,0,3,0,0,2,0,9,8,2,0,0,0,0,1,10,6,4,1,1,0,11,3,1,0,3,119,54,12,23,0,0,0.219,0.059,0.25,0.309,0.031,0.304,1.667
2017,102,RR,Round Rock Express,112,PCL,11,AAA,547181,Matt Lipka,Matthew,Lipka,Matt,M Lipka,OF/LF,1,4,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,13,6,2,3,0,0,0.25,0.0,0.25,0.25,0.0,0.333,0.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,642094,Tyler Smith,Tyler,Smith,Tyler,T Smith,SS/2B,13,53,48,5,9,2,0,0,1,0,1,3,0,11,11,13,3,0,0,2,2,14,14,9,3,2,0,23,4,4,0,1,191,85,24,37,0,0,0.188,0.094,0.229,0.323,0.042,0.243,1.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,606580,Jose Cardona,Jose,Cardona,Jose,J Cardona,CF,4,19,17,4,3,0,0,0,0,2,0,2,0,3,3,2,0,0,0,0,0,5,6,5,0,1,0,6,1,2,0,0,70,34,10,14,0,0,0.176,0.105,0.176,0.281,0.0,0.214,0.833
2017,102,RR,Round Rock Express,112,PCL,11,AAA,449082,Xavier Paul,Xavier,Paul,Xavier,X Paul,LF/RF,2,5,5,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,2,2,1,1,0,0,6,0,0,0,1,17,12,2,5,0,0,0.2,0.0,0.2,0.2,0.0,0.2,1.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,607486,Pat Cantwell,Patrick,Cantwell,Pat,P Cantwell,C,8,32,30,1,4,0,0,0,1,1,0,0,0,11,4,3,1,0,0,2,0,8,7,5,1,1,0,18,0,0,0,4,120,62,18,19,0,0,0.133,0.062,0.133,0.195,0.0,0.211,1.143
2017,102,RR,Round Rock Express,112,PCL,11,AAA,606145,Elio Castillo,Elio,Castillo,Elio,E Castillo,3B/2B,5,18,17,1,2,0,0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,6,4,2,1,1,0,9,1,1,0,0,61,28,10,12,0,0,0.118,0.056,0.118,0.174,0.0,0.167,1.5
2017,102,RR,Round Rock Express,112,PCL,11,AAA,488776,Jaye Chapman,Jaye,Chapman,Jaye,J Chapman,P,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,102,RR,Round Rock Express,112,PCL,11,AAA,665390,Shaq Matta,Erick,Matta,Shaq,E Matta,C/LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,593642,Luis Mendez,Luis,Mendez,Luis,L Mendez,3B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,13,7,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017,102,RR,Round Rock Express,112,PCL,11,AAA,642362,Brallan Perez,Brallan,Perez,Brallan,B Perez,2B,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,3,0,0,0,0,23,12,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2017,102,RR,Round Rock Express,112,PCL,11,AAA,592670,Jimmy Reyes,James,Reyes,Jimmy,J Reyes,P,37,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,
2017,102,RR,Round Rock Express,112,PCL,11,AAA,449079,Wesley Wright,Dequam,Wright,Wesley,W Wright,P,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,605195,Kyle Crick,Kyle,Crick,Kyle,K Crick,P,24,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,8,5,1,2,0,0,0.5,0.0,1.0,1.0,0.5,0.5,
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,607318,John Polonius,John,Polonius,John,J Polonius,SS,3,6,5,2,2,0,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,4,0,0,0,0,0,1,0,1,0,1,17,9,1,6,0,0,0.4,0.0,0.8,0.8,0.4,0.4,
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,624414,Christian Arroyo,Christian,Arroyo,Christian,C Arroyo,2B/SS,25,102,91,18,36,7,0,4,16,2,0,6,1,12,55,17,1,0,0,5,11,25,18,11,2,5,0,25,14,6,0,16,344,157,21,79,1,1,0.396,0.108,0.604,0.712,0.209,0.427,1.389
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,665000,Matt Winn,Robert,Winn,Matt,M Winn,C,6,20,18,4,6,3,0,1,5,0,0,1,0,7,12,4,0,0,1,0,4,2,4,3,1,0,0,5,2,2,0,2,73,38,16,12,0,0,0.333,0.1,0.667,0.767,0.333,0.455,0.5
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,624507,Ryder Jones,Ryder,Jones,Ryder,R Jones,P/3B,64,273,237,44,74,19,2,13,44,7,0,29,1,53,136,47,3,0,2,5,34,51,61,36,15,10,0,93,19,19,2,34,1018,499,100,186,1,0,0.312,0.132,0.574,0.706,0.262,0.353,0.836
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,666815,T.J. Bennett,Tyler,Bennett,T.J.,T Bennett,2B,6,19,14,1,4,0,0,1,2,0,0,4,0,4,7,2,1,1,0,0,1,6,1,1,0,0,0,8,0,1,0,3,78,28,11,11,0,0,0.286,0.222,0.5,0.722,0.214,0.333,6.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,444571,Eliezer Zambrano,Eliezer,Zambrano,Eliezer,E Zambrano,C,4,14,12,2,5,0,0,0,1,0,0,2,0,2,5,3,0,0,0,0,0,2,3,1,1,1,0,4,2,1,0,2,57,31,4,10,0,0,0.417,0.143,0.417,0.56,0.0,0.5,0.667
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,431094,Aaron Hill,Aaron,Hill,Aaron,A Hill,2B,5,21,17,5,4,0,1,1,3,0,0,2,0,7,9,2,0,0,0,2,2,3,3,0,3,0,0,9,1,0,0,3,72,22,6,10,0,0,0.235,0.19,0.529,0.719,0.294,0.333,1.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,622046,Chris Shaw,Christopher,Shaw,Chris,C Shaw,1B/LF,88,360,336,42,97,25,1,18,50,0,0,20,0,106,178,44,5,0,3,1,44,63,73,42,13,18,0,145,20,32,1,44,1344,705,230,233,0,1,0.289,0.067,0.53,0.597,0.241,0.367,0.863
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,596103,Austin Slater,Austin,Slater,Austin,A Slater,LF/RF,50,206,184,28,59,12,0,5,27,4,3,15,0,39,86,34,5,2,2,3,17,59,31,19,6,6,0,73,22,9,0,28,759,367,85,149,4,0,0.321,0.098,0.467,0.565,0.147,0.38,1.903
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,571761,Slade Heathcott,Zachary,Heathcott,Slade,S Heathcott,RF,26,84,69,8,20,2,1,2,8,3,1,11,0,22,30,5,0,2,0,2,5,20,9,5,1,3,0,20,5,6,0,9,349,162,52,49,1,1,0.29,0.159,0.435,0.594,0.145,0.4,2.222
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,543148,Tim Federowicz,Timothy,Federowicz,Tim,T Federowicz,C,77,314,283,34,85,19,0,9,43,3,0,30,1,65,131,36,6,0,1,0,28,63,71,50,17,4,0,125,25,22,1,37,1299,557,112,219,6,1,0.3,0.099,0.463,0.562,0.163,0.362,0.887
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,448605,Justin Ruggiano,Justin,Ruggiano,Justin,J Ruggiano,CF,45,169,157,23,44,13,0,6,21,1,2,9,0,33,75,24,6,0,1,2,19,44,37,23,8,6,0,69,7,16,0,21,636,329,84,125,1,0,0.28,0.071,0.478,0.549,0.197,0.319,1.189
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,666561,Jae-Gyun Hwang,Jae-Gyun,Hwang,Jae-Gyun,J Hwang,3B,98,386,351,44,100,21,4,10,55,7,1,27,2,83,159,51,4,0,7,1,35,84,91,59,24,8,0,144,28,28,1,43,1484,665,151,275,5,0,0.285,0.091,0.453,0.544,0.168,0.34,0.923
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,453211,Drew Stubbs,Robert,Stubbs,Drew,D Stubbs,CF,10,46,39,6,10,1,0,2,7,1,0,6,1,16,17,4,1,0,1,0,3,6,8,7,1,0,0,16,5,3,0,2,199,73,25,24,1,0,0.256,0.152,0.436,0.588,0.179,0.364,0.75
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,621453,Steven Duggar,Steven,Duggar,Steven,S Duggar,CF,13,54,46,7,12,1,0,2,6,3,2,8,0,12,19,4,1,0,0,0,3,9,13,10,1,2,0,21,2,4,0,6,214,89,19,34,0,0,0.261,0.148,0.413,0.561,0.152,0.312,0.692
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,519037,Carlos Moncrief,Carlos,Moncrief,Carlos,C Moncrief,RF,71,190,171,17,49,17,0,2,18,4,2,17,1,45,72,28,3,1,1,0,19,42,37,23,10,4,0,78,14,12,0,23,762,358,84,128,0,0,0.287,0.095,0.421,0.516,0.135,0.376,1.135
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,605509,Kelby Tomlinson,Kelby,Tomlinson,Kelby,K Tomlinson,2B,26,122,108,17,32,6,0,0,8,9,2,13,0,12,38,13,0,0,0,1,6,36,28,18,8,2,0,30,15,6,0,11,442,182,21,96,4,0,0.296,0.115,0.352,0.467,0.056,0.333,1.286
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,607776,Mac Williamson,Johnathan,Williamson,Mac,M Williamson,LF/RF,94,382,352,54,86,21,0,14,50,4,1,25,0,100,149,57,9,0,1,4,35,93,74,42,20,12,0,172,25,29,1,31,1471,765,244,253,1,0,0.244,0.079,0.423,0.502,0.179,0.301,1.257
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,543216,Conor Gillaspie,Conor,Gillaspie,Conor,C Gillaspie,3B/1B,29,93,90,13,28,7,0,0,4,3,2,3,0,8,35,15,4,0,0,0,7,25,29,18,8,3,0,33,8,2,0,18,275,143,18,82,0,0,0.311,0.032,0.389,0.421,0.078,0.341,0.862
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,473239,Juan Ciriaco,Juan,Ciriaco,Juan,J Ciriaco,SS/2B,75,255,235,28,65,13,2,4,30,7,0,16,1,46,94,42,2,2,2,0,19,51,77,40,26,11,0,96,30,16,0,19,965,443,98,193,3,2,0.277,0.071,0.4,0.471,0.123,0.326,0.662
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,489067,Ryan Lollis,Ryan,Lollis,Ryan,R Lollis,LF/1B,56,200,185,16,54,14,0,1,22,1,0,11,0,19,71,43,10,1,2,1,15,66,49,24,11,14,0,80,17,10,1,26,777,352,42,169,1,1,0.292,0.07,0.384,0.454,0.092,0.317,1.347
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,592620,Jarrett Parker,Jarrett,Parker,Jarrett,J Parker,RF/CF,30,133,112,22,26,5,0,3,8,1,1,21,0,31,40,15,2,0,0,0,8,33,22,12,5,5,0,47,5,8,0,13,580,243,60,81,2,1,0.232,0.158,0.357,0.515,0.125,0.295,1.5
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,452035,Kyle Blanks,Kyle,Blanks,Kyle,K Blanks,LF/1B,35,92,82,11,19,4,0,3,12,0,0,7,0,28,32,8,1,0,0,3,7,15,20,10,7,3,0,38,5,5,0,9,386,185,59,54,1,0,0.232,0.109,0.39,0.499,0.159,0.314,0.75
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,593525,Orlando Calixte,Orlando,Calixte,Orlando,O Calixte,SS,97,401,378,48,92,15,5,14,43,19,4,21,0,84,159,63,9,2,0,0,34,115,89,61,18,10,0,137,31,21,1,39,1467,706,182,296,5,0,0.243,0.053,0.421,0.474,0.177,0.279,1.292
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,434604,Michael Morse,Michael,Morse,Michael,M Morse,LF,3,12,11,1,3,1,0,0,2,0,0,1,0,3,4,1,1,0,0,0,1,4,1,1,0,0,0,6,0,0,0,3,43,20,7,8,0,0,0.273,0.083,0.364,0.447,0.091,0.375,4.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,502029,Chris Marrero,Christopher,Marrero,Chris,C Marrero,1B,17,67,58,7,12,4,0,2,11,0,0,6,0,12,22,14,2,0,1,2,6,15,20,13,5,2,0,26,3,3,0,6,274,120,23,47,0,0,0.207,0.134,0.379,0.513,0.172,0.222,0.75
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,467055,Pablo Sandoval,Pablo,Sandoval,Pablo,P Sandoval,3B,9,37,29,4,6,1,0,1,3,0,0,5,1,3,10,4,0,0,2,1,2,9,13,10,2,1,0,10,3,1,0,2,108,59,10,28,0,0,0.207,0.216,0.345,0.561,0.138,0.185,0.692
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,592144,Wynton Bernard,Wynton,Bernard,Wynton,W Bernard,OF/CF,82,211,193,28,49,8,2,2,14,13,1,12,0,41,67,21,7,3,1,2,12,68,39,24,11,4,0,87,27,4,0,18,798,390,89,156,3,0,0.254,0.072,0.347,0.419,0.093,0.311,1.744
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,425834,B.J. Upton,Melvin,Upton,B.J.,B Upton,CF,12,49,45,4,11,1,0,1,4,0,0,4,0,14,15,4,1,0,0,0,2,10,10,6,1,3,0,19,7,1,0,3,197,88,33,31,0,0,0.244,0.082,0.333,0.415,0.089,0.333,1.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,607706,Michael Roth,Michael,Roth,Michael,M Roth,P,17,17,15,1,4,0,0,0,1,0,0,2,0,7,4,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,1,71,33,15,8,0,0,0.267,0.118,0.267,0.385,0.0,0.5,
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,542419,Ali Castillo,Ali,Castillo,Ali,A Castillo,2B,70,259,244,23,62,10,3,1,18,4,2,10,0,23,81,42,8,2,2,1,14,102,61,34,12,15,0,104,31,4,1,26,876,413,38,225,7,0,0.254,0.051,0.332,0.383,0.078,0.275,1.672
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,578570,Juniel Querecuto,Juniel,Querecuto,Juniel,J Querecuto,3B/SS,94,328,293,26,68,11,0,2,27,6,2,26,1,63,85,45,9,3,3,3,13,102,66,51,7,8,0,133,23,8,1,36,1220,607,112,236,2,0,0.232,0.098,0.29,0.388,0.058,0.286,1.545
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,594740,Jeff Arnold,Jeff,Arnold,Jeff,J Arnold,C,9,36,34,3,6,1,0,1,2,0,0,2,0,15,10,2,1,0,0,0,2,7,6,3,2,1,0,20,1,1,0,4,155,85,33,19,1,0,0.176,0.056,0.294,0.35,0.118,0.278,1.167
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,623143,Trevor Brown,Trevor,Brown,Trevor,T Brown,C,58,212,196,11,32,4,0,1,9,2,0,9,1,43,39,37,4,5,0,2,5,68,58,37,10,11,0,112,10,5,0,17,749,381,80,158,1,1,0.163,0.053,0.199,0.252,0.036,0.204,1.172
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,593340,Joan Gregorio,Joan,Gregorio,Joan,J Gregorio,P,13,21,17,4,3,0,0,0,1,0,0,1,0,9,3,5,0,3,0,0,0,7,1,1,0,0,0,15,2,0,0,1,73,34,16,11,0,0,0.176,0.056,0.176,0.232,0.0,0.375,7.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,595881,Tyler Beede,Tyler,Beede,Tyler,T Beede,P,19,28,23,0,2,1,0,0,0,0,1,0,0,12,3,6,1,5,0,0,1,12,2,1,0,1,0,13,1,0,0,1,89,40,15,16,0,0,0.087,0.0,0.13,0.13,0.043,0.182,6.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,657424,Matt Gage,Matthew,Gage,Matt,M Gage,P,13,12,11,0,1,0,0,0,1,0,0,0,0,8,1,1,0,1,0,0,0,2,1,0,1,0,0,3,1,0,0,0,32,17,10,4,0,0,0.091,0.0,0.091,0.091,0.0,0.333,2.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,543391,Casey Kelly,Casey,Kelly,Casey,C Kelly,P,8,13,9,0,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,0,0,4,4,3,0,1,0,3,0,0,0,0,47,23,6,8,0,0,0.0,0.182,0.0,0.182,0.0,0.0,1.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,605498,Andrew Suarez,Andrew,Suarez,Andrew,A Suárez,P,15,19,18,1,1,0,0,0,0,0,0,1,0,9,1,2,0,0,0,0,0,6,2,0,0,2,0,12,0,0,0,1,75,25,7,9,0,0,0.056,0.053,0.056,0.109,0.0,0.111,3.0
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,596816,Roberto Gomez,Roberto,Gomez,Roberto,R Gómez,P,38,17,16,0,1,0,0,0,0,0,0,0,0,11,1,2,0,1,0,0,0,5,0,0,0,0,0,13,1,0,0,0,60,27,18,6,0,0,0.062,0.0,0.062,0.062,0.0,0.2,
2017,105,SAC,Sacramento River Cats,112,PCL,11,AAA,608717,Chris Stratton,Christopher,Stratton,Chris,C Stratton,P,15,19,17,0,1,0,0,0,0,0,0,0,0,11,1,2,0,2,0,0,0,4,3,1,1,1,0,8,1,0,0,0,78,31,10,8,0,0,0.059,0.0,0.059,0.059,0.0,0.167,1.333
