season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2019,1174,SC,State College Spikes,127,NYP,15,A-,681842,Kevin Woodall,Kevin,Woodall,Kevin,K Woodall,1B/RF,1,4,4,1,0,0,1,1,0,0,0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,18,10,5,2,0,0,0.25,0.0,1.0,1.0,0.75,0.0,
2019,1174,SC,State College Spikes,127,NYP,15,A-,682145,Brandon Purcell,Brandon,Purcell,Brandon,B Purcell,C,5,18,15,6,1,0,0,5,0,0,2,0,3,7,1,0,0,0,1,1,0,3,1,0,2,0,6,2,0,0,4,64,22,6,12,0,0,0.4,0.167,0.467,0.634,0.067,0.5,0.0
2019,1174,SC,State College Spikes,127,NYP,15,A-,656384,Matt Duce,Matthew,Duce,Matt,M Duce,C/DH,35,148,133,41,10,0,3,18,0,0,14,0,30,60,34,5,0,0,0,13,15,31,20,8,3,1,69,11,10,0,20,563,262,71,103,3,0,0.308,0.095,0.451,0.546,0.143,0.38,0.484
2019,1174,SC,State College Spikes,127,NYP,15,A-,671054,Jonatan Machado,Jonatan,Machado,Jonatan,J Machado,CF,17,84,74,24,3,1,1,12,4,2,9,0,9,32,15,5,0,1,0,5,17,16,9,2,5,0,38,10,2,0,12,297,128,17,66,2,0,0.324,0.119,0.432,0.551,0.108,0.354,1.062
2019,1174,SC,State College Spikes,127,NYP,15,A-,686780,Pedro Pages,Pedro,Pages,Pedro,P Pagés,C,50,214,179,52,17,1,2,21,1,0,28,0,39,77,25,5,0,3,4,20,13,40,25,10,5,0,102,10,10,0,32,843,334,82,143,4,0,0.291,0.164,0.43,0.594,0.14,0.355,0.325
2019,1174,SC,State College Spikes,127,NYP,15,A-,676953,Martin Figueroa,Martin,Figueroa,Martin,M Figueroa,C/2B,35,139,124,35,4,3,4,27,3,1,14,0,24,57,27,3,0,0,1,11,11,37,17,13,7,0,54,16,7,0,12,528,232,48,100,1,0,0.282,0.108,0.46,0.568,0.177,0.323,0.297
2019,1174,SC,State College Spikes,127,NYP,15,A-,682264,Andrew Warner,Andrew,Warner,Andrew,A Warner,OF/RF,46,182,153,38,8,1,7,28,1,2,22,0,65,69,27,2,0,0,7,16,11,28,21,5,2,0,87,8,12,0,18,719,311,125,88,6,0,0.248,0.159,0.451,0.61,0.203,0.383,0.393
2019,1174,SC,State College Spikes,127,NYP,15,A-,649810,Dariel Gomez,Dariel,Gomez,Dariel,D Gomez,1B,63,250,221,58,14,1,6,27,0,1,28,3,51,92,37,7,0,1,0,21,29,46,33,7,6,0,126,13,14,0,31,995,431,112,171,7,1,0.262,0.116,0.416,0.532,0.154,0.315,0.63
2019,1174,SC,State College Spikes,127,NYP,15,A-,666728,Carlos Soto,Carlos,Soto,Carlos,C Soto,C,30,135,116,29,6,1,4,23,0,0,14,0,35,49,28,2,0,4,1,11,12,32,22,7,3,0,57,2,7,0,20,499,230,62,85,2,0,0.25,0.141,0.422,0.563,0.172,0.309,0.375
2019,1174,SC,State College Spikes,127,NYP,15,A-,650880,Andres Luna,Andres,Luna,Andres,A Luna,CF,13,56,47,12,5,0,0,7,1,1,8,0,10,17,7,0,0,0,1,5,7,6,4,2,0,0,11,3,3,0,6,194,85,21,37,3,0,0.255,0.161,0.362,0.523,0.106,0.324,1.167
2019,1174,SC,State College Spikes,127,NYP,15,A-,661412,Stanley Espinal,Stanley,Espinal,Stanley,S Espinal,3B/LF,58,237,210,56,14,3,3,34,2,3,20,2,39,85,45,6,0,5,2,20,14,72,39,22,11,0,120,15,16,1,24,851,399,94,176,3,1,0.267,0.114,0.405,0.519,0.138,0.306,0.194
2019,1174,SC,State College Spikes,127,NYP,15,A-,688009,David Vinsky,David,Vinsky,David,D Vinsky,OF/CF,56,259,236,67,14,2,1,19,9,3,19,0,44,88,34,2,0,2,2,17,22,53,33,8,12,0,88,23,12,0,32,935,426,78,194,11,2,0.284,0.089,0.373,0.462,0.089,0.342,0.415
2019,1174,SC,State College Spikes,127,NYP,15,A-,656925,Liam Sabino,Liam,Sabino,Liam,L Sabino,3B/2B,4,17,14,4,0,0,0,1,0,0,2,0,2,4,3,0,0,0,1,0,1,5,3,0,2,0,5,3,0,0,1,69,32,7,12,1,0,0.286,0.176,0.286,0.462,0.0,0.333,0.2
2019,1174,SC,State College Spikes,127,NYP,15,A-,671285,Terry Fuller,Terriez,Fuller,Terry,T Fuller,CF/RF,42,181,157,35,7,1,4,19,1,0,23,0,54,56,27,4,0,1,0,12,9,27,18,4,5,0,75,9,11,1,14,730,280,90,104,3,1,0.223,0.133,0.357,0.49,0.134,0.31,0.333
2019,1174,SC,State College Spikes,127,NYP,15,A-,665940,Moises Castillo,Moises,Castillo,Moises,M Castillo,SS,56,253,221,55,9,0,1,16,8,2,23,0,44,67,44,7,3,1,5,10,24,61,30,24,7,0,97,20,12,0,23,985,376,69,181,6,0,0.249,0.116,0.303,0.419,0.054,0.305,0.393
2019,1174,SC,State College Spikes,127,NYP,15,A-,676676,Donivan Williams,Donivan,Williams,Donivan,D Williams,3B/2B,46,188,156,34,5,1,1,11,4,2,26,0,53,44,18,2,0,2,4,7,4,41,23,10,8,0,80,8,5,1,20,725,296,79,105,0,0,0.218,0.17,0.282,0.452,0.064,0.317,0.098
2019,1174,SC,State College Spikes,127,NYP,15,A-,669896,Brylie Ware,Brylie,Ware,Brylie,B Ware,3B,51,202,173,34,7,1,1,24,0,1,22,2,33,46,35,10,1,2,4,9,12,67,39,15,13,0,89,8,5,1,20,731,377,57,143,1,0,0.197,0.139,0.266,0.405,0.069,0.234,0.179
2019,1174,SC,State College Spikes,127,NYP,15,A-,660741,Edwin Figuera,Edwin,Figuera,Edwin,E Figuera,3B,8,29,24,4,1,0,0,0,1,0,1,0,8,5,2,1,0,0,4,1,2,6,2,3,1,0,8,2,1,0,1,85,45,16,16,0,0,0.167,0.172,0.208,0.38,0.042,0.25,0.333
2019,1174,SC,State College Spikes,127,NYP,15,A-,650878,Luis Flores,Luis,Flores,Luis,L Flores,2B/SS,39,129,114,19,2,1,2,15,3,3,12,0,29,29,15,4,1,2,0,5,10,31,17,8,6,0,70,8,2,1,8,461,208,57,88,0,0,0.167,0.109,0.254,0.363,0.088,0.2,0.323
2019,1174,SC,State College Spikes,127,NYP,15,A-,656227,Shane Benes,Shane,Benes,Shane,S Benes,SS/3B,27,99,95,12,6,0,1,3,0,0,3,0,43,21,13,1,0,0,1,7,7,23,10,8,5,0,73,2,4,0,6,384,212,78,52,0,0,0.126,0.04,0.221,0.261,0.095,0.216,0.304
2019,1174,SC,State College Spikes,127,NYP,15,A-,656621,Cameron Knight,Cameron,Knight,Cameron,C Knight,C,18,57,54,8,2,0,0,3,0,0,3,0,17,10,11,4,0,0,0,2,8,10,7,3,0,0,33,4,1,0,3,196,99,27,37,1,0,0.148,0.053,0.185,0.238,0.037,0.216,0.8
2019,1174,SC,State College Spikes,127,NYP,15,A-,660838,Imeldo Diaz,Imeldo,Diaz,Imeldo,I Diaz,SS/3B,3,13,13,2,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,3,3,0,0,0,10,1,0,0,1,41,22,4,10,1,0,0.154,0.0,0.154,0.154,0.0,0.2,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,606956,Ryan Court,Ryan,Court,Ryan,R Court,3B,4,15,10,4,0,0,1,3,0,0,4,0,4,7,3,0,0,0,1,1,0,1,1,0,0,0,2,1,2,0,1,58,20,8,6,0,0,0.4,0.333,0.7,1.033,0.3,0.6,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,668853,Austin Shenton,Austin,Shenton,Austin,A Shenton,3B,21,92,79,29,10,1,2,16,0,0,8,0,15,47,16,1,0,1,4,13,2,21,14,1,6,0,27,5,8,0,16,376,161,26,65,2,0,0.367,0.141,0.595,0.736,0.228,0.429,0.095
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,676623,Billy Cooke,Billy,Cooke,Billy,B Cooke,OF/CF,22,83,69,21,2,3,2,8,7,2,7,0,19,35,8,1,2,0,5,7,0,15,9,5,1,0,22,10,4,0,7,318,155,27,52,1,0,0.304,0.148,0.507,0.655,0.203,0.396,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,676803,Connor Hoover,Connor,Hoover,Connor,C Hoover,1B/2B,34,146,115,26,7,3,5,24,9,1,25,2,38,54,24,2,1,3,2,15,0,36,22,10,4,0,57,4,7,0,15,604,256,80,81,1,0,0.226,0.207,0.47,0.677,0.243,0.28,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,687799,Cade Marlowe,Matthew,Marlowe,Cade,C Marlowe,LF/RF,62,251,219,66,15,3,3,30,10,5,26,3,62,96,41,3,1,4,1,21,0,50,36,7,7,0,119,23,16,0,27,947,485,147,162,4,0,0.301,0.124,0.438,0.562,0.137,0.399,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,687518,Patrick Frick,Patrick,Frick,Patrick,P Frick,SS,60,267,215,65,12,0,0,21,7,6,41,1,40,77,33,5,0,2,9,12,0,50,31,7,12,0,92,26,6,0,33,1072,384,62,177,7,0,0.302,0.195,0.358,0.553,0.056,0.367,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,682596,Brennon Kaleiwahea,Brennon,Kaleiwahea,Brennon,B Kaleiwahea,C,17,64,53,12,2,1,2,3,0,0,7,0,20,22,4,0,1,0,3,5,0,10,7,3,0,0,31,3,2,0,7,264,118,47,34,0,0,0.226,0.159,0.415,0.574,0.189,0.323,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,670190,Carter Bins,Carter,Bins,Carter,C Bins,C,50,202,154,32,2,0,7,26,5,2,33,0,56,55,18,1,0,1,14,9,0,36,23,5,8,0,88,7,12,1,12,813,304,92,99,5,0,0.208,0.238,0.357,0.595,0.149,0.272,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,690189,Trent Tingelstad,Trent,Tingelstad,Trent,T Tingelstad,LF/RF,67,298,242,58,11,1,5,41,4,2,51,0,56,86,40,6,1,3,1,17,1,64,38,11,15,0,116,18,11,0,29,1177,442,106,190,3,1,0.24,0.185,0.355,0.54,0.116,0.288,0.016
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,672596,Robert Perez Jr.,Robert,Perez Jr.,Robert,R Perez Jr.,1B,54,240,206,48,9,0,7,36,1,1,23,0,68,78,27,2,0,4,7,16,0,51,23,16,12,0,104,16,14,1,17,906,483,170,142,3,2,0.233,0.142,0.379,0.521,0.146,0.304,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,672544,Cesar Izturis Jr.,Cesar,Izturis,Cesar,C Izturis Jr.,SS,60,248,214,61,10,1,0,32,11,3,23,1,41,73,39,10,3,2,4,11,2,35,25,4,6,2,97,24,5,0,32,861,402,92,178,8,1,0.285,0.119,0.341,0.46,0.056,0.349,0.057
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,657691,DeAires Moses,DeAires,Moses,DeAires,D Moses,LF,36,125,99,19,2,3,3,11,15,6,19,0,42,36,14,2,2,2,3,8,0,19,12,3,4,0,37,9,6,0,4,497,200,87,61,1,0,0.192,0.195,0.364,0.559,0.172,0.286,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,663381,Utah Jones,Utah,Jones,Utah,U Jones,SS/2B,34,157,133,31,2,1,3,16,4,1,17,0,24,44,23,0,0,1,6,6,2,39,20,11,8,0,72,8,6,0,17,583,258,44,110,2,0,0.233,0.153,0.331,0.484,0.098,0.262,0.051
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,673036,Miguel Perez,Miguel,Perez,Miguel,M Perez,CF,67,258,223,40,11,3,5,25,5,5,29,0,103,72,26,2,2,2,2,19,0,46,29,10,7,0,111,9,13,0,18,1041,444,191,124,2,1,0.179,0.129,0.323,0.452,0.143,0.299,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,682086,Cash Gladfelter,Cash,Gladfelter,Cash,C Gladfelter,2B/1B,48,171,154,29,8,1,4,26,2,1,16,1,75,51,14,2,0,1,0,13,1,25,16,3,6,0,93,7,7,1,14,683,308,134,80,1,0,0.188,0.099,0.331,0.43,0.143,0.329,0.04
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,656022,Luis Joseph,Luis,Joseph,Luis,L Joseph,2B/3B,48,151,142,30,12,2,1,14,0,1,6,0,35,49,27,1,0,3,0,15,0,37,15,14,8,0,71,7,9,0,14,558,314,110,110,2,0,0.211,0.06,0.345,0.405,0.134,0.266,0.0
2019,403,EVE,Everett AquaSox,126,NWL,15,A-,681944,Dean Nevarez,Dean,Nevarez,Dean,D Nevarez,C,12,50,45,9,4,0,0,1,0,2,4,0,12,13,8,2,0,1,0,4,0,16,10,4,2,0,17,3,1,1,4,192,95,22,34,1,0,0.2,0.1,0.289,0.389,0.089,0.265,0.0
