season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,502271,Sean Black,Sean,Black,Sean,S Black,P,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1.0,
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,548330,Brooks Pinckard,Ronald,Pinckard,Brooks,B Pinckard,P,22,3,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,6,3,0,3,0,0,0.667,0.0,0.667,0.667,0.0,0.667,0.0
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,544371,Donald Lutz,Donald,Lutz,Donald,D Lutz,LF,23,97,89,32,7,2,6,16,1,0,7,1,17,61,15,1,0,0,1,15,20,20,11,7,2,0,34,8,9,0,15,305,171,42,72,1,0,0.36,0.082,0.685,0.767,0.326,0.394,1.0
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,457762,Bryan Anderson,Bryan,Anderson,Bryan,B Anderson,C,21,82,70,24,2,2,5,19,0,1,11,0,14,45,6,1,0,1,0,9,15,18,14,1,3,0,33,3,9,0,12,329,147,31,57,0,0,0.343,0.146,0.643,0.789,0.3,0.365,0.833
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,502457,Drew Hayes,Andrew,Hayes,Drew,D Hayes,P,52,5,4,2,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1,13,7,2,4,0,0,0.5,0.0,0.5,0.5,0.0,0.667,
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,502009,Mat Latos,Mathew,Latos,Mat,M Latos,P,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,1.0,,,,,
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,502371,Fabian Williamson,Fabian,Williamson,Fabian,F Williamson,P,50,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,2,1,0,0,0.5,0.0,0.5,0.5,0.0,1.0,
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,592835,Kyle Waldrop,Kyle,Waldrop,Kyle,K Waldrop,RF,66,252,232,73,17,3,8,35,3,4,17,1,44,120,46,8,1,2,0,28,59,59,40,10,9,0,95,15,20,0,38,869,455,99,191,1,0,0.315,0.076,0.517,0.593,0.203,0.357,1.0
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,594902,Ben Lively,Edward,Lively,Ben,B Lively,P,14,21,17,5,1,0,1,2,0,0,1,0,6,9,4,0,3,0,0,2,5,4,3,0,1,0,5,2,2,0,1,67,27,8,14,0,0,0.294,0.056,0.529,0.585,0.235,0.4,1.25
2014,4124,PNS,Pensacola Blue Wahoos,111,SOU,12,AA,501248,Rossmel Perez,Rossmel,Perez,Rossmel,R Perez,C,72,280,252,84,16,2,4,48,2,4,23,1,21,116,45,8,1,2,2,22,91,59,40,11,8,0,92,26,18,1,39,1029,431,50,234,5,0,0.333,0.097,0.46,0.557,0.127,0.349,1.542
