season,team_id,team_abv,team_name,team_league_id,team_league,team_level_id,team_level_abv,player_id,player_full_name,player_first_name,player_last_name,player_use_name,player_initial_name,player_position,G,batting_PA,batting_AB,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_IBB,batting_SO,batting_TB,batting_GiDP_Opp,batting_GiDP,batting_SH,batting_SF,batting_HBP,batting_XBH,batting_GO,batting_AO,batting_FO,batting_PO,batting_LO,batting_CI,batting_LOB,batting_ground_hits,batting_fly_hits,batting_pop_hits,batting_line_hits,batting_pitches_faced,batting_swings,batting_whiffs,batting_balls_in_play,batting_reached_on_error,batting_walkoffs,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_ISO,batting_BABiP,batting_GO/AO
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,572714,Vince Belnome,Vincent,Belnome,Vince,V Belnome,DH/3B,4,17,14,8,3,0,1,7,0,0,3,0,2,14,4,0,0,0,0,4,3,1,1,0,0,0,2,1,3,0,4,55,22,5,12,0,0,0.571,0.176,1.0,1.176,0.429,0.636,3.0
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,435041,Carlos Quentin,Carlos,Quentin,Carlos,C Quentin,LF,4,15,14,6,1,0,1,5,0,0,0,0,2,10,3,0,0,0,1,2,3,3,3,0,0,0,5,4,1,0,1,22,17,5,12,0,0,0.429,0.067,0.714,0.781,0.286,0.455,1.0
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,523265,Tommy Medica,Thomas,Medica,Tommy,T Medica,1B/DH,93,406,355,117,37,5,19,87,1,1,41,1,86,221,52,8,0,3,7,61,75,80,49,22,9,0,156,34,50,0,33,905,534,216,272,3,0,0.33,0.126,0.623,0.749,0.293,0.387,0.938
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,594888,Robert Kral,Robert,Kral,Robert,R Kral,C,22,68,54,17,5,0,3,9,0,1,11,0,13,31,10,1,0,2,1,8,18,8,5,3,0,0,23,5,9,0,3,157,79,30,43,3,0,0.315,0.206,0.574,0.78,0.259,0.35,2.25
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,570793,Jairo Gomez,Jairo,Gomez,Jairo,J Gomez,P/X,6,7,5,2,0,0,0,1,0,0,0,0,1,2,1,0,1,0,1,0,1,2,1,1,0,0,3,0,1,0,1,9,7,2,5,0,1,0.4,0.167,0.4,0.567,0.0,0.5,0.5
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,605369,Casey McElroy,Casey,McElroy,Casey,C McElroy,2B,58,258,226,74,13,1,5,36,1,1,27,1,32,104,39,3,2,1,2,19,55,68,47,12,9,0,94,24,25,0,25,524,300,74,197,0,1,0.327,0.117,0.46,0.577,0.133,0.363,0.809
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,607299,Justin Miller,Justin,Miller,Justin,J Miller,2B/3B,92,413,360,112,15,4,12,71,17,7,40,0,81,171,55,6,0,6,7,31,82,91,67,15,9,0,162,40,34,1,37,877,512,198,285,6,0,0.311,0.128,0.475,0.603,0.164,0.366,0.901
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,542642,Rymer Liriano,Rymer,Liriano,Rymer,R Liriano,OF/RF,74,314,282,84,22,2,5,41,22,7,21,2,69,125,40,9,0,3,8,29,87,45,33,8,4,0,132,27,31,0,26,604,408,173,216,2,0,0.298,0.102,0.443,0.545,0.145,0.374,1.933
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,519224,Jonathan Roof,Jonathan,Roof,Jonathan,J Roof,SS/3B,6,22,21,7,2,0,0,1,0,0,1,0,1,9,3,0,0,0,0,2,9,4,2,2,0,0,10,2,2,1,2,30,25,5,20,0,0,0.333,0.045,0.429,0.474,0.095,0.35,2.25
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,592146,Chris Bisson,Christian,Bisson,Chris,C Bisson,2B/SS,131,516,472,136,17,5,3,46,43,13,35,0,91,172,85,7,4,5,0,25,149,105,69,19,17,0,205,67,27,0,42,950,655,228,390,8,0,0.288,0.078,0.364,0.442,0.076,0.347,1.419
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,545360,Donavan Tate,Donavan,Tate,Donavan,D Tate,CF/RF,55,221,178,44,6,2,0,7,11,9,38,0,56,54,23,1,1,0,4,8,53,26,16,6,4,0,83,20,10,1,13,519,264,114,123,0,0,0.247,0.191,0.303,0.494,0.056,0.361,2.038
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,572046,Connor Powers,Connor,Powers,Connor,C Powers,1B,96,379,343,82,18,1,10,50,3,0,30,1,102,132,39,10,0,3,3,29,90,72,42,24,6,0,152,21,34,1,26,804,531,258,244,8,1,0.239,0.095,0.385,0.48,0.146,0.308,1.25
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,573069,Chris O'Dowd,Christopher,O'Dowd,Chris,C O'Dowd,C,8,30,29,9,1,0,0,2,2,0,1,0,8,10,2,0,0,0,0,1,8,4,3,1,0,0,5,6,2,0,1,54,42,18,21,0,0,0.31,0.033,0.345,0.378,0.034,0.429,2.0
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,605486,Cory Spangenberg,Cory,Spangenberg,Cory,C Spangenberg,3B/2B,98,426,384,104,12,8,1,40,27,9,26,1,72,135,60,4,6,4,6,21,157,61,48,9,4,0,175,61,21,0,22,770,521,169,322,5,0,0.271,0.086,0.352,0.438,0.081,0.327,2.574
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,595213,Cody Gabella,Cody,Gabella,Cody,C Gabella,SS/2B,1,3,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,21,13,2,2,0,0,0.333,0.0,0.333,0.333,0.0,0.5,0.0
2012,103,LE,Lake Elsinore Storm,110,CAL,13,A+,592596,Rico Noel,Jablonski,Noel,Rico,R Noel,OF/CF,134,597,514,139,14,2,0,30,90,23,62,2,151,157,76,5,8,1,8,16,159,74,51,11,12,4,204,77,22,2,38,1261,736,319,372,12,1,0.27,0.121,0.305,0.426,0.035,0.382,2.149
