year,player_id,player_name,team_name,start_year,end_year,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs
2017,672386,"Kirk, Alejandro",TOR,2026,2026,10,0.122456935609622,0.1883952855532647,2,0.2,0.1811604714446735,0.0188395285553264,28.6,54.833106064306,1.9676,0.6192,78.962726,-0.0636874585364206,-0.2223763780818658,0.3334411349532607,0.4796619360370979,-0.334866549850497,-0.0037773989683105
2017,672515,"Moreno, Gabriel",AZ,2026,2026,3,0.9391667116650824,1.4448718641001266,2,0.6666666666666667,0.1850427119666244,0.4816239547000422,28.333333333,55.04553162826828,1.885333333,0.621666667,80.409636667,0.0975502589181259,0.3079664744200988,0.7601554707055114,0.0,0.2791996600563905,0.0
2017,673237,"Diaz, Yainer",HOU,2026,2026,7,-0.4587642430177789,-0.7057911431042753,0,0.0,0.1008273061577536,-0.1008273061577536,29.014285714,54.55798070977536,1.9976,0.7196,83.308422,0.2457579951762238,-0.3981480878699418,-0.0094913839438708,-0.0493714750184389,-0.4945381914482475,0.0
2017,676439,"Feduccia, Hunter",TB,2026,2026,4,-0.1117192538845684,-0.1718757752070283,1,0.25,0.2929689438017571,-0.0429689438017571,27.325,55.78146200988407,1.989666667,0.699333333,81.027733333,0.2168409927791793,-0.3015050613367847,-0.0370016322037912,0.0,-0.0502100744456316,0.0
2017,678218,"Valenzuela, Brandon",TOR,2026,2026,6,0.335177247691455,0.5156573041407,2,0.3333333333333333,0.2473904493098833,0.0859428840234499,28.8,57.67679575227295,1.9025,0.60775,81.6161275,0.1353180448747428,0.2784369908454274,-0.6024800900505722,1.1102230246251563e-16,0.704382358471102,0.0
2017,680777,"Jeffers, Ryan",MIN,2026,2026,8,-0.7170152928660605,-1.10310045056317,1,0.125,0.2628875563203963,-0.1378875563203963,28.275,55.296996977810025,1.942,0.699333333,79.293248333,0.0228024965807599,-0.3878306457010462,-0.3199060718012441,0.0295162857354225,-0.4476825153770623,0.0
2017,680779,"Davis, Henry",PIT,2026,2026,6,1.146387979548206,1.763673814689548,3,0.5,0.2060543642184086,0.2939456357815914,28.566666667,56.26673485721223,1.8838,0.6128,86.446278,1.044576475350793,0.5344958742017835,0.2509083310841722,0.458891249957049,-0.5251981159042496,0.0
2017,681351,"O'Hoppe, Logan",LAA,2026,2026,11,-0.3655951101204812,-0.5624540155699711,1,0.0909090909090909,0.1420412741427246,-0.0511321832336337,28.763636364,53.08261642552541,1.988444444,0.698666667,81.544871111,0.3534821758197636,-0.1948477843881051,-0.2377255041135907,0.6341763046230386,-1.1175392075110773,0.0
2017,681807,"Fry, David",CLE,2026,2026,4,-0.3401610574421804,-0.5233247037572005,0,0.0,0.1308311759393001,-0.1308311759393001,27.75,51.52339473206895,1.8955,0.6495,80.953015,0.0645202274482415,0.0083415316007534,0.0753579243436852,0.0,-0.6715443871498809,0.0
2017,682626,"Alvarez, Francisco",NYM,2026,2026,5,0.2892657412783258,0.4450242173512704,1,0.2,0.1109951565297459,0.0890048434702541,27.26,51.91028351865808,1.978,0.7325,83.34255,0.1643619430678903,-0.3642070175880724,-0.0690292254877243,0.0,0.713898517359177,0.0
2017,682663,"Ramírez, Agustín",MIA,2026,2026,12,-0.0218707281077891,-0.0336472740119832,2,0.1666666666666666,0.1694706061676653,-0.0028039395009985,28.333333333,53.86409972427885,2.004142857,0.770857143,81.305574286,0.2551640231393193,-1.0924436768922088,0.0931099995860035,-0.0542123364271089,0.7647347165820114,0.0
2017,686452,"Millas, Drew",WSH,2026,2026,6,-0.7579002143091047,-1.1660003297063148,0,0.0,0.1943333882843858,-0.1943333882843858,29.3,55.165042694442654,1.941,0.666333333,84.016793333,0.1772872606045542,-0.8136957096801621,-0.3458479616422287,-0.0300415523595314,-0.1537023666289466,0.0
2017,686780,"Pagés, Pedro",STL,2026,2026,9,1.2953549308295556,1.992853739737778,4,0.4444444444444444,0.2230162511402469,0.2214281933041975,28.188888889,56.54767634517108,1.920285714,0.623,80.769538571,0.2976204169311957,0.3976303851097119,0.8388334588623831,0.3647790438958678,0.0939904349386192,0.0
2017,686948,"Baldwin, Drake",ATL,2026,2026,8,-0.5469444489024909,-0.8414529983115245,1,0.125,0.2301816247889405,-0.1051816247889405,28.2875,57.037916583977925,1.912571429,0.608714286,76.975037143,-0.3262795336281019,0.4370292816516548,-0.4945989769992855,-0.3834244418602335,-0.0741793274755584,0.0
2017,687221,"Rushing, Dalton",LAD,2026,2026,6,-0.0881039335333132,-0.1355445131281742,1,0.1666666666666666,0.1892574188546957,-0.022590752188029,28.616666667,55.6026435957514,1.9335,0.622333333,79.521451667,0.0115359974905681,0.3826690912663143,-0.262468095977969,0.4386365258704382,-0.7059180317775259,0.0
2017,689414,"Hicks, Liam",MIA,2026,2026,9,-0.5629574483746506,-0.8660883821148471,0,0.0,0.0962320424572052,-0.0962320424572052,28.577777778,51.330103545739945,1.905,0.695777778,78.788218889,-0.1549229792399363,-0.2877582004470427,0.2023825855987381,0.0019321904792311,-0.6277219785058372,0.0
2017,693307,"Dingler, Dillon",DET,2026,2026,8,0.7204095065979638,1.108322317843021,2,0.25,0.1114597102696223,0.1385402897303776,28.725,53.51858696621937,1.888,0.641,85.27891,0.8205448149444745,0.0774217576485162,0.3423219105804309,0.5845152921934335,-0.7164814575238341,0.0
2017,694212,"Basallo, Samuel",BAL,2026,2026,5,0.2195069372621047,0.337702980403238,2,0.4,0.3324594039193524,0.0675405960806476,27.42,56.41181290346763,1.9804,0.7134,83.12051,0.5591734247916913,-0.4397054937336065,-0.5585242369601531,0.4331723901294663,0.3435868961758401,0.0
2017,695600,"Jensen, Carter",KC,2026,2026,4,0.2435519753961667,0.3746953467633334,1,0.25,0.1563261633091666,0.0936738366908333,29.175,57.39496100589714,1.889,0.610333333,82.927433333,0.2553268836703961,0.330100387313322,-0.1745122869555101,1.3877787807814457e-17,-0.0362196372648745,0.0
2017,696100,"Goodman, Hunter",COL,2026,2026,6,-0.2229333535024059,-0.3429743900037014,1,0.1666666666666666,0.2238290650006169,-0.0571623983339502,28.366666667,54.3516704118361,1.937,0.72425,81.4327375,0.1694663405028844,-0.3593003563974027,-0.7827509208756305,0.0,0.6296105467664473,0.0
2017,700337,"Quero, Edgar",CWS,2026,2026,10,0.6646257991518062,1.022501229464317,3,0.3,0.1977498770535683,0.1022501229464317,28.87,55.23346946544037,1.9778,0.5928,76.855208,-0.3820385619798864,0.6820669936918401,-0.6474291377306997,0.5960950897542148,0.7738068457288482,0.0
