player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,sprint_speed,oaa,bat_speed,squared_up_rate,swing_length
"Profar, Jurickson",595777,2018,47.0,50.0,35.0,35.0,60.0,38.0,27.0,24.0,86,23.0,83.0,56.0,79.0,33.0,,64,1.0,,,
"Weaver, Luke",596133,2018,,,,,,,,,28,,,,,,,55,,,,
"Straily, Dan",573185,2018,,,,,,,,,28,,,,,,,5,,,,
"Escobar, Alcides",444876,2018,6.0,30.0,5.0,6.0,9.0,8.0,6.0,2.0,43,3.0,86.0,14.0,71.0,23.0,,62,5.0,,,
"Toles, Andrew",592808,2018,,,,,,,,,32,,,,,,,86,,,,
"Chisenhall, Lonnie",502082,2018,,,,,,,,,56,,,,,,,40,,,,
"Herrera, Rosell",594011,2018,,,,,,,,,84,,,,,,,84,65.0,,,
"DeSclafani, Anthony",543101,2018,,,,,,,,,33,,,,,,,2,,,,
"Maile, Luke",571912,2018,,,,,,,,,73,,,,,,,29,,,,
"Dozier, Hunter",641531,2018,29.0,25.0,50.0,56.0,7.0,56.0,80.0,63.0,89,65.0,8.0,21.0,24.0,30.0,,86,3.0,,,
"Romine, Andrew",461865,2018,,,,,,,,,47,,,,,,,60,,,,
"Roark, Tanner",543699,2018,,,,,,,,,22,,,,,,,3,,,,
"Smith Jr., Dwight",596105,2018,,,,,,,,,83,,,,,,,38,,,,
"Montgomery, Mike",543557,2018,,,,,,,,,25,,,,,,,7,,,,
"Vázquez, Christian",543877,2018,,,,,,,,,42,,,,,,,21,,,,
"Kinsler, Ian",435079,2018,23.0,43.0,24.0,18.0,32.0,16.0,13.0,4.0,46,6.0,94.0,38.0,99.0,71.0,,44,82.0,,,
"Duda, Lucas",446263,2018,56.0,34.0,69.0,76.0,40.0,42.0,75.0,63.0,94,44.0,9.0,40.0,7.0,40.0,,16,,,,
"Donaldson, Josh",518626,2018,,,,,,,,,97,,,,,,,22,,,,
"Quinn, Roman",596451,2018,,,,,,,,,55,,,,,,,100,,,,
"Segura, Jean",516416,2018,33.0,81.0,35.0,19.0,36.0,32.0,17.0,30.0,82,25.0,98.0,10.0,98.0,26.0,,72,82.0,,,
"Morales, Kendrys",434778,2018,91.0,77.0,93.0,94.0,82.0,83.0,88.0,94.0,82,99.0,52.0,75.0,31.0,47.0,,6,,,,
"Davis, J.D.",605204,2018,,,,,,,,,83,,,,,,,39,,,,
"Peralta, Freddy",642547,2018,,,,,,,,,18,,,,,,,13,,,,
"Rickard, Joey",572073,2018,,,,,,,,,37,,,,,,,80,,,,
"Andreoli, John",607430,2018,,,,,,,,,25,,,,,,,98,,,,
"Markakis, Nick",455976,2018,73.0,95.0,54.0,26.0,90.0,26.0,13.0,79.0,68,72.0,96.0,69.0,99.0,90.0,,38,75.0,,,
"Cruz, Tony",488810,2018,,,,,,,,,45,,,,,,,32,,,,
"Reyes, Franmil",614177,2018,,,,,,,,,97,,,,,,,48,,,,
"Moore, Adam",446192,2018,,,,,,,,,46,,,,,,,19,,,,
"Lauer, Eric",641778,2018,,,,,,,,,23,,,,,,,6,,,,
"Martin, Russell",431145,2018,33.0,1.0,4.0,21.0,72.0,16.0,41.0,79.0,65,78.0,35.0,97.0,43.0,100.0,,25,,,,
"Bader, Harrison",664056,2018,11.0,9.0,16.0,26.0,18.0,28.0,48.0,20.0,92,18.0,7.0,35.0,26.0,62.0,,99,99.0,,,
"Gonzalez, Marwin",503556,2018,44.0,36.0,48.0,50.0,48.0,49.0,47.0,55.0,74,71.0,37.0,63.0,46.0,38.0,,39,63.0,,,
"Marte, Jefry",527043,2018,,,,,,,,,94,,,,,,,45,,,,
"Susac, Andrew",572180,2018,,,,,,,,,53,,,,,,,3,,,,
"Rosales, Adam",489267,2018,,,,,,,,,29,,,,,,,70,,,,
"Smith, Mallex",605480,2018,25.0,57.0,8.0,4.0,58.0,4.0,4.0,6.0,39,4.0,68.0,50.0,38.0,62.0,,98,36.0,,,
"Federowicz, Tim",543148,2018,,,,,,,,,61,,,,,,,9,,,,
"Hedges, Austin",595978,2018,,,,,,,,,61,,,,,,,29,,,,
"Drury, Brandon",592273,2018,,,,,,,,,64,,,,,,,49,,,,
"Ohtani, Shohei",660271,2018,94.0,81.0,97.0,97.0,77.0,76.0,98.0,96.0,93,98.0,8.0,68.0,10.0,51.0,,82,,,,
"Longoria, Evan",446334,2018,33.0,45.0,55.0,56.0,9.0,61.0,56.0,42.0,76,47.0,57.0,6.0,70.0,45.0,,51,10.0,,,
"Robinson, Shane",453203,2018,,,,,,,,,32,,,,,,,85,,,,
"Kingery, Scott",664068,2018,4.0,14.0,15.0,23.0,4.0,28.0,34.0,8.0,67,22.0,16.0,9.0,21.0,7.0,,96,15.0,,,
"Ciuffo, Nick",624419,2018,,,,,,,,,28,,,,,,,20,,,,
"Locastro, Tim",641796,2018,,,,,,,,,20,,,,,,,88,,,,
"Braun, Ryan",460075,2018,88.0,94.0,92.0,85.0,76.0,75.0,82.0,94.0,98,95.0,63.0,41.0,60.0,20.0,,47,19.0,,,
"Almonte, Abraham",501659,2018,,,,,,,,,79,,,,,,,79,,,,
"Ray, Robbie",592662,2018,,,,,,,,,21,,,,,,,1,,,,
"Ramirez, Hanley",434670,2018,,,,,,,,,99,,,,,,,25,,,,
"Swanson, Dansby",621020,2018,8.0,21.0,22.0,26.0,19.0,21.0,20.0,33.0,62,33.0,36.0,46.0,40.0,30.0,,97,91.0,,,
"Haniger, Mitch",571745,2018,88.0,81.0,87.0,83.0,84.0,92.0,77.0,75.0,89,79.0,44.0,69.0,57.0,80.0,,70,21.0,,,
"Caratini, Victor",605170,2018,,,,,,,,,89,,,,,,,26,,,,
"Adduci, James",451192,2018,,,,,,,,,83,,,,,,,87,,,,
"Jones, Adam",430945,2018,35.0,77.0,47.0,33.0,26.0,44.0,27.0,40.0,60,28.0,81.0,2.0,54.0,3.0,,46,2.0,,,
"Jones, JaCoby",592444,2018,13.0,19.0,19.0,25.0,9.0,26.0,37.0,48.0,87,40.0,5.0,10.0,11.0,11.0,,93,89.0,,,
"Guerra, Junior",448855,2018,,,,,,,,,29,,,,,,,9,,,,
"Romine, Austin",519222,2018,,,,,,,,,81,,,,,,,38,,,,
"Sierra, Magneuris",642423,2018,,,,,,,,,39,,,,,,,100,,,,
"Fisher, Derek",605233,2018,,,,,,,,,81,,,,,,,95,,,,
"Shuck, JB",543776,2018,,,,,,,,,44,,,,,,,97,,,,
"Castro, Jason",488771,2018,,,,,,,,,66,,,,,,,30,,,,
"Phillips, Brandon",408252,2018,,,,,,,,,62,,,,,,,34,,,,
"Puig, Yasiel",624577,2018,80.0,88.0,83.0,73.0,70.0,72.0,80.0,63.0,97,70.0,58.0,45.0,48.0,56.0,,81,17.0,,,
"deGrom, Jacob",594798,2018,,,,,,,,,29,,,,,,,58,,,,
"Gamel, Ben",592325,2018,,,,,,,,,67,,,,,,,81,,,,
"Hellickson, Jeremy",476451,2018,,,,,,,,,15,,,,,,,4,,,,
"Guerra, Javy",642770,2018,,,,,,,,,33,,,,,,,50,,,,
"Galloway, Isaac",543194,2018,,,,,,,,,38,,,,,,,99,,,,
"Blach, Ty",621389,2018,,,,,,,,,25,,,,,,,2,,,,
"Buehler, Walker",621111,2018,,,,,,,,,29,,,,,,,43,,,,
"Martin, Leonys",547982,2018,84.0,72.0,85.0,81.0,66.0,53.0,81.0,55.0,89,55.0,44.0,49.0,37.0,58.0,,62,76.0,,,
"Wong, Kolten",543939,2018,19.0,20.0,8.0,11.0,42.0,10.0,14.0,28.0,53,19.0,84.0,40.0,80.0,74.0,,65,90.0,,,
"Simmons, Andrelton",592743,2018,39.0,84.0,32.0,16.0,52.0,35.0,20.0,38.0,72,42.0,100.0,16.0,95.0,75.0,,54,98.0,,,
"Hundley, Nick",460026,2018,,,,,,,,,68,,,,,,,24,,,,
"Greinke, Zack",425844,2018,,,,,,,,,52,,,,,,,8,,,,
"Eflin, Zach",621107,2018,,,,,,,,,70,,,,,,,5,,,,
"Smith, Caleb",592761,2018,,,,,,,,,40,,,,,,,29,,,,
"Cuevas, Noel",571595,2018,,,,,,,,,68,,,,,,,86,,,,
"Headley, Chase",452104,2018,,,,,,,,,28,,,,,,,26,,,,
"Anderson, Tim",641313,2018,4.0,9.0,18.0,28.0,2.0,33.0,24.0,6.0,88,9.0,26.0,9.0,27.0,8.0,,89,93.0,,,
"Stassi, Max",545358,2018,,,,,,,,,74,,,,,,,26,,,,
"Valera, Breyvic",591971,2018,,,,,,,,,31,,,,,,,66,,,,
"Sisco, Chance",642082,2018,,,,,,,,,48,,,,,,,22,,,,
"Nottingham, Jacob",641924,2018,,,,,,,,,36,,,,,,,60,,,,
"Choo, Shin-Soo",425783,2018,86.0,48.0,75.0,78.0,88.0,90.0,84.0,60.0,71,66.0,33.0,91.0,31.0,81.0,,31,,,,
"Castillo, Luis",622491,2018,,,,,,,,,20,,,,,,,5,,,,
"Lester, Jon",452657,2018,,,,,,,,,54,,,,,,,1,,,,
"Descalso, Daniel",518614,2018,58.0,19.0,35.0,46.0,80.0,49.0,76.0,54.0,43,38.0,16.0,94.0,22.0,92.0,,47,1.0,,,
"Orlando, Paulo",449181,2018,,,,,,,,,64,,,,,,,93,,,,
"Cordell, Ryan",641477,2018,,,,,,,,,53,,,,,,,98,,,,
"Martinez, Victor",400121,2018,38.0,72.0,44.0,31.0,38.0,33.0,24.0,31.0,57,17.0,99.0,22.0,92.0,26.0,,5,,,,
"Gerber, Mike",595222,2018,,,,,,,,,34,,,,,,,98,,,,
"Reddick, Josh",502210,2018,21.0,27.0,20.0,21.0,38.0,18.0,18.0,4.0,45,7.0,79.0,68.0,84.0,55.0,,67,94.0,,,
"Quintana, Jose",500779,2018,,,,,,,,,43,,,,,,,6,,,,
"Semien, Marcus",543760,2018,31.0,38.0,28.0,28.0,33.0,42.0,23.0,14.0,53,25.0,65.0,53.0,71.0,76.0,,81,67.0,,,
"Barnes, Brandon",488681,2018,,,,,,,,,64,,,,,,,33,,,,
"Arcia, Orlando",606115,2018,1.0,5.0,1.0,2.0,1.0,4.0,7.0,9.0,55,11.0,30.0,4.0,21.0,11.0,,47,94.0,,,
"Blandino, Alex",607468,2018,,,,,,,,,51,,,,,,,43,,,,
"Bonifacio, Jorge",593528,2018,,,,,,,,,49,,,,,,,78,,,,
"Refsnyder, Rob",608701,2018,,,,,,,,,75,,,,,,,65,,,,
"Tucker, Kyle",663656,2018,,,,,,,,,51,,,,,,,36,,,,
"Guerrero, Gabriel",602115,2018,,,,,,,,,48,,,,,,,40,,,,
"Goldschmidt, Paul",502671,2018,95.0,79.0,95.0,96.0,92.0,97.0,93.0,83.0,89,83.0,21.0,88.0,35.0,62.0,,50,16.0,,,
"Reinheimer, Jack",595373,2018,,,,,,,,,26,,,,,,,88,,,,
"Blanco, Grégor",453923,2018,,,,,,,,,51,,,,,,,83,,,,
"Pérez, Hernán",541650,2018,,,,,,,,,71,,,,,,,76,76.0,,,
"Gurriel Jr., Lourdes",666971,2018,,,,,,,,,78,,,,,,,75,11.0,,,
"Anderson, Chase",502624,2018,,,,,,,,,17,,,,,,,29,,,,
"Davis, Jonathan",641505,2018,,,,,,,,,44,,,,,,,92,,,,
"Morrison, Logan",489149,2018,71.0,30.0,76.0,87.0,52.0,53.0,83.0,46.0,88,52.0,40.0,63.0,40.0,61.0,,37,,,,
"Godley, Zack",643327,2018,,,,,,,,,30,,,,,,,38,,,,
"Difo, Wilmer",594694,2018,8.0,30.0,6.0,6.0,30.0,6.0,8.0,1.0,38,2.0,68.0,50.0,58.0,35.0,,85,82.0,,,
"Granderson, Curtis",434158,2018,69.0,45.0,51.0,49.0,83.0,21.0,41.0,46.0,61,34.0,15.0,90.0,33.0,83.0,,49,,,,
"Ortega, Rafael",542364,2018,,,,,,,,,54,,,,,,,73,,,,
"Díaz, Yandy",650490,2018,,,,,,,,,82,,,,,,,63,,,,
"Peterson, Jace",607054,2018,,,,,,,,,58,,,,,,,82,31.0,,,
"Mitchell, Bryan",571951,2018,,,,,,,,,15,,,,,,,31,,,,
"Span, Denard",452655,2018,61.0,88.0,32.0,12.0,85.0,10.0,9.0,23.0,60,14.0,79.0,69.0,90.0,83.0,,66,13.0,,,
"Panik, Joe",605412,2018,39.0,90.0,27.0,8.0,62.0,8.0,9.0,10.0,60,15.0,100.0,24.0,100.0,92.0,,25,79.0,,,
"González, Erik",570481,2018,,,,,,,,,82,,,,,,,61,,,,
"Utley, Chase",400284,2018,,,,,,,,,48,,,,,,,55,,,,
"Velazquez, Andrew",623205,2018,,,,,,,,,15,,,,,,,51,,,,
"Nimmo, Brandon",607043,2018,76.0,27.0,34.0,42.0,95.0,32.0,44.0,70.0,79,75.0,16.0,94.0,35.0,98.0,,83,88.0,,,
"Richard, Clayton",453385,2018,,,,,,,,,61,,,,,,,1,,,,
"Telis, Tomás",542513,2018,,,,,,,,,19,,,,,,,24,,,,
"Reynolds, Mark",448602,2018,,,,,,,,,73,,,,,,,12,,,,
"Dietrich, Derek",518618,2018,27.0,27.0,29.0,37.0,29.0,38.0,39.0,26.0,80,50.0,19.0,13.0,39.0,27.0,,49,2.0,,,
"Thompson, Trayce",572204,2018,,,,,,,,,76,,,,,,,72,,,,
"Blackmon, Charlie",453568,2018,73.0,85.0,65.0,49.0,75.0,68.0,44.0,27.0,76,38.0,60.0,49.0,71.0,44.0,,65,3.0,,,
"Tauchman, Mike",643565,2018,,,,,,,,,24,,,,,,,90,,,,
"Lowe, Brandon",664040,2018,,,,,,,,,80,,,,,,,60,,,,
"Andujar, Miguel",609280,2018,40.0,78.0,56.0,43.0,26.0,63.0,41.0,59.0,76,43.0,78.0,4.0,76.0,9.0,,70,6.0,,,
"Travis, Sam",607752,2018,,,,,,,,,40,,,,,,,51,,,,
"Pennington, Cliff",460060,2018,,,,,,,,,24,,,,,,,42,,,,
"Manaea, Sean",640455,2018,,,,,,,,,14,,,,,,,1,,,,
"Hendricks, Kyle",543294,2018,,,,,,,,,49,,,,,,,4,,,,
"Marte, Ketel",606466,2018,44.0,60.0,35.0,30.0,57.0,38.0,27.0,48.0,96,46.0,88.0,60.0,88.0,73.0,,88,91.0,,,
"d'Arnaud, Chase",488818,2018,,,,,,,,,56,,,,,,,77,,,,
"Gallagher, Cam",595956,2018,,,,,,,,,54,,,,,,,10,,,,
"Forsythe, Logan",523253,2018,6.0,8.0,2.0,4.0,23.0,2.0,2.0,24.0,46,15.0,54.0,65.0,83.0,99.0,,57,25.0,,,
"Núñez, Eduardo",456488,2018,8.0,63.0,12.0,8.0,7.0,18.0,15.0,40.0,75,40.0,87.0,1.0,88.0,8.0,,61,13.0,,,
"Dozier, Brian",572821,2018,12.0,2.0,9.0,31.0,20.0,56.0,41.0,14.0,40,13.0,51.0,83.0,60.0,76.0,,48,3.0,,,
"Davis, Rajai",434658,2018,,,,,,,,,38,,,,,,,94,,,,
"Conforto, Michael",624424,2018,68.0,36.0,55.0,64.0,80.0,78.0,71.0,37.0,87,50.0,23.0,88.0,27.0,72.0,,69,88.0,,,
"Guzmán, Ronald",608597,2018,13.0,13.0,19.0,28.0,15.0,26.0,43.0,10.0,81,28.0,8.0,41.0,15.0,17.0,,35,82.0,,,
"Harvey, Matt",518774,2018,,,,,,,,,29,,,,,,,2,,,,
"Williamson, Mac",607776,2018,,,,,,,,,94,,,,,,,79,,,,
"Urías, Luis",649966,2018,,,,,,,,,53,,,,,,,75,,,,
"Adrianza, Ehire",501303,2018,8.0,24.0,17.0,18.0,9.0,16.0,27.0,10.0,53,17.0,39.0,24.0,78.0,60.0,,49,90.0,,,
"Fedde, Erick",607200,2018,,,,,,,,,22,,,,,,,45,,,,
"Báez, Javier",595879,2018,68.0,67.0,90.0,90.0,25.0,96.0,91.0,79.0,92,81.0,17.0,7.0,4.0,1.0,,89,92.0,,,
"Gore, Terrance",605253,2018,,,,,,,,,23,,,,,,,42,,,,
"Kelly, Carson",608348,2018,,,,,,,,,26,,,,,,,14,,,,
"Alfaro, Jorge",595751,2018,21.0,17.0,41.0,53.0,13.0,38.0,80.0,92.0,98,83.0,1.0,8.0,1.0,1.0,,80,,,,
"Avila, Alex",488671,2018,,,,,,,,,74,,,,,,,8,,,,
"Bote, David",623520,2018,,,,,,,,,93,,,,,,,69,85.0,,,
"Díaz, Elias",553869,2018,,,,,,,,,86,,,,,,,43,,,,
"Encarnación, Edwin",429665,2018,82.0,38.0,83.0,89.0,71.0,86.0,85.0,70.0,86,71.0,37.0,80.0,36.0,69.0,,12,,,,
"Schwarber, Kyle",656941,2018,77.0,38.0,79.0,87.0,86.0,78.0,92.0,84.0,99,87.0,10.0,96.0,13.0,81.0,,53,9.0,,,
"Saladino, Tyler",573135,2018,,,,,,,,,68,,,,,,,85,,,,
"Chirinos, Robinson",455139,2018,42.0,1.0,35.0,69.0,44.0,44.0,82.0,33.0,55,61.0,4.0,75.0,6.0,60.0,,21,,,,
"Adams, Lane",572669,2018,,,,,,,,,42,,,,,,,97,,,,
"Torres, Gleyber",650402,2018,65.0,55.0,74.0,75.0,53.0,61.0,68.0,50.0,70,45.0,21.0,53.0,8.0,33.0,,53,7.0,,,
"Moroff, Max",621559,2018,,,,,,,,,42,,,,,,,67,,,,
"Yelich, Christian",592885,2018,99.0,100.0,98.0,94.0,98.0,97.0,92.0,96.0,92,97.0,50.0,72.0,59.0,67.0,,87,79.0,,,
"Muncy, Max",571970,2018,98.0,60.0,97.0,98.0,97.0,90.0,99.0,77.0,78,91.0,12.0,98.0,21.0,94.0,,63,4.0,,,
"Davis, Chris",448801,2018,4.0,1.0,17.0,46.0,2.0,61.0,77.0,60.0,83,65.0,1.0,44.0,3.0,51.0,,23,74.0,,,
"Jankowski, Travis",608671,2018,7.0,24.0,1.0,1.0,36.0,1.0,1.0,4.0,38,2.0,63.0,63.0,85.0,93.0,,92,95.0,,,
"Buchholz, Clay",453329,2018,,,,,,,,,25,,,,,,,4,,,,
"Valencia, Danny",502143,2018,,,,,,,,,91,,,,,,,40,9.0,,,
"Iannetta, Chris",455104,2018,56.0,14.0,41.0,55.0,77.0,33.0,69.0,93.0,95,83.0,28.0,92.0,18.0,94.0,,21,,,,
"Almora Jr., Albert",546991,2018,6.0,41.0,4.0,2.0,11.0,3.0,4.0,10.0,73,8.0,73.0,9.0,46.0,3.0,,71,97.0,,,
"Rizzo, Anthony",519203,2018,88.0,94.0,79.0,58.0,97.0,68.0,44.0,73.0,88,68.0,94.0,73.0,86.0,39.0,,24,90.0,,,
"Lee, Braxton",657658,2018,,,,,,,,,27,,,,,,,84,,,,
"Herrmann, Chris",543302,2018,,,,,,,,,58,,,,,,,52,,,,
"Gómez, Miguel",622497,2018,,,,,,,,,31,,,,,,,35,,,,
"Davis, Khris",501981,2018,93.0,41.0,99.0,100.0,56.0,100.0,100.0,95.0,89,93.0,13.0,56.0,5.0,77.0,,34,,,,
"Bautista, José",430832,2018,65.0,10.0,33.0,46.0,88.0,26.0,58.0,83.0,84,79.0,9.0,99.0,11.0,90.0,,25,7.0,,,
"Sogard, Eric",519299,2018,,,,,,,,,35,,,,,,,44,,,,
"Mullins, Cedric",656775,2018,,,,,,,,,59,,,,,,,95,,,,
"Ross, Tyson",475115,2018,,,,,,,,,34,,,,,,,10,,,,
"Orf, Nate",644337,2018,,,,,,,,,23,,,,,,,57,,,,
"Arroyo, Christian",624414,2018,,,,,,,,,66,,,,,,,44,,,,
"Vargas, Ildemaro",545121,2018,,,,,,,,,35,,,,,,,38,,,,
"Hicks, Aaron",543305,2018,90.0,67.0,76.0,73.0,95.0,70.0,64.0,67.0,73,78.0,63.0,97.0,57.0,96.0,,76,15.0,,,
"Young Jr., Eric",458913,2018,,,,,,,,,53,,,,,,,91,,,,
"Ramírez, José",608070,2018,87.0,66.0,79.0,75.0,95.0,86.0,59.0,54.0,75,37.0,95.0,95.0,96.0,90.0,,60,85.0,,,
"Bandy, Jett",542908,2018,,,,,,,,,42,,,,,,,8,,,,
"Astudillo, Willians",553902,2018,,,,,,,,,55,,,,,,,13,,,,
"Escobar, Eduardo",500871,2018,47.0,41.0,56.0,61.0,40.0,78.0,59.0,10.0,65,9.0,54.0,45.0,52.0,10.0,,72,31.0,,,
"Graterol, Juan",492802,2018,,,,,,,,,9,,,,,,,1,,,,
"Sandoval, Pablo",467055,2018,,,,,,,,,93,,,,,,,17,,,,
"González, Adrián",408236,2018,,,,,,,,,60,,,,,,,11,,,,
"Herrera, Odúbel",546318,2018,10.0,21.0,18.0,23.0,9.0,35.0,27.0,12.0,96,24.0,51.0,23.0,29.0,5.0,,45,34.0,,,
"Cabrera, Asdrúbal",452678,2018,44.0,50.0,59.0,60.0,30.0,65.0,52.0,73.0,61,61.0,53.0,29.0,60.0,42.0,,22,93.0,,,
"Chapman, Matt",656305,2018,65.0,60.0,57.0,54.0,68.0,76.0,65.0,98.0,97,92.0,31.0,61.0,54.0,85.0,,82,90.0,,,
"Solarte, Yangervis",500208,2018,23.0,50.0,31.0,30.0,21.0,28.0,23.0,20.0,90,24.0,85.0,19.0,84.0,6.0,,15,45.0,,,
"Kemp, Matt",461314,2018,86.0,81.0,94.0,94.0,53.0,83.0,84.0,66.0,81,58.0,38.0,31.0,17.0,28.0,,35,13.0,,,
"Perez, Salvador",521692,2018,60.0,58.0,81.0,83.0,17.0,88.0,82.0,89.0,85,92.0,56.0,1.0,54.0,1.0,,18,,,,
"Marisnick, Jake",545350,2018,,,,,,,,,83,,,,,,,94,,,,
"Rodríguez, Sean",446481,2018,,,,,,,,,76,,,,,,,44,,,,
"Rodríguez, Dereck",605446,2018,,,,,,,,,36,,,,,,,6,,,,
"Mazara, Nomar",608577,2018,58.0,63.0,63.0,63.0,45.0,68.0,63.0,78.0,99,81.0,45.0,38.0,40.0,25.0,,47,5.0,,,
"Petit, Gregorio",463610,2018,,,,,,,,,39,,,,,,,34,,,,
"Goins, Ryan",572365,2018,,,,,,,,,44,,,,,,,40,,,,
"Hicks, John",543308,2018,,,,,,,,,80,,,,,,,41,,,,
"Freeman, Freddie",518692,2018,96.0,96.0,95.0,89.0,94.0,91.0,69.0,55.0,71,63.0,65.0,77.0,49.0,30.0,,45,79.0,,,
"Gallo, Joey",608336,2018,89.0,19.0,97.0,99.0,59.0,99.0,100.0,100.0,99,95.0,2.0,87.0,1.0,40.0,,65,75.0,,,
"McCutchen, Andrew",457705,2018,84.0,58.0,62.0,63.0,91.0,76.0,62.0,72.0,79,74.0,47.0,92.0,62.0,99.0,,88,4.0,,,
"Carpenter, Matt",572761,2018,96.0,71.0,96.0,97.0,96.0,96.0,94.0,81.0,70,85.0,34.0,94.0,50.0,94.0,,40,4.0,,,
"Anderson, Brian",605119,2018,60.0,66.0,45.0,38.0,75.0,56.0,35.0,75.0,91,76.0,60.0,60.0,49.0,77.0,,54,21.0,,,
"Seager, Corey",608369,2018,,,,,,,,,84,,,,,,,33,,,,
"Cain, Lorenzo",456715,2018,69.0,91.0,33.0,11.0,92.0,21.0,15.0,55.0,87,66.0,81.0,84.0,82.0,85.0,,86,99.0,,,
"Castro, Daniel",593495,2018,,,,,,,,,26,,,,,,,53,,,,
"Pivetta, Nick",601713,2018,,,,,,,,,21,,,,,,,10,,,,
"Delmonico, Nicky",547170,2018,,,,,,,,,68,,,,,,,55,,,,
"Rosario, Eddie",592696,2018,25.0,34.0,53.0,61.0,6.0,81.0,59.0,30.0,60,34.0,71.0,10.0,56.0,1.0,,76,35.0,,,
"Stanton, Giancarlo",519317,2018,69.0,27.0,81.0,90.0,48.0,99.0,97.0,99.0,100,97.0,6.0,65.0,3.0,46.0,,69,,,,
"Canha, Mark",592192,2018,65.0,48.0,66.0,69.0,58.0,49.0,65.0,17.0,62,35.0,46.0,46.0,67.0,55.0,,64,30.0,,,
"Taylor, Michael A.",572191,2018,3.0,4.0,8.0,21.0,4.0,21.0,41.0,42.0,78,34.0,5.0,38.0,6.0,36.0,,91,94.0,,,
"Holt, Brock",571788,2018,50.0,69.0,30.0,19.0,80.0,8.0,17.0,33.0,45,18.0,56.0,68.0,87.0,91.0,,38,83.0,,,
"Hechavarría, Adeiny",588751,2018,,,,,,,,,45,,,,,,,52,81.0,,,
"Kipnis, Jason",543401,2018,41.0,27.0,35.0,43.0,51.0,59.0,46.0,16.0,55,21.0,65.0,67.0,69.0,63.0,,50,12.0,,,
"Devers, Rafael",646240,2018,27.0,22.0,45.0,54.0,13.0,63.0,67.0,84.0,98,74.0,25.0,42.0,29.0,22.0,,57,19.0,,,
"Kemp, Tony",643393,2018,,,,,,,,,26,,,,,,,63,51.0,,,
"Centeno, Juan",518542,2018,,,,,,,,,24,,,,,,,14,,,,
"Gomes, Yan",543228,2018,46.0,43.0,68.0,73.0,19.0,44.0,62.0,50.0,67,55.0,10.0,8.0,16.0,10.0,,50,,,,
"Ahmed, Nick",605113,2018,16.0,33.0,25.0,27.0,15.0,35.0,31.0,16.0,47,15.0,60.0,31.0,43.0,36.0,,79,100.0,,,
