player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,sprint_speed,oaa,bat_speed,squared_up_rate,swing_length
"Murphy, Sean",669221,2023,96.0,79.0,95.0,95.0,96.0,82.0,96.0,84.0,94,75.0,46.0,82.0,45.0,83.0,,17,,,,
"Acuña Jr., Ronald",660670,2023,100.0,100.0,100.0,99.0,100.0,100.0,93.0,100.0,100,98.0,97.0,80.0,84.0,85.0,98.0,67,6.0,99.0,80.0,39.0
"Slater, Austin",596103,2023,,,,,,,,,52,,,,,,45.0,60,,,,
"Ibáñez, Andy",628451,2023,56.0,76.0,66.0,52.0,39.0,42.0,55.0,44.0,52,61.0,77.0,23.0,65.0,14.0,7.0,46,81.0,16.0,59.0,71.0
"Pasquantino, Vinnie",686469,2023,,,,,,,,,55,,,,,,1.0,15,,,,
"Wendle, Joey",621563,2023,,,,,,,,,24,,,,,,20.0,61,18.0,,,
"Lipcius, Andre",686531,2023,,,,,,,,,9,,,,,,,8,,,,
"Altuve, Jose",514888,2023,58.0,32.0,46.0,54.0,65.0,37.0,49.0,5.0,52,10.0,80.0,78.0,84.0,28.0,6.0,38,21.0,26.0,65.0,13.0
"McNeil, Jeff",643446,2023,15.0,47.0,9.0,5.0,39.0,2.0,2.0,5.0,45,5.0,99.0,18.0,98.0,39.0,70.0,51,83.0,8.0,95.0,84.0
"Vargas, Ildemaro",545121,2023,,,,,,,,,67,,,,,,12.0,40,77.0,,,
"Lopez, Nicky",670032,2023,,,,,,,,,34,,,,,,43.0,59,96.0,,,
"Farmer, Kyle",571657,2023,32.0,47.0,38.0,37.0,34.0,19.0,32.0,8.0,18,14.0,38.0,21.0,62.0,26.0,20.0,31,78.0,,,
"Madrigal, Nick",663611,2023,,,,,,,,,27,,,,,,46.0,65,96.0,,,
"Rodríguez, Endy",682848,2023,,,,,,,,,65,,,,,,,61,,18.0,79.0,62.0
"Williams, Alika",675961,2023,,,,,,,,,24,,,,,,33.0,74,,,,
"Edwards, Xavier",669364,2023,,,,,,,,,13,,,,,,,73,,,,
"Perez, Salvador",521692,2023,52.0,69.0,74.0,69.0,22.0,67.0,53.0,65.0,85,67.0,38.0,1.0,21.0,1.0,,3,,62.0,32.0,5.0
"d'Arnaud, Travis",518595,2023,,,,,,,,,66,,,,,,,20,,,,
"Fermin, Freddy",666023,2023,,,,,,,,,26,,,,,,,41,,,,
"Suwinski, Jack",669261,2023,75.0,8.0,74.0,89.0,68.0,82.0,94.0,72.0,94,64.0,5.0,94.0,22.0,96.0,54.0,81,70.0,74.0,4.0,47.0
"Kim, Ha-Seong",673490,2023,31.0,35.0,13.0,11.0,72.0,22.0,11.0,7.0,39,3.0,63.0,86.0,91.0,90.0,64.0,79,96.0,5.0,84.0,84.0
"Polanco, Jorge",593871,2023,77.0,43.0,84.0,86.0,61.0,54.0,88.0,32.0,71,49.0,27.0,76.0,51.0,47.0,22.0,55,6.0,29.0,25.0,47.0
"Wynns, Austin",642851,2023,,,,,,,,,16,,,,,,,5,,,,
"Hopkins, TJ",686759,2023,,,,,,,,,26,,,,,,,89,,,,
"Segura, Jean",516416,2023,,,,,,,,,90,,,,,,64.0,52,15.0,,,
"Freeman, Tyler",671289,2023,,,,,,,,,38,,,,,,40.0,82,28.0,,,
"Cabrera, Miguel",408234,2023,18.0,37.0,15.0,12.0,34.0,7.0,11.0,44.0,73,29.0,61.0,49.0,46.0,49.0,,1,,,,
"Bryant, Kris",592178,2023,,,,,,,,,43,,,,,,67.0,28,,,,
"Butler, Lawrence",671732,2023,,,,,,,,,67,,,,,,39.0,53,,,,
"Ellis, Drew",656403,2023,,,,,,,,,18,,,,,,,46,,,,
"Palacios, Joshua",641943,2023,,,,,,,,,52,,,,,,87.0,72,,,,
"Rendon, Anthony",543685,2023,,,,,,,,,25,,,,,,27.0,30,,,,
"Andrus, Elvis",462101,2023,2.0,20.0,2.0,2.0,7.0,3.0,4.0,18.0,50,9.0,78.0,21.0,77.0,51.0,15.0,30,90.0,,,
"Gonzalez, Romy",663853,2023,,,,,,,,,84,,,,,,34.0,94,,,,
"Rizzo, Anthony",519203,2023,40.0,38.0,31.0,33.0,60.0,25.0,35.0,63.0,63,28.0,42.0,47.0,50.0,18.0,5.0,5,92.0,,,
"Nimmo, Brandon",607043,2023,80.0,60.0,71.0,68.0,82.0,81.0,59.0,87.0,78,83.0,55.0,80.0,68.0,91.0,38.0,66,62.0,61.0,83.0,62.0
"Tena, José",677588,2023,,,,,,,,,6,,,,,,,36,,,,
"Schoop, Jonathan",570731,2023,,,,,,,,,71,,,,,,33.0,38,,,,
"Vosler, Jason",613564,2023,,,,,,,,,50,,,,,,,18,,,,
"Fletcher, David",664058,2023,,,,,,,,,8,,,,,,11.0,22,,,,
"Miller, Owen",680911,2023,,,,,,,,,31,,,,,,9.0,90,94.0,,,
"Marlowe, Cade",687799,2023,,,,,,,,,12,,,,,,19.0,88,,,,
"García, Avisaíl",541645,2023,,,,,,,,,77,,,,,,83.0,74,,,,
"Mitchell, Garrett",669003,2023,,,,,,,,,79,,,,,,80.0,94,,,,
"Marte, Starling",516782,2023,33.0,67.0,39.0,31.0,35.0,11.0,23.0,28.0,67,41.0,61.0,4.0,36.0,8.0,90.0,42,11.0,,,
"De La Cruz, Elly",682829,2023,21.0,30.0,29.0,36.0,26.0,29.0,51.0,79.0,100,75.0,3.0,46.0,24.0,24.0,98.0,100,85.0,96.0,8.0,28.0
"Dickerson, Corey",572816,2023,,,,,,,,,52,,,,,,11.0,32,,,,
"Fitzgerald, Tyler",666149,2023,,,,,,,,,7,,,,,,,99,,,,
"McCormick, Chas",676801,2023,68.0,32.0,71.0,76.0,54.0,61.0,72.0,23.0,50,37.0,28.0,54.0,26.0,37.0,50.0,72,87.0,32.0,21.0,39.0
"Contreras, William",661388,2023,64.0,52.0,58.0,60.0,68.0,73.0,58.0,81.0,90,87.0,60.0,74.0,35.0,75.0,,30,,74.0,69.0,47.0
"Tauchman, Mike",643565,2023,72.0,68.0,32.0,22.0,92.0,11.0,22.0,32.0,50,45.0,55.0,94.0,54.0,95.0,55.0,49,58.0,10.0,80.0,92.0
"O'Hoppe, Logan",681351,2023,,,,,,,,,62,,,,,,,63,,,,
"Wisdom, Patrick",621550,2023,,,,,,,,,94,,,,,,70.0,61,5.0,,,
"Grossman, Robbie",543257,2023,26.0,13.0,11.0,19.0,60.0,22.0,34.0,28.0,45,27.0,38.0,92.0,77.0,100.0,55.0,62,,,,
"Flores, Wilmer",527038,2023,63.0,56.0,63.0,61.0,61.0,45.0,43.0,8.0,42,13.0,93.0,57.0,94.0,48.0,4.0,4,29.0,5.0,82.0,71.0
"Donovan, Brendan",680977,2023,81.0,92.0,64.0,37.0,90.0,17.0,25.0,50.0,46,49.0,91.0,56.0,96.0,83.0,82.0,44,11.0,,,
"Wells, Austin",669224,2023,,,,,,,,,34,,,,,,,34,,,,
"Julien, Edouard",666397,2023,72.0,18.0,47.0,67.0,83.0,48.0,86.0,55.0,44,70.0,8.0,98.0,26.0,100.0,14.0,40,41.0,33.0,60.0,92.0
"Rodríguez, Julio",677594,2023,72.0,81.0,78.0,71.0,57.0,92.0,77.0,95.0,98,95.0,33.0,26.0,32.0,8.0,90.0,96,97.0,98.0,42.0,4.0
"Blanco, Dairon",680118,2023,,,,,,,,,39,,,,,,60.0,100,,,,
"Castro, Harold",605612,2023,,,,,,,,,21,,,,,,9.0,29,9.0,,,
"Witt Jr., Bobby",677951,2023,91.0,95.0,94.0,87.0,65.0,96.0,76.0,74.0,89,73.0,79.0,16.0,64.0,35.0,77.0,100,98.0,87.0,67.0,80.0
"Turner, Trea",607208,2023,57.0,71.0,68.0,61.0,44.0,77.0,50.0,60.0,66,58.0,53.0,24.0,25.0,12.0,29.0,100,8.0,58.0,52.0,21.0
"Crawford, Brandon",543063,2023,,,,,,,,,62,,,,,,54.0,14,90.0,,,
"Rocchio, Brayan",677587,2023,,,,,,,,,9,,,,,,49.0,52,,,,
"Duffy, Matt",622110,2023,,,,,,,,,14,,,,,,32.0,41,39.0,,,
"Ramírez, José",608070,2023,85.0,97.0,82.0,60.0,93.0,70.0,37.0,63.0,74,47.0,98.0,77.0,94.0,49.0,31.0,62,89.0,26.0,96.0,62.0
"Edman, Tommy",669242,2023,29.0,65.0,27.0,18.0,46.0,26.0,18.0,44.0,70,37.0,86.0,26.0,93.0,45.0,62.0,88,96.0,31.0,92.0,84.0
"Taylor, Michael A.",572191,2023,26.0,11.0,61.0,78.0,5.0,58.0,88.0,25.0,92,32.0,3.0,28.0,8.0,31.0,90.0,84,94.0,,,
"Murphy, Tom",608596,2023,,,,,,,,,71,,,,,,,19,,,,
"Lawlar, Jordan",691783,2023,,,,,,,,,3,,,,,,,99,,,,
"Smith, Dominic",642086,2023,43.0,56.0,34.0,29.0,57.0,50.0,31.0,7.0,37,9.0,88.0,42.0,79.0,37.0,1.0,14,70.0,11.0,82.0,80.0
"Hays, Austin",669720,2023,26.0,30.0,46.0,58.0,14.0,63.0,54.0,52.0,67,46.0,30.0,28.0,30.0,33.0,83.0,53,82.0,44.0,17.0,71.0
"Lester, Josh",623507,2023,,,,,,,,,20,,,,,,,16,,,,
"Busch, Michael",683737,2023,,,,,,,,,37,,,,,,,38,,,,
"Paris, Kyren",677347,2023,,,,,,,,,31,,,,,,,93,,,,
"Allen, Greg",656185,2023,,,,,,,,,5,,,,,,,40,,,,
"Laureano, Ramón",657656,2023,21.0,17.0,20.0,32.0,30.0,37.0,62.0,28.0,83,20.0,18.0,46.0,27.0,60.0,88.0,64,63.0,,,
"Turang, Brice",668930,2023,4.0,14.0,2.0,6.0,12.0,4.0,5.0,2.0,37,4.0,58.0,52.0,70.0,58.0,16.0,95,64.0,11.0,50.0,98.0
"Loftin, Nick",679845,2023,,,,,,,,,29,,,,,,,47,,,,
"Cabrera, Oswaldo",665828,2023,,,,,,,,,26,,,,,,84.0,63,33.0,,,
"Hummel, Cooper",669450,2023,,,,,,,,,23,,,,,,,47,,,,
"Morel, Christopher",666624,2023,68.0,30.0,84.0,89.0,29.0,77.0,95.0,91.0,88,92.0,10.0,49.0,2.0,43.0,99.0,82,,92.0,16.0,4.0
"Senzel, Nick",669222,2023,,,,,,,,,43,,,,,,69.0,75,4.0,,,
"Castellanos, Nick",592206,2023,44.0,58.0,67.0,63.0,19.0,85.0,66.0,40.0,70,63.0,21.0,12.0,5.0,2.0,36.0,45,12.0,58.0,23.0,13.0
"Matos, Luis",682641,2023,,,,,,,,,38,,,,,,87.0,60,,,,
"Arenado, Nolan",571448,2023,40.0,69.0,58.0,47.0,35.0,63.0,38.0,39.0,61,32.0,84.0,28.0,77.0,18.0,46.0,6,89.0,36.0,67.0,1.0
"Thaiss, Matt",642136,2023,,,,,,,,,58,,,,,,,5,,,,
"Moncada, Yoán",660162,2023,33.0,55.0,52.0,49.0,19.0,32.0,64.0,52.0,83,37.0,12.0,13.0,19.0,49.0,33.0,29,44.0,80.0,36.0,13.0
"Frelick, Sal",686217,2023,,,,,,,,,22,,,,,,87.0,81,,4.0,63.0,71.0
"Martínez, J.P.",679881,2023,,,,,,,,,12,,,,,,,85,,,,
"Bemboom, Anthony",621532,2023,,,,,,,,,2,,,,,,,14,,,,
"Jankowski, Travis",608671,2023,,,,,,,,,42,,,,,,61.0,90,,,,
"Maldonado, Martín",455117,2023,1.0,1.0,13.0,47.0,1.0,26.0,51.0,32.0,49,45.0,2.0,37.0,7.0,24.0,,1,,44.0,6.0,13.0
"Monasterio, Andruw",655316,2023,,,,,,,,,23,,,,,,23.0,68,43.0,3.0,92.0,94.0
"Sosa, Edmundo",624641,2023,,,,,,,,,76,,,,,,29.0,93,79.0,,,
"Isbel, Kyle",664728,2023,,,,,,,,,63,,,,,,43.0,56,97.0,,,
"Trejo, Alan",676701,2023,,,,,,,,,12,,,,,,36.0,27,75.0,,,
"Canha, Mark",592192,2023,47.0,38.0,23.0,21.0,78.0,19.0,14.0,22.0,50,24.0,87.0,65.0,88.0,79.0,39.0,63,45.0,6.0,77.0,47.0
"Aguilar, Jesús",542583,2023,,,,,,,,,37,,,,,,,1,,,,
"Davis, J.D.",605204,2023,47.0,30.0,42.0,46.0,49.0,61.0,60.0,77.0,71,72.0,19.0,61.0,9.0,65.0,74.0,15,90.0,53.0,28.0,47.0
"Wade, Tyler",642180,2023,,,,,,,,,9,,,,,,32.0,89,,,,
"Caminero, Junior",691406,2023,,,,,,,,,78,,,,,,,83,,,,
"Jansen, Danny",643376,2023,,,,,,,,,45,,,,,,,43,,,,
"Taveras, Leody",665750,2023,40.0,76.0,41.0,26.0,42.0,50.0,38.0,65.0,79,63.0,56.0,23.0,56.0,49.0,93.0,92,92.0,36.0,74.0,39.0
"Santana, Carlos",467793,2023,26.0,29.0,23.0,25.0,44.0,54.0,32.0,39.0,75,22.0,82.0,76.0,68.0,78.0,15.0,16,78.0,38.0,61.0,28.0
"Bellinger, Cody",641355,2023,54.0,76.0,56.0,43.0,53.0,42.0,27.0,22.0,48,10.0,87.0,36.0,77.0,33.0,86.0,75,80.0,19.0,89.0,13.0
"Villar, David",681584,2023,,,,,,,,,26,,,,,,16.0,17,,,,
"Arcia, Orlando",606115,2023,23.0,35.0,29.0,33.0,22.0,45.0,35.0,28.0,50,52.0,69.0,37.0,56.0,66.0,65.0,16,87.0,34.0,56.0,13.0
"Winn, Masyn",691026,2023,,,,,,,,,11,,,,,,94.0,92,,,,
"Nootbaar, Lars",663457,2023,83.0,69.0,62.0,52.0,91.0,50.0,53.0,44.0,79,30.0,64.0,95.0,86.0,98.0,78.0,62,83.0,55.0,91.0,80.0
"LeMahieu, DJ",518934,2023,47.0,53.0,28.0,23.0,71.0,30.0,26.0,57.0,70,61.0,49.0,78.0,81.0,82.0,19.0,13,70.0,9.0,85.0,47.0
"Ohtani, Shohei",660271,2023,99.0,96.0,99.0,100.0,98.0,99.0,100.0,99.0,99,97.0,35.0,98.0,12.0,40.0,,63,,99.0,12.0,5.0
"Stephenson, Tyler",663886,2023,32.0,32.0,32.0,38.0,39.0,40.0,40.0,52.0,69,65.0,25.0,58.0,30.0,77.0,,38,,,,
"Miller, Brad",543543,2023,,,,,,,,,35,,,,,,,16,,,,
"Vázquez, Christian",543877,2023,1.0,11.0,3.0,8.0,5.0,3.0,7.0,11.0,25,14.0,41.0,33.0,43.0,23.0,,7,,,,
"Gordon, Nick",624503,2023,,,,,,,,,17,,,,,,57.0,51,,,,
"Donaldson, Josh",518626,2023,,,,,,,,,79,,,,,,29.0,6,,,,
"Barnhart, Tucker",571466,2023,,,,,,,,,10,,,,,,,1,,,,
"Outman, James",681546,2023,49.0,16.0,28.0,43.0,66.0,63.0,72.0,22.0,71,44.0,6.0,86.0,2.0,73.0,78.0,89,95.0,68.0,2.0,9.0
"Sosa, Lenyn",672820,2023,,,,,,,,,31,,,,,,23.0,58,40.0,,,
"Casas, Triston",671213,2023,92.0,47.0,88.0,90.0,86.0,76.0,86.0,77.0,86,80.0,29.0,93.0,34.0,86.0,13.0,6,2.0,92.0,20.0,9.0
"Steer, Spencer",668715,2023,58.0,46.0,43.0,42.0,74.0,54.0,32.0,37.0,63,26.0,59.0,72.0,58.0,78.0,73.0,77,1.0,41.0,37.0,39.0
"Kepler, Max",596146,2023,86.0,76.0,89.0,86.0,74.0,77.0,79.0,89.0,75,83.0,54.0,59.0,80.0,75.0,65.0,51,85.0,55.0,72.0,28.0
"Stevenson, Andrew",664057,2023,,,,,,,,,15,,,,,,,93,,,,
"Sabol, Blake",666165,2023,8.0,1.0,18.0,47.0,2.0,30.0,74.0,44.0,74,35.0,2.0,33.0,5.0,53.0,59.0,52,,,,
"Anderson, Tim",641313,2023,7.0,49.0,6.0,2.0,12.0,7.0,5.0,20.0,52,40.0,38.0,7.0,47.0,12.0,46.0,46,29.0,13.0,28.0,71.0
"Bauers, Jake",641343,2023,,,,,,,,,87,,,,,,72.0,48,,,,
"Call, Alex",669743,2023,14.0,4.0,5.0,13.0,39.0,17.0,20.0,13.0,39,8.0,77.0,86.0,86.0,91.0,78.0,87,94.0,,,
"Vierling, Matt",663837,2023,44.0,71.0,30.0,18.0,65.0,19.0,13.0,44.0,84,60.0,56.0,47.0,83.0,46.0,76.0,91,56.0,36.0,39.0,28.0
"Hampson, Garrett",641658,2023,,,,,,,,,39,,,,,,43.0,98,23.0,,,
"Waters, Drew",671221,2023,,,,,,,,,79,,,,,,93.0,84,89.0,64.0,3.0,84.0
"Clemens, Kody",665019,2023,,,,,,,,,44,,,,,,1.0,54,,,,
"Trevino, Jose",624431,2023,,,,,,,,,26,,,,,,,3,,,,
"Tucker, Cole",657061,2023,,,,,,,,,2,,,,,,,76,,,,
"McKinney, Billy",641856,2023,,,,,,,,,53,,,,,,46.0,43,,,,
"Peguero, Liover",678894,2023,,,,,,,,,60,,,,,,70.0,95,34.0,66.0,17.0,47.0
"Albies, Ozzie",645277,2023,70.0,71.0,77.0,72.0,52.0,77.0,48.0,37.0,65,37.0,85.0,33.0,74.0,14.0,3.0,55,2.0,19.0,52.0,47.0
"Brosseau, Mike",670712,2023,,,,,,,,,12,,,,,,,57,,,,
"Meneses, Joey",608841,2023,11.0,38.0,15.0,12.0,14.0,42.0,21.0,52.0,66,55.0,63.0,16.0,60.0,30.0,,12,,16.0,89.0,94.0
"Meyers, Jake",676694,2023,9.0,7.0,11.0,28.0,7.0,11.0,29.0,5.0,37,5.0,26.0,39.0,40.0,61.0,58.0,92,93.0,,,
"Piña, Manny",444489,2023,,,,,,,,,7,,,,,,,2,,,,
"Merrifield, Whit",593160,2023,7.0,32.0,8.0,5.0,10.0,7.0,3.0,1.0,21,2.0,81.0,19.0,82.0,25.0,54.0,85,33.0,1.0,79.0,84.0
"Joe, Connor",656582,2023,54.0,38.0,35.0,38.0,71.0,40.0,48.0,40.0,74,56.0,38.0,77.0,60.0,93.0,84.0,42,72.0,74.0,75.0,62.0
"Mountcastle, Ryan",663624,2023,81.0,76.0,89.0,85.0,60.0,73.0,79.0,83.0,94,70.0,43.0,41.0,32.0,5.0,1.0,73,45.0,95.0,23.0,39.0
"De La Cruz, Bryan",650559,2023,56.0,79.0,66.0,51.0,42.0,73.0,53.0,60.0,67,59.0,44.0,24.0,28.0,17.0,68.0,59,4.0,53.0,50.0,13.0
"Phillips, Brett",621433,2023,,,,,,,,,18,,,,,,91.0,69,,,,
"Alvarez, Francisco",682626,2023,23.0,2.0,48.0,81.0,6.0,66.0,84.0,65.0,91,72.0,25.0,42.0,15.0,68.0,,26,,81.0,58.0,39.0
"Stefanic, Michael",683021,2023,,,,,,,,,7,,,,,,,17,,,,
"Adams, Riley",656180,2023,,,,,,,,,66,,,,,,,23,,,,
"Yepez, Juan",660766,2023,,,,,,,,,89,,,,,,,19,,,,
"Buxton, Byron",621439,2023,35.0,3.0,52.0,81.0,19.0,50.0,90.0,84.0,98,74.0,8.0,71.0,19.0,54.0,,94,,,,
"Narváez, Omar",553882,2023,,,,,,,,,16,,,,,,,3,,,,
"Rojas, Josh",668942,2023,7.0,18.0,4.0,7.0,10.0,4.0,9.0,14.0,18,7.0,41.0,39.0,56.0,70.0,52.0,35,90.0,,,
"Díaz, Isan",656371,2023,,,,,,,,,18,,,,,,,1,,,,
"Seager, Corey",608369,2023,98.0,99.0,98.0,98.0,93.0,95.0,92.0,96.0,93,96.0,84.0,58.0,50.0,51.0,27.0,23,73.0,44.0,78.0,97.0
"Camargo, Johan",622666,2023,,,,,,,,,16,,,,,,,3,,,,
"Chisholm Jr., Jazz",665862,2023,25.0,11.0,53.0,74.0,4.0,50.0,79.0,69.0,74,56.0,10.0,30.0,3.0,60.0,80.0,77,85.0,64.0,27.0,28.0
"Reyes, Franmil",614177,2023,,,,,,,,,87,,,,,,,31,,,,
"Thomas, Lane",657041,2023,39.0,49.0,58.0,60.0,20.0,82.0,60.0,35.0,71,50.0,26.0,10.0,63.0,59.0,96.0,94,17.0,44.0,91.0,84.0
"Haseley, Adam",656514,2023,,,,,,,,,34,,,,,,,64,,,,
"Lee, Korey",686676,2023,,,,,,,,,17,,,,,,,66,,,,
"Stott, Bryson",681082,2023,29.0,75.0,27.0,13.0,44.0,32.0,14.0,25.0,35,19.0,87.0,19.0,95.0,41.0,40.0,88,99.0,7.0,94.0,80.0
"Kelly, Carson",608348,2023,,,,,,,,,30,,,,,,,13,,,,
"Olivares, Edward",658668,2023,63.0,76.0,68.0,58.0,50.0,32.0,44.0,15.0,67,30.0,83.0,15.0,64.0,33.0,90.0,83,,,,
"Bohm, Alec",664761,2023,73.0,93.0,70.0,43.0,76.0,45.0,23.0,52.0,49,55.0,88.0,32.0,89.0,39.0,26.0,32,12.0,49.0,64.0,39.0
"Remillard, Zach",621545,2023,,,,,,,,,7,,,,,,25.0,78,62.0,,,
"Gamel, Ben",592325,2023,,,,,,,,,23,,,,,,,55,,,,
"Sullivan, Brett",664954,2023,,,,,,,,,11,,,,,,,51,,,,
"Ruf, Darin",573131,2023,,,,,,,,,35,,,,,,,9,,,,
"Wade Jr., LaMonte",664774,2023,86.0,62.0,70.0,67.0,94.0,58.0,56.0,32.0,73,43.0,73.0,96.0,74.0,96.0,5.0,19,15.0,,,
"Cooper, Garrett",643265,2023,36.0,46.0,53.0,56.0,22.0,54.0,66.0,42.0,67,52.0,14.0,30.0,19.0,4.0,3.0,25,,74.0,1.0,13.0
"Toro, Abraham",647351,2023,,,,,,,,,22,,,,,,,38,,,,
"Olson, Matt",621566,2023,96.0,69.0,97.0,98.0,93.0,100.0,96.0,99.0,99,99.0,40.0,95.0,30.0,69.0,17.0,23,13.0,84.0,33.0,47.0
"Reynolds, Bryan",668804,2023,84.0,86.0,85.0,77.0,78.0,87.0,72.0,75.0,82,82.0,54.0,47.0,33.0,70.0,35.0,61,18.0,21.0,67.0,84.0
"Marcano, Tucupita",672779,2023,,,,,,,,,18,,,,,,41.0,56,8.0,,,
"Swanson, Dansby",621020,2023,73.0,47.0,72.0,73.0,66.0,84.0,70.0,50.0,46,42.0,34.0,74.0,28.0,79.0,19.0,77,100.0,41.0,34.0,47.0
"Chapman, Matt",656305,2023,64.0,14.0,72.0,85.0,42.0,95.0,98.0,98.0,92,100.0,16.0,78.0,18.0,94.0,80.0,80,88.0,91.0,25.0,21.0
"Heineman, Tyler",623168,2023,,,,,,,,,10,,,,,,,13,,,,
"Doyle, Brenton",686668,2023,1.0,1.0,8.0,28.0,1.0,30.0,52.0,29.0,67,19.0,1.0,8.0,4.0,27.0,99.0,98,98.0,34.0,14.0,62.0
