player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,xera,fb_velocity,fb_spin,curve_spin
"Nelson, Nick",656793,2020,12.0,11.0,17.0,28.0,10.0,46.0,17.0,55.0,50,75.0,29.0,17.0,60.0,75.0,,12.0,89.0,15.0,
"Stratton, Chris",608717,2020,67.0,68.0,64.0,60.0,67.0,38.0,26.0,26.0,68,28.0,80.0,35.0,90.0,66.0,,67.0,48.0,99.0,97.0
"Smith, Will",519293,2020,,,,,,,,,35,,,,,,,,39.0,50.0,
"Graveman, Kendall",608665,2020,65.0,56.0,66.0,71.0,55.0,88.0,89.0,4.0,42,38.0,26.0,31.0,5.0,1.0,,65.0,76.0,65.0,
"Valdez, Phillips",570488,2020,50.0,46.0,74.0,86.0,23.0,65.0,81.0,95.0,47,89.0,41.0,20.0,57.0,24.0,,50.0,34.0,81.0,
"Fleming, Josh",676596,2020,78.0,60.0,68.0,73.0,86.0,56.0,72.0,88.0,34,66.0,23.0,87.0,14.0,93.0,,78.0,15.0,1.0,
"Gallegos, Giovanny",606149,2020,,,,,,,,,37,,,,,,,,57.0,77.0,
"Schreiber, John",670167,2020,,,,,,,,,54,,,,,,,,9.0,25.0,
"Pearson, Nate",663878,2020,37.0,70.0,51.0,38.0,26.0,65.0,41.0,38.0,37,42.0,28.0,4.0,47.0,17.0,,37.0,89.0,61.0,
"Lester, Jon",452657,2020,14.0,14.0,8.0,10.0,34.0,1.0,7.0,38.0,16,38.0,9.0,77.0,4.0,31.0,,14.0,7.0,31.0,55.0
"Hale, David",571735,2020,10.0,1.0,8.0,21.0,21.0,65.0,52.0,45.0,46,40.0,20.0,88.0,23.0,80.0,,10.0,41.0,50.0,
"Finnegan, Kyle",640448,2020,70.0,66.0,70.0,72.0,42.0,74.0,81.0,58.0,72,91.0,60.0,18.0,61.0,23.0,,70.0,78.0,2.0,
"Kline, Branden",571858,2020,,,,,,,,,54,,,,,,,,80.0,12.0,
"Stammen, Craig",489334,2020,77.0,38.0,77.0,95.0,72.0,88.0,97.0,52.0,42,52.0,22.0,96.0,31.0,68.0,,77.0,31.0,18.0,
"Clevinger, Mike",605182,2020,34.0,26.0,32.0,41.0,39.0,33.0,44.0,52.0,40,63.0,56.0,50.0,75.0,17.0,,34.0,80.0,70.0,21.0
"Hembree, Heath",592390,2020,1.0,11.0,1.0,1.0,13.0,13.0,1.0,22.0,23,43.0,43.0,46.0,51.0,62.0,,1.0,60.0,94.0,
"Cimber, Adam",643256,2020,,,,,,,,,2,,,,,,,,1.0,33.0,
"Scherzer, Max",453286,2020,45.0,36.0,36.0,37.0,53.0,6.0,31.0,47.0,18,54.0,84.0,60.0,81.0,71.0,,45.0,74.0,91.0,78.0
"Coonrod, Sam",656322,2020,,,,,,,,,21,,,,,,,,98.0,43.0,
"Walker, Taijuan",592836,2020,28.0,34.0,25.0,23.0,38.0,19.0,48.0,50.0,58,74.0,43.0,52.0,13.0,7.0,,28.0,46.0,19.0,39.0
"Almonte, Yency",622075,2020,70.0,62.0,59.0,57.0,76.0,65.0,77.0,63.0,63,88.0,31.0,88.0,58.0,46.0,,70.0,75.0,18.0,
"Font, Wilmer",521655,2020,10.0,8.0,17.0,32.0,8.0,65.0,54.0,17.0,19,11.0,14.0,29.0,7.0,59.0,,10.0,76.0,49.0,
"Weber, Ryan",543901,2020,20.0,14.0,22.0,35.0,24.0,19.0,40.0,8.0,27,1.0,6.0,62.0,1.0,7.0,,20.0,6.0,9.0,
"Raley, Brooks",548384,2020,83.0,95.0,81.0,59.0,83.0,65.0,31.0,100.0,45,99.0,87.0,69.0,79.0,82.0,,83.0,12.0,85.0,
"Burnes, Corbin",669203,2020,83.0,88.0,82.0,71.0,81.0,28.0,48.0,74.0,23,64.0,96.0,34.0,89.0,75.0,,83.0,88.0,99.0,94.0
"Matz, Steven",571927,2020,4.0,2.0,2.0,2.0,19.0,11.0,4.0,5.0,5,3.0,62.0,70.0,27.0,42.0,,4.0,71.0,45.0,34.0
"Dunning, Dane",641540,2020,67.0,64.0,71.0,74.0,60.0,46.0,57.0,58.0,69,78.0,55.0,43.0,56.0,19.0,,67.0,27.0,20.0,
"Hernández, Darwinzon",650382,2020,,,,,,,,,92,,,,,,,,67.0,68.0,
"Jackson, Luke",592426,2020,38.0,15.0,63.0,93.0,16.0,74.0,95.0,22.0,28,49.0,8.0,37.0,25.0,67.0,,38.0,69.0,48.0,44.0
"Loup, Aaron",571901,2020,53.0,46.0,41.0,39.0,67.0,46.0,25.0,74.0,33,71.0,49.0,93.0,8.0,49.0,,53.0,29.0,30.0,
"Cabrera, Génesis",650893,2020,33.0,90.0,61.0,30.0,17.0,65.0,25.0,98.0,58,82.0,91.0,2.0,97.0,4.0,,33.0,89.0,56.0,41.0
"Cisnero, José",542585,2020,50.0,55.0,51.0,47.0,51.0,46.0,38.0,20.0,29,9.0,71.0,57.0,81.0,42.0,,50.0,89.0,77.0,
"Happ, J.A.",457918,2020,78.0,68.0,77.0,79.0,78.0,38.0,75.0,54.0,37,65.0,38.0,62.0,21.0,28.0,,78.0,17.0,61.0,
"Brasier, Ryan",518489,2020,52.0,41.0,50.0,57.0,44.0,56.0,48.0,8.0,41,12.0,70.0,34.0,87.0,81.0,,52.0,89.0,49.0,
"Holland, Greg",518813,2020,91.0,84.0,82.0,78.0,89.0,56.0,52.0,23.0,50,26.0,71.0,78.0,72.0,66.0,,91.0,43.0,62.0,31.0
"Trivino, Lou",642152,2020,67.0,83.0,60.0,38.0,76.0,46.0,14.0,61.0,23,51.0,72.0,27.0,63.0,38.0,,67.0,84.0,12.0,
"Stiever, Jonathan",680692,2020,,,,,,,,,31,,,,,,,,35.0,62.0,
"Weaver, Luke",596133,2020,34.0,36.0,21.0,19.0,53.0,6.0,22.0,23.0,14,21.0,50.0,62.0,37.0,15.0,,34.0,62.0,90.0,17.0
"Soria, Joakim",465657,2020,92.0,83.0,86.0,82.0,78.0,88.0,94.0,55.0,68,67.0,57.0,31.0,28.0,35.0,,92.0,37.0,55.0,
"Ryu, Hyun Jin",547943,2020,82.0,56.0,79.0,89.0,79.0,46.0,94.0,73.0,46,90.0,64.0,79.0,46.0,79.0,,82.0,8.0,6.0,50.0
"González, Victor",624647,2020,99.0,96.0,99.0,99.0,98.0,100.0,100.0,77.0,8,20.0,75.0,99.0,85.0,98.0,,99.0,76.0,35.0,
"Manaea, Sean",640455,2020,57.0,25.0,44.0,58.0,72.0,13.0,51.0,13.0,31,14.0,30.0,97.0,18.0,44.0,,57.0,14.0,1.0,
"Heller, Ben",621294,2020,,,,,,,,,69,,,,,,,,49.0,83.0,
"Turnbull, Spencer",605513,2020,19.0,16.0,36.0,54.0,9.0,23.0,59.0,8.0,10,16.0,35.0,18.0,61.0,12.0,,19.0,64.0,86.0,
"Benjamin, Wes",605138,2020,61.0,52.0,49.0,46.0,74.0,56.0,51.0,13.0,82,15.0,38.0,69.0,50.0,58.0,,61.0,17.0,74.0,58.0
"Anderson, Brett",474463,2020,33.0,17.0,29.0,41.0,44.0,23.0,58.0,35.0,34,5.0,9.0,90.0,8.0,53.0,,33.0,9.0,5.0,43.0
"Bedrosian, Cam",592135,2020,,,,,,,,,52,,,,,,,,34.0,72.0,
"Williams, Devin",642207,2020,100.0,100.0,100.0,98.0,100.0,88.0,66.0,98.0,49,93.0,100.0,45.0,100.0,90.0,,100.0,91.0,77.0,
"Gerber, Joey",680702,2020,,,,,,,,,73,,,,,,,,49.0,59.0,
"Johnson, Pierce",572955,2020,64.0,64.0,67.0,68.0,55.0,74.0,53.0,35.0,79,40.0,93.0,23.0,98.0,36.0,,64.0,89.0,62.0,95.0
"Ginkel, Kevin",656464,2020,23.0,41.0,34.0,30.0,9.0,74.0,59.0,22.0,60,71.0,48.0,2.0,84.0,38.0,,23.0,84.0,77.0,
"Poppen, Sean",664092,2020,,,,,,,,,88,,,,,,,,57.0,3.0,
"Martinez, Carlos",593372,2020,11.0,4.0,10.0,18.0,12.0,56.0,56.0,47.0,45,13.0,11.0,39.0,8.0,71.0,,11.0,43.0,17.0,
"Matzek, Tyler",554431,2020,95.0,94.0,96.0,95.0,93.0,88.0,95.0,79.0,61,97.0,94.0,54.0,54.0,81.0,,95.0,67.0,73.0,
"Guerra, Javy",457915,2020,,,,,,,,,57,,,,,,,,27.0,38.0,
"Guerra, Javy",642770,2020,,,,,,,,,31,,,,,,,,99.0,26.0,
"Skubal, Tarik",669373,2020,41.0,66.0,22.0,9.0,69.0,28.0,13.0,27.0,21,36.0,71.0,55.0,69.0,71.0,,41.0,69.0,84.0,
"Antone, Tejay",622088,2020,89.0,97.0,94.0,79.0,85.0,46.0,41.0,79.0,25,80.0,86.0,23.0,87.0,58.0,,89.0,86.0,99.0,94.0
"Hall, Matt",664180,2020,,,,,,,,,56,,,,,,,,3.0,61.0,42.0
"Gallen, Zac",668678,2020,66.0,63.0,63.0,61.0,67.0,11.0,48.0,73.0,47,78.0,73.0,50.0,74.0,66.0,,66.0,48.0,76.0,35.0
"Biagini, Joe",607352,2020,,,,,,,,,40,,,,,,,,53.0,23.0,
"Bergen, Travis",664157,2020,,,,,,,,,71,,,,,,,,35.0,47.0,81.0
"Armstrong, Shawn",542888,2020,,,,,,,,,75,,,,,,,,54.0,92.0,
"Castellani, Ryan",624418,2020,2.0,7.0,5.0,6.0,1.0,23.0,44.0,10.0,27,11.0,3.0,9.0,38.0,13.0,,2.0,37.0,69.0,39.0
"Cole, A.J.",595918,2020,95.0,88.0,92.0,88.0,91.0,88.0,95.0,79.0,40,95.0,35.0,41.0,53.0,62.0,,95.0,51.0,67.0,
"Bailey, Homer",456701,2020,,,,,,,,,59,,,,,,,,21.0,24.0,
"Yamamoto, Jordan",657141,2020,,,,,,,,,2,,,,,,,,9.0,67.0,
"Urquidy, José",664353,2020,22.0,13.0,21.0,35.0,31.0,46.0,54.0,23.0,25,38.0,6.0,72.0,14.0,59.0,,22.0,46.0,41.0,55.0
"Greene, Shane",572888,2020,72.0,68.0,76.0,77.0,63.0,56.0,57.0,56.0,9,69.0,24.0,54.0,13.0,20.0,,72.0,29.0,26.0,
"Davis, Austin",656354,2020,,,,,,,,,63,,,,,,,,51.0,58.0,
"Fletcher, Aaron",667465,2020,,,,,,,,,60,,,,,,,,48.0,42.0,
"Morejon, Adrian",670970,2020,15.0,17.0,6.0,4.0,55.0,46.0,8.0,79.0,38,56.0,86.0,89.0,63.0,89.0,,15.0,92.0,81.0,
"Hoffman, Jeff",656546,2020,13.0,4.0,12.0,23.0,11.0,38.0,19.0,1.0,14,1.0,23.0,49.0,20.0,19.0,,13.0,69.0,85.0,50.0
"Funkhouser, Kyle",608335,2020,6.0,2.0,19.0,51.0,1.0,74.0,72.0,16.0,3,32.0,7.0,10.0,25.0,32.0,,6.0,81.0,9.0,
"Hoyt, James",624586,2020,,,,,,,,,13,,,,,,,,5.0,58.0,
"Kuhl, Chad",641771,2020,6.0,21.0,11.0,10.0,6.0,4.0,5.0,28.0,5,36.0,44.0,8.0,52.0,13.0,,6.0,60.0,8.0,77.0
"Barlow, Scott",605130,2020,52.0,41.0,39.0,38.0,53.0,46.0,36.0,77.0,33,24.0,84.0,68.0,95.0,83.0,,52.0,76.0,61.0,41.0
"Detwiler, Ross",446321,2020,67.0,50.0,57.0,61.0,71.0,88.0,92.0,47.0,7,7.0,19.0,79.0,62.0,47.0,,67.0,21.0,37.0,
"Brewer, Colten",605155,2020,1.0,1.0,2.0,7.0,1.0,13.0,2.0,33.0,31,29.0,32.0,22.0,21.0,81.0,,1.0,,,78.0
"Betances, Dellin",476454,2020,,,,,,,,,93,,,,,,,,54.0,37.0,57.0
"Valdez, Framber",664285,2020,61.0,50.0,59.0,64.0,67.0,6.0,38.0,5.0,5,4.0,65.0,86.0,34.0,41.0,,61.0,46.0,49.0,96.0
"Smith, Burch",572143,2020,,,,,,,,,88,,,,,,,,69.0,87.0,
"McClain, Reggie",596035,2020,,,,,,,,,94,,,,,,,,49.0,29.0,
"Rondón, Héctor",444468,2020,18.0,29.0,15.0,13.0,19.0,28.0,2.0,5.0,19,16.0,52.0,23.0,9.0,47.0,,18.0,85.0,11.0,
"Sadler, Casey",594987,2020,48.0,44.0,74.0,88.0,20.0,88.0,87.0,68.0,69,96.0,54.0,8.0,73.0,84.0,,48.0,43.0,84.0,91.0
"Anderson, Shaun",641312,2020,,,,,,,,,76,,,,,,,,69.0,94.0,
"Brennan, Brandon",592165,2020,,,,,,,,,77,,,,,,,,43.0,28.0,
"Herget, Jimmy",623474,2020,28.0,55.0,60.0,62.0,7.0,74.0,66.0,64.0,90,93.0,26.0,3.0,43.0,6.0,,28.0,45.0,69.0,
"Wisler, Matt",605538,2020,93.0,98.0,96.0,74.0,87.0,88.0,91.0,85.0,17,91.0,89.0,13.0,92.0,73.0,,93.0,27.0,17.0,
"Knebel, Corey",608349,2020,,,,,,,,,30,,,,,,,,66.0,76.0,73.0
"Lyles, Jordan",543475,2020,20.0,20.0,20.0,26.0,29.0,4.0,40.0,27.0,16,21.0,4.0,50.0,3.0,7.0,,20.0,34.0,25.0,46.0
"Kennedy, Ian",453178,2020,,,,,,,,,16,,,,,,,,54.0,90.0,
"Tate, Dillon",622253,2020,,,,,,,,,4,,,,,,,,69.0,5.0,
"Treinen, Blake",595014,2020,80.0,52.0,89.0,99.0,60.0,97.0,99.0,95.0,69,81.0,33.0,63.0,23.0,99.0,,80.0,94.0,52.0,
"Tomlin, Josh",458708,2020,40.0,26.0,18.0,19.0,64.0,8.0,8.0,38.0,29,54.0,42.0,90.0,23.0,68.0,,40.0,4.0,59.0,71.0
"Chafin, Andrew",605177,2020,,,,,,,,,79,,,,,,,,54.0,32.0,
"Heuer, Codi",676051,2020,80.0,74.0,83.0,86.0,73.0,74.0,72.0,54.0,22,23.0,69.0,37.0,86.0,22.0,,80.0,97.0,73.0,
"Grotz, Zac",665093,2020,,,,,,,,,21,,,,,,,,24.0,6.0,
"Plesac, Zach",668676,2020,74.0,60.0,45.0,32.0,95.0,8.0,17.0,58.0,54,74.0,71.0,99.0,72.0,90.0,,74.0,40.0,14.0,7.0
"Green, Chad",643338,2020,98.0,98.0,84.0,48.0,99.0,56.0,32.0,61.0,35,95.0,87.0,57.0,78.0,64.0,,98.0,84.0,91.0,47.0
"Nola, Aaron",605400,2020,75.0,66.0,70.0,71.0,74.0,28.0,70.0,51.0,6,45.0,91.0,57.0,78.0,97.0,,75.0,35.0,26.0,45.0
"Kikuchi, Yusei",579328,2020,77.0,62.0,83.0,94.0,61.0,56.0,86.0,29.0,19,55.0,54.0,32.0,71.0,32.0,,77.0,78.0,32.0,
"Ponce de Leon, Daniel",594965,2020,29.0,65.0,39.0,22.0,26.0,38.0,23.0,45.0,57,26.0,86.0,8.0,78.0,26.0,,29.0,46.0,72.0,66.0
"Hernández, Elieser",622694,2020,79.0,75.0,63.0,52.0,90.0,56.0,41.0,3.0,12,42.0,87.0,92.0,67.0,12.0,,79.0,20.0,51.0,
"Borucki, Ryan",621366,2020,,,,,,,,,46,,,,,,,,75.0,30.0,
"Cishek, Steve",518553,2020,13.0,31.0,26.0,27.0,13.0,38.0,8.0,33.0,31,27.0,46.0,38.0,52.0,11.0,,13.0,14.0,63.0,
"Singer, Brady",663903,2020,61.0,58.0,64.0,67.0,60.0,33.0,81.0,47.0,2,30.0,50.0,49.0,32.0,46.0,,61.0,49.0,47.0,
"Suter, Brent",608718,2020,89.0,71.0,75.0,74.0,95.0,65.0,80.0,96.0,17,86.0,78.0,96.0,77.0,46.0,,89.0,1.0,29.0,
"Fedde, Erick",607200,2020,16.0,15.0,19.0,30.0,15.0,8.0,32.0,27.0,1,33.0,1.0,35.0,1.0,16.0,,16.0,51.0,1.0,17.0
"Rodón, Carlos",607074,2020,,,,,,,,,10,,,,,,,,41.0,49.0,
"Misiewicz, Anthony",664948,2020,71.0,46.0,69.0,82.0,60.0,97.0,98.0,28.0,74,24.0,81.0,68.0,79.0,49.0,,71.0,62.0,66.0,84.0
"Cueto, Johnny",456501,2020,30.0,30.0,42.0,52.0,29.0,19.0,65.0,56.0,11,67.0,30.0,41.0,10.0,31.0,,30.0,20.0,38.0,24.0
"Pérez, Martín",527048,2020,31.0,37.0,40.0,41.0,29.0,8.0,43.0,85.0,28,90.0,14.0,28.0,19.0,17.0,,31.0,29.0,7.0,47.0
"Nova, Iván",467100,2020,1.0,1.0,1.0,2.0,4.0,38.0,16.0,17.0,14,23.0,1.0,33.0,8.0,79.0,,1.0,34.0,34.0,14.0
"Lauer, Eric",641778,2020,,,,,,,,,8,,,,,,,,23.0,39.0,
"Del Pozo, Miguel",600887,2020,,,,,,,,,49,,,,,,,,49.0,25.0,
"Phillips, Evan",623465,2020,,,,,,,,,76,,,,,,,,71.0,48.0,
"Britton, Zack",502154,2020,95.0,88.0,96.0,96.0,90.0,88.0,87.0,65.0,63,80.0,35.0,43.0,44.0,85.0,,95.0,75.0,8.0,
"Hernández, Carlos",672578,2020,,,,,,,,,14,,,,,,,,89.0,76.0,24.0
"Anderson, Ian",666120,2020,96.0,93.0,99.0,100.0,83.0,97.0,99.0,79.0,5,80.0,79.0,33.0,65.0,36.0,,96.0,64.0,11.0,6.0
"Hendriks, Liam",521230,2020,97.0,76.0,81.0,83.0,98.0,88.0,87.0,17.0,52,76.0,98.0,98.0,92.0,98.0,,97.0,88.0,87.0,
"deGrom, Jacob",594798,2020,92.0,87.0,80.0,66.0,96.0,8.0,19.0,52.0,30,69.0,97.0,75.0,98.0,96.0,,92.0,99.0,92.0,
"Chatwood, Tyler",543022,2020,23.0,20.0,29.0,39.0,22.0,56.0,19.0,17.0,61,20.0,77.0,30.0,68.0,42.0,,23.0,66.0,94.0,
"Mize, Casey",663554,2020,3.0,6.0,4.0,5.0,3.0,13.0,4.0,45.0,56,18.0,26.0,37.0,29.0,34.0,,3.0,54.0,38.0,23.0
"Suarez, Ranger",624133,2020,,,,,,,,,74,,,,,,,,19.0,6.0,
"Hill, Rich",448179,2020,26.0,32.0,29.0,29.0,28.0,23.0,22.0,77.0,34,88.0,29.0,26.0,2.0,41.0,,26.0,2.0,77.0,85.0
"Montgomery, Jordan",656756,2020,58.0,38.0,48.0,54.0,72.0,33.0,62.0,95.0,29,88.0,54.0,92.0,61.0,93.0,,58.0,38.0,45.0,18.0
"Sheffield, Justus",656954,2020,53.0,32.0,65.0,84.0,37.0,46.0,89.0,12.0,22,8.0,34.0,50.0,10.0,26.0,,53.0,27.0,3.0,
"Allen, Logan",663531,2020,,,,,,,,,13,,,,,,,,62.0,13.0,
"Thielbar, Caleb",573204,2020,80.0,80.0,87.0,86.0,71.0,88.0,86.0,93.0,72,97.0,68.0,25.0,69.0,38.0,,80.0,9.0,84.0,52.0
"Springs, Jeffrey",605488,2020,24.0,20.0,13.0,15.0,40.0,33.0,6.0,83.0,1,54.0,74.0,69.0,95.0,50.0,,24.0,31.0,44.0,
"Kim, Kwang Hyun",547942,2020,63.0,33.0,57.0,74.0,53.0,56.0,84.0,71.0,27,84.0,8.0,60.0,4.0,56.0,,63.0,11.0,30.0,9.0
"Zeuch, T.J.",643615,2020,,,,,,,,,1,,,,,,,,34.0,21.0,
"Peterson, David",656849,2020,45.0,60.0,55.0,48.0,36.0,23.0,48.0,65.0,50,71.0,26.0,20.0,45.0,19.0,,45.0,29.0,16.0,
"Montero, Rafael",606160,2020,,,,,,,,,20,,,,,,,,82.0,51.0,
"Walden, Marcus",519393,2020,,,,,,,,,4,,,,,,,,39.0,10.0,
"Oswalt, Corey",621261,2020,,,,,,,,,30,,,,,,,,31.0,28.0,
"Sewald, Paul",623149,2020,,,,,,,,,49,,,,,,,,25.0,54.0,
"Curtiss, John",595928,2020,68.0,52.0,48.0,43.0,86.0,56.0,48.0,2.0,23,21.0,60.0,99.0,33.0,83.0,,68.0,62.0,62.0,
"Howard, Spencer",675921,2020,44.0,40.0,42.0,43.0,46.0,65.0,75.0,71.0,53,74.0,31.0,47.0,42.0,56.0,,44.0,62.0,70.0,
"Woodruff, Brandon",605540,2020,89.0,84.0,78.0,63.0,93.0,11.0,48.0,79.0,4,67.0,84.0,80.0,65.0,40.0,,89.0,90.0,83.0,61.0
"James, Josh",657624,2020,2.0,34.0,10.0,5.0,1.0,38.0,1.0,92.0,73,87.0,60.0,1.0,76.0,3.0,,2.0,89.0,61.0,
"Slegers, Aaron",642083,2020,87.0,56.0,80.0,91.0,77.0,88.0,96.0,87.0,45,92.0,21.0,90.0,20.0,95.0,,87.0,19.0,4.0,
"Kilome, Franklyn",642584,2020,,,,,,,,,8,,,,,,,,67.0,76.0,13.0
"Kelly, Joe",523260,2020,,,,,,,,,94,,,,,,,,94.0,40.0,97.0
"Altavilla, Dan",656186,2020,13.0,33.0,13.0,11.0,17.0,56.0,20.0,8.0,56,33.0,68.0,11.0,79.0,1.0,,13.0,96.0,71.0,
"Winkler, Dan",595465,2020,30.0,68.0,50.0,37.0,21.0,65.0,29.0,92.0,40,78.0,52.0,5.0,53.0,96.0,,30.0,40.0,92.0,
"Buttrey, Ty",621142,2020,41.0,23.0,28.0,35.0,37.0,46.0,51.0,19.0,4,23.0,11.0,57.0,11.0,22.0,,41.0,88.0,45.0,
"Garrett, Amir",607237,2020,,,,,,,,,66,,,,,,,,74.0,39.0,
"Porcello, Rick",519144,2020,22.0,7.0,20.0,40.0,31.0,4.0,31.0,70.0,43,51.0,34.0,84.0,2.0,44.0,,22.0,14.0,33.0,59.0
"Yamaguchi, Shun",685493,2020,29.0,56.0,43.0,32.0,20.0,46.0,36.0,35.0,54,48.0,40.0,8.0,59.0,52.0,,29.0,17.0,22.0,
"Gausman, Kevin",592332,2020,71.0,60.0,56.0,51.0,81.0,19.0,46.0,55.0,50,51.0,88.0,75.0,84.0,73.0,,71.0,80.0,62.0,
"Barnes, Jacob",606930,2020,43.0,41.0,35.0,32.0,60.0,74.0,59.0,17.0,69,5.0,83.0,89.0,85.0,81.0,,43.0,81.0,78.0,
"Pérez, Cionel",672335,2020,,,,,,,,,87,,,,,,,,78.0,16.0,
"Reyes, Alex",621052,2020,72.0,91.0,85.0,72.0,46.0,65.0,26.0,85.0,53,91.0,85.0,3.0,89.0,39.0,,72.0,97.0,95.0,88.0
"Eovaldi, Nathan",543135,2020,51.0,34.0,37.0,38.0,70.0,13.0,28.0,19.0,18,32.0,64.0,98.0,60.0,69.0,,51.0,96.0,20.0,8.0
"Hamilton, Ian",641656,2020,,,,,,,,,65,,,,,,,,67.0,71.0,
"Hudson, Dakota",641712,2020,68.0,68.0,68.0,68.0,63.0,56.0,78.0,35.0,33,28.0,32.0,35.0,18.0,59.0,,68.0,43.0,21.0,18.0
"Richards, Garrett",572070,2020,39.0,41.0,29.0,23.0,53.0,11.0,28.0,23.0,30,60.0,39.0,57.0,45.0,24.0,,39.0,81.0,99.0,99.0
"Jiménez, Joe",641729,2020,9.0,17.0,8.0,8.0,17.0,38.0,14.0,2.0,41,2.0,40.0,82.0,47.0,54.0,,9.0,66.0,90.0,
"Swanson, Erik",657024,2020,,,,,,,,,54,,,,,,,,85.0,53.0,
"Romano, Jordan",605447,2020,,,,,,,,,70,,,,,,,,91.0,67.0,
"Diekman, Jake",518617,2020,97.0,99.0,98.0,83.0,89.0,74.0,44.0,88.0,2,19.0,96.0,7.0,98.0,35.0,,97.0,80.0,46.0,
"Scott, Tanner",656945,2020,71.0,82.0,91.0,92.0,44.0,88.0,85.0,93.0,85,87.0,67.0,21.0,91.0,8.0,,71.0,91.0,99.0,
"Newsome, Ljay",664714,2020,,,,,,,,,63,,,,,,,,21.0,14.0,2.0
"DeSclafani, Anthony",543101,2020,8.0,11.0,10.0,13.0,10.0,11.0,10.0,27.0,60,8.0,9.0,33.0,27.0,23.0,,8.0,75.0,30.0,1.0
"Dobnak, Randy",677976,2020,54.0,29.0,60.0,81.0,43.0,33.0,72.0,58.0,7,25.0,4.0,75.0,14.0,84.0,,54.0,24.0,4.0,
"Stanek, Ryne",592773,2020,,,,,,,,,38,,,,,,,,87.0,64.0,
"Brogdon, Connor",641401,2020,,,,,,,,,1,,,,,,,,82.0,88.0,
"Kelly, Merrill",518876,2020,58.0,44.0,32.0,28.0,81.0,23.0,11.0,47.0,4,30.0,50.0,95.0,28.0,53.0,,58.0,29.0,74.0,63.0
"Mella, Keury",622492,2020,,,,,,,,,36,,,,,,,,81.0,40.0,
"Gott, Trevor",641627,2020,,,,,,,,,53,,,,,,,,84.0,63.0,16.0
"Sánchez, Sixto",664350,2020,87.0,77.0,82.0,84.0,83.0,46.0,70.0,58.0,43,43.0,34.0,70.0,39.0,96.0,,87.0,97.0,22.0,
"Leibrandt, Brandon",605335,2020,,,,,,,,,68,,,,,,,,6.0,13.0,
"Alzolay, Adbert",640470,2020,73.0,93.0,95.0,92.0,47.0,88.0,81.0,33.0,45,40.0,91.0,4.0,54.0,32.0,,73.0,72.0,74.0,87.0
"Alcantara, Sandy",645261,2020,55.0,46.0,55.0,62.0,51.0,38.0,62.0,51.0,58,42.0,47.0,49.0,31.0,55.0,,55.0,91.0,71.0,
"Bundy, Dylan",605164,2020,85.0,74.0,79.0,80.0,83.0,33.0,80.0,73.0,75,74.0,68.0,77.0,68.0,68.0,,85.0,12.0,82.0,26.0
"Duffy, Danny",518633,2020,35.0,40.0,31.0,27.0,44.0,13.0,44.0,43.0,13,56.0,51.0,44.0,42.0,36.0,,35.0,34.0,30.0,20.0
"Shoemaker, Matt",533167,2020,27.0,43.0,14.0,8.0,60.0,33.0,16.0,61.0,65,39.0,46.0,60.0,60.0,28.0,,27.0,29.0,36.0,
"Adam, Jason",592094,2020,,,,,,,,,54,,,,,,,,75.0,100.0,
"Bass, Anthony",542914,2020,99.0,96.0,98.0,95.0,96.0,88.0,96.0,31.0,42,40.0,35.0,45.0,59.0,28.0,,99.0,72.0,10.0,
"Odorizzi, Jake",543606,2020,,,,,,,,,43,,,,,,,,43.0,46.0,
"Quantrill, Cal",615698,2020,50.0,38.0,43.0,44.0,53.0,38.0,43.0,87.0,65,83.0,49.0,82.0,37.0,76.0,,50.0,76.0,29.0,
"Parker, Blake",453284,2020,,,,,,,,,47,,,,,,,,15.0,8.0,11.0
"Kremer, Dean",665152,2020,31.0,65.0,34.0,18.0,34.0,65.0,34.0,10.0,83,7.0,66.0,5.0,47.0,1.0,,31.0,43.0,65.0,26.0
"Akin, Keegan",669211,2020,44.0,43.0,44.0,44.0,46.0,46.0,30.0,5.0,45,2.0,81.0,50.0,63.0,26.0,,44.0,27.0,78.0,61.0
"Cahill, Trevor",502239,2020,52.0,74.0,61.0,48.0,41.0,46.0,15.0,64.0,34,58.0,78.0,16.0,62.0,26.0,,52.0,17.0,29.0,95.0
"Dayton, Grant",594795,2020,59.0,76.0,43.0,22.0,73.0,38.0,19.0,65.0,71,83.0,70.0,41.0,68.0,78.0,,59.0,15.0,44.0,36.0
"Gant, John",607231,2020,,,,,,,,,37,,,,,,,,59.0,89.0,
"Gray, Jon",592351,2020,14.0,5.0,13.0,23.0,22.0,19.0,38.0,16.0,52,9.0,1.0,78.0,18.0,32.0,,14.0,62.0,27.0,54.0
"Berríos, José",621244,2020,44.0,40.0,50.0,56.0,39.0,19.0,59.0,43.0,2,32.0,59.0,39.0,54.0,80.0,,44.0,66.0,30.0,
"Rainey, Tanner",663432,2020,84.0,93.0,68.0,40.0,88.0,65.0,10.0,7.0,25,10.0,99.0,43.0,99.0,89.0,,84.0,92.0,89.0,
"King, Michael",650633,2020,31.0,37.0,38.0,37.0,35.0,56.0,61.0,73.0,77,82.0,38.0,44.0,16.0,50.0,,31.0,46.0,51.0,26.0
